Player,Game Week,Position,Team,League,Minutes,Rating
Sergio Reguilón,J5,DF,Manchester Utd,English Premier League,84.0,6.2
Lisandro Martínez,J5,DF,Manchester Utd,English Premier League,84.0,6.39
Victor Lindelöf,J5,DF,Manchester Utd,English Premier League,90.0,5.93
Diogo Dalot,J5,DF,Manchester Utd,English Premier League,90.0,6.64
Tariq Lamptey,J5,DF,Brighton,English Premier League,76.0,6.12
Lewis Dunk,J5,DF,Brighton,English Premier League,90.0,6.68
Jan Paul van Hecke,J5,DF,Brighton,English Premier League,90.0,7.39
Joël Veltman,J5,DF,Brighton,English Premier League,90.0,7.82
Dan Burn,J5,DF,Newcastle Utd,English Premier League,90.0,7.14
Sven Botman,J5,DF,Newcastle Utd,English Premier League,90.0,6.66
Fabian Schär,J5,DF,Newcastle Utd,English Premier League,90.0,7.07
Kieran Trippier,J5,DF,Newcastle Utd,English Premier League,90.0,6.94
Rico Henry,J5,DF,Brentford,English Premier League,41.0,6.03
Mads Roerslev,J5,DF,Brentford,English Premier League,49.0,6.38
Ben Mee,J5,DF,Brentford,English Premier League,71.0,6.32
Ethan Pinnock,J5,DF,Brentford,English Premier League,90.0,7.18
Nathan Collins,J5,DF,Brentford,English Premier League,90.0,7.53
Aaron Hickey,J5,DF,Brentford,English Premier League,81.0,5.74
Milos Kerkez,J5,DF,Bournemouth,English Premier League,73.0,7.06
Lloyd Kelly,J5,DF,Bournemouth,English Premier League,90.0,7.02
Illia Zabarnyi,J5,DF,Bournemouth,English Premier League,90.0,5.67
Max Aarons,J5,DF,Bournemouth,English Premier League,90.0,6.64
Levi Colwill,J5,DF,Chelsea,English Premier League,79.0,6.22
Thiago Silva,J5,DF,Chelsea,English Premier League,90.0,6.37
Axel Disasi,J5,DF,Chelsea,English Premier League,90.0,6.63
Malo Gusto,J5,DF,Chelsea,English Premier League,90.0,6.97
Alessandro Florenzi,J11,DF,Milan,Italian Serie A,90.0,7.24
Fikayo Tomori,J11,DF,Milan,Italian Serie A,90.0,7.29
Malick Thiaw,J11,DF,Milan,Italian Serie A,90.0,6.87
Davide Calabria,J11,DF,Milan,Italian Serie A,90.0,6.42
Jordan Zemura,J11,DF,Udinese,Italian Serie A,83.0,5.7
Festy Ebosele,J11,DF,Udinese,Italian Serie A,83.0,6.21
Christian Kabasele,J11,DF,Udinese,Italian Serie A,90.0,6.35
Jaka Bijol,J11,DF,Udinese,Italian Serie A,90.0,6.95
Nehuén Pérez,J11,DF,Udinese,Italian Serie A,90.0,6.2
Vitaliy Mykolenko,J5,DF,Everton,English Premier League,90.0,6.64
Jarrad Branthwaite,J5,DF,Everton,English Premier League,90.0,6.72
James Tarkowski,J5,DF,Everton,English Premier League,90.0,6.61
Ashley Young,J5,DF,Everton,English Premier League,86.0,5.54
Oleksandr Zinchenko,J5,DF,Arsenal,English Premier League,79.0,6.23
Gabriel Magalhães,J5,DF,Arsenal,English Premier League,90.0,6.7
William Saliba,J5,DF,Arsenal,English Premier League,90.0,6.36
Ben White,J5,DF,Arsenal,English Premier League,90.0,6.31
Ola Aina,J5,DF,Nott'ham Forest,English Premier League,90.0,6.89
Scott McKenna,J5,DF,Nott'ham Forest,English Premier League,90.0,6.77
Joe Worrall,J5,DF,Nott'ham Forest,English Premier League,90.0,6.03
Gonzalo Montiel,J5,DF,Nott'ham Forest,English Premier League,52.0,6.09
Nuno Tavares,J5,DF,Nott'ham Forest,English Premier League,38.0,5.46
Charlie Taylor,J5,DF,Burnley,English Premier League,90.0,7.01
Jordan Beyer,J5,DF,Burnley,English Premier League,86.0,6.29
Ameen Al-Dakhil,J5,DF,Burnley,English Premier League,90.0,6.06
Connor Roberts,J5,DF,Burnley,English Premier League,90.0,5.64
Amari'i Bell,J6,DF,Luton Town,English Premier League,90.0,7.01
Tom Lockyer,J6,DF,Luton Town,English Premier League,90.0,6.87
Reece Burke,J6,DF,Luton Town,English Premier League,90.0,6.29
Toti Gomes,J6,DF,Wolves,English Premier League,45.0,6.28
Rayan Aït-Nouri,J6,DF,Wolves,English Premier League,45.0,7.95
Matt Doherty,J6,DF,Wolves,English Premier League,45.0,5.98
Max Kilman,J6,DF,Wolves,English Premier League,90.0,7.44
Craig Dawson,J6,DF,Wolves,English Premier League,90.0,6.22
Nélson Semedo,J6,DF,Wolves,English Premier League,83.0,5.46
Nathan Aké,J6,DF,Manchester City,English Premier League,34.0,4.6
Joško Gvardiol,J6,DF,Manchester City,English Premier League,90.0,7.09
Rúben Dias,J6,DF,Manchester City,English Premier League,90.0,6.18
Manuel Akanji,J6,DF,Manchester City,English Premier League,90.0,6.16
Kyle Walker,J6,DF,Manchester City,English Premier League,90.0,5.79
Anthony Elanga,J6,DF,Nott'ham Forest,English Premier League,35.0,5.21
Nuno Tavares,J6,DF,Nott'ham Forest,English Premier League,38.0,4.38
Gonzalo Montiel,J6,DF,Nott'ham Forest,English Premier League,52.0,7.1
Moussa Niakhate,J6,DF,Nott'ham Forest,English Premier League,90.0,6.4
Willy Boly,J6,DF,Nott'ham Forest,English Premier League,90.0,7.47
Serge Aurier,J6,DF,Nott'ham Forest,English Premier League,55.0,5.34
Callum Hudson-Odoi,J6,DF,Nott'ham Forest,English Premier League,35.0,5.21
Ola Aina,J6,DF,Nott'ham Forest,English Premier League,74.0,6.57
Tyrick Mitchell,J6,DF,Crystal Palace,English Premier League,90.0,6.6
Marc Guéhi,J6,DF,Crystal Palace,English Premier League,90.0,6.79
Joachim Andersen,J6,DF,Crystal Palace,English Premier League,90.0,6.16
Joel Ward,J6,DF,Crystal Palace,English Premier League,90.0,5.93
Antonee Robinson,J6,DF,Fulham,English Premier League,90.0,7.54
Tim Ream,J6,DF,Fulham,English Premier League,90.0,6.68
Issa Diop,J6,DF,Fulham,English Premier League,90.0,7.45
Timothy Castagne,J6,DF,Fulham,English Premier League,90.0,7.11
Aaron Hickey,J6,DF,Brentford,English Premier League,72.0,5.03
Ethan Pinnock,J6,DF,Brentford,English Premier League,90.0,7.5
Nathan Collins,J6,DF,Brentford,English Premier League,90.0,7.73
Mads Roerslev,J6,DF,Brentford,English Premier League,60.0,6.06
Kristoffer Ajer,J6,DF,Brentford,English Premier League,30.0,6.99
Vitaliy Mykolenko,J6,DF,Everton,English Premier League,90.0,7.07
Jarrad Branthwaite,J6,DF,Everton,English Premier League,90.0,7.51
James Tarkowski,J6,DF,Everton,English Premier League,90.0,6.97
Ashley Young,J6,DF,Everton,English Premier League,90.0,6.22
Charlie Taylor,J6,DF,Burnley,English Premier League,90.0,6.71
Jordan Beyer,J6,DF,Burnley,English Premier League,90.0,7.41
Ameen Al-Dakhil,J6,DF,Burnley,English Premier League,90.0,6.9
Connor Roberts,J6,DF,Burnley,English Premier League,90.0,6.58
Sergio Reguilón,J6,DF,Manchester Utd,English Premier League,78.0,5.75
Jonny Evans,J6,DF,Manchester Utd,English Premier League,88.0,6.82
Victor Lindelöf,J6,DF,Manchester Utd,English Premier League,90.0,5.7
Diogo Dalot,J6,DF,Manchester Utd,English Premier League,90.0,6.08
Ben Chilwell,J6,DF,Chelsea,English Premier League,30.0,7.31
Levi Colwill,J6,DF,Chelsea,English Premier League,90.0,6.81
Thiago Silva,J6,DF,Chelsea,English Premier League,90.0,7.0
Axel Disasi,J6,DF,Chelsea,English Premier League,90.0,6.81
Malo Gusto,J6,DF,Chelsea,English Premier League,57.0,7.36
Lucas Digne,J6,DF,Aston Villa,English Premier League,90.0,6.94
Pau Torres,J6,DF,Aston Villa,English Premier League,90.0,6.66
Ezri Konsa,J6,DF,Aston Villa,English Premier League,90.0,6.77
Matty Cash,J6,DF,Aston Villa,English Premier League,90.0,5.57
Oleksandr Zinchenko,J6,DF,Arsenal,English Premier League,90.0,6.72
Gabriel Magalhães,J6,DF,Arsenal,English Premier League,90.0,5.64
William Saliba,J6,DF,Arsenal,English Premier League,90.0,6.76
Ben White,J6,DF,Arsenal,English Premier League,90.0,6.2
Destiny Udogie,J6,DF,Tottenham,English Premier League,90.0,6.71
Micky van de Ven,J6,DF,Tottenham,English Premier League,90.0,6.71
Cristian Romero,J6,DF,Tottenham,English Premier League,90.0,7.67
Pedro Porro,J6,DF,Tottenham,English Premier League,90.0,6.85
Andrew Robertson,J6,DF,Liverpool,English Premier League,90.0,6.85
Virgil van Dijk,J6,DF,Liverpool,English Premier League,90.0,8.15
Joël Matip,J6,DF,Liverpool,English Premier League,90.0,7.23
Joe Gomez,J6,DF,Liverpool,English Premier League,90.0,7.53
Emerson Palmieri,J6,DF,West Ham,English Premier League,90.0,7.23
Nayef Aguerd,J6,DF,West Ham,English Premier League,90.0,5.96
Kurt Zouma,J6,DF,West Ham,English Premier League,90.0,5.96
Vladimír Coufal,J6,DF,West Ham,English Premier League,90.0,6.88
Josh Doig,J11,DF,Hellas Verona,Italian Serie A,45.0,6.22
Davide Faraoni,J11,DF,Hellas Verona,Italian Serie A,74.0,5.93
Filippo Terracciano,J11,DF,Hellas Verona,Italian Serie A,90.0,7.17
Paweł Dawidowicz,J11,DF,Hellas Verona,Italian Serie A,29.0,6.02
Isak Hien,J11,DF,Hellas Verona,Italian Serie A,61.0,5.69
Giangiacomo Magnani,J11,DF,Hellas Verona,Italian Serie A,90.0,5.89
Giorgos Kyriakopoulos,J11,DF,Monza,Italian Serie A,90.0,6.96
Pablo Marí,J11,DF,Monza,Italian Serie A,90.0,6.25
Luca Caldirola,J11,DF,Monza,Italian Serie A,90.0,6.66
Danilo D'Ambrosio,J11,DF,Monza,Italian Serie A,90.0,6.71
Pervis Estupiñán,J6,DF,Brighton,English Premier League,90.0,7.15
Lewis Dunk,J6,DF,Brighton,English Premier League,90.0,6.78
Adam Webster,J6,DF,Brighton,English Premier League,90.0,7.42
Joël Veltman,J6,DF,Brighton,English Premier League,90.0,7.29
Milos Kerkez,J6,DF,Bournemouth,English Premier League,90.0,5.99
Lloyd Kelly,J6,DF,Bournemouth,English Premier League,82.0,6.57
Illia Zabarnyi,J6,DF,Bournemouth,English Premier League,90.0,6.64
Max Aarons,J6,DF,Bournemouth,English Premier League,90.0,6.24
Luke Thomas,J6,DF,Sheffield Utd,English Premier League,90.0,5.96
Jayden Bogle,J6,DF,Sheffield Utd,English Premier League,45.0,5.51
Jack Robinson,J6,DF,Sheffield Utd,English Premier League,90.0,6.32
John Egan,J6,DF,Sheffield Utd,English Premier League,90.0,6.93
Anel Ahmedhodžić,J6,DF,Sheffield Utd,English Premier League,90.0,6.82
Dan Burn,J6,DF,Newcastle Utd,English Premier League,90.0,7.4
Sven Botman,J6,DF,Newcastle Utd,English Premier League,90.0,6.82
Fabian Schär,J6,DF,Newcastle Utd,English Premier League,90.0,6.19
Kieran Trippier,J6,DF,Newcastle Utd,English Premier League,69.0,8.01
Valentino Livramento,J6,DF,Newcastle Utd,English Premier League,21.0,6.47
Lucas Digne,J7,DF,Aston Villa,English Premier League,90.0,5.77
Pau Torres,J7,DF,Aston Villa,English Premier League,90.0,5.26
Ezri Konsa,J7,DF,Aston Villa,English Premier League,90.0,5.76
Matty Cash,J7,DF,Aston Villa,English Premier League,90.0,7.26
Pervis Estupiñán,J7,DF,Brighton,English Premier League,45.0,6.78
Tariq Lamptey,J7,DF,Brighton,English Premier League,45.0,6.42
Lewis Dunk,J7,DF,Brighton,English Premier League,90.0,6.68
Adam Webster,J7,DF,Brighton,English Premier League,90.0,6.87
Joël Veltman,J7,DF,Brighton,English Premier League,90.0,6.81
Sofyan Amrabat,J7,DF,Manchester Utd,English Premier League,90.0,7.85
Victor Lindelöf,J7,DF,Manchester Utd,English Premier League,87.0,6.79
Raphaël Varane,J7,DF,Manchester Utd,English Premier League,86.0,7.31
Diogo Dalot,J7,DF,Manchester Utd,English Premier League,90.0,6.43
Tyrick Mitchell,J7,DF,Crystal Palace,English Premier League,90.0,6.94
Marc Guéhi,J7,DF,Crystal Palace,English Premier League,90.0,6.87
Joachim Andersen,J7,DF,Crystal Palace,English Premier League,90.0,7.45
Joel Ward,J7,DF,Crystal Palace,English Premier League,90.0,7.26
Toti Gomes,J7,DF,Wolves,English Premier League,90.0,5.96
Craig Dawson,J7,DF,Wolves,English Premier League,90.0,5.78
Max Kilman,J7,DF,Wolves,English Premier League,90.0,6.04
Nathan Aké,J7,DF,Manchester City,English Premier League,79.0,5.9
Rúben Dias,J7,DF,Manchester City,English Premier League,90.0,7.13
Manuel Akanji,J7,DF,Manchester City,English Premier League,90.0,7.24
Kyle Walker,J7,DF,Manchester City,English Premier League,90.0,5.8
Emerson Palmieri,J7,DF,West Ham,English Premier League,90.0,7.23
Nayef Aguerd,J7,DF,West Ham,English Premier League,90.0,6.87
Kurt Zouma,J7,DF,West Ham,English Premier League,90.0,6.45
Vladimír Coufal,J7,DF,West Ham,English Premier League,90.0,7.38
Luke Thomas,J7,DF,Sheffield Utd,English Premier League,90.0,6.03
Jayden Bogle,J7,DF,Sheffield Utd,English Premier League,78.0,5.5
Jack Robinson,J7,DF,Sheffield Utd,English Premier League,90.0,7.15
John Egan,J7,DF,Sheffield Utd,English Premier League,55.0,5.38
Chris Basham,J7,DF,Sheffield Utd,English Premier League,35.0,5.97
Anel Ahmedhodžić,J7,DF,Sheffield Utd,English Premier League,90.0,6.07
Milos Kerkez,J7,DF,Bournemouth,English Premier League,82.0,6.19
Marcos Senesi,J7,DF,Bournemouth,English Premier League,90.0,6.61
Illia Zabarnyi,J7,DF,Bournemouth,English Premier League,90.0,6.45
Max Aarons,J7,DF,Bournemouth,English Premier League,90.0,5.25
Oleksandr Zinchenko,J7,DF,Arsenal,English Premier League,68.0,7.97
Takehiro Tomiyasu,J7,DF,Arsenal,English Premier League,22.0,4.7
Gabriel Magalhães,J7,DF,Arsenal,English Premier League,90.0,6.66
William Saliba,J7,DF,Arsenal,English Premier League,90.0,5.97
Ben White,J7,DF,Arsenal,English Premier League,90.0,8.23
Dan Burn,J7,DF,Newcastle Utd,English Premier League,90.0,6.21
Fabian Schär,J7,DF,Newcastle Utd,English Premier League,90.0,6.71
Jamaal Lascelles,J7,DF,Newcastle Utd,English Premier League,90.0,5.78
Kieran Trippier,J7,DF,Newcastle Utd,English Premier League,90.0,7.23
Charlie Taylor,J7,DF,Burnley,English Premier League,90.0,6.42
Jordan Beyer,J7,DF,Burnley,English Premier League,90.0,6.98
Ameen Al-Dakhil,J7,DF,Burnley,English Premier League,90.0,6.15
Connor Roberts,J7,DF,Burnley,English Premier League,87.0,6.68
Vitaliy Mykolenko,J7,DF,Everton,English Premier League,90.0,7.37
Jarrad Branthwaite,J7,DF,Everton,English Premier League,90.0,7.32
James Tarkowski,J7,DF,Everton,English Premier League,90.0,7.14
Ashley Young,J7,DF,Everton,English Premier League,77.0,6.51
Alfie Doughty,J7,DF,Luton Town,English Premier League,82.0,7.0
Issa Kaboré,J7,DF,Luton Town,English Premier League,90.0,7.82
Amari'i Bell,J7,DF,Luton Town,English Premier League,90.0,5.9
Tom Lockyer,J7,DF,Luton Town,English Premier League,55.0,5.99
Teden Mengi,J7,DF,Luton Town,English Premier League,35.0,5.87
Reece Burke,J7,DF,Luton Town,English Premier League,45.0,7.13
Mads Juel Andersen,J7,DF,Luton Town,English Premier League,45.0,6.4
Destiny Udogie,J7,DF,Tottenham,English Premier League,82.0,6.73
Micky van de Ven,J7,DF,Tottenham,English Premier League,90.0,6.29
Cristian Romero,J7,DF,Tottenham,English Premier League,90.0,8.04
Pedro Porro,J7,DF,Tottenham,English Premier League,90.0,7.73
Andrew Robertson,J7,DF,Liverpool,English Premier League,90.0,6.42
Virgil van Dijk,J7,DF,Liverpool,English Premier League,90.0,7.56
Joël Matip,J7,DF,Liverpool,English Premier League,90.0,7.08
Joe Gomez,J7,DF,Liverpool,English Premier League,72.0,6.55
Tommaso Augello,J11,DF,Cagliari,Italian Serie A,89.0,5.98
Pantelis Hatzidiakos,J11,DF,Cagliari,Italian Serie A,45.0,6.65
Gabriele Zappa,J11,DF,Cagliari,Italian Serie A,45.0,5.76
Alberto Dossena,J11,DF,Cagliari,Italian Serie A,90.0,7.31
Edoardo Goldaniga,J11,DF,Cagliari,Italian Serie A,90.0,5.7
Aarón Martín,J11,DF,Genoa,Italian Serie A,65.0,4.69
Ridgeciano Haps,J11,DF,Genoa,Italian Serie A,25.0,4.39
Stefano Sabelli,J11,DF,Genoa,Italian Serie A,90.0,6.71
Johan Vásquez,J11,DF,Genoa,Italian Serie A,90.0,7.23
Radu Drăgușin,J11,DF,Genoa,Italian Serie A,90.0,6.22
Koni De Winter,J11,DF,Genoa,Italian Serie A,90.0,6.87
Harry Toffolo,J7,DF,Nott'ham Forest,English Premier League,31.0,6.12
Moussa Niakhate,J7,DF,Nott'ham Forest,English Premier League,55.0,6.31
Murillo,J7,DF,Nott'ham Forest,English Premier League,90.0,7.17
Willy Boly,J7,DF,Nott'ham Forest,English Premier League,90.0,6.93
Serge Aurier,J7,DF,Nott'ham Forest,English Premier League,90.0,6.83
Aaron Hickey,J7,DF,Brentford,English Premier League,68.0,5.57
Ethan Pinnock,J7,DF,Brentford,English Premier League,90.0,6.8
Nathan Collins,J7,DF,Brentford,English Premier League,90.0,6.62
Kristoffer Ajer,J7,DF,Brentford,English Premier League,88.0,6.94
Antonee Robinson,J7,DF,Fulham,English Premier League,90.0,6.81
Tim Ream,J7,DF,Fulham,English Premier League,90.0,7.07
Issa Diop,J7,DF,Fulham,English Premier League,90.0,6.89
Timothy Castagne,J7,DF,Fulham,English Premier League,90.0,6.53
Levi Colwill,J7,DF,Chelsea,English Premier League,90.0,7.59
Thiago Silva,J7,DF,Chelsea,English Premier League,90.0,6.99
Axel Disasi,J7,DF,Chelsea,English Premier League,90.0,6.13
Marc Cucurella,J7,DF,Chelsea,English Premier League,90.0,7.13
Alfie Doughty,J2,DF,Luton Town,English Premier League,90.0,5.71
Issa Kaboré,J2,DF,Luton Town,English Premier League,61.0,6.42
Elijah Adebayo,J2,DF,Luton Town,English Premier League,29.0,5.25
Amari'i Bell,J2,DF,Luton Town,English Premier League,20.0,5.03
Reece Burke,J2,DF,Luton Town,English Premier League,70.0,5.89
Tom Lockyer,J2,DF,Luton Town,English Premier League,90.0,7.37
Teden Mengi,J2,DF,Luton Town,English Premier League,90.0,7.16
Charlie Taylor,J2,DF,Burnley,English Premier League,90.0,7.43
Jordan Beyer,J2,DF,Burnley,English Premier League,90.0,7.15
Ameen Al-Dakhil,J2,DF,Burnley,English Premier League,90.0,5.52
Connor Roberts,J2,DF,Burnley,English Premier League,90.0,6.44
Alfie Doughty,J8,DF,Luton Town,English Premier League,90.0,7.21
Mads Juel Andersen,J8,DF,Luton Town,English Premier League,58.0,6.38
Teden Mengi,J8,DF,Luton Town,English Premier League,32.0,6.29
Tom Lockyer,J8,DF,Luton Town,English Premier League,80.0,6.46
Reece Burke,J8,DF,Luton Town,English Premier League,90.0,7.01
Destiny Udogie,J8,DF,Tottenham,English Premier League,81.0,6.99
Micky van de Ven,J8,DF,Tottenham,English Premier League,90.0,7.63
Cristian Romero,J8,DF,Tottenham,English Premier League,90.0,8.17
Pedro Porro,J8,DF,Tottenham,English Premier League,90.0,8.06
Charlie Taylor,J8,DF,Burnley,English Premier League,90.0,6.79
Hannes Delcroix,J8,DF,Burnley,English Premier League,90.0,7.0
Ameen Al-Dakhil,J8,DF,Burnley,English Premier League,45.0,5.73
Dara O'Shea,J8,DF,Burnley,English Premier League,45.0,5.88
Vitinho,J8,DF,Burnley,English Premier League,60.0,5.39
Connor Roberts,J8,DF,Burnley,English Premier League,30.0,5.86
Levi Colwill,J8,DF,Chelsea,English Premier League,90.0,6.41
Thiago Silva,J8,DF,Chelsea,English Premier League,90.0,6.48
Axel Disasi,J8,DF,Chelsea,English Premier League,90.0,6.45
Marc Cucurella,J8,DF,Chelsea,English Premier League,90.0,7.56
Victor Lindelöf,J8,DF,Manchester Utd,English Premier League,70.0,6.04
Jonny Evans,J8,DF,Manchester Utd,English Premier League,90.0,6.94
Harry Maguire,J8,DF,Manchester Utd,English Premier League,90.0,6.3
Diogo Dalot,J8,DF,Manchester Utd,English Premier League,90.0,6.25
Aaron Hickey,J8,DF,Brentford,English Premier League,90.0,4.79
Mads Roerslev,J8,DF,Brentford,English Premier League,90.0,6.43
Nathan Collins,J8,DF,Brentford,English Premier League,90.0,6.87
Ethan Pinnock,J8,DF,Brentford,English Premier League,90.0,7.5
Kristoffer Ajer,J8,DF,Brentford,English Premier League,90.0,6.77
Vitaliy Mykolenko,J8,DF,Everton,English Premier League,90.0,6.99
Jarrad Branthwaite,J8,DF,Everton,English Premier League,90.0,6.37
James Tarkowski,J8,DF,Everton,English Premier League,90.0,7.39
Ashley Young,J8,DF,Everton,English Premier League,90.0,6.97
Milos Kerkez,J8,DF,Bournemouth,English Premier League,66.0,6.25
Marcos Senesi,J8,DF,Bournemouth,English Premier League,90.0,7.49
Illia Zabarnyi,J8,DF,Bournemouth,English Premier League,90.0,7.22
Adam Smith,J8,DF,Bournemouth,English Premier League,85.0,5.73
Antonee Robinson,J8,DF,Fulham,English Premier League,90.0,7.64
Tim Ream,J8,DF,Fulham,English Premier League,90.0,7.57
Issa Diop,J8,DF,Fulham,English Premier League,70.0,7.54
Calvin Bassey,J8,DF,Fulham,English Premier League,20.0,6.37
Timothy Castagne,J8,DF,Fulham,English Premier League,90.0,6.51
Luke Thomas,J8,DF,Sheffield Utd,English Premier League,65.0,5.85
Yasser Larouci,J8,DF,Sheffield Utd,English Premier League,25.0,5.42
Jayden Bogle,J8,DF,Sheffield Utd,English Premier League,90.0,5.74
Auston Trusty,J8,DF,Sheffield Utd,English Premier League,90.0,7.03
Anel Ahmedhodžić,J8,DF,Sheffield Utd,English Premier League,90.0,6.81
Chris Basham,J8,DF,Sheffield Utd,English Premier League,34.0,5.93
Jack Robinson,J8,DF,Sheffield Utd,English Premier League,56.0,7.16
Tyrick Mitchell,J8,DF,Crystal Palace,English Premier League,90.0,6.84
Marc Guéhi,J8,DF,Crystal Palace,English Premier League,90.0,6.96
Joachim Andersen,J8,DF,Crystal Palace,English Premier League,90.0,7.03
Nathaniel Clyne,J8,DF,Crystal Palace,English Premier League,90.0,5.8
Harry Toffolo,J8,DF,Nott'ham Forest,English Premier League,90.0,6.99
Murillo,J8,DF,Nott'ham Forest,English Premier League,90.0,6.7
Willy Boly,J8,DF,Nott'ham Forest,English Premier League,90.0,7.63
Serge Aurier,J8,DF,Nott'ham Forest,English Premier League,45.0,6.95
Gonzalo Montiel,J8,DF,Nott'ham Forest,English Premier League,45.0,5.53
Emerson Palmieri,J8,DF,West Ham,English Premier League,90.0,6.68
Nayef Aguerd,J8,DF,West Ham,English Premier League,90.0,5.02
Kurt Zouma,J8,DF,West Ham,English Premier League,90.0,5.87
Vladimír Coufal,J8,DF,West Ham,English Premier League,90.0,6.38
Dan Burn,J8,DF,Newcastle Utd,English Premier League,90.0,6.66
