Player,Game Week,Position,Team,League,Minutes,Rating
Marco Bizot,J33,GK,Brest,French Ligue 1,90,6.08
Yehvann Diouf,J33,GK,Reims,French Ligue 1,90,7.08
Marcin Bułka,J33,GK,Nice,French Ligue 1,90,7.12
Arthur Desmas,J33,GK,Le Havre,French Ligue 1,90,6.94
Pau López,J33,GK,Marseille,French Ligue 1,90,6.14
Yvon Mvogo,J33,GK,Lorient,French Ligue 1,90,5.69
Rui Patrício,J7,GK,Roma,Italian Serie A,90,6.77
Stefano Turati,J7,GK,Frosinone,Italian Serie A,90,5.47
Alban Lafont,J33,GK,Nantes,French Ligue 1,90,6.2
Lucas Chevalier,J33,GK,Lille,French Ligue 1,89,6.01
Steve Mandanda,J33,GK,Rennes,French Ligue 1,90,6.37
Brice Samba,J33,GK,Lens,French Ligue 1,90,7.02
Alaa Bellaarouch,J33,GK,Strasbourg,French Ligue 1,90,6.13
Alexandre Oukidja,J33,GK,Metz,French Ligue 1,90,5.73
Mory Diaw,J33,GK,Clermont Foot,French Ligue 1,90,6.13
Anthony Lopes,J33,GK,Lyon,French Ligue 1,90,7.53
Dimitry Bertaud,J33,GK,Montpellier,French Ligue 1,90,6.67
Radosław Majecki,J33,GK,Monaco,French Ligue 1,90,7.32
Arnau Tenas,J33,GK,Paris S-G,French Ligue 1,90,5.33
Guillaume Restes,J33,GK,Toulouse,French Ligue 1,90,6.66
Marcin Bułka,J32,GK,Nice,French Ligue 1,90,5.65
Arnau Tenas,J32,GK,Paris S-G,French Ligue 1,90,7.07
Yehvann Diouf,J32,GK,Reims,French Ligue 1,90,7.45
Pau López,J32,GK,Marseille,French Ligue 1,90,5.81
Alexandre Oukidja,J34,GK,Metz,French Ligue 1,90,7.04
Keylor Navas,J34,GK,Paris S-G,French Ligue 1,90,7.25
Radosław Majecki,J34,GK,Monaco,French Ligue 1,90,7.16
Alban Lafont,J34,GK,Nantes,French Ligue 1,90,5.58
Vanja Milinković-Savić,J7,GK,Torino,Italian Serie A,90,7.23
Lorenzo Montipò,J7,GK,Hellas Verona,Italian Serie A,90,7.57
Guillaume Restes,J34,GK,Toulouse,French Ligue 1,90,5.44
Marco Bizot,J34,GK,Brest,French Ligue 1,90,7.34
Yehvann Diouf,J34,GK,Reims,French Ligue 1,90,6.27
Steve Mandanda,J34,GK,Rennes,French Ligue 1,90,6.03
Anthony Lopes,J34,GK,Lyon,French Ligue 1,90,6.4
Alaa Bellaarouch,J34,GK,Strasbourg,French Ligue 1,90,6.85
Jean-Louis Leca,J34,GK,Lens,French Ligue 1,90,5.24
Dimitry Bertaud,J34,GK,Montpellier,French Ligue 1,90,7.13
Arthur Desmas,J34,GK,Le Havre,French Ligue 1,90,6.56
Pau López,J34,GK,Marseille,French Ligue 1,90,7.32
Yvon Mvogo,J34,GK,Lorient,French Ligue 1,90,7.69
Mory Diaw,J34,GK,Clermont Foot,French Ligue 1,90,6.59
Vito Mannone,J34,GK,Lille,French Ligue 1,90,6.27
Marcin Bułka,J34,GK,Nice,French Ligue 1,90,5.7
Jiří Pavlenka,J1,GK,Werder Bremen,German Bundesliga,90,5.78
Sven Ulreich,J1,GK,Bayern Munich,German Bundesliga,90,7.14
Koen Casteels,J1,GK,Wolfsburg,German Bundesliga,90,7.26
Kevin Müller,J1,GK,Heidenheim,German Bundesliga,90,6.67
Alexander Nübel,J1,GK,Stuttgart,German Bundesliga,90,7.51
Manuel Riemann,J1,GK,Bochum,German Bundesliga,90,5.94
Andrea Consigli,J7,GK,Sassuolo,Italian Serie A,90,6.22
Michele Di Gregorio,J7,GK,Monza,Italian Serie A,90,7.96
Finn Dahmen,J1,GK,Augsburg,German Bundesliga,90,5.29
Jonas Omlin,J1,GK,Gladbach,German Bundesliga,90,5.51
Oliver Baumann,J1,GK,Hoffenheim,German Bundesliga,90,6.36
Noah Atubolu,J1,GK,Freiburg,German Bundesliga,90,6.22
Lukáš Hrádecký,J1,GK,Leverkusen,German Bundesliga,90,6.33
Janis Blaswich,J1,GK,RB Leipzig,German Bundesliga,90,6.1
Gregor Kobel,J1,GK,Dortmund,German Bundesliga,90,7.43
Marvin Schwäbe,J1,GK,Köln,German Bundesliga,90,6.01
Frederik Rønnow,J1,GK,Union Berlin,German Bundesliga,90,7.02
Robin Zentner,J1,GK,Mainz 05,German Bundesliga,90,5.55
Kevin Trapp,J1,GK,Eint Frankfurt,German Bundesliga,90,7.25
Marcel Schuhen,J1,GK,Darmstadt 98,German Bundesliga,90,6.94
Janis Blaswich,J2,GK,RB Leipzig,German Bundesliga,90,6.72
Alexander Nübel,J2,GK,Stuttgart,German Bundesliga,90,5.63
Noah Atubolu,J2,GK,Freiburg,German Bundesliga,90,7.1
Jiří Pavlenka,J2,GK,Werder Bremen,German Bundesliga,90,7.41
Manuel Riemann,J2,GK,Bochum,German Bundesliga,90,6.28
Gregor Kobel,J2,GK,Dortmund,German Bundesliga,90,7.22
Kevin Müller,J2,GK,Heidenheim,German Bundesliga,90,5.92
Oliver Baumann,J2,GK,Hoffenheim,German Bundesliga,90,7.02
Wladimiro Falcone,J1,GK,Lecce,Italian Serie A,90,5.91
Ivan Provedel,J1,GK,Lazio,Italian Serie A,90,5.89
Pietro Terracciano,J7,GK,Fiorentina,Italian Serie A,90,7.14
Boris Radunović,J7,GK,Cagliari,Italian Serie A,90,5.35
Marvin Schwäbe,J2,GK,Köln,German Bundesliga,90,6.59
Koen Casteels,J2,GK,Wolfsburg,German Bundesliga,90,6.16
Marcel Schuhen,J2,GK,Darmstadt 98,German Bundesliga,90,5.52
Frederik Rønnow,J2,GK,Union Berlin,German Bundesliga,90,7.3
Jonas Omlin,J2,GK,Gladbach,German Bundesliga,90,6.68
Lukáš Hrádecký,J2,GK,Leverkusen,German Bundesliga,90,7.24
Robin Zentner,J2,GK,Mainz 05,German Bundesliga,90,6.11
Kevin Trapp,J2,GK,Eint Frankfurt,German Bundesliga,90,6.44
Sven Ulreich,J2,GK,Bayern Munich,German Bundesliga,90,6.38
Finn Dahmen,J2,GK,Augsburg,German Bundesliga,90,5.57
Gregor Kobel,J3,GK,Dortmund,German Bundesliga,90,6.09
Kevin Müller,J3,GK,Heidenheim,German Bundesliga,90,6.9
Finn Dahmen,J3,GK,Augsburg,German Bundesliga,90,7.05
Manuel Riemann,J3,GK,Bochum,German Bundesliga,90,6.06
Alexander Nübel,J3,GK,Stuttgart,German Bundesliga,90,7.67
Noah Atubolu,J3,GK,Freiburg,German Bundesliga,90,5.19
Oliver Baumann,J3,GK,Hoffenheim,German Bundesliga,90,7.36
Koen Casteels,J3,GK,Wolfsburg,German Bundesliga,90,5.64
Jiří Pavlenka,J3,GK,Werder Bremen,German Bundesliga,90,7.68
Robin Zentner,J3,GK,Mainz 05,German Bundesliga,90,5.96
Etrit Berisha,J8,GK,Empoli,Italian Serie A,90,7.21
Marco Silvestri,J8,GK,Udinese,Italian Serie A,90,7.52
Lukáš Hrádecký,J3,GK,Leverkusen,German Bundesliga,90,5.71
Marcel Schuhen,J3,GK,Darmstadt 98,German Bundesliga,90,5.78
Moritz Nicolas,J3,GK,Gladbach,German Bundesliga,90,6.1
Sven Ulreich,J3,GK,Bayern Munich,German Bundesliga,90,6.41
Kevin Trapp,J3,GK,Eint Frankfurt,German Bundesliga,90,6.4
Marvin Schwäbe,J3,GK,Köln,German Bundesliga,90,6.21
Frederik Rønnow,J3,GK,Union Berlin,German Bundesliga,90,5.84
Janis Blaswich,J3,GK,RB Leipzig,German Bundesliga,90,7.06
Sven Ulreich,J4,GK,Bayern Munich,German Bundesliga,90,6.33
Lukáš Hrádecký,J4,GK,Leverkusen,German Bundesliga,90,7.02
Janis Blaswich,J4,GK,RB Leipzig,German Bundesliga,90,7.94
Finn Dahmen,J4,GK,Augsburg,German Bundesliga,90,5.57
Koen Casteels,J4,GK,Wolfsburg,German Bundesliga,90,7.21
Frederik Rønnow,J4,GK,Union Berlin,German Bundesliga,90,5.65
Marvin Schwäbe,J4,GK,Köln,German Bundesliga,90,5.57
Oliver Baumann,J4,GK,Hoffenheim,German Bundesliga,90,6.73
Noah Atubolu,J4,GK,Freiburg,German Bundesliga,90,5.66
Gregor Kobel,J4,GK,Dortmund,German Bundesliga,90,5.96
Robin Zentner,J4,GK,Mainz 05,German Bundesliga,90,5.6
Alexander Nübel,J4,GK,Stuttgart,German Bundesliga,90,6.91
Wladimiro Falcone,J8,GK,Lecce,Italian Serie A,90,5.81
Andrea Consigli,J8,GK,Sassuolo,Italian Serie A,90,6.6
Manuel Riemann,J4,GK,Bochum,German Bundesliga,90,7.08
Kevin Trapp,J4,GK,Eint Frankfurt,German Bundesliga,90,7.34
Kevin Müller,J4,GK,Heidenheim,German Bundesliga,90,6.13
Jiří Pavlenka,J4,GK,Werder Bremen,German Bundesliga,90,5.03
Marcel Schuhen,J4,GK,Darmstadt 98,German Bundesliga,90,6.49
Moritz Nicolas,J4,GK,Gladbach,German Bundesliga,90,5.96
Alexander Nübel,J5,GK,Stuttgart,German Bundesliga,90,6.07
Marcel Schuhen,J5,GK,Darmstadt 98,German Bundesliga,90,6.09
Frederik Rønnow,J5,GK,Union Berlin,German Bundesliga,90,6.34
Oliver Baumann,J5,GK,Hoffenheim,German Bundesliga,90,7.9
Gregor Kobel,J5,GK,Dortmund,German Bundesliga,90,7.0
Koen Casteels,J5,GK,Wolfsburg,German Bundesliga,90,7.01
Finn Dahmen,J5,GK,Augsburg,German Bundesliga,90,6.29
Robin Zentner,J5,GK,Mainz 05,German Bundesliga,90,6.06
Moritz Nicolas,J5,GK,Gladbach,German Bundesliga,90,6.38
Janis Blaswich,J5,GK,RB Leipzig,German Bundesliga,90,7.18
Sven Ulreich,J5,GK,Bayern Munich,German Bundesliga,90,6.88
Manuel Riemann,J5,GK,Bochum,German Bundesliga,90,5.8
Jiří Pavlenka,J5,GK,Werder Bremen,German Bundesliga,90,6.82
Marvin Schwäbe,J5,GK,Köln,German Bundesliga,90,6.41
Yann Sommer,J8,GK,Inter,Italian Serie A,90,5.79
Łukasz Skorupski,J8,GK,Bologna,Italian Serie A,90,5.9
Lukáš Hrádecký,J5,GK,Leverkusen,German Bundesliga,90,6.43
Kevin Müller,J5,GK,Heidenheim,German Bundesliga,90,5.97
Kevin Trapp,J5,GK,Eint Frankfurt,German Bundesliga,90,6.81
Noah Atubolu,J5,GK,Freiburg,German Bundesliga,90,7.66
Oliver Baumann,J6,GK,Hoffenheim,German Bundesliga,90,5.77
Gregor Kobel,J6,GK,Dortmund,German Bundesliga,90,6.82
Marvin Schwäbe,J6,GK,Köln,German Bundesliga,90,6.19
Alexander Nübel,J6,GK,Stuttgart,German Bundesliga,90,7.69
Koen Casteels,J6,GK,Wolfsburg,German Bundesliga,90,7.74
Kevin Trapp,J6,GK,Eint Frankfurt,German Bundesliga,90,6.92
Manuel Riemann,J6,GK,Bochum,German Bundesliga,90,6.4
Moritz Nicolas,J6,GK,Gladbach,German Bundesliga,90,6.51
Kevin Müller,J6,GK,Heidenheim,German Bundesliga,90,8.11
Frederik Rønnow,J6,GK,Union Berlin,German Bundesliga,90,6.49
Robin Zentner,J6,GK,Mainz 05,German Bundesliga,90,5.49
Lukáš Hrádecký,J6,GK,Leverkusen,German Bundesliga,90,7.45
Janis Blaswich,J6,GK,RB Leipzig,German Bundesliga,90,6.46
Sven Ulreich,J6,GK,Bayern Munich,German Bundesliga,90,5.4
Marcel Schuhen,J6,GK,Darmstadt 98,German Bundesliga,90,6.41
Jiří Pavlenka,J6,GK,Werder Bremen,German Bundesliga,90,5.29
Wojciech Szczęsny,J8,GK,Juventus,Italian Serie A,90,7.2
Vanja Milinković-Savić,J8,GK,Torino,Italian Serie A,90,5.89
Noah Atubolu,J6,GK,Freiburg,German Bundesliga,90,7.36
Finn Dahmen,J6,GK,Augsburg,German Bundesliga,90,5.8
Moritz Nicolas,J7,GK,Gladbach,German Bundesliga,90,6.26
Robin Zentner,J7,GK,Mainz 05,German Bundesliga,90,7.19
Finn Dahmen,J7,GK,Augsburg,German Bundesliga,90,6.03
Marcel Schuhen,J7,GK,Darmstadt 98,German Bundesliga,90,6.55
Alexander Nübel,J7,GK,Stuttgart,German Bundesliga,90,7.27
Koen Casteels,J7,GK,Wolfsburg,German Bundesliga,90,6.55
Janis Blaswich,J7,GK,RB Leipzig,German Bundesliga,90,7.09
Manuel Riemann,J7,GK,Bochum,German Bundesliga,90,7.81
Gregor Kobel,J7,GK,Dortmund,German Bundesliga,90,5.99
Frederik Rønnow,J7,GK,Union Berlin,German Bundesliga,90,5.6
Jiří Pavlenka,J7,GK,Werder Bremen,German Bundesliga,90,5.26
Oliver Baumann,J7,GK,Hoffenheim,German Bundesliga,90,5.86
Lukáš Hrádecký,J7,GK,Leverkusen,German Bundesliga,90,7.39
Marvin Schwäbe,J7,GK,Köln,German Bundesliga,90,6.77
Sven Ulreich,J7,GK,Bayern Munich,German Bundesliga,90,6.71
Noah Atubolu,J7,GK,Freiburg,German Bundesliga,90,5.74
Kevin Trapp,J7,GK,Eint Frankfurt,German Bundesliga,90,7.13
Kevin Müller,J7,GK,Heidenheim,German Bundesliga,90,5.87
Josep Martinez,J8,GK,Genoa,Italian Serie A,89,6.38
Mike Maignan,J8,GK,Milan,Italian Serie A,89,6.26
Gregor Kobel,J8,GK,Dortmund,German Bundesliga,90,6.84
Michael Zetterer,J8,GK,Werder Bremen,German Bundesliga,90,7.26
Pavao Pervan,J8,GK,Wolfsburg,German Bundesliga,90,6.77
Lukáš Hrádecký,J8,GK,Leverkusen,German Bundesliga,90,7.2
Noah Atubolu,J8,GK,Freiburg,German Bundesliga,90,6.35
Manuel Riemann,J8,GK,Bochum,German Bundesliga,90,6.7
Frederik Rønnow,J8,GK,Union Berlin,German Bundesliga,90,5.91
Alexander Nübel,J8,GK,Stuttgart,German Bundesliga,90,7.14
Marcel Schuhen,J8,GK,Darmstadt 98,German Bundesliga,90,6.48
Janis Blaswich,J8,GK,RB Leipzig,German Bundesliga,90,6.59
Oliver Baumann,J8,GK,Hoffenheim,German Bundesliga,90,5.84
Jens Grahl,J8,GK,Eint Frankfurt,German Bundesliga,90,6.51
Robin Zentner,J8,GK,Mainz 05,German Bundesliga,90,5.28
Sven Ulreich,J8,GK,Bayern Munich,German Bundesliga,90,6.34
Marvin Schwäbe,J8,GK,Köln,German Bundesliga,90,6.1
Moritz Nicolas,J8,GK,Gladbach,German Bundesliga,90,6.56
Kevin Müller,J8,GK,Heidenheim,German Bundesliga,90,5.25
Finn Dahmen,J8,GK,Augsburg,German Bundesliga,90,6.42
Manuel Riemann,J9,GK,Bochum,German Bundesliga,90,6.05
Robin Zentner,J9,GK,Mainz 05,German Bundesliga,90,6.73
Michele Di Gregorio,J8,GK,Monza,Italian Serie A,90,7.57
Guillermo Ochoa,J8,GK,Salernitana,Italian Serie A,90,5.77
Alexander Nübel,J9,GK,Stuttgart,German Bundesliga,90,5.79
Oliver Baumann,J9,GK,Hoffenheim,German Bundesliga,90,7.15
Moritz Nicolas,J9,GK,Gladbach,German Bundesliga,90,6.44
Kevin Müller,J9,GK,Heidenheim,German Bundesliga,90,5.82
Michael Zetterer,J9,GK,Werder Bremen,German Bundesliga,90,7.25
Frederik Rønnow,J9,GK,Union Berlin,German Bundesliga,90,5.78
Finn Dahmen,J9,GK,Augsburg,German Bundesliga,90,6.52
Pavao Pervan,J9,GK,Wolfsburg,German Bundesliga,90,5.62
Manuel Neuer,J9,GK,Bayern Munich,German Bundesliga,90,7.36
Marcel Schuhen,J9,GK,Darmstadt 98,German Bundesliga,90,5.65
Janis Blaswich,J9,GK,RB Leipzig,German Bundesliga,90,7.33
Marvin Schwäbe,J9,GK,Köln,German Bundesliga,90,5.67
Kevin Trapp,J9,GK,Eint Frankfurt,German Bundesliga,90,5.26
Alexander Meyer,J9,GK,Dortmund,German Bundesliga,65,5.99
Lukáš Hrádecký,J9,GK,Leverkusen,German Bundesliga,90,6.2
Noah Atubolu,J9,GK,Freiburg,German Bundesliga,90,5.78
Marcel Schuhen,J10,GK,Darmstadt 98,German Bundesliga,90,6.02
Manuel Riemann,J10,GK,Bochum,German Bundesliga,90,6.76
Noah Atubolu,J10,GK,Freiburg,German Bundesliga,90,6.1
Moritz Nicolas,J10,GK,Gladbach,German Bundesliga,90,6.66
Stefano Turati,J8,GK,Frosinone,Italian Serie A,90,6.3
Lorenzo Montipò,J8,GK,Hellas Verona,Italian Serie A,90,5.26
Robin Zentner,J10,GK,Mainz 05,German Bundesliga,90,7.19
Janis Blaswich,J10,GK,RB Leipzig,German Bundesliga,90,5.71
Marvin Schwäbe,J10,GK,Köln,German Bundesliga,90,6.23
Finn Dahmen,J10,GK,Augsburg,German Bundesliga,90,7.34
Frederik Rønnow,J10,GK,Union Berlin,German Bundesliga,90,5.35
Kevin Trapp,J10,GK,Eint Frankfurt,German Bundesliga,90,7.62
Oliver Baumann,J10,GK,Hoffenheim,German Bundesliga,90,5.64
Lukáš Hrádecký,J10,GK,Leverkusen,German Bundesliga,90,6.25
Gregor Kobel,J10,GK,Dortmund,German Bundesliga,90,6.14
Manuel Neuer,J10,GK,Bayern Munich,German Bundesliga,90,7.09
Pavao Pervan,J10,GK,Wolfsburg,German Bundesliga,90,5.59
Michael Zetterer,J10,GK,Werder Bremen,German Bundesliga,90,5.94
Kevin Müller,J10,GK,Heidenheim,German Bundesliga,90,7.16
Alexander Nübel,J10,GK,Stuttgart,German Bundesliga,90,5.49
Moritz Nicolas,J11,GK,Gladbach,German Bundesliga,90,7.23
Koen Casteels,J11,GK,Wolfsburg,German Bundesliga,90,5.61
Alexander Nübel,J11,GK,Stuttgart,German Bundesliga,90,6.31
Gregor Kobel,J11,GK,Dortmund,German Bundesliga,90,6.99
Finn Dahmen,J11,GK,Augsburg,German Bundesliga,90,6.72
Oliver Baumann,J11,GK,Hoffenheim,German Bundesliga,90,6.61
Ivan Provedel,J8,GK,Lazio,Italian Serie A,90,5.78
Juan Musso,J8,GK,Atalanta,Italian Serie A,90,5.53
Marcel Schuhen,J11,GK,Darmstadt 98,German Bundesliga,90,7.24
Robin Zentner,J11,GK,Mainz 05,German Bundesliga,90,7.56
Manuel Neuer,J11,GK,Bayern Munich,German Bundesliga,90,5.6
Kevin Müller,J11,GK,Heidenheim,German Bundesliga,90,5.6
Manuel Riemann,J11,GK,Bochum,German Bundesliga,90,7.17
Marvin Schwäbe,J11,GK,Köln,German Bundesliga,90,7.45
Lukáš Hrádecký,J11,GK,Leverkusen,German Bundesliga,90,7.09
Frederik Rønnow,J11,GK,Union Berlin,German Bundesliga,90,5.62
Michael Zetterer,J11,GK,Werder Bremen,German Bundesliga,90,5.69
Kevin Trapp,J11,GK,Eint Frankfurt,German Bundesliga,90,6.14
Janis Blaswich,J11,GK,RB Leipzig,German Bundesliga,90,5.97
Noah Atubolu,J11,GK,Freiburg,German Bundesliga,90,5.81
Marvin Schwäbe,J12,GK,Köln,German Bundesliga,90,7.09
Manuel Neuer,J12,GK,Bayern Munich,German Bundesliga,90,6.9
Gregor Kobel,J12,GK,Dortmund,German Bundesliga,90,5.73
Moritz Nicolas,J12,GK,Gladbach,German Bundesliga,90,6.58
Frederik Rønnow,J12,GK,Union Berlin,German Bundesliga,90,6.26
Finn Dahmen,J12,GK,Augsburg,German Bundesliga,90,7.24
Noah Atubolu,J12,GK,Freiburg,German Bundesliga,90,5.52
Alexander Brunst,J12,GK,Darmstadt 98,German Bundesliga,90,6.4
Simone Scuffet,J8,GK,Cagliari,Italian Serie A,90,5.25
Rui Patrício,J8,GK,Roma,Italian Serie A,90,6.54
Koen Casteels,J12,GK,Wolfsburg,German Bundesliga,90,7.58
Janis Blaswich,J12,GK,RB Leipzig,German Bundesliga,90,5.72
Michael Zetterer,J12,GK,Werder Bremen,German Bundesliga,90,5.55
Lukáš Hrádecký,J12,GK,Leverkusen,German Bundesliga,90,6.82
Kevin Trapp,J12,GK,Eint Frankfurt,German Bundesliga,90,6.02
Alexander Nübel,J12,GK,Stuttgart,German Bundesliga,90,6.0
Kevin Müller,J12,GK,Heidenheim,German Bundesliga,90,7.58
Manuel Riemann,J12,GK,Bochum,German Bundesliga,90,7.31
Oliver Baumann,J12,GK,Hoffenheim,German Bundesliga,90,7.37
Robin Zentner,J12,GK,Mainz 05,German Bundesliga,90,6.62
Marcel Schuhen,J13,GK,Darmstadt 98,German Bundesliga,90,7.17
Marvin Schwäbe,J13,GK,Köln,German Bundesliga,90,7.4
Janis Blaswich,J13,GK,RB Leipzig,German Bundesliga,90,6.0
Kevin Müller,J13,GK,Heidenheim,German Bundesliga,90,7.14
Moritz Nicolas,J13,GK,Gladbach,German Bundesliga,90,6.79
Oliver Baumann,J13,GK,Hoffenheim,German Bundesliga,90,6.25
Manuel Riemann,J13,GK,Bochum,German Bundesliga,90,6.82
Koen Casteels,J13,GK,Wolfsburg,German Bundesliga,90,5.82
Alexander Nübel,J13,GK,Stuttgart,German Bundesliga,90,7.34
Michael Zetterer,J13,GK,Werder Bremen,German Bundesliga,90,6.63
Marco Silvestri,J1,GK,Udinese,Italian Serie A,90,5.21
Wojciech Szczęsny,J1,GK,Juventus,Italian Serie A,90,7.78
Alex Meret,J8,GK,Napoli,Italian Serie A,90,5.07
Pietro Terracciano,J8,GK,Fiorentina,Italian Serie A,90,6.89
Daniel Batz,J13,GK,Mainz 05,German Bundesliga,90,6.54
Noah Atubolu,J13,GK,Freiburg,German Bundesliga,90,7.73
Lukáš Hrádecký,J13,GK,Leverkusen,German Bundesliga,90,6.22
Gregor Kobel,J13,GK,Dortmund,German Bundesliga,90,7.06
Finn Dahmen,J13,GK,Augsburg,German Bundesliga,90,6.77
Kevin Trapp,J13,GK,Eint Frankfurt,German Bundesliga,90,6.45
Oliver Baumann,J14,GK,Hoffenheim,German Bundesliga,90,7.11
Manuel Riemann,J14,GK,Bochum,German Bundesliga,90,6.23
Michael Zetterer,J14,GK,Werder Bremen,German Bundesliga,90,6.98
Finn Dahmen,J14,GK,Augsburg,German Bundesliga,90,6.17
Kevin Müller,J14,GK,Heidenheim,German Bundesliga,90,6.44
Marcel Schuhen,J14,GK,Darmstadt 98,German Bundesliga,90,6.13
Koen Casteels,J14,GK,Wolfsburg,German Bundesliga,90,5.93
Noah Atubolu,J14,GK,Freiburg,German Bundesliga,90,7.43
Frederik Rønnow,J14,GK,Union Berlin,German Bundesliga,90,6.51
Moritz Nicolas,J14,GK,Gladbach,German Bundesliga,90,5.71
Kevin Trapp,J14,GK,Eint Frankfurt,German Bundesliga,90,6.14
Manuel Neuer,J14,GK,Bayern Munich,German Bundesliga,90,5.12
Gregor Kobel,J14,GK,Dortmund,German Bundesliga,90,5.91
Janis Blaswich,J14,GK,RB Leipzig,German Bundesliga,90,5.71
Lorenzo Montipò,J9,GK,Hellas Verona,Italian Serie A,90,6.17
Alex Meret,J9,GK,Napoli,Italian Serie A,90,6.83
Alexander Nübel,J14,GK,Stuttgart,German Bundesliga,90,7.09
Lukáš Hrádecký,J14,GK,Leverkusen,German Bundesliga,90,7.33
Marvin Schwäbe,J14,GK,Köln,German Bundesliga,90,7.71
Daniel Batz,J14,GK,Mainz 05,German Bundesliga,90,7.21
Moritz Nicolas,J15,GK,Gladbach,German Bundesliga,90,6.73
Michael Zetterer,J15,GK,Werder Bremen,German Bundesliga,90,5.95
Marcel Schuhen,J15,GK,Darmstadt 98,German Bundesliga,90,6.1
Koen Casteels,J15,GK,Wolfsburg,German Bundesliga,90,7.96
Finn Dahmen,J15,GK,Augsburg,German Bundesliga,90,7.16
Gregor Kobel,J15,GK,Dortmund,German Bundesliga,90,6.65
Daniel Batz,J15,GK,Mainz 05,German Bundesliga,90,6.18
Kevin Müller,J15,GK,Heidenheim,German Bundesliga,90,7.61
Manuel Riemann,J15,GK,Bochum,German Bundesliga,90,7.16
Frederik Rønnow,J15,GK,Union Berlin,German Bundesliga,90,6.32
Janis Blaswich,J15,GK,RB Leipzig,German Bundesliga,90,6.11
Oliver Baumann,J15,GK,Hoffenheim,German Bundesliga,90,6.33
Noah Atubolu,J15,GK,Freiburg,German Bundesliga,90,7.13
Marvin Schwäbe,J15,GK,Köln,German Bundesliga,90,6.42
Lukáš Hrádecký,J15,GK,Leverkusen,German Bundesliga,90,7.23
Kevin Trapp,J15,GK,Eint Frankfurt,German Bundesliga,90,5.51
Vanja Milinković-Savić,J9,GK,Torino,Italian Serie A,90,5.39
Yann Sommer,J9,GK,Inter,Italian Serie A,90,7.45
Manuel Neuer,J15,GK,Bayern Munich,German Bundesliga,90,7.18
Alexander Nübel,J15,GK,Stuttgart,German Bundesliga,90,6.1
Michael Zetterer,J16,GK,Werder Bremen,German Bundesliga,90,7.38
Janis Blaswich,J16,GK,RB Leipzig,German Bundesliga,90,6.01
Oliver Baumann,J16,GK,Hoffenheim,German Bundesliga,90,5.22
Marcel Schuhen,J16,GK,Darmstadt 98,German Bundesliga,90,5.62
Gregor Kobel,J16,GK,Dortmund,German Bundesliga,90,6.48
Daniel Batz,J16,GK,Mainz 05,German Bundesliga,90,6.56
Frederik Rønnow,J16,GK,Union Berlin,German Bundesliga,90,7.94
Marvin Schwäbe,J16,GK,Köln,German Bundesliga,90,6.41
Alexander Nübel,J16,GK,Stuttgart,German Bundesliga,90,7.28
Finn Dahmen,J16,GK,Augsburg,German Bundesliga,90,6.04
Lukáš Hrádecký,J16,GK,Leverkusen,German Bundesliga,90,7.04
Manuel Riemann,J16,GK,Bochum,German Bundesliga,90,5.94
Kevin Trapp,J16,GK,Eint Frankfurt,German Bundesliga,90,5.96
Moritz Nicolas,J16,GK,Gladbach,German Bundesliga,90,6.36
Kevin Müller,J16,GK,Heidenheim,German Bundesliga,90,6.01
Noah Atubolu,J16,GK,Freiburg,German Bundesliga,90,5.37
Koen Casteels,J16,GK,Wolfsburg,German Bundesliga,90,6.12
Manuel Neuer,J16,GK,Bayern Munich,German Bundesliga,90,6.18
Andrea Consigli,J9,GK,Sassuolo,Italian Serie A,90,6.1
Ivan Provedel,J9,GK,Lazio,Italian Serie A,90,6.9
Manuel Neuer,J17,GK,Bayern Munich,German Bundesliga,90,7.51
Oliver Baumann,J17,GK,Hoffenheim,German Bundesliga,90,6.47
Noah Atubolu,J17,GK,Freiburg,German Bundesliga,90,7.39
Frederik Rønnow,J17,GK,Union Berlin,German Bundesliga,90,7.71
Marvin Schwäbe,J17,GK,Köln,German Bundesliga,90,5.84
Kevin Müller,J17,GK,Heidenheim,German Bundesliga,90,6.47
Janis Blaswich,J17,GK,RB Leipzig,German Bundesliga,90,6.03
Kevin Trapp,J17,GK,Eint Frankfurt,German Bundesliga,90,7.53
Robin Zentner,J17,GK,Mainz 05,German Bundesliga,90,6.53
Koen Casteels,J17,GK,Wolfsburg,German Bundesliga,90,6.12
Finn Dahmen,J17,GK,Augsburg,German Bundesliga,90,7.17
Lukáš Hrádecký,J17,GK,Leverkusen,German Bundesliga,90,6.69
Marcel Schuhen,J17,GK,Darmstadt 98,German Bundesliga,90,6.87
Gregor Kobel,J17,GK,Dortmund,German Bundesliga,90,7.24
Manuel Riemann,J17,GK,Bochum,German Bundesliga,90,6.44
Michael Zetterer,J17,GK,Werder Bremen,German Bundesliga,90,7.17
Moritz Nicolas,J17,GK,Gladbach,German Bundesliga,90,5.82
Alexander Nübel,J17,GK,Stuttgart,German Bundesliga,90,5.41
Marvin Schwäbe,J18,GK,Köln,German Bundesliga,90,5.72
Gregor Kobel,J18,GK,Dortmund,German Bundesliga,90,7.61
Rui Patrício,J9,GK,Roma,Italian Serie A,90,7.22
Michele Di Gregorio,J9,GK,Monza,Italian Serie A,90,6.83
Manuel Riemann,J18,GK,Bochum,German Bundesliga,90,7.88
Alexander Nübel,J18,GK,Stuttgart,German Bundesliga,90,6.18
