Player,Game Week,Position,Team,League,Minutes,Rating
Gabriel Jesus,J10,FW,Arsenal,Premier League,20.0,5.78
Kai Havertz,J10,FW,Arsenal,Premier League,90.0,6.13
Gabriel Martinelli,J10,MO,Arsenal,Premier League,60.0,6.25
Ethan Nwaneri,J10,MO,Arsenal,Premier League,30.0,5.69
Mikel Merino,J10,MF,Arsenal,Premier League,60.0,6.1
Oleksandr Zinchenko,J10,MF,Arsenal,Premier League,30.0,6.67
Declan Rice,J10,MF,Arsenal,Premier League,90.0,7.05
Bukayo Saka,J10,MO,Arsenal,Premier League,90.0,6.68
Jurriën Timber,J10,DF,Arsenal,Premier League,70.0,5.61
Ben White,J10,DF,Arsenal,Premier League,20.0,5.99
Gabriel Magalhães,J10,DF,Arsenal,Premier League,90.0,6.47
William Saliba,J10,DF,Arsenal,Premier League,90.0,7.25
Thomas Partey,J10,DF,Arsenal,Premier League,85.0,6.58
Darwin Núñez,J10,FW,Liverpool,Premier League,76.0,6.51
Cody Gakpo,J10,MO,Liverpool,Premier League,90.0,7.25
Mohamed Salah,J10,MO,Liverpool,Premier League,89.0,7.54
Dominik Szoboszlai,J10,MO,Liverpool,Premier League,65.0,6.06
Luis Díaz,J10,MO,Liverpool,Premier League,25.0,6.3
Alexis Mac Allister,J10,MF,Liverpool,Premier League,65.0,6.59
Curtis Jones,J10,MO,Liverpool,Premier League,25.0,7.08
Ryan Gravenberch,J10,MF,Liverpool,Premier League,90.0,6.57
Kostas Tsimikas,J10,DF,Liverpool,Premier League,90.0,7.01
Virgil van Dijk,J10,DF,Liverpool,Premier League,90.0,7.34
Ibrahima Konaté,J10,DF,Liverpool,Premier League,45.0,6.62
Joe Gomez,J10,DF,Liverpool,Premier League,45.0,6.9
Trent Alexander-Arnold,J10,DF,Liverpool,Premier League,90.0,7.01
Danny Welbeck,J10,FW,Brighton,Premier League,90.0,7.05
Georginio Rutter,J10,FW,Brighton,Premier League,90.0,6.72
Kaoru Mitoma,J10,MO,Brighton,Premier League,86.0,7.17
Yasin Ayari,J10,MF,Brighton,Premier League,75.0,7.19
Jack Hinshelwood,J10,MF,Brighton,Premier League,87.0,6.33
Ferdi Kadioglu,J10,MO,Brighton,Premier League,86.0,6.85
Pervis Estupiñán,J10,DF,Brighton,Premier League,90.0,7.67
Igor,J10,DF,Brighton,Premier League,90.0,6.41
Jan Paul van Hecke,J10,DF,Brighton,Premier League,90.0,6.42
Joël Veltman,J10,DF,Brighton,Premier League,75.0,6.13
Cameron Archer,J10,FW,Southampton,Premier League,89.0,6.28
Mateus Fernandes,J10,MO,Southampton,Premier League,89.0,6.3
Adam Lallana,J10,MF,Southampton,Premier League,45.0,6.96
Joe Aribo,J10,MF,Southampton,Premier League,45.0,6.17
Flynn Downes,J10,MF,Southampton,Premier League,90.0,7.17
Adam Armstrong,J10,MO,Southampton,Premier League,90.0,7.0
Ryan Manning,J10,DF,Southampton,Premier League,58.0,4.25
Tyler Dibling,J10,DF,Southampton,Premier League,32.0,4.96
Jack Stephens,J10,DF,Southampton,Premier League,78.0,6.07
Jan Bednarek,J10,DF,Southampton,Premier League,90.0,6.79
Taylor Harwood-Bellis,J10,DF,Southampton,Premier League,90.0,7.46
Kyle Walker-Peters,J10,DF,Southampton,Premier League,90.0,6.93
Dominic Calvert-Lewin,J10,FW,Everton,Premier League,61.0,5.89
Beto,J10,FW,Everton,Premier League,29.0,6.53
Iliman Ndiaye,J10,MO,Everton,Premier League,61.0,6.0
Jack Harrison,J10,MO,Everton,Premier League,29.0,5.93
Jesper Lindstrøm,J10,MO,Everton,Premier League,87.0,6.79
Dwight McNeil,J10,MO,Everton,Premier League,90.0,6.39
Orel Mangala,J10,MF,Everton,Premier League,90.0,6.03
Idrissa Gana Gueye,J10,MF,Everton,Premier League,90.0,7.14
Vitaliy Mykolenko,J10,DF,Everton,Premier League,90.0,6.54
Michael Keane,J10,DF,Everton,Premier League,90.0,5.77
James Tarkowski,J10,DF,Everton,Premier League,90.0,6.73
Ashley Young,J10,DF,Everton,Premier League,90.0,6.01
Chris Wood,J10,FW,Nott'ham Forest,Premier League,78.0,6.66
Callum Hudson-Odoi,J10,MO,Nott'ham Forest,Premier League,88.0,7.72
Anthony Elanga,J10,MO,Nott'ham Forest,Premier League,62.0,5.81
Jota Silva,J10,MO,Nott'ham Forest,Premier League,28.0,6.04
Morgan Gibbs-White,J10,MO,Nott'ham Forest,Premier League,62.0,6.9
Elliot Anderson,J10,MO,Nott'ham Forest,Premier League,28.0,6.8
Nicolás Domínguez,J10,MF,Nott'ham Forest,Premier League,90.0,6.99
Ryan Yates,J10,MF,Nott'ham Forest,Premier League,90.0,6.69
Álex Moreno,J10,DF,Nott'ham Forest,Premier League,90.0,6.68
Murillo,J10,DF,Nott'ham Forest,Premier League,90.0,6.05
Nikola Milenković,J10,DF,Nott'ham Forest,Premier League,90.0,6.03
Ola Aina,J10,DF,Nott'ham Forest,Premier League,88.0,6.94
Jarrod Bowen,J10,MO,West Ham,Premier League,90.0,6.64
Crysencio Summerville,J10,MO,West Ham,Premier League,45.0,5.2
Michail Antonio,J10,FW,West Ham,Premier League,45.0,6.05
Lucas Paquetá,J10,MO,West Ham,Premier League,90.0,5.91
Edson Álvarez,J10,MF,West Ham,Premier League,44.0,5.61
Guido Rodríguez,J10,MF,West Ham,Premier League,45.0,5.83
Carlos Soler,J10,MF,West Ham,Premier League,45.0,5.17
Emerson Palmieri,J10,DF,West Ham,Premier League,78.0,6.43
Aaron Wan-Bissaka,J10,DF,West Ham,Premier League,90.0,6.0
Max Kilman,J10,DF,West Ham,Premier League,90.0,7.37
Jean-Clair Todibo,J10,DF,West Ham,Premier League,90.0,6.73
Konstantinos Mavropanos,J10,DF,West Ham,Premier League,90.0,6.84
Liam Delap,J10,FW,Ipswich Town,Premier League,74.0,6.03
Sammie Szmodics,J10,MO,Ipswich Town,Premier League,73.0,5.58
Omari Hutchinson,J10,MO,Ipswich Town,Premier League,80.0,6.83
Conor Chaplin,J10,MO,Ipswich Town,Premier League,80.0,6.4
Kalvin Phillips,J10,MF,Ipswich Town,Premier League,76.0,6.24
Sam Morsy,J10,MF,Ipswich Town,Premier League,90.0,7.26
Leif Davis,J10,DF,Ipswich Town,Premier League,90.0,7.46
Cameron Burgess,J10,DF,Ipswich Town,Premier League,90.0,6.09
Dara O'Shea,J10,DF,Ipswich Town,Premier League,90.0,6.74
Ben Johnson,J10,DF,Ipswich Town,Premier League,90.0,7.3
Jamie Vardy,J10,FW,Leicester City,Premier League,90.0,6.62
Stephy Mavididi,J10,MO,Leicester City,Premier League,70.0,6.72
Kasey McAteer,J10,MO,Leicester City,Premier League,20.0,6.14
Abdul Fatawu Issahaku,J10,MO,Leicester City,Premier League,90.0,6.87
Facundo Buonanotte,J10,MO,Leicester City,Premier League,90.0,7.24
Harry Winks,J10,MF,Leicester City,Premier League,90.0,6.64
Wilfred Ndidi,J10,MF,Leicester City,Premier League,70.0,6.29
Boubakary Soumaré,J10,MF,Leicester City,Premier League,20.0,6.5
Victor Bernth Kristiansen,J10,DF,Leicester City,Premier League,85.0,6.78
Jannik Vestergaard,J10,DF,Leicester City,Premier League,90.0,7.67
Wout Faes,J10,DF,Leicester City,Premier League,90.0,6.8
Ricardo Pereira,J10,DF,Leicester City,Premier League,79.0,5.55
Evanilson,J10,FW,Bournemouth,Premier League,76.0,6.59
Marcus Tavernier,J10,MO,Bournemouth,Premier League,89.0,6.37
Antoine Semenyo,J10,MO,Bournemouth,Premier League,90.0,7.99
Justin Kluivert,J10,MO,Bournemouth,Premier League,76.0,6.7
Ryan Christie,J10,MF,Bournemouth,Premier League,65.0,5.98
Tyler Adams,J10,MF,Bournemouth,Premier League,25.0,6.43
Lewis Cook,J10,MF,Bournemouth,Premier League,90.0,6.23
Milos Kerkez,J10,DF,Bournemouth,Premier League,90.0,6.5
Marcos Senesi,J10,DF,Bournemouth,Premier League,90.0,7.52
Illia Zabarnyi,J10,DF,Bournemouth,Premier League,90.0,5.52
Adam Smith,J10,DF,Bournemouth,Premier League,90.0,6.29
Erling Haaland,J10,FW,Manchester City,Premier League,90.0,6.45
Matheus Nunes,J10,MO,Manchester City,Premier League,90.0,6.82
İlkay Gündoğan,J10,MF,Manchester City,Premier League,84.0,7.04
Bernardo Silva,J10,MF,Manchester City,Premier League,90.0,7.13
Phil Foden,J10,MO,Manchester City,Premier League,90.0,7.27
Mateo Kovačić,J10,MF,Manchester City,Premier League,90.0,6.94
Joško Gvardiol,J10,DF,Manchester City,Premier League,90.0,7.81
Nathan Aké,J10,DF,Manchester City,Premier League,72.0,5.82
Manuel Akanji,J10,DF,Manchester City,Premier League,90.0,5.99
Kyle Walker,J10,DF,Manchester City,Premier League,90.0,6.52
Jørgen Strand Larsen,J10,FW,Wolves,Premier League,90.0,7.0
Matheus Cunha,J10,MO,Wolves,Premier League,90.0,7.43
Pablo Sarabia,J10,MO,Wolves,Premier League,61.0,6.24
Gonçalo Guedes,J10,MO,Wolves,Premier League,29.0,7.53
João Gomes,J10,MF,Wolves,Premier League,90.0,7.54
Tommy Doyle,J10,MF,Wolves,Premier League,62.0,6.68
Mario Lemina,J10,MF,Wolves,Premier League,28.0,7.09
Rayan Aït-Nouri,J10,DF,Wolves,Premier League,90.0,5.89
Nélson Semedo,J10,DF,Wolves,Premier League,90.0,6.74
Toti Gomes,J10,DF,Wolves,Premier League,62.0,6.69
Jean-Ricner Bellegarde,J10,MO,Wolves,Premier League,28.0,6.14
Craig Dawson,J10,DF,Wolves,Premier League,90.0,7.52
Santiago Bueno,J10,DF,Wolves,Premier League,90.0,6.72
Jean-Philippe Mateta,J10,FW,Crystal Palace,Premier League,90.0,6.65
Eddie Nketiah,J10,MO,Crystal Palace,Premier League,83.0,6.8
Ismaila Sarr,J10,MO,Crystal Palace,Premier League,89.0,7.07
Daichi Kamada,J10,MF,Crystal Palace,Premier League,90.0,7.18
Will Hughes,J10,MF,Crystal Palace,Premier League,79.0,6.43
Tyrick Mitchell,J10,DF,Crystal Palace,Premier League,90.0,5.77
Daniel Muñoz,J10,DF,Crystal Palace,Premier League,90.0,6.86
Marc Guéhi,J10,DF,Crystal Palace,Premier League,90.0,7.45
Maxence Lacroix,J10,DF,Crystal Palace,Premier League,90.0,6.66
Trevoh Chalobah,J10,DF,Crystal Palace,Premier League,90.0,6.88
Dominic Solanke,J10,FW,Tottenham,Premier League,90.0,7.32
Son Heung-min,J10,MO,Tottenham,Premier League,55.0,7.06
Richarlison,J10,MO,Tottenham,Premier League,26.0,6.82
Brennan Johnson,J10,MO,Tottenham,Premier League,90.0,6.64
Pape Matar Sarr,J10,MO,Tottenham,Premier League,90.0,6.91
Rodrigo Bentancur,J10,MF,Tottenham,Premier League,55.0,7.16
Yves Bissouma,J10,MF,Tottenham,Premier League,35.0,6.71
Dejan Kulusevski,J10,MO,Tottenham,Premier League,90.0,6.89
Destiny Udogie,J10,DF,Tottenham,Premier League,81.0,6.39
Radu Drăgușin,J10,DF,Tottenham,Premier League,90.0,6.1
Cristian Romero,J10,DF,Tottenham,Premier League,60.0,6.31
Ben Davies,J10,DF,Tottenham,Premier League,30.0,7.18
Pedro Porro,J10,DF,Tottenham,Premier League,90.0,6.85
Ollie Watkins,J10,FW,Aston Villa,Premier League,90.0,6.18
Jacob Ramsey,J10,MO,Aston Villa,Premier League,80.0,5.8
John McGinn,J10,MO,Aston Villa,Premier League,79.0,6.23
Morgan Rogers,J10,MO,Aston Villa,Premier League,68.0,6.91
Jáder Durán,J10,FW,Aston Villa,Premier League,22.0,5.2
Youri Tielemans,J10,MF,Aston Villa,Premier League,80.0,6.53
Amadou Onana,J10,MF,Aston Villa,Premier League,90.0,6.44
Lucas Digne,J10,DF,Aston Villa,Premier League,90.0,7.11
Pau Torres,J10,DF,Aston Villa,Premier League,90.0,6.62
Ezri Konsa,J10,DF,Aston Villa,Premier League,90.0,6.66
Matty Cash,J10,DF,Aston Villa,Premier League,59.0,6.35
Diego Carlos,J10,DF,Aston Villa,Premier League,31.0,5.54
Valentín Castellanos,J11,FW,Lazio,Serie A,90.0,7.09
Tijjani Noslin,J11,MO,Lazio,Serie A,45.0,6.02
Matías Vecino,J11,MO,Lazio,Serie A,45.0,6.52
Gustav Isaksen,J11,MO,Lazio,Serie A,62.0,6.64
Pedro,J11,MO,Lazio,Serie A,28.0,6.82
Boulaye Dia,J11,MO,Lazio,Serie A,79.0,7.12
Nicolò Rovella,J11,MF,Lazio,Serie A,90.0,7.36
Mattéo Guendouzi,J11,MF,Lazio,Serie A,72.0,7.23
Luca Pellegrini,J11,DF,Lazio,Serie A,90.0,6.14
Alessio Romagnoli,J11,DF,Lazio,Serie A,90.0,6.63
Mario Gila,J11,DF,Lazio,Serie A,90.0,7.2
Manuel Lazzari,J11,DF,Lazio,Serie A,80.0,5.46
Roberto Piccoli,J11,FW,Cagliari,Serie A,83.0,5.93
Zito Luvumbo,J11,MO,Cagliari,Serie A,83.0,6.47
Nadir Zortea,J11,MO,Cagliari,Serie A,77.0,5.24
Gianluca Gaetano,J11,MO,Cagliari,Serie A,67.0,6.13
Nicolas Viola,J11,MO,Cagliari,Serie A,23.0,5.34
Michel Ndary Adopo,J11,MF,Cagliari,Serie A,77.0,6.22
Antoine Makoumbou,J11,MF,Cagliari,Serie A,90.0,6.53
Tommaso Augello,J11,DF,Cagliari,Serie A,67.0,6.54
Adam Obert,J11,DF,Cagliari,Serie A,23.0,6.17
Sebastiano Luperto,J11,DF,Cagliari,Serie A,90.0,6.9
Yerry Mina,J11,DF,Cagliari,Serie A,77.0,7.27
Gabriele Zappa,J11,DF,Cagliari,Serie A,90.0,5.11
Rasmus Højlund,J10,FW,Manchester Utd,Premier League,83.0,6.0
Marcus Rashford,J10,MO,Manchester Utd,Premier League,72.0,6.4
Alejandro Garnacho,J10,MO,Manchester Utd,Premier League,90.0,6.54
Bruno Fernandes,J10,MO,Manchester Utd,Premier League,90.0,7.45
Manuel Ugarte Ribeiro,J10,MF,Manchester Utd,Premier League,83.0,5.85
Casemiro,J10,MF,Manchester Utd,Premier League,90.0,7.08
Noussair Mazraoui,J10,DF,Manchester Utd,Premier League,90.0,7.19
Lisandro Martínez,J10,DF,Manchester Utd,Premier League,90.0,7.06
Matthijs de Ligt,J10,DF,Manchester Utd,Premier League,90.0,5.75
Diogo Dalot,J10,DF,Manchester Utd,Premier League,90.0,6.91
Nicolas Jackson,J10,FW,Chelsea,Premier League,90.0,6.13
Pedro Neto,J10,MO,Chelsea,Premier League,90.0,6.54
Noni Madueke,J10,MO,Chelsea,Premier League,69.0,6.59
Mykhailo Mudryk,J10,MO,Chelsea,Premier League,21.0,5.55
Cole Palmer,J10,MO,Chelsea,Premier League,90.0,7.13
Roméo Lavia,J10,MF,Chelsea,Premier League,69.0,6.86
Enzo Fernández,J10,MF,Chelsea,Premier League,21.0,6.8
Moisés Caicedo,J10,MF,Chelsea,Premier League,90.0,7.13
Reece James,J10,DF,Chelsea,Premier League,90.0,7.07
Levi Colwill,J10,DF,Chelsea,Premier League,90.0,7.04
Wesley Fofana,J10,DF,Chelsea,Premier League,90.0,7.6
Malo Gusto,J10,DF,Chelsea,Premier League,45.0,6.0
Marc Cucurella,J10,DF,Chelsea,Premier League,45.0,6.2
Raúl Jiménez,J10,FW,Fulham,Premier League,72.0,6.02
Reiss Nelson,J10,MO,Fulham,Premier League,81.0,7.35
Alex Iwobi,J10,MO,Fulham,Premier League,90.0,7.33
Emile Smith Rowe,J10,MO,Fulham,Premier League,81.0,7.22
Sander Berge,J10,MF,Fulham,Premier League,90.0,7.72
Andreas Pereira,J10,MF,Fulham,Premier League,64.0,7.2
Adama Traoré,J10,MF,Fulham,Premier League,26.0,5.96
Antonee Robinson,J10,DF,Fulham,Premier League,90.0,6.83
Calvin Bassey,J10,DF,Fulham,Premier League,90.0,6.67
Joachim Andersen,J10,DF,Fulham,Premier League,90.0,6.38
Kenny Tete,J10,DF,Fulham,Premier League,72.0,7.31
Yoane Wissa,J10,FW,Brentford,Premier League,71.0,5.59
Keane Lewis-Potter,J10,MO,Brentford,Premier League,72.0,5.89
Bryan Mbeumo,J10,MO,Brentford,Premier League,86.0,5.47
Mikkel Damsgaard,J10,MO,Brentford,Premier League,71.0,5.54
Vitaly Janelt,J10,MF,Brentford,Premier League,89.0,6.56
Christian Nørgaard,J10,MF,Brentford,Premier League,90.0,7.17
Sepp van den Berg,J10,DF,Brentford,Premier League,90.0,6.39
Ethan Pinnock,J10,DF,Brentford,Premier League,90.0,6.95
Nathan Collins,J10,DF,Brentford,Premier League,90.0,7.1
Mads Roerslev,J10,DF,Brentford,Premier League,90.0,6.42
Michail Antonio,J11,FW,West Ham,Premier League,66.0,6.25
Danny Ings,J11,FW,West Ham,Premier League,24.0,6.98
Crysencio Summerville,J11,MO,West Ham,Premier League,82.0,6.87
Lucas Paquetá,J11,MF,West Ham,Premier League,90.0,7.12
Tomáš Souček,J11,MF,West Ham,Premier League,90.0,6.49
Jarrod Bowen,J11,MO,West Ham,Premier League,90.0,7.16
Guido Rodríguez,J11,MF,West Ham,Premier League,66.0,5.67
Carlos Soler,J11,MF,West Ham,Premier League,24.0,6.59
Emerson Palmieri,J11,DF,West Ham,Premier League,90.0,7.04
Max Kilman,J11,DF,West Ham,Premier League,90.0,6.59
Jean-Clair Todibo,J11,DF,West Ham,Premier League,90.0,6.56
Aaron Wan-Bissaka,J11,DF,West Ham,Premier League,66.0,6.17
Vladimír Coufal,J11,DF,West Ham,Premier League,24.0,5.39
Dominic Calvert-Lewin,J11,FW,Everton,Premier League,74.0,6.81
Iliman Ndiaye,J11,MO,Everton,Premier League,90.0,6.6
Jesper Lindstrøm,J11,MO,Everton,Premier League,90.0,6.89
Abdoulaye Doucouré,J11,MO,Everton,Premier League,85.0,6.62
Orel Mangala,J11,MF,Everton,Premier League,90.0,6.33
Idrissa Gana Gueye,J11,MF,Everton,Premier League,90.0,7.17
Vitaliy Mykolenko,J11,DF,Everton,Premier League,90.0,6.41
Jarrad Branthwaite,J11,DF,Everton,Premier League,90.0,7.09
James Tarkowski,J11,DF,Everton,Premier League,90.0,7.46
Ashley Young,J11,DF,Everton,Premier League,90.0,6.9
Jean-Philippe Mateta,J11,FW,Crystal Palace,Premier League,90.0,6.44
Ismaila Sarr,J11,MO,Crystal Palace,Premier League,87.0,6.27
Daichi Kamada,J11,MO,Crystal Palace,Premier League,75.0,5.86
Marc Guéhi,J11,DF,Crystal Palace,Premier League,90.0,6.73
Justin Devenny,J11,MF,Crystal Palace,Premier League,73.0,6.04
Tyrick Mitchell,J11,DF,Crystal Palace,Premier League,90.0,6.28
Daniel Muñoz,J11,DF,Crystal Palace,Premier League,87.0,7.2
Nathaniel Clyne,J11,DF,Crystal Palace,Premier League,61.0,5.39
Cheick Doucouré,J11,MF,Crystal Palace,Premier League,29.0,6.15
Maxence Lacroix,J11,DF,Crystal Palace,Premier League,90.0,7.42
Trevoh Chalobah,J11,DF,Crystal Palace,Premier League,90.0,7.32
Raúl Jiménez,J11,FW,Fulham,Premier League,74.0,7.0
Reiss Nelson,J11,MO,Fulham,Premier League,81.0,7.45
Alex Iwobi,J11,MO,Fulham,Premier League,88.0,7.73
Emile Smith Rowe,J11,MO,Fulham,Premier League,88.0,7.85
Sander Berge,J11,MF,Fulham,Premier League,90.0,6.64
Andreas Pereira,J11,MF,Fulham,Premier League,82.0,7.01
Antonee Robinson,J11,DF,Fulham,Premier League,90.0,6.94
Calvin Bassey,J11,DF,Fulham,Premier League,90.0,6.55
Joachim Andersen,J11,DF,Fulham,Premier League,90.0,7.55
Kenny Tete,J11,DF,Fulham,Premier League,90.0,7.35
Jørgen Strand Larsen,J11,FW,Wolves,Premier League,72.0,5.67
Rayan Aït-Nouri,J11,MO,Wolves,Premier League,89.0,6.1
Pablo Sarabia,J11,MO,Wolves,Premier League,45.0,7.08
Jean-Ricner Bellegarde,J11,MO,Wolves,Premier League,45.0,5.88
Matheus Cunha,J11,MO,Wolves,Premier League,89.0,7.76
João Gomes,J11,MF,Wolves,Premier League,90.0,5.76
Mario Lemina,J11,MF,Wolves,Premier League,90.0,6.35
Toti Gomes,J11,DF,Wolves,Premier League,90.0,6.52
Craig Dawson,J11,DF,Wolves,Premier League,90.0,6.38
Santiago Bueno,J11,DF,Wolves,Premier League,90.0,6.1
Nélson Semedo,J11,DF,Wolves,Premier League,90.0,6.44
Cameron Archer,J11,FW,Southampton,Premier League,72.0,5.25
Mateus Fernandes,J11,MO,Southampton,Premier League,90.0,7.1
Adam Lallana,J11,MF,Southampton,Premier League,59.0,6.7
Lesley Ugochukwu,J11,MF,Southampton,Premier League,31.0,6.82
Joe Aribo,J11,MF,Southampton,Premier League,72.0,6.22
Adam Armstrong,J11,MO,Southampton,Premier League,90.0,5.75
Ryan Manning,J11,DF,Southampton,Premier League,45.0,6.05
Tyler Dibling,J11,MO,Southampton,Premier League,45.0,6.2
Jack Stephens,J11,DF,Southampton,Premier League,59.0,5.61
Yukinari Sugawara,J11,DF,Southampton,Premier League,31.0,5.13
Jan Bednarek,J11,DF,Southampton,Premier League,90.0,5.78
Taylor Harwood-Bellis,J11,DF,Southampton,Premier League,90.0,6.97
Kyle Walker-Peters,J11,DF,Southampton,Premier League,90.0,7.31
Yoane Wissa,J11,FW,Brentford,Premier League,90.0,7.39
Mikkel Damsgaard,J11,MO,Brentford,Premier League,89.0,7.38
Bryan Mbeumo,J11,MO,Brentford,Premier League,89.0,6.72
Vitaly Janelt,J11,MO,Brentford,Premier League,90.0,7.21
Christian Nørgaard,J11,MF,Brentford,Premier League,82.0,6.45
Mathias Jensen,J11,MO,Brentford,Premier League,78.0,6.5
Keane Lewis-Potter,J11,DF,Brentford,Premier League,90.0,6.38
Ethan Pinnock,J11,DF,Brentford,Premier League,90.0,6.82
Nathan Collins,J11,DF,Brentford,Premier League,90.0,7.02
Sepp van den Berg,J11,DF,Brentford,Premier League,90.0,6.41
Evanilson,J11,FW,Bournemouth,Premier League,90.0,7.33
Justin Kluivert,J11,MO,Bournemouth,Premier League,75.0,7.14
Antoine Semenyo,J11,MO,Bournemouth,Premier League,90.0,6.84
Ryan Christie,J11,MO,Bournemouth,Premier League,75.0,6.76
Tyler Adams,J11,MF,Bournemouth,Premier League,66.0,6.61
Marcus Tavernier,J11,MF,Bournemouth,Premier League,24.0,7.38
Lewis Cook,J11,MF,Bournemouth,Premier League,90.0,7.11
Milos Kerkez,J11,DF,Bournemouth,Premier League,90.0,6.48
Marcos Senesi,J11,DF,Bournemouth,Premier League,66.0,6.54
Dean Huijsen,J11,DF,Bournemouth,Premier League,24.0,6.87
Illia Zabarnyi,J11,DF,Bournemouth,Premier League,90.0,6.82
Adam Smith,J11,DF,Bournemouth,Premier League,83.0,5.01
Danny Welbeck,J11,FW,Brighton,Premier League,90.0,6.33
Georginio Rutter,J11,FW,Brighton,Premier League,65.0,5.91
Brajan Gruda,J11,MO,Brighton,Premier League,25.0,6.04
Kaoru Mitoma,J11,MO,Brighton,Premier League,89.0,6.87
Yasin Ayari,J11,MF,Brighton,Premier League,45.0,6.55
Carlos Baleba,J11,MF,Brighton,Premier League,45.0,7.1
Jack Hinshelwood,J11,MF,Brighton,Premier League,56.0,5.54
Matt O'Riley,J11,MF,Brighton,Premier League,34.0,5.79
Simon Adingra,J11,MO,Brighton,Premier League,64.0,5.31
João Pedro,J11,FW,Brighton,Premier League,26.0,8.31
Pervis Estupiñán,J11,DF,Brighton,Premier League,90.0,6.58
Igor,J11,DF,Brighton,Premier League,90.0,6.38
Jan Paul van Hecke,J11,DF,Brighton,Premier League,90.0,6.57
Joël Veltman,J11,DF,Brighton,Premier League,90.0,6.07
Erling Haaland,J11,FW,Manchester City,Premier League,90.0,7.39
Matheus Nunes,J11,MO,Manchester City,Premier League,90.0,6.12
İlkay Gündoğan,J11,MF,Manchester City,Premier League,71.0,6.33
Phil Foden,J11,MF,Manchester City,Premier League,90.0,7.09
Sávio,J11,MO,Manchester City,Premier League,73.0,6.86
Mateo Kovačić,J11,MF,Manchester City,Premier League,90.0,7.31
Rico Lewis,J11,DF,Manchester City,Premier League,90.0,6.4
Joško Gvardiol,J11,DF,Manchester City,Premier League,90.0,6.79
Jahmai Simpson-Pusey,J11,DF,Manchester City,Premier League,90.0,6.54
Kyle Walker,J11,DF,Manchester City,Premier League,90.0,6.8
Darwin Núñez,J11,FW,Liverpool,Premier League,64.0,7.49
Cody Gakpo,J11,FW,Liverpool,Premier League,26.0,6.31
Luis Díaz,J11,MO,Liverpool,Premier League,90.0,6.64
Mohamed Salah,J11,MO,Liverpool,Premier League,90.0,7.87
Curtis Jones,J11,MO,Liverpool,Premier League,64.0,5.75
Dominik Szoboszlai,J11,MO,Liverpool,Premier League,26.0,6.59
Alexis Mac Allister,J11,MF,Liverpool,Premier League,86.0,6.79
Ryan Gravenberch,J11,MF,Liverpool,Premier League,90.0,6.97
Andrew Robertson,J11,DF,Liverpool,Premier League,90.0,7.11
Virgil van Dijk,J11,DF,Liverpool,Premier League,90.0,6.69
Ibrahima Konaté,J11,DF,Liverpool,Premier League,90.0,6.99
Trent Alexander-Arnold,J11,DF,Liverpool,Premier League,24.0,6.03
Conor Bradley,J11,DF,Liverpool,Premier League,66.0,6.9
Ollie Watkins,J11,FW,Aston Villa,Premier League,64.0,6.57
Jáder Durán,J11,FW,Aston Villa,Premier League,26.0,5.58
Jacob Ramsey,J11,MO,Aston Villa,Premier League,44.0,6.81
John McGinn,J11,MO,Aston Villa,Premier League,46.0,6.03
Leon Bailey,J11,MO,Aston Villa,Premier League,64.0,5.81
Jaden Philogene Bidace,J11,MO,Aston Villa,Premier League,26.0,6.1
Morgan Rogers,J11,MO,Aston Villa,Premier League,90.0,6.54
Youri Tielemans,J11,MF,Aston Villa,Premier League,90.0,6.93
Amadou Onana,J11,MF,Aston Villa,Premier League,73.0,5.83
Lucas Digne,J11,DF,Aston Villa,Premier League,73.0,5.72
Pau Torres,J11,DF,Aston Villa,Premier League,90.0,6.58
Diego Carlos,J11,DF,Aston Villa,Premier League,90.0,6.1
Ezri Konsa,J11,DF,Aston Villa,Premier League,90.0,6.38
Dominic Solanke,J11,FW,Tottenham,Premier League,90.0,6.61
Son Heung-min,J11,MO,Tottenham,Premier League,90.0,7.54
Brennan Johnson,J11,MO,Tottenham,Premier League,83.0,6.12
Pape Matar Sarr,J11,MO,Tottenham,Premier League,65.0,6.21
Timo Werner,J11,MO,Tottenham,Premier League,25.0,6.87
Rodrigo Bentancur,J11,MF,Tottenham,Premier League,83.0,7.58
Dejan Kulusevski,J11,MO,Tottenham,Premier League,90.0,6.73
Destiny Udogie,J11,DF,Tottenham,Premier League,90.0,6.96
Radu Drăgușin,J11,DF,Tottenham,Premier League,90.0,6.96
Cristian Romero,J11,DF,Tottenham,Premier League,90.0,6.51
Pedro Porro,J11,DF,Tottenham,Premier League,90.0,7.05
Liam Delap,J11,FW,Ipswich Town,Premier League,69.0,7.67
