Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Alán Montes,mx MEX,DF,Necaxa,23,2000,20,14,1413,71,33,35,73
Amadou Dante,ml MLI,MF,Arouca,23,2000,16,12,1059,39,45,66,66
Amahl Pellegrino,no NOR,MO,SJ Earthquakes,35-031,1990,13,5,488,58,68,50,52
Amando Lapage,be BEL,DF,Anderlecht,19,2004,3,1,123,36,40,49,54
Amankwah Forson,gh GHA,MO,Norwich City,21,2002,21,8,727,55,65,29,50
Amar Ahmed,se SWE,MO,Willem II,20,2004,22,5,703,64,56,79,58
Amar Sejdic,us USA,MF,Columbus Crew,28-232,1996,11,3,286,33,69,61,62
Amara Conde,de GER,MF,Heerenveen,27,1997,15,8,734,30,58,47,75
Amari'i Bell,jm JAM,DF,Luton Town,30,1994,31,31,2706,39,60,62,40
Amario Duberry,eng ENG,MO,Blackburn,19,2005,22,6,723,51,40,61,50
Amaury García,mx MEX,MO,Cruz Azul,22,2001,5,0,22,41,40,22,11
Amaury Morales,mx MEX,MO,Cruz Azul,18,2005,21,4,616,73,66,65,56
Amin Nabizada,eng ENG,MF,Watford,17,2007,1,0,19,40,42,48,6
Amine Bassi,fr FRA,MO,Houston Dynamo,27-234,1997,22,20,1614,52,80,51,40
Amine Boukamir,ma MAR,MF,Charleroi,17,2006,1,0,11,28,10,7,6
Amine El Ouazzani,ma MAR,FW,Braga,23,2001,33,15,1604,65,54,27,64
Amine Lachkar,nl NED,MF,Willem II,21,2003,23,21,1741,26,42,37,79
Amine Oudrhiri,ma MAR,MF,Estrela,31,1992,24,17,1372,24,32,17,45
Anan Khalaili,il ISR,MF,Union SG,19,2004,24,16,1500,68,69,87,81
Anas Tahiri,be BEL,MF,Almere City,29,1995,26,23,1768,28,53,32,31
Anass Salah-Eddine,nl NED,DF,Twente,22,2002,18,15,1280,91,85,92,51
Anass Zaroury,ma MAR,MO,Burnley,23,2000,1,0,25,23,8,62,62
Anatolii Trubin,ua UKR,GK,Benfica,22,2001,32,32,2880,48,57,58,57
Ander Herrera,es ESP,MF,Boca Juniors,35-339,1989,5,4,253,36,68,37,78
Anders Dreyer,dk DEN,FW,Anderlecht,26,1998,41,39,3408,74,92,72,43
Anderson Duarte,uy URU,MO,Toluca,20,2004,16,6,719,45,35,40,62
Anderson Julio,ec ECU,MO,FC Dallas,29-049,1996,15,14,1141,60,37,53,39
Anderson Rosa,br BRA,DF,Colorado Rapids,23-248,2001,2,0,23,44,36,41,22
Anderson Santamaría,pe PER,DF,Santos,32,1992,23,21,1810,60,41,33,72
Andi Zeqiri,ch SUI,MO,Genk,25,1999,25,23,1765,57,38,31,34
Andre Blake,jm JAM,GK,Philadelphia Union,34-240,1990,14,14,1260,57,59,55,44
Andre Brooks,eng ENG,MO,Sheffield Utd,20,2003,22,10,951,66,55,74,78
Andre Dozzell,eng ENG,MF,Portsmouth,25,1999,39,32,2817,44,35,22,42
Andre Gray,jm JAM,FW,Plymouth Argyle,33,1991,13,5,550,62,55,29,42
Andre Martins,br BRA,FW,Grêmio,23-214,2001,7,0,122,56,31,71,35
Andrea Adorante,it ITA,FW,Juve Stabia,24,2000,33,31,2586,61,45,46,45
Andrea Belotti,it ITA,FW,Benfica,30,1993,14,4,457,75,52,73,66
Andrea Cagnano,it ITA,DF,Südtirol,26,1998,3,3,232,62,78,82,58
Andrea Cecchetto,it ITA,DF,Cittadella,21,2003,4,2,160,41,29,14,60
Andrea Ceresoli,it ITA,DF,Catanzaro,21,2003,7,6,430,52,30,84,41
Andrea Ciofi,it ITA,DF,Cesena,25,1999,33,28,2596,47,78,55,55
Andrea Cistana,it ITA,DF,Brescia,27,1997,22,19,1706,57,62,50,61
Andrea Favilli,it ITA,FW,Bari,27,1997,22,7,784,71,63,55,58
Andrea Fulignati,it ITA,GK,Cremonese,29,1994,38,38,3420,63,75,62,68
Andrea Ghion,it ITA,MF,Sassuolo,24,2000,23,19,1407,44,72,61,36
Andrea Giorgini,it ITA,DF,Südtirol,22,2002,30,26,2419,72,57,32,53
Andrea Hristov,bg BUL,DF,Cosenza,25,1999,19,17,1558,68,43,28,39
Andrea La Mantia,it ITA,FW,Catanzaro,33,1991,14,5,474,61,38,23,43
Andrea Magrassi,it ITA,FW,Cittadella,31,1993,8,2,227,28,54,56,71
Andrea Masiello,it ITA,DF,Südtirol,38,1986,16,14,1250,45,78,53,53
Andrea Meroni,it ITA,DF,Reggiana,27,1997,36,35,3091,30,40,33,53
Andrea Oliveri,it ITA,DF,Bari,21,2003,29,20,1745,54,64,81,43
Andrea Papetti,it ITA,DF,Brescia,22,2002,17,14,1155,34,54,42,36
Andrea Rizzo Pinna,it ITA,MO,Cosenza,24,2000,30,13,1430,50,52,43,34
Andrea Tessiore,it ITA,MF,Cittadella,24,1999,25,6,825,36,47,73,35
Andreas Hountondji,bj BEN,FW,Standard Liège,22,2002,19,4,526,44,47,66,41
Andreas Jungdal,dk DEN,GK,Westerlo,22,2002,8,8,720,68,63,61,54
Andreas Maxsø,dk DEN,DF,Colorado Rapids,31-123,1994,22,22,1980,60,32,24,31
Andreas Ntoi,gr GRE,DF,Rio Ave,21,2003,16,15,1364,33,35,25,58
Andreas Schjelderup,no NOR,MO,Benfica,20,2004,20,3,524,67,85,82,22
Andreas Skov Olsen,dk DEN,FW,Club Brugge,24,1999,19,14,1136,87,92,88,52
Andreas Verstraeten,be BEL,MF,Antwerp,18,2006,10,4,457,22,30,19,58
Andreas Weimann,at AUT,MO,Blackburn,32,1991,30,15,1411,54,54,21,32
Andres Montaño,mx MEX,MO,Cruz Azul,22,2002,22,5,636,70,74,38,74
Andres Sfait,ro ROU,MO,Salernitana,19,2004,2,0,33,55,79,75,6
Andrew,br BRA,GK,Gil Vicente FC,23,2001,33,33,2970,50,47,45,69
Andrew Brody,us USA,DF,Sporting KC,30-077,1995,10,4,358,49,76,91,57
Andrew Gutman,us USA,DF,Chicago Fire,28-290,1996,22,22,1852,79,76,70,56
Andrew Hjulsager,dk DEN,MO,Gent,29,1995,7,7,443,49,83,58,66
Andrew Hughes,wls WAL,DF,Preston,32,1992,40,36,3236,41,60,53,62
Andrew Moran,ie IRL,MO,Stoke City,20,2003,35,26,2357,54,55,28,70
Andrew Privett,us USA,DF,Charlotte,24-351,2000,20,18,1625,52,38,22,41
Andrew Rick,us USA,GK,Philadelphia Union,19-170,2006,9,9,810,56,43,45,70
Andrew Tarbell,us USA,GK,Houston Dynamo,31-285,1993,4,4,306,40,38,45,34
Andrew Thomas,ru RUS,GK,Seattle Sounders,26-321,1998,4,4,360,40,38,45,47
Andri Guðjohnsen,is ISL,FW,Gent,22,2002,26,13,1257,56,63,49,55
Andrian Kraev,bg BUL,MF,Casa Pia,25,1999,26,20,1664,40,27,20,62
Andries Noppert,nl NED,GK,Heerenveen,30,1994,16,16,1365,45,41,45,45
Andrija Novakovich,us USA,MO,Bari,27,1996,28,10,1151,58,52,34,33
Andros Townsend,eng ENG,MF,Luton Town,33,1991,1,0,11,51,38,89,6
André Candeias,pt POR,MO,Farense,21,2003,2,0,35,49,24,76,6
André Carrillo,pe PER,MF,Corinthians,34-035,1991,11,9,709,46,76,79,29
André Castro,pt POR,MF,Moreirense,36,1988,1,0,17,50,14,7,24
André Filipinho,br BRA,DF,Juventude,28-187,1997,5,3,303,49,69,44,31
André Franco,pt POR,MO,Porto,26,1998,17,4,435,62,72,27,35
André Geraldes,pt POR,MF,Casa Pia,33,1991,26,13,1342,29,38,47,36
André Horta,pt POR,MF,Braga,27,1996,12,6,508,54,94,83,59
André Inácio,br BRA,MO,Estrela,22,2002,27,20,1816,48,41,70,43
André Lacximicant,pt POR,FW,Estoril,23,2001,27,11,993,55,47,56,53
André Ramalho,br BRA,DF,Corinthians,33-153,1992,9,9,810,29,51,31,34
André Seruca,pt POR,MF,Farense,23,2000,3,0,22,39,10,7,25
André Silva,br BRA,FW,São Paulo,28-046,1997,18,14,1276,69,63,32,60
André Sousa,pt POR,MF,Nacional,34,1990,13,1,199,85,66,45,37
André Vidigal,ao ANG,MO,Stoke City,25,1998,10,0,104,32,31,81,70
André-Pierre Gignac,fr FRA,FW,UANL,38,1985,19,13,1105,69,55,57,36
Andrés Cubas,py PAR,MF,Vancouver W'caps,29-058,1996,16,15,1193,24,45,25,70
Andrés Felipe Román,co COL,DF,co Nacional,29-287,1995,6,6,527,54,79,88,35
Andrés Ferrari,uy URU,FW,Sint-Truiden,21,2003,22,9,824,80,52,64,70
Andrés Guardado,mx MEX,MF,León,37,1986,25,15,1380,71,64,46,35
Andrés Gudiño,mx MEX,GK,Cruz Azul,27,1997,1,1,90,40,40,45,37
Andrés Ibargüen,co COL,MF,co CA Bucaramanga,33-073,1992,1,1,45,55,53,86,57
Andrés Micolta,ec ECU,DF,Pachuca,25,1999,8,7,568,39,18,20,43
Andrés Perea,us USA,MF,NYCFC,24-247,2000,13,9,737,38,59,66,53
Andrés Ponce,ve VEN,FW,co CA Bucaramanga,28-250,1996,1,0,11,24,14,7,11
Andrés Reyes,co COL,DF,San Diego FC,25-314,1999,1,1,42,29,16,9,23
Andrés Sarmiento,co COL,MO,co Nacional,27-185,1998,5,1,92,30,44,41,6
Andrés Sánchez,mx MEX,GK,Atlético,26,1997,30,30,2624,56,48,45,77
Andrés Tello,co COL,MF,Salernitana,27,1996,18,10,826,66,58,57,39
Andrés Vombergar,si SVN,FW,San Lorenzo,30-241,1994,17,14,1284,52,44,26,58
Andy Batioja,co COL,FW,Houston Dynamo,19-169,2006,1,0,10,24,16,52,11
Andy Najar,hn HON,DF,Nashville SC,32-125,1993,22,19,1714,85,93,89,46
Andy Polo,pe PER,DF,pe Universitario,30-293,1994,6,6,539,52,71,85,55
Andy Rinomhota,zw ZIM,MF,Cardiff City,27,1997,30,24,2106,28,39,52,70
Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,25,1999,38,35,3136,60,52,46,57
Anfernee Dijksteel,sr SUR,DF,Middlesbrough,27,1996,33,27,2525,78,68,79,55
Angel Azuaje,ve VEN,DF,UNAM,19,2004,4,3,216,25,27,11,42
Angelo Ogbonna,it ITA,DF,Watford,36,1988,6,5,398,30,18,10,60
Angus Gunn,sct SCO,GK,Norwich City,28,1996,35,35,3104,48,43,45,72
Anibal Leguizamón,ar ARG,DF,Belgrano,33-190,1992,9,9,809,30,43,36,38
Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,36,25,2137,60,60,65,44
Anis Hadj Moussa,dz ALG,MO,Feyenoord,22,2002,30,22,1969,88,72,85,48
Anis Mehmeti,al ALB,MO,Bristol City,23,2001,42,29,2558,72,52,65,43
Anisse Saidi,tn TUN,MF,San Diego FC,17-029,2008,1,0,9,28,10,7,6
Anouar Ait El Hadj,be BEL,MF,Union SG,22,2002,19,12,1075,76,73,82,43
Anouar El Azzouzi,nl NED,MF,Zwolle,23,2001,33,33,2876,46,50,45,77
Anselmo García MacNulty,ie IRL,DF,Zwolle,21,2003,34,34,3060,47,58,46,40
Ante Crnac,hr CRO,FW,Norwich City,20,2003,38,29,2495,56,57,45,71
Ante Erceg,hr CRO,MO,Fortuna Sittard,34,1989,14,2,287,23,12,19,40
Ante Jurič,hr CRO,FW,Brescia,21,2002,30,12,1281,52,55,38,75
Antef Tsoungui,be BEL,DF,OH Leuven,21,2002,2,0,46,38,46,46,71
Anthoni,br BRA,GK,Internacional,23-177,2002,18,17,1575,45,41,45,78
Anthony Descotte,be BEL,MO,Utrecht,20,2003,9,5,398,72,34,37,31
Anthony Lozano,hn HON,FW,Santos,31,1993,22,14,1245,34,39,39,54
Anthony Markanich,ph PHI,DF,Minnesota Utd,25-205,1999,20,15,1231,86,58,60,79
Anthony Moris,lu LUX,GK,Union SG,34,1990,30,30,2700,62,66,45,43
Anthony Musaba,nl NED,MO,Sheffield Weds,23,2000,29,12,1328,59,52,77,33
Anthony Oyono,ga GAB,DF,Frosinone,23,2001,32,30,2428,71,64,77,49
Anthony Partipilo,it ITA,MO,Frosinone,29,1994,25,14,1223,61,72,62,51
Anthony Patterson,eng ENG,GK,Sunderland,24,2000,42,42,3780,62,46,54,63
Anthony Ramirez,us USA,MF,FC Dallas,19-209,2005,1,0,1,52,62,45,6
Anthony Valencia,ec ECU,MO,Antwerp,21,2003,26,8,889,67,75,81,71
Antoine Bernier,be BEL,FW,Charleroi,26,1997,28,19,1667,62,83,81,73
Antoine Colassin,be BEL,MO,Beerschot,23,2001,19,14,1208,57,73,39,65
Antoine Coupland,ca CAN,FW,Vancouver W'caps,21-219,2003,2,0,16,73,55,61,11
Anton Gaaei,dk DEN,DF,Ajax,21,2002,25,19,1781,88,85,85,40
Antoni Milambo,nl NED,MF,Feyenoord,19,2005,29,25,1978,75,63,65,42
Antonino La Gumina,it ITA,MO,Cesena,28,1996,20,8,786,50,28,17,40
Antonio Barreca,it ITA,DF,Südtirol,29,1995,15,8,727,89,56,63,15
Antonio Briseño,mx MEX,DF,Toluca,30,1994,12,9,829,69,52,22,55
Antonio Caracciolo,it ITA,DF,Pisa,34,1990,35,34,3028,51,40,32,70
Antonio Carlos,br BRA,DF,Sport Recife,32-134,1993,3,3,270,30,19,28,32
Antonio Díaz,cl CHI,DF,cl U de Chile,25-084,2000,1,0,6,29,16,9,4
Antonio Fiori,it ITA,MO,Mantova,21,2003,35,23,1893,52,46,64,33
Antonio Galeano,py PAR,FW,Ceará,25-119,2000,13,13,1069,42,54,53,57
Antonio Leone,mx MEX,DF,Monterrey,20,2004,3,1,102,61,28,59,26
Antonio María,mx MEX,MO,Querétaro,20,2004,7,3,245,17,14,20,40
Antonio Melgar,bo BOL,MO,bo Bolívar,30-257,1994,6,6,472,62,68,60,49
Antonio Nusa,no NOR,MO,Club Brugge,19,2005,3,2,162,52,78,92,32
Antonio Palumbo,it ITA,MO,Modena,27,1996,35,34,2950,75,87,57,33
Antonio Pergreffi,it ITA,DF,Modena,36,1988,6,4,396,35,25,11,26
Antonio Raimondo,it ITA,FW,Salernitana,20,2004,12,6,478,39,33,51,50
Antonio Vergara,it ITA,MO,Reggiana,21,2003,32,26,2241,74,67,66,77
Antonio Álvarez,mx MEX,MO,América,20,2003,4,2,113,70,43,54,29
Antonio Čolak,hr CRO,FW,Spezia,30,1993,24,6,690,51,62,54,48
Antony,br BRA,MO,Portland Timbers,23-314,2001,18,17,1375,75,55,85,58
Antony Alonso,ar ARG,MO,Deportivo Riestra,27-069,1998,15,10,649,65,36,11,52
António Silva,pt POR,DF,Benfica,20,2003,23,22,2037,56,69,51,45
Anwar El Ghazi,nl NED,FW,Cardiff City,29,1995,25,14,1175,49,54,67,54
Aníbal Chalá,ec ECU,DF,ec Barcelona,29-071,1996,6,6,536,54,54,79,60
Aníbal Godoy,pa PAN,MF,San Diego FC,35-159,1990,17,15,1249,59,74,54,33
Aníbal Moreno,ar ARG,MF,Palmeiras,26-067,1999,12,6,628,26,46,31,66
Ao Tanaka,jp JPN,MF,Leeds United,25,1998,43,37,3314,72,73,46,67
Apostolos Vellios,gr GRE,FW,Zwolle,32,1992,1,0,9,24,12,38,11
Ar'jany Martha,nl NED,MO,Beerschot,20,2003,16,6,585,14,40,34,76
Archie Brown,eng ENG,DF,Gent,22,2002,27,26,2283,71,74,93,47
Ardon Jashari,ch SUI,MF,Club Brugge,22,2002,25,21,1877,73,84,69,30
Argyrios Darelas,gr GRE,MO,NEC Nijmegen,20,2003,5,0,41,23,33,7,22
Ariath Piol,au AUS,FW,Real Salt Lake,20-281,2004,17,9,677,43,43,30,37
Ariel Gamarra,py PAR,MF,Arg Juniors,22-143,2003,4,0,25,65,76,65,73
Ariel Lassiter,cr CRC,MO,Portland Timbers,30-295,1994,12,2,263,34,53,70,11
Arkadiusz Reca,pl POL,DF,Spezia,29,1995,25,21,1670,55,63,78,32
Armand Lauriente,fr FRA,MO,Sassuolo,25,1998,33,29,2364,86,63,74,33
Armando González,mx MEX,FW,Guadalajara,21,2003,18,6,647,54,41,33,61
Armando Méndez,uy URU,DF,Lanús,29-110,1996,9,5,468,40,41,73,63
Armando Obispo,nl NED,DF,PSV Eindhoven,25,1999,14,4,420,76,54,46,41
Arnaud Ake,ci CIV,FW,Querétaro,26,1998,5,3,234,19,48,66,54
Arnaud Bodart,be BEL,GK,Standard Liège,26,1998,2,2,180,59,48,45,53
Arno Verschueren,be BEL,MF,Sparta R'dam,27,1997,34,21,2016,62,58,63,50
Arnór Sigurðsson,is ISL,MO,Blackburn,25,1999,5,0,62,86,51,73,67
Artem Smoliakov,ua UKR,MF,LAFC,22-051,2003,12,7,564,60,42,72,32
Arthur,br BRA,FW,Sport Recife,22-129,2003,6,1,200,38,43,27,31
Arthur Alexis,be BEL,MF,Sint-Truiden,18,2006,1,0,12,51,11,7,6
Arthur Cabral,br BRA,FW,Botafogo (RJ),27-085,1998,23,4,540,59,46,41,47
Arthur Piedfort,be BEL,MF,Westerlo,19,2005,20,18,1390,43,44,58,50
Artur,br BRA,MF,Houston Dynamo,29-130,1996,41,37,3291,64,70,77,39
Artur Jorge Marques Amorim,pt POR,DF,Farense,29,1994,19,15,1281,30,41,16,37
Arturo Calabresi,it ITA,DF,Pisa,28,1996,28,10,1090,38,61,56,68
Arturo Delgado,mx MEX,GK,FC Juárez,22,2002,2,2,180,40,49,45,35
Arturo Palma,mx MEX,MF,Necaxa,22,2002,13,5,529,72,53,79,34
Arturo Vidal,cl CHI,MO,cl Colo-Colo,38-058,1987,5,5,384,17,43,10,49
Arvin Appiah,eng ENG,MF,Nacional,23,2001,26,16,1384,36,30,67,48
Arón Rodríguez,ec ECU,MO,ec Independiente,25-347,1999,4,3,213,37,35,67,45
Ashley Barnes,eng ENG,MO,Norwich City,34,1989,21,2,307,47,36,15,39
Ashley Phillips,wls WAL,DF,Stoke City,19,2005,35,35,3077,27,25,21,38
Ashley Westwood,eng ENG,MF,Charlotte,35-109,1990,23,23,2070,51,75,33,32
Aske Adelgaard,dk DEN,DF,Go Ahead Eag,20,2003,22,14,1224,49,68,78,38
Atsuki Ito,jp JPN,MF,Gent,25,1998,25,21,1909,59,60,56,72
Attila Szalai,hu HUN,DF,Standard Liège,26,1998,4,3,244,37,41,30,57
Augusto Dabo,gw GNB,DF,Boavista,20,2004,13,7,546,34,42,59,54
Augusto Lotti,it ITA,FW,Platense,29-039,1996,17,13,937,40,58,46,37
Augusto Max,ar ARG,MO,Gimnasia–LP,32-343,1992,3,0,56,27,25,4,32
Augusto Schott,ar ARG,DF,ar Talleres,25-183,2000,13,10,1026,83,69,71,61
Augusto Solari,ar ARG,MO,Rosario Central,33-197,1992,6,1,204,28,43,36,77
Augustus Kargbo,sl SLE,MO,Cesena,24,1999,26,12,1153,67,40,80,34
Aurélien Scheidler,fr FRA,FW,Dender,26,1998,21,20,1492,53,60,45,59
Auston Trusty,us USA,DF,Sheffield Utd,25,1998,1,1,90,29,31,23,8
Avilés Hurtado,co COL,MO,FC Juárez,37,1987,16,4,432,61,76,80,45
Axel Alfonzo,py PAR,DF,py Olimpia,0,0,4,3,291,34,42,24,60
Axel Cabellos,pe PER,DF,pe Sporting Cristal,18-243,2006,1,1,90,57,22,87,10
Axel Werner,ar ARG,GK,Rosario Central,29-141,1996,2,2,180,40,44,45,35
Ayase Ueda,jp JPN,FW,Feyenoord,25,1998,21,13,1203,52,46,36,41
Aylon,br BRA,FW,Ceará,33-103,1992,7,4,291,49,44,55,76
Aymen Sliti,nl NED,MO,Feyenoord,18,2006,4,0,89,88,50,61,41
Aynsley Pears,eng ENG,GK,Blackburn,26,1998,40,40,3600,46,40,45,74
Ayoub Oufkir,nl NED,MO,Sparta R'dam,18,2006,6,0,48,53,88,69,79
Ayouba Kosiah,lr LBR,MO,Beerschot,23,2001,16,5,535,41,24,15,52
Ayrton Costa,ar ARG,DF,Antwerp,25,1999,24,21,1847,44,52,65,82
Ayrton Lucas,br BRA,DF,Flamengo,28-030,1997,10,5,494,80,68,82,48
Ayrton Portillo,ar ARG,MF,San Martín de San Juan,24-335,2000,15,10,964,31,26,62,34
Ayrton Preciado,ec ECU,MF,Querétaro,30,1994,18,7,724,86,57,88,29
Ayumu Ohata,jp JPN,DF,OH Leuven,23,2001,2,0,57,59,69,44,19
Azeem Abdulai,sct SCO,MO,Swansea City,21,2002,17,2,348,54,34,77,71
Aziel Jackson,us USA,MO,Columbus Crew,23-268,2001,18,7,733,51,60,61,40
Aziz Ouattara,ci CIV,MF,Mechelen,23,2001,26,19,1561,24,33,38,67
Babatunde Akinsola,ng NGA,MO,AVS Futebol,21,2003,30,11,1170,43,41,68,65
Bachir Belloumi,dz ALG,FW,Farense,22,2002,13,13,1085,62,85,86,73
Bae Junho,kr KOR,MO,Stoke City,20,2003,45,37,3260,43,58,51,69
Baldovino Cimino,it ITA,MF,Cosenza,20,2004,14,8,652,38,45,48,69
Bali Mumba,eng ENG,MF,Plymouth Argyle,22,2001,43,37,3396,31,41,60,55
Baltasar Rodríguez,ar ARG,MO,Inter Miami,22-010,2003,7,2,222,20,42,27,70
Balázs Tóth,hu HUN,GK,Blackburn,26,1997,6,6,540,40,40,45,49
Baptiste Guillaume,be BEL,MO,Almere City,29,1995,18,5,438,54,34,17,39
Baptiste Roux,fr FRA,DF,AVS Futebol,24,1999,23,22,1863,63,48,26,56
Barry Bannan,sct SCO,MF,Sheffield Weds,34,1989,41,40,3461,77,85,58,34
Bart Nieuwkoop,nl NED,MF,Feyenoord,28,1996,10,6,465,45,50,58,81
Bart van Rooij,nl NED,DF,Twente,23,2001,34,34,3029,68,85,74,59
Bartosz Bereszyński,pl POL,DF,Sampdoria,32,1992,21,16,1530,45,64,67,40
Bartosz Slisz,pl POL,MF,Atlanta Utd,26-112,1999,19,16,1393,66,61,52,66
Bas Kuipers,nl NED,DF,Twente,29,1994,30,20,1724,85,78,68,33
Bas van den Eynden,be BEL,DF,Mechelen,22,2002,9,8,724,70,22,12,47
Basar Onal,tr TUR,MO,NEC Nijmegen,20,2004,33,11,1386,49,49,76,54
Bashir Humphreys,eng ENG,DF,Burnley,21,2003,25,20,1777,71,75,61,65
Bastián Yañez,cl CHI,MO,Godoy Cruz,24-028,2001,13,8,701,25,57,52,70
Bautista Barros Schelotto,ar ARG,DF,Platense,25-187,2000,6,3,405,39,38,30,63
Bautista Kociubinski,ar ARG,MF,ar Estudiantes–LP,24-084,2001,6,2,231,37,71,33,91
Bautista Merlini,ar ARG,MO,Gimnasia–LP,30-015,1995,10,5,469,22,75,57,60
Beau Leroux,us USA,MF,SJ Earthquakes,21-322,2003,23,20,1664,84,70,67,66
Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-202,1999,3,0,38,49,45,41,21
Ben Bender,us USA,MO,Philadelphia Union,24-134,2001,6,4,313,30,52,43,34
Ben Brereton,cl CHI,MO,Sheffield Utd,25,1999,17,13,984,58,53,41,40
Ben Cabango,wls WAL,DF,Swansea City,24,2000,45,45,4032,49,64,44,62
Ben Cremaschi,us USA,MO,Inter Miami,20-139,2005,17,13,1094,31,50,29,67
Ben Doak,sct SCO,FW,Middlesbrough,18,2005,24,21,1778,62,84,91,61
Ben Gibson,eng ENG,DF,Stoke City,31,1993,24,22,1946,65,36,20,33
Ben Killip,eng ENG,GK,Portsmouth,28,1995,2,2,180,59,58,62,35
Ben Lhassine Kone,ci CIV,MF,Frosinone,24,2000,9,8,687,77,72,64,48
Ben Lloyd,wls WAL,MO,Swansea City,19,2005,2,0,8,38,39,66,11
Ben Osborn,eng ENG,MF,Derby County,29,1994,25,18,1702,43,63,35,43
Ben Pearson,eng ENG,MF,Stoke City,29,1995,13,8,570,37,46,18,56
Ben Sheaf,eng ENG,MF,Coventry City,26,1998,29,23,2130,47,79,56,61
Ben Stevenson,eng ENG,MF,Portsmouth,27,1997,1,0,7,28,43,25,24
Ben Waine,nz NZL,FW,Plymouth Argyle,23,2001,1,0,9,24,12,7,30
Ben Whiteman,eng ENG,MF,Preston,28,1996,35,27,2495,37,64,20,47
Ben Wilmot,eng ENG,DF,Stoke City,24,1999,39,36,3242,68,47,45,56
Ben Wilson,eng ENG,GK,Coventry City,31,1992,4,4,360,40,45,45,36
Beni,ao ANG,MF,Vitória,22,2002,20,9,926,22,44,37,72
Benito Raman,be BEL,FW,Mechelen,29,1994,24,13,1139,78,54,63,43
Benjamin Chrisene,eng ENG,DF,Norwich City,20,2004,26,12,1150,72,61,81,57
Benjamin Kikanovic,us USA,MF,SJ Earthquakes,25-194,2000,5,2,139,50,47,76,62
Benjamin Lundt,de GER,GK,St. Louis,29-298,1995,9,9,810,40,53,45,47
Benjamin Nelson,eng ENG,DF,Oxford United,20,2004,17,16,1372,59,26,21,65
Benjamin Tahirovic,ba BIH,MF,Ajax,21,2003,1,1,76,32,21,31,6
Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,20-034,2005,2,1,106,34,41,87,14
Benjamín Galdames,mx MEX,MO,Atlético,23,2001,20,3,505,35,60,84,74
Benjamín Garré,ar ARG,MO,Vasco da Gama,25-008,2000,7,3,271,31,66,42,62
Benjamín Kuscevic,cl CHI,DF,Fortaleza,29-078,1996,18,17,1565,24,33,33,56
Benjamín Rollheiser,ar ARG,MO,Santos,25-117,2000,21,12,1033,50,82,56,38
Benjamín Schamine,ar ARG,MF,Defensa y Just,21-268,2003,12,3,428,32,43,28,60
Benny Díaz,mx MEX,GK,FC Juárez,25,1998,11,11,990,46,42,55,50
Benson Manuel,ao ANG,MO,Burnley,27,1997,3,0,46,90,48,79,57
Bernard,br BRA,MO,Atlético Mineiro,32-314,1992,10,1,216,55,73,81,64
Bernard Kamungo,us USA,MO,FC Dallas,23-199,2002,17,5,615,48,27,70,33
Bernardo Martins,pt POR,MO,Moreirense,26,1997,31,19,1636,60,64,33,69
Bernardo Parra,mx MEX,MF,UANL,19,2005,10,6,541,32,52,26,52
Bernardo Vital,pt POR,MF,Estoril,23,2000,1,0,31,41,23,8,80
Bertrand Traoré,bf BFA,FW,Ajax,28,1995,32,20,1717,67,90,92,63
Besard Sabovic,se SWE,MF,Austin,27-195,1998,21,15,1327,37,47,36,46
Bibi Karamoko,us USA,FW,D.C. United,19-260,2005,1,0,20,47,30,41,25
Biel,br BRA,MO,Sporting CP,23,2001,3,0,15,26,8,53,19
Bilal Abdelrahman Zeeni,eg EGY,MF,Estrela,21,2003,1,0,8,70,69,45,79
Bilal Bafdili,be BEL,MO,Mechelen,19,2004,25,5,882,64,61,50,51
Bilal Brahimi,dz ALG,MO,Sint-Truiden,24,2000,21,16,1487,60,87,83,27
Bilal El Khannouss,ma MAR,MF,Genk,20,2004,1,1,68,35,80,43,49
Bill Antonio,zw ZIM,MF,Mechelen,21,2002,8,3,348,54,59,93,22
Bill Tuiloma,nz NZL,DF,Charlotte,30-114,1995,3,3,206,78,50,15,35
Billal Messaoudi,dz ALG,FW,Kortrijk,26,1997,15,6,625,29,33,64,63
Billy Arce,ec ECU,MO,co Nacional,27-007,1998,5,3,273,70,79,58,69
Billy Blacker,eng ENG,MF,Sheffield Utd,18,2006,1,0,1,28,10,7,6
Billy Mitchell,eng ENG,MF,Millwall,24,2000,19,9,891,27,38,35,75
Birger Verstraete,be BEL,MF,OH Leuven,30,1994,26,24,2142,33,63,30,61
Birk Risa,no NOR,DF,NYCFC,27-156,1998,17,12,1057,36,70,45,43
Birkir Bjarnason,is ISL,MO,Brescia,36,1988,27,5,712,72,62,39,49
Bjorn Meijer,nl NED,DF,Club Brugge,21,2003,5,3,235,60,87,90,19
Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-141,1996,12,9,714,28,43,37,41
Blake Gillingham,us USA,GK,Houston Dynamo,22-281,2002,4,3,294,56,45,45,50
