Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Emile Smith Rowe,eng ENG,MF,Fulham,24,2000,34,25,2043,81,67,78,24
Emiliano Martínez,ar ARG,GK,Aston Villa,31,1992,55,55,4776,70,84,92,89
Emir Topçu,tr TUR,DF,tr Beşiktaş,23,2000,6,4,438,35,56,37,59
Emmanouil Siopis,gr GRE,MF,gr Panathinaikos,30,1994,4,4,335,46,48,23,41
Emmanuel Addai,gh GHA,MO,az Qarabağ,22,2001,8,1,162,26,62,78,54
Emmanuel Agbadou,ci CIV,DF,Wolves,27,1997,30,30,2670,53,51,42,60
Emmanuel Biumla,fr FRA,DF,Angers,19,2005,17,15,1336,53,24,25,39
Emmanuel Ekong,se SWE,MO,Empoli,22,2002,15,0,186,31,31,74,71
Emmanuel Gyasi,gh GHA,MF,Empoli,30,1994,37,37,3217,44,32,42,38
Emmanuel Koum Mbondo,fr FRA,DF,Marseille,18,2006,1,0,12,30,16,9,4
Emmanuel Sabbi,us USA,MO,Le Havre,26,1997,15,7,653,28,23,33,56
Emre Can,de GER,MF,Dortmund,30,1994,43,33,3047,54,47,39,68
Emre Kaplan,tr TUR,DF,tr Başakşehir,23,2001,3,0,51,23,43,40,53
Endika Buján,es ESP,FW,Athletic Club,21,2003,1,0,7,38,17,48,12
Endre Botka,hu HUN,DF,hu Ferencváros,29,1994,3,1,112,37,34,38,68
Endrick,br BRA,FW,Real Madrid,18,2006,31,4,504,55,51,68,57
Enes Ünal,tr TUR,MO,Bournemouth,27,1997,17,2,345,64,46,26,28
Enric Franquesa,es ESP,MF,Leganés,27,1997,12,7,616,58,19,68,57
Enrico Del Prato,it ITA,DF,Parma,24,1999,34,32,2947,70,44,38,29
Enver Kulasin,ba BIH,MO,ba Borac Banja Luka,20,2003,9,9,739,17,35,42,64
Enzo Barrenechea,ar ARG,MF,Valencia,23,2001,30,26,2191,48,56,31,66
Enzo Boyomo,cm CMR,DF,Osasuna,22,2001,37,36,3257,55,39,38,54
Enzo Caumont,fr FRA,MF,Angers,20,2004,2,0,34,35,31,8,92
Enzo Ebosse,cm CMR,DF,Udinese,25,1999,8,6,609,38,33,31,52
Enzo Fernández,ar ARG,MF,Chelsea,23,2001,42,37,3286,84,86,73,37
Enzo Le Fée,fr FRA,MF,Roma,24,2000,9,6,430,41,69,74,46
Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,17,7,684,29,42,28,41
Enzo Millot,fr FRA,MO,Stuttgart,22,2002,37,30,2531,61,82,55,40
Enzo Molebe,fr FRA,FW,fr Lyon,16,2007,1,0,9,25,13,8,12
Enzo Sternal,fr FRA,MO,Marseille,17,2007,2,0,24,38,31,18,6
Enzo Tchato,cm CMR,DF,Montpellier,21,2002,27,21,1899,56,52,76,54
Eraldo Çinari,al ALB,MO,am FC Noah,27,1996,6,4,390,37,66,48,45
Eran Zahavi,il ISR,FW,il Maccabi Tel Aviv,37,1987,2,0,28,41,83,40,63
Eray Cömert,ch SUI,MF,Valladolid,26,1998,25,21,1779,20,24,19,45
Ercan Kara,at AUT,FW,at Rapid Wien,28,1996,3,2,131,43,37,32,81
Eren Dinkçi,de GER,MO,Freiburg,22,2001,23,13,1196,34,56,49,53
Erencan Yardimci,tr TUR,MO,Hoffenheim,22,2002,13,3,414,21,13,19,46
Erhan Mašović,rs SRB,DF,Bochum,25,1998,16,10,910,65,55,25,60
Eric Bailly,ci CIV,DF,Villarreal,30,1994,12,8,617,24,26,33,34
Eric Dier,eng ENG,DF,Bayern Munich,30,1994,27,19,1760,73,67,41,49
Eric García,es ESP,MF,Barcelona,23,2001,38,17,1842,67,68,42,59
Eric Smith,se SWE,MF,St. Pauli,27,1997,32,32,2827,46,55,22,50
Eric da Silva Moreira,de GER,MF,Nott'ham Forest,18,2006,2,0,30,28,14,37,68
Erick Marcus,br BRA,MO,bg Ludogorets,20,2004,7,5,440,70,67,48,36
Erick Nunes,br BRA,MF,be Cercle Brugge,20,2004,2,0,68,53,23,48,72
Erik Ahlstrand,se SWE,MO,St. Pauli,22,2001,5,0,43,27,24,42,28
Erik Botheim,no NOR,MO,se Malmö,24,2000,8,7,626,63,30,20,23
Erik Jirka,sk SVK,MO,cz Viktoria Plzeň,26,1997,5,3,251,30,43,40,79
Erik Palmer-Brown,us USA,DF,gr Panathinaikos,27,1997,1,1,36,30,32,13,39
Erling Haaland,no NOR,FW,Manchester City,24,2000,40,40,3505,67,42,32,49
Erlingur Agnarsson,is ISL,MO,is KV,26,1998,6,6,467,22,35,42,57
Ermal Krasniqi,xk KVX,FW,cz Sparta Prague,25,1998,7,1,160,16,44,20,71
Ermedin Demirović,ba BIH,FW,Stuttgart,26,1998,42,24,2261,64,52,45,45
Ernest Muçi,al ALB,FW,tr Beşiktaş,23,2001,6,5,426,62,78,73,68
Ernest Nuamah,gh GHA,MO,Lyon,20,2003,32,20,1587,73,59,86,64
Ernest Poku,nl NED,FW,nl AZ Alkmaar,20,2004,10,8,695,46,66,82,71
Eros Maddy,nl NED,DF,Auxerre,23,2001,2,0,15,53,47,75,4
Ersin Destanoğlu,tr TUR,GK,tr Beşiktaş,23,2001,3,3,270,58,41,43,37
Esmir Bajraktarevic,ba BIH,FW,nl PSV Eindhoven,19,2005,1,0,11,24,16,25,36
Estanis,es ESP,FW,Bologna,20,2003,1,0,9,49,53,82,12
Esteban Lepaul,fr FRA,FW,Angers,24,2000,28,18,1629,59,40,35,52
Ethan Mbappé,fr FRA,MO,Lille,17,2006,12,2,300,52,71,84,53
Ethan Nwaneri,eng ENG,MO,Arsenal,17,2007,33,13,1119,75,66,89,46
Ethan Pinnock,jm JAM,DF,Brentford,31,1993,22,21,1913,69,42,26,52
Etienne Eto'o,cm CMR,FW,Rayo Vallecano,21,2002,2,0,40,28,28,9,34
Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22,2002,28,26,2320,28,34,32,32
Evan Ferguson,ie IRL,FW,West Ham,19,2004,21,3,402,41,45,34,70
Evanilson,br BRA,FW,Bournemouth,24,1999,31,28,2319,57,47,33,53
Evann Guessand,ci CIV,MO,Nice,23,2001,40,33,2902,73,57,57,62
Ewandro,br BRA,MF,cy AC Omonia,28,1996,3,1,87,40,75,58,49
Exequiel Palacios,ar ARG,MF,Leverkusen,25,1998,34,19,1817,62,90,61,55
Eybi Nije,se SWE,MO,Torino,19,2005,16,0,394,45,28,51,30
Ezequiel Ávila,ar ARG,FW,Betis,30,1994,29,13,1253,57,77,59,65
Ezri Konsa,eng ENG,DF,Aston Villa,26,1997,45,44,3926,61,40,41,27
Fabian Bredlow,de GER,GK,de Stuttgart,29,1995,1,1,90,60,62,55,38
Fabian Rieder,ch SUI,MO,Stuttgart,22,2002,29,9,1112,59,75,51,72
Fabian Schär,ch SUI,DF,Newcastle Utd,32,1991,34,33,2934,73,51,51,37
Fabiano,br BRA,GK,cy AC Omonia,36,1988,7,7,630,41,41,43,45
Fabiano Parisi,it ITA,MF,Fiorentina,23,2000,36,18,1701,70,48,78,67
Fabien Centonze,fr FRA,DF,Nantes,28,1996,7,3,265,64,64,83,62
Fabijan Buntić,hr CRO,GK,az Qarabağ,27,1997,2,2,180,41,38,43,34
Fabio Carvalho,pt POR,MO,Brentford,21,2002,19,3,455,51,53,22,70
Fabio Chiarodia,it ITA,DF,Gladbach,19,2005,16,3,379,67,46,19,61
Fabio González,es ESP,MF,Las Palmas,27,1997,2,0,53,49,40,21,22
Fabio Miretti,it ITA,MO,Genoa,20,2003,25,22,1677,47,48,41,53
Fabio Vieira,pt POR,MO,pt Porto,24,2000,9,4,399,65,86,47,52
Fabián Ruiz Peña,es ESP,MF,Paris S-G,28,1996,47,35,3068,73,90,72,43
Fabrice Ondoa,cm CMR,GK,lv FK Rīgas FS,28,1995,8,8,720,41,45,43,49
Facundo Buonanotte,ar ARG,MO,Leicester City,19,2004,31,14,1523,59,59,41,78
Facundo Garcés,my MAS,DF,Alavés,24,1999,10,7,678,32,41,20,27
Facundo González,uy URU,DF,nl Feyenoord,21,2003,2,0,9,44,12,68,27
Facundo Medina,ar ARG,DF,Lens,25,1999,29,29,2543,51,84,68,47
Facundo Pellistri,uy URU,MO,gr Panathinaikos,22,2001,5,3,239,62,51,82,50
Faik Sakar,de GER,MF,RB Leipzig,16,2008,1,0,1,28,10,7,6
Falaye Sacko,ml MLI,DF,Montpellier,29,1995,16,14,1233,50,55,63,25
Fali Candé,gw GNB,DF,Venezia,26,1998,17,17,1530,56,47,38,57
Fares Chaïbi,dz ALG,MO,Eint Frankfurt,21,2002,36,13,1450,47,79,45,60
Farid El Melali,dz ALG,FW,Angers,27,1997,32,22,1893,50,66,70,65
Faride Alidou,de GER,MO,Hellas Verona,23,2001,3,0,71,32,28,38,41
Faris Pemi Moumbagna,cm CMR,FW,Marseille,24,2000,1,0,8,24,13,8,12
Farès Bousnina,tn TUN,MF,fr Nice,18,2006,2,1,46,42,15,53,10
Faustino Anjorin,eng ENG,MF,Empoli,22,2001,22,14,1114,77,68,69,46
Fedde Leysen,be BEL,DF,be Union SG,21,2003,5,3,252,42,61,30,68
Federico Accornero,it ITA,MF,Genoa,20,2004,1,0,5,28,10,21,6
Federico Barba,it ITA,DF,Como,30,1993,7,5,431,34,43,43,20
Federico Baschirotto,it ITA,DF,Lecce,27,1996,38,38,3420,58,27,27,42
Federico Cassa,it ITA,MO,Atalanta,18,2006,2,0,14,58,26,79,11
Federico Chiesa,it ITA,FW,Liverpool,26,1997,9,2,215,50,62,77,43
Federico Dimarco,it ITA,MF,Inter,26,1997,42,35,2708,75,71,74,32
Federico Gatti,it ITA,DF,Juventus,26,1998,39,34,2996,55,48,51,42
Federico Ravaglia,it ITA,GK,Bologna,24,1999,13,12,1146,59,60,54,49
Federico Valverde,uy URU,MF,Real Madrid,26,1998,50,48,4267,74,77,61,54
Felipe Augusto,br BRA,MO,be Cercle Brugge,20,2004,8,5,466,48,24,28,43
Felix Agu,ng NGA,DF,Werder Bremen,24,1999,22,21,1751,84,58,74,33
Felix Mambimbi,ch SUI,MO,ch St. Gallen,23,2001,5,2,172,71,26,44,30
Felix Nmecha,de GER,MF,Dortmund,23,2000,35,26,2127,75,63,52,67
Felix Passlack,de GER,MF,Bochum,26,1998,31,30,2334,54,57,63,41
Fellipe Jack,br BRA,DF,Como,18,2006,7,1,171,45,48,41,77
Fer López,0,MO,Celta Vigo,0,0,17,7,671,62,72,80,35
Ferdi Kadioglu,tr TUR,MF,Brighton,24,1999,6,5,385,83,52,49,66
Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,25,23,1890,33,61,61,32
Fermin López,es ESP,MO,Barcelona,21,2003,39,16,1705,69,84,63,50
Fernando Calero,es ESP,MF,Espanyol,28,1995,21,6,715,53,26,10,69
Fernando Muslera,uy URU,GK,tr Galatasaray,38,1986,6,6,540,41,43,43,68
Ferran Jutglà,es ESP,FW,be Club Brugge,25,1999,12,11,847,52,47,40,56
Ferrán Ruiz,es ESP,MF,Girona,21,2003,1,0,18,28,20,10,25
Ferrán Torres,es ESP,MO,Barcelona,24,2000,38,15,1532,74,60,47,27
Fikayo Tomori,eng ENG,DF,Milan,26,1997,29,25,2157,36,69,43,54
Filip Gigov,bg BUL,FW,bg Ludogorets,17,2007,1,0,1,24,13,8,12
Filip Helander,se SWE,DF,cy AC Omonia,31,1993,3,3,270,31,23,44,47
Filip Jørgensen,dk DEN,GK,Chelsea,22,2002,18,18,1620,47,41,53,43
Filip Kostić,rs SRB,DF,tr Fenerbahçe,31,1992,4,4,390,60,82,91,57
Filip Manojlović,rs SRB,GK,ba Borac Banja Luka,28,1996,9,9,840,54,38,43,50
Filip Marchwiński,pl POL,MF,Lecce,22,2002,1,0,15,28,12,7,6
Filip Mladenović,rs SRB,DF,gr Panathinaikos,32,1991,10,9,788,87,78,84,60
Filip Panák,cz CZE,DF,cz Sparta Prague,28,1995,7,6,563,36,49,38,42
Filip Prebsl,cz CZE,MO,cz Slavia Prague,21,2003,3,1,91,25,25,7,38
Filip Stankovic,rs SRB,GK,Venezia,22,2002,16,16,1367,48,39,43,49
Filip Stojković,me MNE,DF,at LASK,31,1993,6,5,451,51,77,66,66
Filip Ugrinic,ch SUI,MF,ch Young Boys,25,1999,7,7,597,44,64,43,35
Filip Đuričić,rs SRB,MO,gr Panathinaikos,32,1992,10,9,714,74,62,69,44
Filippo Melegoni,it ITA,MO,Genoa,25,1999,3,1,89,28,49,17,45
Filippo Terracciano,it ITA,MF,Milan,21,2003,15,6,600,24,37,25,48
Findlay Curtis,sct SCO,FW,sct Rangers,17,2006,1,0,31,42,13,34,70
Finley Stevens,wls WAL,DF,St. Pauli,21,2003,1,0,1,30,12,9,4
Finn Dahmen,de GER,GK,Augsburg,26,1998,19,19,1710,52,63,60,58
Finn Jeltsch,de GER,DF,Stuttgart,18,2006,12,9,780,22,49,56,70
Finn Ole Becker,de GER,MF,Hoffenheim,24,2000,15,9,850,38,66,42,42
Finn Porath,de GER,MF,Holstein Kiel,27,1997,31,20,1970,69,52,64,60
Fisayo Dele-Bashiru,ng NGA,MO,Lazio,23,2001,28,17,1445,59,55,48,41
Flavius Daniliuc,at AUT,DF,Hellas Verona,23,2001,18,9,1004,36,39,46,64
Florent Hanin,dz ALG,DF,Angers,34,1990,33,31,2672,70,70,72,63
Florent Mollet,fr FRA,MO,Nantes,32,1991,9,3,242,31,58,27,43
Florent Muslija,xk KVX,MO,Freiburg,26,1998,9,0,168,36,50,74,64
Florentino Luís,pt POR,MF,pt Benfica,24,1999,9,9,713,31,28,20,85
Florian Ayé,fr FRA,FW,Auxerre,27,1997,26,4,575,44,33,38,55
Florian Flecker,at AUT,MO,at LASK,28,1995,6,3,363,63,41,50,57
Florian Grillitsch,at AUT,MF,Hoffenheim,28,1995,25,19,1528,40,62,44,54
Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,37,37,3325,56,62,39,45
Florian Micheler,at AUT,MF,Hoffenheim,19,2005,3,0,57,28,22,58,36
Florian Müller,de GER,GK,Freiburg,26,1997,9,8,753,41,48,43,35
Florian Neuhaus,de GER,MF,Gladbach,27,1997,18,2,382,53,81,71,42
Florian Sotoca,fr FRA,MO,Lens,33,1990,31,22,1794,42,63,61,57
Florian Tardieu,fr FRA,MF,Saint-Étienne,32,1992,24,13,1252,79,86,52,49
Florian Thauvin,fr FRA,MO,Udinese,31,1993,25,24,1956,74,74,74,35
Florian Wirtz,de GER,MO,Leverkusen,21,2003,40,34,3110,87,92,90,36
Florin Tănase,ro ROU,MO,ro FCSB,29,1994,10,9,705,59,65,38,61
Florinel Coman,ro ROU,MO,Cagliari,26,1998,9,2,263,55,26,53,63
Flynn Downes,eng ENG,MF,Southampton,25,1999,27,25,2151,51,40,36,49
Flávio Nazinho,pt POR,MF,be Cercle Brugge,21,2003,4,3,217,56,74,81,77
Fodé Ballo-Touré,sn SEN,MF,Le Havre,27,1997,10,9,589,31,28,50,47
Folarin Balogun,us USA,FW,Monaco,23,2001,16,7,709,70,53,77,30
Fotios Kitsos,gr GRE,DF,cy AC Omonia,21,2003,2,0,14,44,48,61,37
Fotis Ioannidis,gr GRE,FW,gr Panathinaikos,24,2000,9,3,391,80,62,77,22
Fran,es ESP,GK,Real Madrid,19,2005,1,1,90,41,40,43,38
Fran Beltrán,es ESP,MF,Celta Vigo,25,1999,34,29,2421,56,59,42,53
Fran Garcia,es ESP,DF,Real Madrid,24,1999,40,25,2439,52,78,87,58
Fran Vieites,es ESP,GK,Betis,25,1999,12,12,1110,51,43,43,43
Francesco Acerbi,it ITA,DF,it Inter,36,1988,32,28,2480,58,57,48,54
Francesco Camarda,it ITA,MO,Milan,16,2008,14,1,245,40,33,29,51
Francesco Caputo,it ITA,FW,Empoli,36,1987,1,0,6,24,18,43,12
Francesco Zampano,it ITA,DF,Venezia,30,1993,24,17,1639,70,54,77,35
Francis Abu,gh GHA,MF,be Cercle Brugge,23,2001,7,7,554,35,56,26,77
Francis Amuzu,be BEL,MO,be Anderlecht,24,1999,6,3,254,62,28,70,28
Francis Coquelin,fr FRA,MF,Nantes,33,1991,6,3,224,80,76,40,79
Francis Onyeka,de GER,FW,de Leverkusen,17,2007,1,0,15,24,31,49,12
Francis Uzoho,ng NGA,GK,cy AC Omonia,25,1998,1,1,90,61,36,43,34
Francisco Chissumba,pt POR,DF,pt Braga,19,2005,1,1,88,39,23,64,60
Francisco Conceição,pt POR,MO,Juventus,21,2002,35,18,1945,78,62,90,54
Francisco Ortega,ar ARG,DF,gr Olympiacos,25,1999,9,8,626,61,77,85,70
Francisco Perez,es ESP,MO,Valencia,21,2002,26,4,570,25,46,72,78
Francisco Trincão,pt POR,MO,pt Sporting CP,24,1999,9,9,787,28,47,42,47
Franck Honorat,fr FRA,FW,Gladbach,27,1996,19,18,1439,63,87,76,53
Franck Surdez,ch SUI,FW,be Gent,22,2002,7,6,434,52,60,70,56
Franco Carboni,it ITA,DF,Venezia,21,2003,8,3,226,63,52,61,48
Franco Cervi,ar ARG,MO,Celta Vigo,30,1994,7,4,273,26,56,36,71
Franco Israel,uy URU,GK,pt Sporting CP,24,2000,8,8,720,49,48,43,55
Franculino Djú,gw GNB,FW,dk Midtjylland,20,2004,6,2,219,49,50,62,70
Franjo Ivanović,hr CRO,MO,be Union SG,20,2003,10,9,840,63,31,63,52
Frank Feller,de GER,GK,Heidenheim,20,2004,4,3,331,60,36,43,37
Frank Magri,cm CMR,MO,Toulouse,24,1999,31,17,1516,47,30,18,32
Frank Onyeka,ng NGA,MF,Augsburg,26,1998,33,30,2611,33,45,57,60
Frankie Kent,eng ENG,DF,sct Hearts,28,1995,5,5,394,40,41,12,51
Frans Krätzig,de GER,MF,Heidenheim,21,2003,17,16,1273,74,62,65,53
Fraser Forster,eng ENG,GK,Tottenham,36,1988,11,11,990,41,41,54,73
Fred,br BRA,MF,tr Fenerbahçe,31,1993,10,10,914,37,61,56,45
Frederic Guilbert,fr FRA,DF,Lecce,29,1994,31,31,2435,44,66,68,66
Frederik Ihler,dk DEN,FW,no Molde,21,2003,9,2,299,65,33,28,63
Frederik Rønnow,dk DEN,GK,Union Berlin,31,1992,28,28,2520,63,59,66,52
Fredrik André Bjørkan,no NOR,DF,no Bodø/Glimt,25,1998,16,16,1444,69,69,88,60
Fredrik Aursnes,no NOR,MF,pt Benfica,28,1995,12,11,989,52,60,67,51
Fredrik Gulbrandsen,no NOR,FW,no Molde,31,1992,6,4,327,46,49,43,37
Fredrik Jensen,fi FIN,MF,Augsburg,26,1997,20,9,763,39,41,73,36
Fredrik Oppegard,no NOR,DF,Auxerre,21,2002,10,2,293,54,48,72,53
Fredrik Sjøvold,no NOR,DF,no Bodø/Glimt,20,2003,16,15,1307,29,45,72,57
Frenkie de Jong,nl NED,MF,Barcelona,27,1997,39,17,1947,66,79,64,42
Fyodor Chalov,ru RUS,FW,gr PAOK,26,1998,9,4,393,73,76,38,47
Fyodor Lapoukhov,by BLR,GK,by Dinamo Minsk,21,2003,6,6,540,69,89,72,50
Fábio Silva,pt POR,FW,Las Palmas,22,2002,24,22,1866,65,52,51,54
Félix Lemaréchal,fr FRA,MO,Strasbourg,20,2003,27,20,1779,52,53,34,69
Gabin Capuano,fr FRA,FW,Lens,18,2006,1,0,11,47,18,31,12
Gabri Martínez,es ESP,MF,pt Braga,21,2003,6,5,414,44,48,82,60
Gabriel Bares,ch SUI,MF,Montpellier,23,2000,6,0,56,37,36,37,72
Gabriel Charpentier,cg CGO,FW,Parma,25,1999,10,0,271,62,74,54,73
Gabriel Gudmundsson,se SWE,DF,Lille,25,1999,39,25,2272,79,71,90,46
Gabriel Jesus,br BRA,FW,Arsenal,27,1997,22,9,866,59,71,76,78
Gabriel Kobylak,pl POL,GK,pl Legia Warsaw,22,2002,4,4,360,41,39,43,34
Gabriel Magalhães,br BRA,DF,Arsenal,26,1997,37,37,3166,72,71,44,36
Gabriel Martinelli,br BRA,MO,Arsenal,23,2001,46,36,3224,62,54,76,34
Gabriel Moscardo,br BRA,MF,Reims,18,2005,6,0,84,28,38,47,52
Gabriel Osei Misehouy,nl NED,MO,Girona,19,2005,9,1,257,51,64,62,14
Gabriel Osho,ng NGA,DF,Auxerre,25,1998,20,20,1654,46,32,32,40
Gabriel Paulista,br BRA,DF,tr Beşiktaş,33,1990,4,4,282,33,56,31,76
Gabriel Pereira,br BRA,DF,dk FC Copenhagen,24,2000,9,9,840,66,45,39,71
Gabriel Sara,br BRA,MF,tr Galatasaray,25,1999,9,9,777,54,88,77,42
Gabriel Strefezza,br BRA,MO,Como,27,1997,37,32,2619,66,66,58,60
Gabriel Suazo,cl CHI,DF,Toulouse,26,1997,30,23,2163,57,84,84,59
Gabriel Vidovic,hr CRO,MF,Bayern Munich,20,2003,5,0,28,31,15,45,11
Gabriele Zappa,it ITA,DF,Cagliari,24,1999,37,35,3060,76,68,68,24
Gaby Jean,fr FRA,DF,Lecce,24,2000,19,16,1388,23,31,31,31
Gaetano Castrovilli,it ITA,MF,Monza,27,1997,21,8,744,38,48,64,36
Gaetano Oristanio,it ITA,MO,Venezia,21,2002,37,29,2315,45,45,55,32
Galeno,br BRA,MO,pt Porto,26,1997,8,6,586,58,66,73,75
Gary Magnée,be BEL,MF,be Cercle Brugge,24,1999,7,5,518,93,73,74,83
Gary O'Neill,ie IRL,MF,ie Shamrock Rov,29,1995,7,5,429,26,39,17,57
Gastón Pereiro,uy URU,MF,Genoa,29,1995,2,0,31,56,28,39,44
Gauthier Gallon,fr FRA,GK,Rennes,31,1993,1,0,45,41,39,43,34
Gautier Larsonneur,fr FRA,GK,Saint-Étienne,27,1997,34,34,3060,50,49,43,46
Gautier Lloris,fr FRA,DF,Le Havre,29,1995,31,31,2768,60,47,34,69
Gavi,es ESP,MO,Barcelona,19,2004,36,17,1386,39,64,28,82
Gavriel Kanichowsky,il ISR,MF,il Maccabi Tel Aviv,26,1997,6,6,460,77,70,56,52
Gaëtan Laborde,fr FRA,FW,Nice,30,1994,33,23,2117,66,70,55,68
Gaëtan Perrin,fr FRA,MO,Auxerre,28,1996,34,31,2691,75,77,56,42
Gedson Fernandes,pt POR,MF,tr Beşiktaş,25,1999,8,8,705,70,44,73,66
Gelson Martins,pt POR,FW,gr Olympiacos,29,1995,7,7,594,46,78,91,78
Genesis Antwi,se SWE,MO,eng Chelsea,17,2007,2,0,22,61,54,96,57
Geny Catamo,mz MOZ,MF,pt Sporting CP,23,2001,8,6,504,79,56,86,44
Geoffrey Chinedu,ng NGA,FW,kz Astana FK,26,1997,4,4,310,19,27,36,69
Geoffrey Kondogbia,cf CTA,MF,Marseille,31,1993,25,22,2020,24,47,37,72
George Bello,us USA,DF,at LASK,22,2002,6,6,504,46,60,84,57
George Edmundson,eng ENG,DF,Ipswich Town,26,1997,1,0,2,30,12,9,4
George Hirst,sct SCO,FW,Ipswich Town,25,1999,26,5,661,58,42,34,61
George Ilenikhena,ng NGA,FW,Monaco,17,2006,29,6,830,55,50,47,43
George Marsh,eng ENG,MF,nir Larne FC,25,1998,1,1,79,31,38,9,54
Georges Mikautadze,ge GEO,FW,Lyon,23,2000,45,21,2116,82,80,73,41
Georgi Kostadinov,bg BUL,MF,cy APOEL,33,1990,4,4,330,71,26,28,45
Georgi Rusev,bg BUL,FW,bg Ludogorets,26,1998,3,0,37,22,48,67,12
Georgi Terziev,bg BUL,DF,bg Ludogorets,32,1992,1,0,13,30,16,9,13
Georginio Rutter,fr FRA,MO,Brighton,22,2002,28,19,1656,65,49,46,56
Georgios Koutsias,gr GRE,FW,ch Lugano,20,2004,2,2,148,56,30,26,77
Georgios Vagiannidis,gr GRE,DF,gr Panathinaikos,22,2001,7,4,481,55,65,89,44
Geovany Quenda,pt POR,MF,pt Sporting CP,17,2007,10,8,721,50,66,86,20
Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,22,7,849,41,63,35,54
Gerard Martín,es ESP,DF,Barcelona,22,2002,36,16,1484,83,78,76,50
Gerard Moreno,es ESP,FW,Villarreal,32,1992,17,6,721,70,92,79,61
German Onugkha,ru RUS,FW,dk FC Copenhagen,28,1996,2,1,65,31,13,28,29
Germán Valera,es ESP,MF,Valencia,22,2002,8,1,148,45,20,52,37
Gernot Trauner,at AUT,DF,nl Feyenoord,32,1992,9,7,659,69,67,44,58
Gerrit Holtmann,ph PHI,MF,Bochum,29,1995,23,12,1136,76,60,81,65
Gerónimo Rulli,ar ARG,GK,Marseille,32,1992,34,34,3060,57,58,56,84
Giacomo De Pieri,it ITA,FW,it Inter,17,2006,1,0,15,19,17,34,12
Giacomo Raspadori,it ITA,MO,Napoli,24,2000,26,11,1103,76,63,29,43
Giangiacomo Magnani,it ITA,DF,Hellas Verona,28,1995,17,11,1065,49,27,33,67
Gianluca Busio,us USA,MF,Venezia,22,2002,33,28,2518,59,42,69,49
Gianluca Caprari,it ITA,MO,Monza,31,1993,34,18,1651,46,63,47,34
Gianluca Gaetano,it ITA,MO,Cagliari,24,2000,28,8,1009,54,75,50,47
Gianluca Lapadula,pe PER,MO,Cagliari,34,1990,12,1,310,42,24,34,24
Gianluca Mancini,it ITA,DF,Roma,28,1996,46,45,3953,73,62,53,40
Gianluca Scamacca,it ITA,FW,Atalanta,25,1999,1,0,6,30,18,8,12
Gianluigi Donnarumma,it ITA,GK,Paris S-G,25,1999,39,39,3471,48,41,43,79
Giannis Konstantelias,gr GRE,MO,gr PAOK,21,2003,9,8,729,60,65,58,41
Giannis Kotsiras,gr GRE,DF,gr Panathinaikos,31,1992,7,6,450,61,85,82,58
Giannis Masouras,gr GRE,MF,cy AC Omonia,27,1996,6,2,147,47,45,69,88
Giannis Michailidis,gr GRE,DF,gr PAOK,24,2000,7,7,534,31,47,32,36
Giannis Satsias,cy CYP,MF,cy APOEL,21,2002,5,3,260,37,34,46,25
Gideon Mensah,gh GHA,DF,Auxerre,26,1998,29,26,2280,49,68,81,66
Gift Orban,ng NGA,FW,Hoffenheim,22,2002,18,10,946,57,40,38,35
Gijs Besselink,nl NED,MF,nl Twente,20,2004,6,2,176,35,54,27,87
Gijs Smal,nl NED,MF,nl Feyenoord,26,1997,11,8,715,42,60,49,34
Gilbert DJangmah Narh,gh GHA,MF,md Petrocub,20,2004,2,0,67,28,35,13,44
Gilles De Meyer,be BEL,DF,be Gent,17,2006,3,1,151,59,76,96,36
Gio Reyna,us USA,MF,Dortmund,21,2002,25,5,628,79,68,61,31
Giorgi Gocholeishvili,ge GEO,MF,dk FC Copenhagen,23,2001,7,4,406,41,33,79,57
Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34,34,3060,64,54,63,74
Giorgio Altare,it ITA,DF,Venezia,25,1998,12,8,753,31,31,49,76
Giorgio Scalvini,it ITA,DF,Atalanta,20,2003,7,4,308,29,53,65,63
Giorgos Antzoulas,gr GRE,DF,fi HJK,24,2000,6,6,518,50,41,28,71
Giorgos Kanellopoulos,gr GRE,MF,fi HJK,24,2000,6,6,504,21,32,40,82
Giorgos Kyriakopoulos,gr GRE,DF,Monza,28,1996,34,33,2845,81,68,79,32
Giorgos Masouras,gr GRE,MO,Bochum,30,1994,18,14,1179,45,31,41,56
Giovani Lo Celso,ar ARG,MO,Betis,28,1996,32,19,1851,82,91,49,57
Giovanni Di Lorenzo,it ITA,DF,Napoli,30,1993,37,37,3330,76,83,67,49
Giovanni Fabbian,it ITA,MF,Bologna,21,2003,37,15,1513,58,31,46,26
Giovanni Leoni,it ITA,DF,Parma,17,2006,17,14,1199,55,25,27,33
Giovanni Simeone,ar ARG,FW,Napoli,29,1995,30,1,419,46,62,66,38
Giulian Biancone,fr FRA,DF,gr Olympiacos,24,2000,4,2,197,87,72,64,87
