Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
fr FRA,GK,Rennes,39,1985,18,17,1486,53,53,72,41
bj BEN,MO,Augsburg,29,1994,16,1,347,63,24,42,59
fr FRA,FW,Le Havre,19,2005,8,2,289,38,41,58,61
ng NGA,FW,by Dinamo Minsk,26,1997,3,3,264,64,40,47,36
nl NED,MO,nl Ajax,32,1991,9,5,424,52,86,46,28
de GER,MO,Holstein Kiel,31,1992,24,15,1323,66,69,37,39
es ESP,MO,Alavés,30,1993,16,6,699,38,49,29,52
ba BIH,MO,ba Borac Banja Luka,37,1986,8,0,161,26,13,5,24
mk MKD,GK,Valencia,30,1993,4,4,360,42,43,42,40
rs SRB,DF,Milan,23,2001,31,27,2405,70,62,61,63
de GER,MF,Hellas Verona,27,1997,22,16,1376,64,43,55,51
es ESP,MO,Sevilla,30,1993,16,4,606,43,86,77,49
is ISL,DF,is KV,20,2003,3,2,183,40,18,22,37
nl NED,DF,Newcastle Utd,24,2000,8,6,412,54,44,23,77
be BEL,MF,be Gent,36,1988,7,4,349,48,74,73,64
nl NED,MO,nl AZ Alkmaar,24,2000,10,9,745,67,71,50,70
de GER,GK,Bayern Munich,35,1988,2,1,135,42,50,41,33
is ISL,DF,gr Panathinaikos,30,1993,9,9,810,46,46,54,57
rs SRB,DF,cz Viktoria Plzeň,24,2000,12,12,1080,28,33,13,40
si SVN,MO,si NK Celje,22,2002,12,11,1043,63,87,60,55
by BLR,DF,by Dinamo Minsk,34,1990,3,2,181,25,24,11,15
pl POL,MF,Empoli,26,1997,5,0,106,40,21,48,70
br BRA,MO,Manchester City,20,2004,38,28,2342,69,78,89,43
ie IRL,DF,Everton,35,1988,5,3,215,57,38,58,50
ci CIV,FW,Leganés,30,1994,8,5,404,18,28,22,40
fr FRA,DF,Nantes,19,2005,2,0,12,22,16,16,13
pt POR,MO,gr Olympiacos,32,1992,3,0,38,20,63,35,96
sn SEN,FW,Brest,19,2005,2,0,4,17,22,13,21
dk DEN,MO,se Malmö,37,1987,5,1,111,60,16,39,62
pl POL,GK,pl Jagiellonia,20,2004,12,12,1080,51,41,42,74
ar ARG,FW,Celta Vigo,25,1999,1,0,2,17,14,17,12
se SWE,FW,se Malmö,26,1998,7,3,288,71,56,88,49
br BRA,FW,gr PAOK,36,1988,8,8,610,48,74,68,53
ng NGA,FW,Nott'ham Forest,26,1997,26,3,416,48,35,46,61
ca CAN,MF,Inter,25,1999,19,4,511,79,55,84,38
jp JPN,MO,Real Sociedad,23,2001,47,36,3067,71,68,83,60
jp JPN,DF,Arsenal,25,1998,1,0,7,66,28,22,13
jp JPN,MO,Mallorca,29,1994,21,13,1054,46,27,39,48
jp JPN,MO,Monaco,29,1995,40,33,2800,65,66,47,46
jp JPN,MF,at RB Salzburg,24,1999,3,0,52,32,20,29,76
jp JPN,DF,hr Dinamo Zagreb,24,1999,3,3,223,84,43,72,61
br BRA,MO,tr Fenerbahçe,30,1994,4,1,158,40,48,29,67
si SVN,MF,si NK Celje,23,2001,12,12,1069,74,43,72,29
eng ENG,FW,it Milan,26,1997,38,14,1485,60,67,40,72
hu HUN,MF,Valladolid,24,1999,13,9,858,23,26,29,55
fr FRA,MO,Montpellier,23,2001,25,17,1485,51,27,55,69
fr FRA,MF,Nice,27,1996,23,13,1311,63,72,65,59
fr FRA,DF,Sevilla,22,2002,6,6,518,30,23,43,60
fr FRA,DF,ch Young Boys,21,2003,3,3,270,27,31,40,61
us USA,MF,Lyon,22,2001,34,19,1754,48,45,54,51
ua UKR,DF,ua Dynamo Kyiv,19,2005,7,7,619,30,49,49,61
pl POL,MF,pl Jagiellonia,32,1991,9,4,492,65,45,21,70
ua UKR,MF,ua Shakhtar,34,1989,6,1,122,25,22,13,53
dk DEN,DF,is KV,23,2001,8,4,375,38,49,44,79
ma MAR,FW,gr PAOK,31,1993,6,1,162,74,51,61,63
gh GHA,DF,Brighton,23,2000,15,10,860,80,60,76,37
us USA,FW,nl Twente,23,2001,1,0,16,17,14,38,21
eng ENG,DF,Southampton,22,2002,34,32,2825,62,55,54,48
tr TUR,DF,tr Beşiktaş,24,1999,2,1,135,30,24,35,43
mt MLT,MF,Reims,30,1993,17,9,750,68,66,50,47
cv CPV,MO,pt Vitória,23,2001,7,2,220,55,90,77,70
md MDA,MF,md Petrocub,29,1995,5,5,433,63,57,52,66
ng NGA,FW,Nice,25,1999,5,0,58,85,29,58,26
gh GHA,DF,se Elfsborg,23,2001,8,7,648,29,27,32,50
es ESP,MO,Lecce,27,1996,31,23,2021,40,51,55,55
br BRA,MO,gr Panathinaikos,24,2000,10,6,640,83,75,78,43
nl NED,MO,Juventus,26,1998,37,30,2648,36,65,37,56
br BRA,MF,si Olimpija,25,1999,5,2,128,47,21,31,57
ca CAN,FW,Auxerre,24,1999,29,11,939,45,51,32,58
fr FRA,DF,Milan,26,1997,43,40,3556,89,80,81,44
be BEL,MF,be Anderlecht,24,2000,8,6,584,70,59,60,50
dk DEN,GK,dk FC Copenhagen,19,2005,1,1,90,42,42,41,33
br BRA,MO,Brentford,23,2001,8,1,175,17,29,40,77
ar ARG,MF,fr Lyon,23,2001,20,11,1213,83,89,83,21
ar ARG,MF,Villarreal,21,2003,1,0,8,20,40,54,15
be BEL,DF,Reims,26,1998,5,2,192,27,39,35,78
be BEL,GK,Real Madrid,32,1992,42,42,3810,50,50,46,53
be BEL,MO,be Cercle Brugge,25,1999,8,6,578,30,39,21,81
fr FRA,FW,Villarreal,21,2002,35,25,2323,62,50,46,53
pt POR,DF,Valencia,25,1999,11,9,768,60,62,74,50
bb BRB,MF,at Rapid Wien,22,2002,1,0,9,20,19,12,6
nl NED,GK,fi HJK,26,1998,6,6,540,42,42,46,33
nl NED,FW,Bologna,23,2000,39,15,1566,53,48,40,57
de GER,DF,Monaco,27,1996,37,37,3238,66,58,42,52
nl NED,MF,nl Feyenoord,23,2001,12,8,829,23,33,30,51
it ITA,MF,it Inter,19,2005,1,0,7,39,35,69,6
it ITA,FW,Empoli,16,2008,3,0,25,26,16,43,21
fr FRA,DF,Strasbourg,32,1992,2,0,9,22,13,49,73
dk DEN,MF,dk FC Copenhagen,32,1991,7,5,475,42,55,35,52
de GER,GK,Holstein Kiel,30,1994,9,9,810,48,42,48,52
be BEL,MF,be Anderlecht,29,1994,7,5,396,32,34,41,52
de GER,MF,Heidenheim,24,1999,8,4,283,54,22,17,77
dk DEN,DF,Udinese,22,2002,24,19,1754,56,47,60,59
fr FRA,MF,Atlético Madrid,28,1995,6,0,95,67,67,53,29
be BEL,DF,Lille,32,1991,39,28,2544,78,77,86,70
de GER,MO,Bayern Munich,34,1989,42,16,1596,74,81,58,37
gh GHA,MF,Arsenal,31,1993,47,42,3694,64,64,57,62
be BEL,MO,be Anderlecht,31,1993,4,2,191,30,75,68,57
fr FRA,DF,Montpellier,19,2005,4,2,181,33,29,29,51
mq MTQ,GK,Auxerre,23,2001,2,2,180,42,41,42,42
fr FRA,DF,Auxerre,30,1994,2,0,45,54,43,38,55
fr FRA,DF,Montpellier,25,1998,16,11,1018,74,47,66,46
pt POR,DF,be Gent,23,2001,8,6,453,68,89,80,39
lu LUX,GK,Gladbach,18,2006,5,4,380,42,40,46,64
pt POR,DF,pt Porto,24,2000,7,6,534,61,34,53,40
pt POR,DF,Lecce,19,2004,2,0,96,36,31,13,38
pt POR,DF,Lille,22,2002,9,5,521,72,65,91,55
pt POR,MF,pt Vitória,31,1993,8,7,578,81,76,57,35
pt POR,MO,Wolfsburg,22,2002,32,23,1884,61,38,40,50
be BEL,MO,be Gent,18,2005,4,1,99,33,45,38,62
fr FRA,MO,RB Leipzig,17,2006,8,1,152,53,69,65,27
fr FRA,MF,gr PAOK,29,1994,4,1,115,46,48,57,79
am ARM,MO,sk Slovan Bratislava,30,1993,8,7,549,47,63,49,45
nl NED,MO,Lazio,25,1999,37,11,1184,59,57,41,51
nl NED,MF,Milan,26,1998,47,46,3995,86,75,77,22
de GER,MF,Augsburg,22,2002,2,2,120,46,81,46,36
de GER,DF,Hoffenheim,19,2005,11,5,404,42,49,32,49
eng ENG,MF,Everton,21,2003,18,5,574,34,36,46,84
de GER,FW,Gladbach,28,1995,31,31,2737,71,65,45,71
de GER,DF,Bochum,20,2003,29,26,2213,31,51,44,49
de GER,DF,Heidenheim,24,2000,23,21,1842,60,59,51,68
de GER,MO,Union Berlin,27,1996,33,11,1164,35,45,48,55
si SVN,MF,rs Red Star,26,1998,8,8,720,51,83,66,61
de GER,DF,Holstein Kiel,27,1997,30,28,2445,50,47,53,52
de GER,GK,Bochum,31,1993,13,13,1170,63,75,54,47
de GER,MO,Tottenham,28,1996,23,7,703,51,75,88,33
de GER,GK,Holstein Kiel,25,1999,25,25,2250,52,44,45,48
de GER,GK,nl Feyenoord,28,1995,11,10,955,52,53,58,47
fr FRA,DF,Le Havre,21,2002,20,12,1113,70,46,74,59
be BEL,DF,Fulham,28,1995,24,17,1649,50,58,60,61
us USA,DF,Eint Frankfurt,34,1990,3,0,24,57,37,71,42
ke KEN,MF,se Elfsborg,20,2004,6,5,482,58,50,36,61
us USA,MF,Juventus,24,2000,39,23,2196,75,59,73,51
hr CRO,DF,gr Panathinaikos,28,1995,4,3,315,52,50,36,62
zw ZIM,MO,Nantes,28,1996,12,6,512,53,57,24,74
no NOR,MF,at Rapid Wien,25,1999,5,0,54,26,22,16,43
no NOR,MF,se Djurgården,21,2003,12,12,1047,88,74,84,46
at AUT,MF,at Rapid Wien,21,2003,1,0,7,20,21,24,26
de GER,GK,Gladbach,36,1988,1,0,59,42,36,47,33
eng ENG,MF,Manchester Utd,20,2004,10,2,311,31,42,48,78
dk DEN,MF,at Sturm Graz,21,2003,7,7,604,32,55,32,75
no NOR,FW,se Djurgården,30,1993,11,10,919,66,87,70,56
de GER,MO,Hoffenheim,19,2005,39,38,3184,53,74,41,79
sct SCO,MF,Fulham,33,1991,25,3,628,85,73,78,29
wls WAL,GK,Wolves,29,1995,1,0,1,42,36,50,33
de GER,MF,Bochum,23,2001,14,13,1077,41,58,60,63
wls WAL,MF,sct Rangers,30,1994,5,3,198,85,47,70,54
fr FRA,MF,Nice,21,2003,29,14,1355,71,53,65,76
fr FRA,MF,Lens,21,2003,10,2,273,60,56,89,68
de GER,MF,Union Berlin,19,2004,26,19,1670,73,48,50,74
cz CZE,FW,cz Viktoria Plzeň,19,2004,1,0,6,36,14,69,54
nir NIR,DF,nir Larne FC,31,1992,5,4,391,74,47,45,52
pl POL,DF,gr PAOK,30,1994,10,10,900,36,57,38,47
si SVN,MO,at Sturm Graz,25,1999,7,2,194,17,54,25,59
it ITA,DF,Cagliari,29,1994,38,30,2713,51,78,72,44
it ITA,MO,Roma,21,2003,40,11,1290,49,47,60,42
it ITA,DF,it Bologna,20,2004,1,0,3,22,37,29,23
it ITA,FW,Torino,17,2006,1,0,10,23,14,39,12
it ITA,GK,it Fiorentina,18,2006,1,1,90,42,43,42,33
it ITA,MF,Bologna,25,1999,26,15,1427,69,50,39,67
it ITA,MF,Fiorentina,17,2006,2,0,24,50,62,47,6
eng ENG,MF,Wolves,22,2001,24,3,488,47,71,48,48
pt POR,DF,pt Benfica,22,2002,11,11,924,37,45,50,64
ar ARG,MO,Alavés,26,1998,22,9,847,43,34,45,74
pt POR,MF,pl Jagiellonia,24,1999,9,1,211,32,37,54,79
pt POR,MF,pt Vitória,23,2000,7,4,355,38,54,51,39
0,DF,cz Mladá Boleslav,19,2004,6,5,449,29,18,18,61
ar ARG,DF,Monza,21,2003,10,5,457,34,46,57,58
ar ARG,MF,pt Porto,18,2005,1,0,9,39,57,45,32
pt POR,DF,pt Vitória,25,1999,1,1,90,29,29,11,20
cz CZE,FW,cz Slavia Prague,29,1995,7,4,389,75,51,48,51
cz CZE,DF,cz Slavia Prague,31,1993,7,6,562,64,73,64,46
cz CZE,MO,cz Mladá Boleslav,27,1997,6,6,536,44,68,46,61
cz CZE,FW,pl Legia Warsaw,35,1989,6,2,191,48,26,24,32
cz CZE,MF,West Ham,29,1995,35,30,2567,76,36,35,53
sk SVK,MO,Hellas Verona,22,2002,31,27,2080,26,47,33,64
cz CZE,MF,cz Sparta Prague,27,1997,7,6,505,35,33,49,47
cz CZE,FW,Gladbach,23,2000,28,7,831,46,50,50,51
hr CRO,DF,pt Vitória,27,1997,6,6,540,28,29,39,23
es ESP,DF,Mallorca,26,1997,14,7,621,54,62,59,59
es ESP,FW,Alavés,27,1997,28,9,1012,64,42,48,69
az AZE,MF,az Qarabağ,23,2001,8,3,301,83,67,84,60
eng ENG,DF,Chelsea,26,1997,32,25,2264,66,57,45,45
ng NGA,FW,hu Ferencváros,26,1998,1,0,45,17,16,74,58
pt POR,DF,Wolves,25,1999,31,30,2614,34,52,56,66
by BLR,FW,by Dinamo Minsk,17,2006,4,1,136,35,23,60,38
eng ENG,DF,Liverpool,25,1998,41,35,2938,86,90,76,49
eng ENG,DF,Crystal Palace,25,1999,30,26,2306,71,58,53,53
ie IRL,DF,ie Shamrock Rov,26,1998,3,0,45,47,13,51,34
eng ENG,MO,eng Liverpool,17,2007,1,0,27,15,32,7,6
be BEL,MO,be Anderlecht,19,2005,7,7,476,37,30,56,63
ie IRL,FW,nl AZ Alkmaar,22,2002,12,10,854,67,77,56,52
jp JPN,DF,be Gent,27,1997,8,8,720,69,52,29,51
br BRA,MF,Eint Frankfurt,25,1999,41,37,3199,44,43,39,71
nl NED,MF,nl PSV Eindhoven,18,2006,1,1,90,20,22,23,55
us USA,MF,Bournemouth,25,1999,28,21,1965,34,51,28,80
eng ENG,MO,Southampton,18,2006,33,20,1874,41,39,56,55
eng ENG,DF,Manchester Utd,19,2005,2,2,165,38,38,52,58
eng ENG,MF,eng Liverpool,21,2002,1,0,39,36,29,43,15
pl POL,DF,Holstein Kiel,25,1999,10,5,396,60,69,74,35
nl NED,DF,Manchester Utd,24,1999,10,7,508,54,66,80,63
nl NED,DF,il Maccabi Tel Aviv,22,2002,5,4,339,27,24,43,55
eng ENG,DF,Crystal Palace,24,1999,37,37,3092,60,65,68,49
eng ENG,FW,Chelsea,18,2006,20,9,948,60,84,86,53
eng ENG,DF,Aston Villa,31,1993,18,16,1430,52,50,52,41
ng NGA,MF,Empoli,28,1995,4,0,74,42,45,71,79
fr FRA,MF,Montpellier,32,1991,31,27,2363,71,83,63,38
fr FRA,DF,Lyon,19,2004,1,0,2,22,21,18,13
kz KAZ,DF,kz Astana FK,35,1989,2,2,180,28,27,48,56
by BLR,FW,by Dinamo Minsk,34,1990,1,0,7,17,22,7,12
by BLR,MF,by Dinamo Minsk,22,2002,5,4,372,27,19,29,75
ch SUI,DF,Marseille,28,1996,20,10,930,89,82,77,36
no NOR,MF,no Bodø/Glimt,31,1992,15,12,1094,81,63,54,33
ng NGA,FW,Valencia,27,1997,26,13,1191,55,44,51,63
de GER,MO,Hoffenheim,19,2004,17,5,638,38,57,24,48
es ESP,DF,Osasuna,32,1992,3,1,65,31,32,17,15
es ESP,MO,Athletic Club,21,2003,45,19,1750,29,39,24,52
es ESP,MF,Rayo Vallecano,28,1995,32,23,1707,67,64,62,47
es ESP,GK,Real Sociedad,22,2001,5,5,450,42,42,40,49
es ESP,DF,Athletic Club,27,1997,14,10,926,38,65,39,54
es ESP,GK,Athletic Club,27,1997,22,22,1980,54,44,43,60
ch SUI,MF,ch Lugano,24,1999,7,6,568,63,87,81,41
es ESP,MF,Espanyol,23,2001,19,18,1496,32,51,32,74
rs SRB,DF,rs Red Star,31,1993,7,7,630,28,25,22,52
by BLR,DF,by Dinamo Minsk,22,2001,6,6,540,58,66,82,25
dk DEN,MO,dk Midtjylland,19,2005,9,1,211,79,62,62,61
dk DEN,DF,no Molde,21,2003,8,7,564,36,56,46,33
is ISL,MO,is KV,25,1999,6,6,476,29,30,38,59
fr FRA,MF,Reims,18,2005,34,33,2854,48,31,38,70
ar ARG,MO,Marseille,19,2005,4,1,103,48,64,53,76
ro ROU,DF,ro FCSB,35,1989,9,9,740,42,44,57,64
fr FRA,DF,Hoffenheim,24,2000,29,21,1985,83,69,66,42
ro ROU,MO,Parma,24,2000,21,16,1288,37,55,38,56
fr FRA,MF,Marseille,29,1994,25,17,1562,61,64,64,73
fr FRA,DF,Leganés,27,1996,32,28,2595,62,57,66,75
at AUT,MF,Torino,28,1996,33,26,2307,42,63,61,30
eng ENG,DF,Newcastle Utd,21,2002,37,32,2840,49,75,76,44
ua UKR,MO,ua Dynamo Kyiv,22,2002,7,4,336,24,36,39,50
ar ARG,MF,Strasbourg,20,2004,21,17,1445,39,65,65,65
ar ARG,FW,Lazio,25,1998,40,35,3069,70,64,52,57
es ESP,DF,Las Palmas,17,2007,1,0,6,22,13,13,13
ua UKR,DF,ua Shakhtar,25,1999,8,8,720,28,26,16,43
es ESP,MO,Mallorca,24,1999,18,1,309,56,26,16,58
xk KVX,FW,at LASK,31,1993,5,5,365,57,59,70,67
br BRA,DF,Monaco,23,2001,38,32,2842,77,77,81,69
gr GRE,FW,pt Benfica,25,1998,12,11,895,79,70,58,62
si SVN,DF,rs Red Star,24,1999,2,2,178,22,21,16,31
rs SRB,GK,Torino,27,1997,37,37,3330,66,70,49,56
rs SRB,MO,Atalanta,20,2004,3,0,60,65,37,22,41
pt POR,MF,pt Porto,21,2003,2,0,32,32,19,12,38
cz CZE,MO,cz Mladá Boleslav,24,2000,6,6,539,69,43,65,31
md MDA,MO,md Petrocub,31,1993,5,1,148,15,24,7,74
me MNE,FW,it Juventus,18,2006,7,0,65,42,41,33,60
xk KVX,FW,Mallorca,30,1994,29,24,2058,54,52,34,60
rs SRB,FW,cz Sparta Prague,26,1998,6,6,491,43,46,56,69
rs SRB,GK,rs TSC,21,2003,8,8,720,65,60,49,58
rs SRB,MO,cy AC Omonia,29,1995,6,5,422,20,41,47,51
es ESP,GK,Celta Vigo,37,1987,34,34,3060,49,49,48,48
dk DEN,DF,Leicester City,21,2002,30,29,2482,46,61,61,60
ng NGA,FW,Leverkusen,23,2000,23,15,1248,76,59,64,52
dk DEN,MO,dk FC Copenhagen,18,2006,10,5,562,17,42,48,80
es ESP,DF,pt Braga,24,2000,6,3,312,67,90,86,31
dk DEN,DF,dk Midtjylland,20,2003,10,2,270,46,49,63,72
dk DEN,MF,dk Midtjylland,21,2003,1,0,26,48,44,21,6
se SWE,DF,Manchester Utd,30,1994,22,10,1029,29,44,50,35
md MDA,DF,md Petrocub,30,1994,5,5,450,62,32,45,66
dk DEN,DF,Roma,25,1998,8,2,253,26,26,40,58
ng NGA,FW,cz Sparta Prague,24,1999,8,5,422,46,51,35,41
ng NGA,FW,Nice,18,2006,5,0,53,49,48,84,18
ng NGA,FW,tr Galatasaray,25,1998,7,7,590,84,50,55,61
ng NGA,MO,lv FK Rīgas FS,20,2003,3,0,36,49,9,54,77
ie IRL,DF,ie Shamrock Rov,15,2009,1,0,16,41,23,91,21
si SVN,GK,cy APOEL,34,1990,8,8,720,49,42,40,33
de GER,MF,RB Leipzig,16,2007,2,0,20,53,19,45,19
is ISL,MF,is KV,24,2000,7,5,448,40,59,37,62
se SWE,MF,se Djurgården,25,1999,5,2,237,44,54,55,60
se SWE,MO,dk FC Copenhagen,32,1992,9,8,639,35,50,27,58
se SWE,FW,pt Sporting CP,26,1998,8,6,608,84,74,74,21
ua UKR,MF,Empoli,28,1996,6,0,77,44,28,55,31
rs SRB,DF,rs TSC,20,2004,2,2,180,42,46,58,68
rs SRB,DF,ba Borac Banja Luka,21,2002,4,2,176,43,58,37,59
ua UKR,MO,Girona,26,1997,32,28,2238,48,66,67,45
dk DEN,DF,no Bodø/Glimt,19,2005,11,7,604,74,68,59,45
ch SUI,MF,Toulouse,28,1995,29,27,2402,69,66,40,49
it ITA,MO,Freiburg,31,1993,34,31,2432,69,88,54,53
br BRA,FW,Real Madrid,24,2000,42,36,3356,85,86,88,45
br BRA,DF,ua Shakhtar,20,2004,3,2,210,40,27,81,66
sr SUR,FW,hu Ferencváros,31,1993,1,0,25,28,22,41,12
nl NED,DF,Liverpool,33,1991,46,46,4170,69,66,51,42
fr FRA,MO,am FC Noah,28,1996,6,4,432,68,65,90,61
ua UKR,MF,ua Dynamo Kyiv,31,1993,4,3,208,66,86,58,46
ua UKR,DF,Everton,25,1999,35,35,3082,64,66,53,49
de GER,MF,Brentford,26,1998,32,27,2254,50,56,31,54
cz CZE,GK,Liverpool,23,2001,1,0,12,42,50,50,33
es ESP,DF,Las Palmas,26,1997,29,23,1982,49,58,60,64
pt POR,MF,Paris S-G,24,2000,71,52,4817,77,81,75,36
br BRA,MF,pt Braga,27,1997,6,4,310,61,38,35,60
br BRA,DF,Manchester City,18,2006,1,0,1,22,21,39,13
br BRA,FW,Betis,19,2005,29,17,1520,57,39,44,50
de GER,GK,de Heidenheim,33,1990,1,1,90,42,42,49,33
ro ROU,MF,ro FCSB,34,1989,6,5,441,30,67,36,63
ro ROU,MO,cy Pafos FC,25,1999,10,10,863,44,55,27,70
ba BIH,GK,pl Legia Warsaw,26,1998,2,2,180,42,43,41,33
md MDA,MO,md Petrocub,30,1993,6,6,380,22,61,38,25
cz CZE,DF,West Ham,31,1992,22,11,1067,54,60,62,48
sk SVK,MO,sk Slovan Bratislava,34,1989,3,2,145,23,42,62,63
ua UKR,MF,ua Dynamo Kyiv,26,1998,4,4,286,37,42,85,56
ua UKR,FW,ua Dynamo Kyiv,28,1995,8,5,469,48,62,87,70
ua UKR,FW,ua Dynamo Kyiv,22,2002,8,6,541,44,41,33,31
cz CZE,MF,cz Mladá Boleslav,21,2003,6,3,309,51,62,39,56
ua UKR,MF,ua Dynamo Kyiv,22,2002,6,5,441,46,69,47,57
ua UKR,MF,ua Dynamo Kyiv,27,1997,1,0,1,20,11,7,6
md MDA,MO,md Petrocub,25,1999,4,1,101,30,24,38,19
rs SRB,DF,rs TSC,21,2003,3,1,108,35,39,30,69
cz CZE,DF,cz Viktoria Plzeň,29,1995,12,12,1080,67,61,44,54
cz CZE,MO,sct Rangers,26,1997,12,12,922,83,53,74,39
es ESP,MF,Valladolid,25,1999,14,2,418,43,39,39,41
es ESP,MO,Real Madrid,21,2003,2,0,36,58,42,74,6
es ESP,MO,ch St. Gallen,30,1993,3,0,36,17,28,42,29
am ARM,MO,pl Legia Warsaw,25,1999,4,1,110,31,55,55,62
tn TUN,MO,Montpellier,33,1991,30,10,1118,42,52,28,61
de GER,DF,Dortmund,28,1996,36,28,2542,73,73,68,64
ma MAR,FW,Napoli,26,1998,23,5,652,53,54,40,34
ar ARG,GK,nl PSV Eindhoven,31,1993,11,11,1020,42,45,47,50
br BRA,GK,be Cercle Brugge,27,1996,2,2,121,42,36,40,33
km COM,DF,Lyon,24,2000,3,2,188,25,23,13,66
fr FRA,MF,Monza,20,2003,24,22,1780,27,32,47,45
no NOR,MF,Toulouse,23,2000,24,11,1022,62,51,78,49
fr FRA,MF,Paris S-G,18,2006,42,29,2655,59,64,77,44
jp JPN,MF,Liverpool,31,1993,26,2,416,32,42,47,81
br BRA,DF,Southampton,23,2001,10,6,482,48,45,63,62
wls WAL,MO,Ipswich Town,29,1994,18,12,926,20,36,48,64
fr FRA,DF,Chelsea,23,2000,14,14,1172,37,47,59,53
fr FRA,FW,Lens,29,1995,24,11,905,54,59,55,64
br BRA,MO,il Maccabi Tel Aviv,20,2003,7,4,395,64,66,69,60
nl NED,FW,nl PSV Eindhoven,17,2006,1,0,17,17,26,8,30
us USA,MF,Juventus,25,1998,41,33,2865,73,69,66,36
ng NGA,MF,Leicester City,27,1996,28,28,2324,41,49,43,77
cm CMR,DF,Montpellier,19,2005,8,3,401,33,28,56,52
ci CIV,DF,Monaco,23,2000,33,29,2603,69,71,61,65
ci CIV,FW,Lyon,31,1992,6,1,116,47,76,84,89
eng ENG,FW,Leicester City,19,2005,1,0,1,17,22,49,12
eng ENG,MF,Crystal Palace,29,1995,33,24,2108,41,62,31,58
eng ENG,MO,Tottenham,19,2005,6,2,146,59,16,42,35
fr FRA,FW,ch St. Gallen,22,2001,3,3,246,29,44,47,35
hu HUN,DF,RB Leipzig,31,1992,33,33,2942,71,49,51,61
be BEL,FW,ro FCSB,27,1997,2,0,29,17,34,38,57
pt POR,MF,Betis,32,1992,14,6,484,40,67,58,51
dk DEN,MF,dk FC Copenhagen,20,2004,8,7,515,38,61,26,58
br BRA,DF,pt Porto,18,2006,1,0,9,60,72,89,13
dk DEN,FW,Newcastle Utd,20,2003,14,0,134,66,55,79,45
fr FRA,DF,Arsenal,23,2001,46,46,4029,48,51,49,45
ie IRL,MF,Southampton,24,2000,18,6,690,63,47,53,49
dk DEN,MO,at Sturm Graz,21,2003,8,8,665,23,43,35,50
br BRA,MO,Fulham,35,1988,14,3,408,36,71,64,40
br BRA,MF,gr Panathinaikos,31,1992,8,6,521,32,49,43,56
ec ECU,DF,Paris S-G,22,2001,45,40,3673,29,46,32,60
se SWE,MO,Celta Vigo,20,2004,32,15,1348,62,53,49,56
ci CIV,DF,Nott'ham Forest,33,1991,6,1,150,35,18,11,67
fr FRA,DF,Villarreal,19,2004,19,12,1117,29,28,36,47
cv CPV,MO,cy AC Omonia,30,1994,6,5,430,62,42,64,59
fr FRA,MO,Tottenham,19,2004,20,10,990,55,40,72,44
it ITA,GK,Lecce,29,1995,38,38,3420,55,42,43,50
pl POL,GK,Barcelona,34,1990,23,23,2100,42,44,56,76
be BEL,DF,Leicester City,26,1998,34,30,2815,48,37,42,47
nl NED,FW,nl Ajax,31,1992,5,1,174,68,52,44,73
nl NED,DF,nl AZ Alkmaar,20,2004,9,8,719,30,48,47,39
ml MLI,DF,Leicester City,25,1999,18,13,1193,52,68,70,45
fr FRA,MF,Parma,29,1995,2,0,28,44,48,49,29
at AUT,MF,RB Leipzig,26,1997,4,2,181,26,47,45,38
es ESP,DF,cy APOEL,27,1996,7,7,630,35,56,57,40
nl NED,MF,RB Leipzig,21,2003,30,29,2485,91,82,81,38
es ESP,FW,Valladolid,19,2004,1,1,45,20,21,52,32
fr FRA,MF,it Fiorentina,24,2000,34,19,1635,76,87,63,41
fr FRA,DF,Montpellier,19,2005,14,10,946,29,35,48,47
fr FRA,DF,Nice,19,2005,7,5,427,48,65,79,54
ci CIV,GK,Angers,23,2000,33,33,2970,49,49,53,52
cm CMR,MF,am FC Noah,26,1997,4,4,354,32,39,32,70
br BRA,MF,Dortmund,22,2002,29,10,1126,51,68,84,58
eng ENG,MO,sct Hearts,25,1998,5,3,234,56,47,74,66
ci CIV,MO,Leganés,17,2006,10,6,545,78,64,91,68
kr KOR,FW,sct Celtic,22,2002,6,1,157,36,86,41,52
ve VEN,MF,Girona,26,1998,34,31,2598,70,53,59,66
fr FRA,MO,ch Lugano,22,2002,5,0,120,24,42,34,63
fr FRA,MO,Montpellier,17,2006,4,1,77,21,19,33,63
dz ALG,MF,Le Havre,30,1994,17,9,976,48,70,74,55
gm GAM,MO,Brighton,20,2004,32,20,1838,72,59,75,72
de GER,DF,Inter,23,2000,39,23,2254,73,69,67,53
fr FRA,MO,Toulouse,23,2001,31,27,2333,63,61,72,33
fr FRA,MO,Torino,26,1998,29,10,1046,33,36,58,28
ch SUI,GK,Inter,35,1988,46,46,4170,49,51,66,43
de GER,MF,Wolfsburg,30,1994,29,15,1518,54,44,50,51
de GER,MF,Como,23,2001,26,11,1164,52,59,55,48
de GER,MF,Stuttgart,24,2000,15,3,415,67,47,40,72
de GER,DF,Dortmund,20,2003,3,1,127,34,39,38,49
es ESP,DF,Valencia,19,2005,15,9,947,38,49,25,80
be BEL,MF,be Anderlecht,23,2001,8,3,316,90,64,78,36
co COL,MO,es Girona,20,2003,33,17,1650,59,68,79,46
se SWE,MF,Brighton,20,2003,34,22,1965,67,60,56,53
