Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Harry Darling,eng ENG,DF,24,1999,39,38,3335,92.41,93.34,89.85,94.13,49.59,49.51,53.92,79.74,88.37,85.87,67.99,64.42,92.15,91.69,73.46,72.3,82.94,68.55,70.78,60.47,77.35,31.37,25.61,64.04,61.48,64.04,33.23,14.33,13.2,16.98,26.54,57.62,16.08,13.37,73.66,59.94,23.58,66.57,14.77,85.64,74.48,87.03,84.07,39.42,81.34,85.64,51.63,50.99,88.78,61.48,61.13,27.97,73.55,32.67,89.65,33.23,66.13,12.91,52.91,82.59,90.06,5.84,47.97,59.88,54.27,68.28,77.85,42.27,72.73,57.59,42.73,58.2,57.35,12.09,80.38,75.58,81.05,68.9,85.17,60.52,19.13,48.34
Harry Gray,eng ENG,MF,15,2008,1,0,5,30.26,11.12,7.37,16.23,48.38,47.98,4.86,18.7,0.7,0.61,1.38,1.22,1.74,1.41,5.01,3.61,28.76,12.04,9.47,8.95,4.28,9.96,22.52,3.67,6.82,3.67,4.61,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,6.63,8.19,5.9,64.55,0.46,5.75,1.86,0.76,1.71,7.95,0.46,6.02,9.29,0.92,6.82,7.43,21.73,94.93,92.45,0.83,4.61,86.58,54.37,52.08,0.34,6.75,66.66,46.97,54.83,51.22,3.36,7.49,94.19,4.06,96.18,2.2,4.86,5.78,5.26,62.84,7.49,0.7,1.38,1.74,5.01,5.26,9.29
Harry Kuster,nl NED,MO,18,2005,2,0,12,20.21,5.43,98.99,99.78,45.47,44.54,2.81,16.28,74.51,67.78,69.8,53.44,90.98,80.65,5.65,2.77,24.33,7.78,7.63,5.35,3.85,7.19,18.71,2.43,97.94,2.43,1.38,4.12,5.84,10.67,8.05,15.08,9.32,4.23,93.71,5.54,11.9,7.11,57.67,71.89,7.49,1.2,95.73,22.16,99.55,71.89,2.51,5.95,86.53,97.94,4.98,99.59,97.6,96.03,89.56,1.38,83.16,53.41,50.97,0.37,99.06,83.42,43.82,52.62,50.45,99.4,6.18,96.41,2.1,98.47,4.23,2.81,99.51,5.13,60.93,6.18,82.93,97.94,97.98,5.65,5.13,5.95
Harry Leonard,eng ENG,MO,20,2003,9,0,149,95.17,99.25,95.73,98.2,45.47,44.54,70.28,16.28,10.93,20.06,13.92,29.0,4.04,11.53,56.77,27.54,24.33,74.89,56.06,50.94,31.89,7.19,18.71,11.9,10.93,11.9,56.21,16.69,5.84,10.67,54.3,15.08,9.32,4.23,93.71,5.54,69.54,94.12,57.67,30.39,94.39,49.4,53.29,23.02,97.16,30.46,28.74,57.26,15.61,10.93,4.98,52.02,30.54,60.93,26.09,56.21,83.16,53.41,50.97,27.1,3.67,4.64,43.82,52.62,50.45,15.01,99.18,2.84,98.88,44.24,31.29,62.09,86.71,5.13,37.01,87.87,5.01,3.85,3.59,97.79,5.13,95.58
Harry Pickering,eng ENG,DF,25,1998,15,12,1039,33.87,51.1,29.27,49.71,49.59,49.51,63.14,61.45,52.53,54.94,74.36,69.8,38.9,39.48,43.63,62.12,84.85,86.54,92.12,71.83,63.95,73.66,78.81,59.74,46.42,59.74,60.81,42.94,41.22,23.02,69.85,74.85,37.88,41.37,47.47,18.69,36.66,35.55,68.75,49.77,17.59,38.6,49.13,68.43,70.32,49.77,58.46,52.76,35.29,46.42,66.16,68.37,22.01,45.96,46.4,60.81,51.74,56.89,52.91,39.8,77.44,68.69,47.97,59.88,54.27,29.22,47.27,47.44,47.09,31.22,55.96,62.73,72.21,38.58,21.22,45.73,40.09,83.46,35.47,22.91,37.27,40.12
Harry Souttar,au AUS,DF,25,1998,21,20,1768,33.87,61.02,49.68,52.38,49.59,49.51,23.95,63.55,82.76,81.74,56.69,55.06,89.19,89.36,84.94,82.5,34.51,16.74,65.78,23.02,65.73,13.46,25.61,39.94,23.72,39.94,8.81,26.22,23.11,30.09,35.76,50.29,39.51,41.83,48.55,37.85,65.15,67.33,30.52,80.17,65.06,90.29,75.7,21.86,79.36,80.17,30.0,47.01,79.94,23.72,9.24,61.1,67.01,72.18,85.35,8.81,34.56,9.19,3.78,56.13,18.43,68.69,47.97,59.88,54.27,19.27,93.08,71.13,83.69,73.69,21.83,27.15,54.45,29.24,21.22,95.29,72.56,54.19,69.3,69.19,31.42,94.91
Harry Vaughan,ie IRL,FW,20,2004,3,1,103,17.79,31.77,63.53,60.84,40.98,38.72,96.99,19.42,63.53,46.05,70.99,63.6,36.53,13.97,66.23,68.92,28.2,56.77,11.84,87.97,82.02,13.78,32.64,55.01,80.33,55.01,77.44,93.61,97.37,94.05,14.29,98.18,88.78,86.47,17.73,73.75,95.11,58.83,54.39,56.89,9.65,63.47,17.67,76.69,59.65,57.14,87.34,87.34,70.05,80.33,81.58,96.05,81.08,71.05,41.67,77.44,2.94,52.51,50.81,5.89,97.12,85.4,41.17,51.5,50.81,28.63,7.71,66.1,19.05,82.46,76.25,95.68,76.75,95.49,9.84,7.71,92.86,80.33,96.49,46.99,94.61,60.15
Harry Whitwell,eng ENG,FW,18,2005,1,0,13,17.79,8.08,6.77,10.28,40.98,38.72,6.08,19.42,97.87,96.37,98.75,98.25,94.92,90.48,11.34,8.15,28.2,12.22,11.84,9.59,99.75,13.78,32.64,97.24,8.02,97.24,3.51,97.81,98.93,99.75,14.29,18.36,16.23,9.09,87.72,99.62,18.05,98.5,54.39,96.24,9.65,98.87,98.12,4.14,5.14,96.24,5.83,11.03,93.42,8.02,9.4,12.66,5.08,92.98,97.18,3.51,79.95,52.51,50.81,93.42,99.12,85.4,41.17,51.5,50.81,98.75,7.71,6.45,72.06,11.84,9.27,6.08,4.64,98.18,62.22,7.71,97.24,96.43,96.49,11.34,98.06,11.03
Haruya Fujii,jp JPN,DF,23,2000,18,17,1544,33.87,40.09,32.44,42.44,49.59,49.51,21.6,23.43,48.37,45.99,24.97,30.87,61.8,56.19,83.6,79.74,34.51,38.37,40.49,28.49,90.44,56.95,61.92,80.41,43.9,80.41,43.55,31.1,32.76,37.99,34.62,52.38,25.32,28.52,53.6,63.26,62.41,55.96,68.75,42.15,58.75,40.55,73.78,41.72,27.7,42.15,53.84,61.57,71.22,43.9,59.01,27.97,46.42,36.57,50.49,43.55,87.7,56.89,52.91,84.62,74.22,68.69,47.97,59.88,54.27,46.48,75.58,67.35,62.09,43.46,48.4,20.29,34.24,27.82,21.22,87.85,50.61,10.67,69.91,70.81,36.28,72.41
Harvey Blair,eng ENG,FW,20,2003,12,3,294,63.66,24.81,20.68,40.66,40.98,38.72,16.17,19.42,5.01,3.88,8.27,6.64,10.03,7.02,11.34,29.14,28.2,12.22,11.84,21.8,36.59,41.67,86.9,12.91,74.81,12.91,24.37,72.87,42.61,89.04,14.29,91.23,16.23,82.33,6.77,94.42,97.81,41.17,54.39,26.82,40.1,66.04,12.47,41.85,13.78,26.94,90.73,83.96,48.25,74.81,77.01,38.35,8.65,25.56,25.19,24.37,2.63,52.51,50.81,8.15,73.43,31.27,41.17,51.5,50.81,51.57,41.1,27.38,55.64,10.96,24.44,15.79,13.91,30.83,97.74,24.75,27.32,40.1,86.97,11.34,22.31,36.22
Hasan Kuruçay,0,DF,26,1997,18,17,1555,78.08,51.1,49.68,57.15,49.59,49.51,48.14,23.43,81.57,74.24,49.22,43.02,89.13,87.21,86.98,77.91,34.51,48.52,28.84,34.07,64.01,29.04,25.61,51.63,38.4,51.63,25.2,33.43,35.84,40.96,41.72,23.05,47.82,46.57,47.47,16.72,36.66,58.66,27.33,66.8,85.23,84.65,64.83,14.8,31.19,66.8,44.13,50.09,90.29,38.4,40.41,27.97,85.9,63.34,78.14,25.2,27.85,7.59,52.91,64.36,47.06,29.1,47.97,11.69,54.27,34.94,39.19,70.61,31.45,86.13,30.73,44.42,19.53,41.08,91.16,57.82,90.64,81.69,92.7,82.91,51.4,67.79
Hasip Korkmazyürek,de GER,MF,21,2003,2,0,6,30.26,99.94,99.69,16.23,48.38,47.98,99.72,18.7,33.59,10.76,1.38,1.22,54.13,36.22,99.57,98.04,28.76,12.04,9.47,8.95,98.81,9.96,22.52,98.75,99.69,98.75,98.72,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,99.88,8.19,5.9,64.55,60.24,99.33,68.58,5.41,95.35,99.39,60.24,6.02,9.29,5.62,99.69,7.43,21.73,94.93,92.45,3.76,98.72,86.58,54.37,52.08,94.77,6.75,66.66,46.97,54.83,51.22,3.36,7.49,0.58,98.99,96.18,99.05,99.72,99.02,5.26,19.22,7.49,98.9,1.38,96.94,98.66,5.26,9.29
Hassani Dotson,us USA,MF,27-347,1997,5,5,373,93.73,29.8,28.15,81.91,48.38,47.98,44.74,18.7,10.33,9.96,19.28,20.11,8.4,8.56,19.53,11.25,28.76,94.47,67.79,80.96,29.92,42.7,72.74,25.49,16.29,25.49,44.68,27.38,51.22,44.44,24.21,61.25,14.85,12.16,76.83,58.65,56.78,59.44,64.55,6.05,43.58,43.18,15.53,13.88,37.44,6.05,39.46,45.17,4.71,16.29,16.87,70.42,43.43,68.7,6.11,44.68,13.2,54.37,52.08,68.89,21.09,66.66,46.97,54.83,51.22,53.55,28.79,51.99,32.58,58.74,24.66,39.88,42.02,26.1,99.63,27.14,21.91,19.62,17.18,72.37,87.96,57.21
Hayden Carter,eng ENG,DF,24,1999,16,16,1363,33.87,51.1,62.24,44.97,49.59,49.51,58.95,70.0,66.22,69.01,58.6,61.22,64.33,64.71,83.02,80.61,80.52,68.55,70.78,52.53,45.41,62.82,62.76,40.73,56.13,40.73,61.34,48.84,40.06,61.19,40.44,54.88,71.22,78.66,17.79,66.25,64.01,46.8,68.75,66.45,59.88,72.73,53.34,57.21,62.76,66.45,67.12,78.2,56.28,56.13,43.49,65.38,49.8,38.81,63.63,61.34,22.15,56.89,52.91,17.7,18.43,26.16,47.97,59.88,54.27,79.91,85.23,42.94,78.43,46.8,54.68,60.12,59.45,54.71,21.22,83.95,50.35,33.75,52.38,67.73,25.17,76.02
Hayden Hackney,eng ENG,MF,22,2002,43,43,3792,80.13,74.42,87.62,86.67,48.38,47.98,88.14,85.91,94.07,94.56,94.56,94.44,91.84,92.85,79.83,80.01,66.66,76.99,80.35,83.65,95.84,91.17,58.16,97.37,87.62,97.37,48.78,59.38,58.8,65.5,56.6,61.25,69.62,69.96,29.25,72.8,38.72,26.86,17.57,94.8,39.79,76.22,94.01,82.09,70.39,94.8,78.55,73.5,90.22,87.62,87.81,80.62,47.4,23.93,95.42,48.78,48.26,8.62,4.03,29.22,69.96,33.13,94.01,54.83,51.22,88.39,33.65,77.11,21.7,38.11,81.78,88.51,78.64,63.75,78.67,67.6,69.65,75.34,60.82,56.39,51.96,42.18
Hayden Matthews,au AUS,DF,20,2004,6,3,318,33.87,12.76,9.04,19.13,49.59,49.51,26.95,23.43,6.92,7.15,6.86,9.77,20.44,20.03,11.69,24.62,34.51,16.74,50.84,47.62,69.77,52.53,25.61,68.9,53.08,68.9,37.38,54.51,39.04,11.16,95.9,23.05,50.81,36.34,72.56,14.68,10.55,69.3,68.75,5.52,38.6,16.98,26.83,34.48,30.47,5.52,53.11,54.56,4.71,53.08,9.24,85.52,56.45,86.8,4.94,37.38,87.7,56.89,52.91,90.0,23.08,68.69,47.97,59.88,54.27,25.06,81.95,27.18,79.85,70.2,43.92,24.91,39.91,43.43,64.07,69.53,9.53,3.43,24.97,11.86,43.81,54.48
Haydon Roberts,eng ENG,MF,22,2002,30,15,1635,67.6,29.8,23.87,40.13,48.38,47.98,55.38,66.11,41.81,55.41,37.32,42.45,54.95,64.91,42.36,65.98,64.06,66.05,75.43,70.57,43.8,73.23,89.18,40.53,58.95,40.53,75.06,13.14,16.38,24.45,14.61,57.7,31.42,16.56,82.67,39.12,32.7,76.86,64.55,50.31,62.96,66.93,28.73,73.2,60.73,50.31,49.69,58.65,40.74,58.95,55.68,68.34,37.19,30.17,35.57,75.06,35.64,54.37,52.08,67.88,26.93,8.77,97.0,54.83,51.22,33.77,91.56,11.61,90.4,35.48,68.4,55.87,67.45,19.35,95.48,65.28,17.24,20.69,23.38,19.8,75.89,70.63
Helinho,br BRA,MO,24,2000,19,7,731,85.63,50.67,91.54,94.39,45.47,44.54,68.82,36.38,70.43,75.3,55.99,57.63,80.76,81.81,73.17,75.26,24.33,44.46,56.06,63.32,79.57,62.01,46.18,78.52,88.96,78.52,81.32,49.44,60.48,73.39,32.97,55.73,67.85,62.16,43.53,48.47,77.69,25.19,57.67,82.26,24.89,66.65,80.24,80.35,65.19,82.26,93.08,93.68,85.4,88.96,93.56,77.17,45.25,59.96,85.4,81.32,54.08,53.41,50.97,71.56,81.55,28.52,43.82,52.62,50.45,76.31,45.7,65.87,34.02,54.23,86.34,64.22,67.33,64.18,94.31,60.93,41.54,43.15,57.75,44.24,72.04,68.49
Hendrik Van Crombrugge,be BEL,GK,31,1993,19,19,1710,50.0,49.64,48.34,49.53,50.0,50.0,57.35,40.4,88.63,86.49,86.97,86.73,77.49,77.25,84.36,61.02,48.22,45.5,45.38,38.39,58.53,41.47,50.12,88.63,49.76,88.63,49.29,36.37,40.17,36.49,49.64,50.0,37.56,67.18,20.26,43.96,45.85,58.89,15.88,83.89,78.2,82.46,88.39,46.09,48.22,83.89,41.23,42.18,96.45,49.76,48.82,49.41,63.27,52.96,91.71,49.29,22.51,52.01,50.47,13.51,38.86,50.24,50.12,57.23,53.44,57.11,29.86,62.44,28.2,64.69,87.68,54.5,39.81,36.49,50.36,76.18,76.54,68.25,51.78,80.45,36.49,42.18
Hennadii Synchuk,ua UKR,MO,19-009,2006,5,3,245,20.21,44.54,88.77,30.73,45.47,44.54,61.56,16.28,77.17,78.82,83.79,80.58,84.39,86.86,14.41,41.92,24.33,32.15,52.02,24.44,75.86,87.35,75.26,64.18,93.11,64.18,94.16,96.63,96.03,95.1,92.07,96.37,97.42,95.4,27.58,65.19,76.95,49.14,57.67,84.54,24.89,72.46,75.22,88.1,35.18,84.69,95.81,98.05,90.08,93.11,98.05,88.59,46.03,30.5,87.84,94.16,83.16,53.41,50.97,59.84,96.67,28.52,43.82,52.62,50.45,91.06,6.18,29.64,49.44,38.85,94.31,54.04,70.77,97.16,14.86,6.18,57.41,87.65,53.82,11.6,89.67,90.98
Henok Teklab,de GER,MF,25,1998,5,3,248,30.26,43.98,77.11,72.49,48.38,47.98,72.59,96.91,64.27,59.96,66.63,68.86,64.18,64.39,57.0,43.25,97.28,97.34,94.9,46.45,77.38,34.6,22.52,71.73,81.33,71.73,95.72,71.03,66.05,45.23,90.92,15.56,90.46,84.57,32.92,25.83,81.91,20.29,64.55,61.06,31.63,22.07,46.85,88.39,86.28,61.06,76.38,9.29,87.35,81.33,92.15,80.62,13.48,76.01,64.43,95.72,86.58,54.37,52.08,79.83,17.51,4.13,46.97,54.83,51.22,93.61,61.19,44.28,54.77,29.25,94.8,81.6,70.78,82.21,19.22,60.94,64.46,47.62,50.06,76.41,68.86,9.29
Henrik Meister,dk DEN,MO,20,2003,15,7,540,82.3,50.67,26.61,27.81,45.47,44.54,9.39,65.49,1.76,1.12,3.89,2.92,2.62,2.17,22.64,10.33,24.33,7.78,47.83,10.93,19.16,7.19,18.71,5.84,28.67,5.84,54.45,9.99,17.85,10.67,8.05,66.84,22.38,18.19,69.42,69.54,29.45,15.79,57.67,5.69,16.69,4.75,8.16,26.24,73.05,5.76,70.85,55.24,8.5,28.67,11.94,22.49,3.67,30.73,9.06,54.45,5.09,53.41,50.97,26.46,58.05,31.59,43.82,52.62,50.45,21.97,92.63,5.84,93.79,5.46,30.95,12.24,35.59,16.32,91.92,59.51,17.96,15.68,13.02,94.16,47.01,26.95
Henrique,br BRA,FW,18-252,2006,2,0,31,17.79,97.12,75.19,10.28,40.98,38.72,99.37,19.42,52.63,31.58,23.31,29.32,86.09,75.81,11.34,8.15,28.2,94.49,11.84,99.37,9.27,13.78,32.64,95.86,96.49,95.86,12.53,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,97.99,54.39,70.43,95.99,93.48,84.09,18.8,84.21,70.43,97.99,98.62,69.3,96.49,93.61,99.37,6.52,8.15,72.06,12.53,79.95,52.51,50.81,93.42,98.56,85.4,41.17,51.5,50.81,5.39,7.71,94.61,3.95,7.52,66.6,99.37,95.11,11.09,9.84,7.71,94.11,19.24,96.49,11.34,11.09,96.62
Henrique Araújo,pt POR,FW,22,2002,24,14,1107,81.83,83.83,38.91,43.55,97.99,96.74,37.34,81.08,38.6,32.21,42.92,31.95,39.66,38.22,67.17,53.82,78.45,56.77,43.36,36.03,47.56,57.96,72.31,63.91,48.68,63.91,26.69,29.7,44.24,21.3,44.42,50.13,43.92,49.37,37.84,43.11,52.07,49.81,3.63,26.69,71.74,35.15,38.53,26.82,57.14,26.19,43.61,48.12,34.59,48.68,37.03,63.28,35.09,37.97,36.47,26.69,26.25,52.51,50.81,30.83,66.6,13.72,96.3,51.5,50.81,31.58,48.25,36.15,53.13,38.41,32.52,45.11,51.5,39.66,52.82,35.21,54.95,71.55,47.87,80.95,46.87,51.38
Henrique Arreiol,pt POR,MF,19,2005,3,0,24,30.26,98.04,97.59,16.23,48.38,47.98,4.86,18.7,67.51,61.25,94.13,94.53,30.07,15.43,5.01,28.73,28.76,12.04,9.47,8.95,56.66,9.96,22.52,42.57,94.13,42.57,67.91,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,99.42,99.17,5.9,64.55,71.15,86.98,85.73,74.66,20.54,94.38,71.21,92.45,98.69,51.41,94.13,96.91,21.73,94.93,92.45,22.07,67.91,86.58,54.37,52.08,4.34,6.75,66.66,46.97,54.83,51.22,97.74,7.49,1.5,96.36,96.18,73.04,4.86,77.17,5.26,19.22,7.49,73.47,60.57,96.94,5.01,5.26,97.28
Henry Caparó,pe PER,MF,20-172,2005,3,0,41,30.26,11.12,7.37,16.23,48.38,47.98,97.13,99.51,81.85,87.35,15.5,67.79,96.76,96.15,93.28,83.92,99.76,99.69,99.48,98.96,88.84,9.96,22.52,84.96,96.7,84.96,4.61,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,6.63,95.02,67.36,64.55,82.24,90.92,96.7,79.58,4.46,82.06,82.27,6.02,9.29,84.26,96.7,7.43,98.81,19.28,92.45,70.72,4.61,86.58,54.37,52.08,0.79,6.75,66.66,46.97,54.83,51.22,99.14,7.49,3.67,89.73,49.17,51.22,98.04,84.2,5.26,62.84,7.49,33.13,4.34,88.66,85.88,5.26,9.29
Henry Kessler,us USA,DF,27-024,1998,11,9,868,33.87,40.09,34.04,19.13,49.59,49.51,29.94,23.43,63.49,45.49,34.13,27.41,79.62,74.97,59.22,27.88,86.31,57.21,28.84,39.04,10.55,33.26,25.61,9.71,7.18,9.71,8.81,52.44,59.27,82.79,16.31,23.05,65.96,42.99,78.43,84.68,16.95,86.37,68.75,50.03,94.3,96.16,7.62,29.1,75.81,50.03,30.9,34.56,55.64,7.18,30.03,27.97,53.2,86.8,57.73,8.81,42.88,56.89,52.91,55.44,70.84,6.4,47.97,59.88,54.27,87.18,64.68,12.56,76.05,67.56,6.05,27.5,51.54,62.06,21.22,29.56,97.09,93.43,93.37,92.33,88.9,52.5
Henry Lawrence,eng ENG,DF,22,2001,26,24,2075,33.87,29.91,21.74,19.13,49.59,49.51,49.68,61.45,29.88,33.72,36.54,46.13,34.94,38.75,35.32,38.4,34.51,57.21,50.84,54.36,55.49,47.56,25.61,53.66,55.73,53.66,52.01,42.94,34.07,52.3,43.87,48.37,41.86,45.35,43.4,57.85,75.38,57.18,33.69,33.58,43.75,40.17,55.09,51.86,18.84,33.63,85.96,90.23,54.56,55.73,47.65,58.98,19.24,49.94,31.51,52.01,51.74,11.22,52.91,66.83,88.49,68.69,47.97,59.88,54.27,54.62,44.04,58.49,40.49,29.83,46.86,50.15,18.66,37.24,21.22,50.58,23.2,8.84,26.6,36.22,27.27,71.22
Henry Martín,mx MEX,FW,31,1992,24,18,1674,80.89,76.32,27.51,56.83,40.98,38.72,77.63,92.42,67.17,65.98,69.67,71.55,68.67,62.28,32.08,33.15,97.12,92.36,85.09,85.71,71.68,64.1,32.64,69.49,42.17,69.49,26.38,67.92,53.2,53.01,85.03,60.34,43.92,42.54,47.43,72.99,37.41,58.02,54.39,56.14,65.48,39.29,74.19,47.12,63.35,56.27,18.86,36.28,61.09,42.17,51.25,60.09,36.59,26.07,65.66,26.38,79.95,52.51,50.81,67.92,80.45,25.56,41.17,51.5,50.81,35.34,61.78,46.55,54.51,33.15,33.08,80.58,57.21,47.12,77.63,63.78,49.69,43.98,73.06,42.23,33.46,87.09
Henry Mosquera,co COL,FW,23-246,2001,8,4,411,17.79,32.71,63.91,61.53,40.98,38.72,91.29,19.42,84.96,79.7,90.6,89.72,78.32,76.94,40.73,65.16,28.2,47.68,66.23,82.33,70.3,96.74,95.18,84.9,96.37,84.9,89.79,90.35,84.71,90.29,92.04,84.71,95.05,82.33,65.1,60.46,61.59,30.2,54.39,83.96,9.65,81.14,75.56,90.16,42.92,83.96,97.24,97.74,86.72,96.37,97.62,93.36,22.31,9.71,82.33,89.79,79.95,52.51,50.81,60.59,43.17,62.41,41.17,51.5,50.81,93.98,22.24,81.14,14.1,15.48,91.85,88.41,89.79,91.23,9.84,38.85,84.46,84.09,60.78,26.57,83.83,86.09
Henry Wingo,us USA,DF,29-288,1995,6,5,278,33.87,12.76,9.04,19.13,49.59,49.51,62.59,23.43,62.15,63.08,61.16,56.34,63.84,65.76,57.67,61.6,34.51,57.21,11.57,51.25,97.85,13.46,25.61,20.49,69.19,20.49,62.21,34.53,48.28,12.18,85.9,23.05,34.74,44.94,35.64,17.01,22.53,45.29,2.44,56.05,30.12,60.58,54.94,54.53,6.19,56.05,78.02,58.34,58.43,69.19,80.55,27.97,33.05,18.05,71.86,62.21,87.7,56.89,52.91,15.2,7.03,3.55,47.97,1.4,54.27,38.58,37.97,48.05,40.2,27.5,53.87,58.84,4.65,41.08,64.07,33.4,55.35,76.37,47.47,40.78,53.6,30.0
Heriberto Jurado,mx MEX,MF,19,2005,17,12,942,30.26,36.8,51.31,52.14,48.38,47.98,73.87,61.09,7.64,6.48,13.42,11.71,7.46,6.36,23.99,26.01,28.76,85.12,82.7,80.17,11.95,82.4,95.78,10.3,83.77,10.3,80.1,46.33,78.3,72.65,36.61,36.8,26.71,26.28,58.8,60.12,56.14,42.88,64.55,4.95,32.82,14.36,5.9,63.51,71.15,4.95,83.89,87.74,10.57,83.77,83.13,92.6,36.12,15.43,8.99,80.1,86.58,54.37,52.08,64.24,33.89,19.44,46.97,54.83,51.22,27.23,21.09,46.79,28.85,26.22,70.32,71.64,85.3,55.84,19.22,18.64,26.01,33.28,30.44,31.6,91.53,69.38
Hernesto Caballero,py PAR,MF,34-101,1991,6,6,495,30.26,11.12,16.35,50.58,48.38,47.98,23.59,18.7,41.29,41.2,64.61,65.98,15.01,18.22,49.11,29.95,28.76,12.04,23.14,24.69,44.04,9.96,22.52,20.05,26.19,20.05,20.2,81.63,55.1,96.21,41.26,15.56,90.77,93.8,7.24,87.1,74.14,50.4,4.71,44.22,20.48,76.74,55.81,20.23,25.06,44.22,69.28,84.63,36.28,26.19,55.23,21.73,11.25,39.52,42.85,20.2,24.36,54.37,52.08,27.84,42.02,66.66,46.97,54.83,51.22,56.27,68.67,22.22,73.9,17.24,10.42,20.87,13.51,78.58,62.84,47.07,37.71,45.2,13.36,87.44,22.98,89.76
Hernán Barcos,ar ARG,FW,41-099,1984,6,2,226,72.87,30.58,19.86,28.51,40.98,38.72,44.61,19.42,70.68,70.3,64.79,64.41,75.19,73.31,84.59,90.1,28.2,12.22,85.09,24.25,89.35,73.62,32.64,81.89,21.68,81.89,8.65,88.35,74.25,78.63,96.12,18.36,69.92,56.77,45.43,10.96,18.05,75.88,54.39,61.4,52.19,64.85,87.72,14.91,14.54,61.59,21.87,61.59,27.26,21.68,27.44,45.3,17.73,73.68,64.16,8.65,79.95,52.51,50.81,72.68,29.76,20.24,41.17,51.5,50.81,15.85,66.35,48.06,55.33,36.97,14.66,38.1,16.29,71.93,97.37,69.92,50.0,50.69,62.03,34.21,41.6,98.81
Hernán De La Fuente,ar ARG,DF,28-193,1997,7,5,448,33.87,40.09,79.13,19.13,49.59,49.51,49.68,23.43,12.62,15.58,33.2,35.87,10.41,9.97,8.69,11.74,34.51,16.74,11.57,11.22,11.77,13.46,25.61,31.83,76.95,31.83,84.01,20.38,9.68,22.56,40.44,23.05,31.19,29.56,60.2,40.29,74.42,12.15,68.75,11.45,11.54,5.41,18.4,75.58,21.37,11.45,93.26,95.78,12.85,76.95,91.13,27.97,16.1,32.67,12.82,84.01,45.09,56.89,52.91,23.49,83.78,68.69,47.97,2.35,54.27,12.35,15.38,89.62,8.02,23.14,77.59,46.1,12.09,13.28,21.22,61.69,12.09,21.25,15.84,15.12,10.84,70.61
Hernán Galíndez,ec ECU,GK,38-111,1987,16,16,1440,50.0,49.64,48.34,49.53,50.0,50.0,36.85,40.4,24.17,25.36,12.32,11.97,37.09,36.73,47.51,53.91,48.22,45.5,94.67,87.44,73.1,41.47,50.12,41.11,49.76,41.11,49.29,36.37,40.17,36.49,49.64,50.0,37.56,28.44,66.23,43.96,45.85,19.43,77.96,22.51,16.11,22.75,67.3,46.09,48.22,22.51,41.23,42.18,24.29,49.76,48.82,49.41,63.27,52.96,31.52,49.29,73.82,52.01,50.47,59.83,41.11,50.24,50.12,57.23,53.44,14.34,14.45,62.44,13.86,64.69,40.76,36.37,39.81,36.49,50.36,14.45,28.44,68.25,36.73,42.42,36.49,42.18
Hernán Lopes,ar ARG,DF,34-113,1991,4,3,324,33.87,76.48,81.08,19.13,49.59,49.51,66.74,88.87,17.97,20.52,11.98,10.87,22.76,19.77,68.4,86.74,97.62,57.21,70.78,69.45,23.92,13.46,25.61,20.49,40.67,20.49,47.44,74.27,82.15,86.08,58.66,23.05,49.3,35.35,72.56,27.18,18.72,96.86,68.75,27.56,62.38,82.73,9.71,26.86,88.87,27.56,8.69,13.43,21.63,40.67,9.24,27.97,80.76,43.87,16.02,47.44,87.7,56.89,52.91,90.0,64.91,4.1,47.97,59.88,54.27,60.49,97.03,19.39,94.97,70.76,28.05,70.55,63.84,71.28,21.22,87.09,17.3,40.15,36.31,24.24,88.63,13.43
