Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Andrea Colpani,it ITA,MO,25,1999,27,17,1505,46.15,52.71,65.67,61.03,45.87,44.57,47.12,55.26,54.52,44.34,56.79,45.25,57.07,53.11,57.13,59.33,51.87,35.01,34.79,47.62,32.86,46.15,40.84,63.35,51.75,63.35,75.23,36.93,37.56,54.13,42.48,39.08,27.94,21.04,69.34,24.55,57.58,41.46,61.09,30.88,38.97,32.64,30.49,47.91,43.83,31.0,27.83,38.46,47.4,51.75,74.21,57.35,76.02,52.15,42.42,75.23,64.03,53.34,51.47,48.59,59.62,63.86,43.16,52.55,50.23,25.17,57.52,60.01,44.63,70.59,71.32,47.0,41.52,31.22,35.63,70.14,83.26,93.78,62.44,41.06,49.21,63.07
Andrea Mazza,it ITA,GK,20,2004,1,0,8,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,100.0,99.7,100.0,99.7,37.39,34.68,92.34,85.44,48.2,44.14,46.25,38.14,9.16,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,7.96,77.78,99.7,99.7,99.7,11.41,46.4,47.75,99.7,38.89,40.09,99.7,49.1,49.55,49.55,64.11,52.4,100.0,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,3.75,15.32,61.56,14.41,65.17,36.79,21.32,39.34,38.29,50.3,15.32,91.89,65.62,87.09,72.22,38.29,40.09
Andrea Petagna,it ITA,FW,29,1995,13,2,335,18.97,18.14,17.24,11.9,40.8,39.0,16.42,20.28,28.65,33.58,22.58,20.61,41.22,40.72,81.44,73.73,28.57,13.14,31.28,24.14,34.73,13.22,31.53,16.42,25.53,16.42,31.2,38.51,40.23,21.18,50.49,68.39,58.78,41.54,60.67,11.58,62.56,42.86,56.16,18.31,25.45,63.79,43.68,9.36,28.74,18.72,27.5,43.51,43.51,25.53,48.93,32.76,50.57,62.97,26.03,31.2,22.82,53.12,51.23,33.33,44.17,11.0,40.15,51.31,50.41,29.31,64.7,16.42,73.4,62.23,21.84,16.42,18.64,45.65,10.59,37.44,24.47,34.56,41.22,76.85,62.23,82.59
Andrea Pinamonti,it ITA,FW,25,1999,36,33,2850,63.05,42.12,59.85,61.58,40.8,78.82,31.69,46.88,35.8,47.29,30.05,33.17,52.46,61.08,56.16,55.75,57.22,37.68,36.45,29.06,47.29,37.85,71.35,44.75,28.74,44.75,25.62,26.03,32.51,21.18,45.32,40.89,36.04,23.73,68.47,46.47,37.85,62.81,6.81,33.0,63.88,33.25,71.92,16.01,37.19,33.0,19.54,34.24,27.75,28.74,26.27,36.7,61.58,62.97,41.05,25.62,43.1,53.12,51.23,75.53,58.05,40.48,40.15,51.31,50.41,25.04,76.35,28.74,71.76,70.69,23.65,30.87,28.9,28.82,82.84,63.71,21.51,26.93,26.93,55.83,49.1,75.62
Andreas Albers,dk DEN,FW,34,1990,14,0,62,99.01,96.22,91.95,88.42,40.8,39.0,70.77,20.28,74.63,89.82,80.13,93.76,69.87,76.27,83.09,83.66,28.57,72.66,79.97,96.31,80.3,13.22,31.53,92.36,53.61,92.36,78.49,78.33,91.38,21.18,15.6,97.62,17.49,77.83,8.7,11.58,18.88,85.55,56.16,92.28,10.92,42.69,92.12,94.58,98.03,92.28,83.74,94.75,88.34,53.61,10.1,13.55,5.42,2.46,96.06,78.49,78.65,53.12,51.23,3.94,90.97,85.55,40.15,51.31,50.41,82.43,99.67,2.13,99.51,2.96,80.46,62.81,94.25,79.06,91.79,70.11,8.21,7.88,33.66,50.57,62.23,94.42
Andreas Christensen,dk DEN,DF,28,1996,6,2,262,34.15,13.61,40.43,21.27,49.62,49.54,33.65,23.93,95.96,94.89,97.41,96.95,92.23,91.01,44.55,24.35,34.49,16.69,74.54,53.81,98.32,13.07,25.65,92.38,26.6,92.38,41.69,66.62,71.34,76.07,32.47,88.26,79.0,44.66,92.87,15.89,71.23,31.59,73.32,94.28,42.87,51.52,97.56,48.13,39.98,94.28,9.07,14.02,95.96,26.6,79.04,28.28,72.56,87.69,94.66,41.69,1.91,56.55,53.01,11.32,7.43,68.52,47.56,61.36,54.76,88.26,96.61,54.95,91.69,82.66,54.27,30.91,24.09,75.95,64.37,94.82,92.76,88.68,88.19,85.52,94.36,14.02
Andreas Cornelius,dk DEN,MO,31,1993,6,1,174,19.34,26.36,33.71,8.37,45.87,44.57,26.02,79.86,8.26,5.88,29.75,38.35,3.51,2.49,19.91,8.65,24.66,64.31,22.0,17.31,12.33,53.34,19.51,8.43,8.37,8.43,19.74,57.35,63.01,58.48,8.77,94.85,47.57,13.46,92.93,22.68,9.9,91.74,61.09,5.09,79.86,18.55,2.94,25.28,54.98,5.2,20.98,23.08,6.0,8.37,4.86,9.73,77.77,69.91,9.67,19.74,10.52,53.34,51.47,84.05,56.5,17.53,43.16,52.55,50.23,8.6,95.36,27.04,89.48,79.41,8.37,34.11,37.84,56.0,13.91,93.21,38.24,14.25,59.16,97.0,92.99,33.26
Andreas Hanche-Olsen,no NOR,DF,27,1997,22,12,1284,81.59,76.87,83.54,63.91,49.62,49.54,16.96,55.14,30.34,25.72,37.73,35.9,40.55,35.79,28.05,42.64,80.68,47.1,58.61,37.96,23.44,13.07,25.65,28.96,16.62,28.96,42.23,39.79,43.14,37.88,55.72,51.87,30.95,18.86,80.26,82.58,32.85,82.96,16.35,27.1,66.92,66.69,24.77,28.47,79.15,27.1,19.28,30.87,27.93,16.62,28.43,28.28,55.07,53.62,29.19,42.23,26.3,5.91,2.4,23.09,52.36,68.52,47.56,11.62,54.76,28.24,94.13,13.19,92.57,57.51,21.38,18.14,52.25,34.83,80.95,72.37,44.63,51.6,50.23,19.59,76.07,95.46
Andreas Helmersen,no NOR,FW,26,1998,12,1,255,67.16,67.24,25.04,70.61,40.8,39.0,37.93,72.33,64.7,55.99,73.07,73.89,30.62,12.97,13.79,22.82,28.57,93.35,97.13,40.64,62.15,77.75,31.53,65.93,52.55,65.93,48.69,77.09,84.56,21.18,92.45,77.42,66.67,91.3,3.94,61.82,71.18,91.05,56.16,52.55,78.98,54.6,84.89,13.14,27.42,52.87,60.34,67.41,30.71,52.55,43.68,57.14,79.97,19.95,27.59,48.69,3.04,0.49,0.33,29.23,82.35,55.42,40.15,51.31,50.41,17.49,85.47,24.3,79.8,60.92,50.41,43.51,37.6,78.24,44.66,74.38,81.61,61.9,96.31,13.79,33.58,65.85
Andreas Ntoi,gr GRE,DF,21,2003,2,0,27,34.15,13.61,9.68,21.27,49.62,49.54,5.53,23.93,0.95,5.64,0.91,1.68,2.97,5.87,49.81,88.68,34.49,16.69,11.97,11.28,61.97,13.07,25.65,53.09,7.2,53.09,9.38,98.78,98.06,99.47,8.19,21.57,98.17,93.22,92.87,97.48,97.71,36.13,73.32,11.74,83.46,91.08,1.83,2.02,6.17,11.74,9.07,14.02,6.48,7.2,97.9,28.28,93.56,0.88,2.44,9.38,86.47,56.55,53.01,2.13,7.43,68.52,47.56,61.36,54.76,35.71,99.09,95.54,96.76,3.96,22.75,5.53,4.84,98.25,64.37,98.21,0.91,0.91,2.9,9.6,75.15,14.02
Andreas Pereira,br BRA,MF,28,1996,33,25,2013,71.97,85.22,81.2,69.39,47.85,95.27,93.63,79.95,29.24,44.02,26.23,28.19,31.0,33.42,77.99,91.91,85.54,90.89,91.28,95.9,48.01,64.0,69.59,64.07,57.74,64.07,68.92,16.38,19.62,20.84,27.33,51.84,22.32,49.88,19.47,25.84,19.66,20.72,17.75,33.54,16.73,14.5,17.44,87.41,73.53,33.5,53.05,56.53,32.92,57.74,77.01,79.12,48.16,35.69,31.74,68.92,28.15,54.93,52.5,50.08,54.03,32.13,95.27,56.33,51.13,43.0,40.66,43.55,44.49,43.98,65.91,92.85,71.7,18.3,38.94,36.12,10.87,21.38,26.11,21.11,16.42,57.08
Andreas Schjelderup,no NOR,FW,20,2004,7,6,402,18.97,26.19,36.29,25.12,40.8,39.0,83.09,20.28,51.64,50.41,55.5,50.33,64.37,63.3,13.79,43.68,28.57,85.39,94.25,75.12,42.45,92.28,91.63,76.6,91.3,76.6,60.51,84.89,70.2,80.95,89.24,83.09,89.16,84.24,21.84,83.17,56.9,64.2,56.16,48.77,83.42,71.59,45.32,49.43,35.8,49.26,71.26,51.15,65.35,91.3,86.29,84.48,65.6,71.51,33.42,60.51,78.65,53.12,51.23,44.91,47.13,15.76,40.15,51.31,50.41,90.39,30.21,84.56,16.09,76.27,71.92,75.7,71.76,81.94,10.59,79.15,57.31,65.76,55.75,13.79,48.93,29.89
Andreas Skov Olsen,dk DEN,MO,24,1999,18,9,901,43.1,50.4,38.86,37.27,45.87,44.57,90.61,31.62,78.96,76.13,68.67,69.0,84.5,82.58,86.26,79.69,59.05,83.82,79.58,91.52,76.98,71.49,75.23,67.59,87.39,67.59,73.98,34.79,47.91,56.67,45.25,31.05,45.31,21.83,81.0,21.72,58.99,88.18,61.09,66.8,71.66,81.96,47.29,68.33,58.48,66.91,44.12,45.53,57.47,87.39,60.24,68.1,90.38,84.67,70.76,73.98,56.79,53.34,51.47,87.61,13.12,47.17,43.16,52.55,50.23,22.74,28.28,84.73,13.18,93.55,78.85,88.01,65.1,45.64,33.26,56.28,75.68,59.16,74.94,69.51,90.5,47.91
Andrei Gheorghiță,ro ROU,MO,22,2002,4,0,147,93.5,62.56,21.89,45.53,45.87,44.57,55.26,85.29,59.33,54.3,84.95,87.22,16.97,7.69,22.79,20.19,24.66,27.66,26.07,79.36,34.95,30.09,19.51,52.43,68.72,52.43,59.56,40.84,34.05,65.67,56.0,14.2,8.82,70.53,8.37,97.0,9.9,7.86,61.09,47.85,6.0,27.77,53.73,56.56,67.93,47.96,55.66,77.6,40.89,68.72,61.88,72.45,68.33,31.05,52.71,59.56,8.43,53.34,51.47,11.71,67.65,82.86,43.16,52.55,50.23,75.79,71.78,32.07,70.25,53.34,60.63,61.65,58.37,17.36,94.91,59.95,67.08,48.98,86.99,46.38,12.56,88.8
Andrei Ratiu,ro ROU,DF,26,1998,35,34,3065,79.08,68.94,86.89,78.7,49.62,49.54,91.43,73.09,44.66,45.66,79.65,81.02,27.78,24.09,18.22,13.34,84.95,94.86,86.62,86.81,56.63,71.65,77.17,73.48,96.57,73.48,86.97,67.45,62.54,64.94,61.62,84.22,71.76,73.21,29.19,60.86,29.95,13.22,37.16,51.03,11.81,15.7,46.27,90.93,90.89,51.03,98.32,98.86,53.47,96.57,96.11,97.71,4.69,4.19,52.59,86.97,55.26,56.55,53.01,70.12,51.37,11.93,47.56,61.36,54.76,80.6,19.74,60.14,22.18,3.66,89.82,90.4,89.98,67.84,81.67,19.36,40.17,37.5,33.42,44.59,42.04,66.84
Andrej Ilic,rs SRB,FW,24,2000,16,11,937,90.31,76.52,63.88,70.61,90.15,87.27,29.15,50.74,18.72,30.54,27.75,33.5,16.83,34.98,27.59,27.5,28.57,30.54,26.85,33.99,82.35,13.22,31.53,37.85,24.14,37.85,49.34,21.84,32.51,21.18,41.3,18.88,17.49,44.66,35.63,59.11,79.64,45.89,3.86,27.5,61.25,46.06,39.16,28.08,52.3,27.59,18.23,23.73,21.02,24.14,35.47,38.34,29.56,73.07,27.42,49.34,48.6,53.12,51.23,44.91,31.2,23.15,40.15,51.31,50.41,21.1,93.1,11.25,91.38,48.93,39.0,29.39,33.42,27.34,87.52,75.53,12.48,20.85,12.81,28.24,26.93,26.44
Andrej Kramarić,hr CRO,MO,33,1991,38,38,3247,74.43,83.48,55.77,55.37,95.25,93.1,68.72,75.17,82.75,82.24,81.56,81.56,79.07,79.36,75.17,73.25,87.1,56.56,73.76,73.81,88.24,68.55,82.98,81.96,54.41,81.96,54.07,10.58,15.05,22.62,22.79,29.19,19.4,10.46,83.94,19.06,31.17,23.42,13.4,71.83,18.21,42.82,77.83,63.8,66.12,71.49,19.8,26.7,70.64,54.41,68.16,49.26,77.77,54.86,78.96,54.07,54.3,53.34,51.47,87.05,25.51,23.47,43.16,52.55,50.23,65.61,26.7,74.26,18.83,72.62,63.18,70.02,65.61,13.91,47.06,36.65,68.55,69.06,58.48,57.41,42.53,49.43
Andres Cuenca,es ESP,DF,17,2007,1,0,7,34.15,13.61,9.68,21.27,49.62,49.54,5.53,23.93,99.62,99.01,99.62,99.24,99.39,98.97,2.59,1.83,34.49,16.69,11.97,11.28,99.58,13.07,25.65,2.59,7.2,2.59,9.38,99.77,99.92,99.85,8.19,21.57,99.77,99.85,0.08,3.58,4.23,1.91,73.32,98.67,1.68,46.04,99.58,70.01,6.17,98.67,9.07,14.02,99.12,7.2,99.81,28.28,93.56,87.69,99.62,9.38,86.47,56.55,53.01,95.27,7.43,68.52,47.56,61.36,54.76,2.29,4.42,95.54,2.71,94.86,1.71,5.53,4.84,99.85,64.37,4.42,99.2,97.87,98.36,2.59,76.91,14.02
Andrew Omobamidele,ie IRL,DF,22,2002,10,6,539,34.15,13.61,9.68,21.27,49.62,49.54,11.78,23.93,88.19,79.99,67.53,61.97,93.6,92.64,46.27,22.52,34.49,16.69,11.97,11.28,12.27,13.07,25.65,12.96,7.2,12.96,9.38,25.72,23.93,26.03,48.67,21.57,12.61,18.14,54.92,88.8,70.24,90.93,73.32,83.38,95.66,97.48,50.19,6.17,6.17,83.38,38.34,43.1,77.36,7.2,21.99,28.28,46.07,59.26,85.37,9.38,3.39,1.64,0.69,4.84,82.01,68.52,47.56,3.28,54.76,63.53,53.7,84.68,33.96,54.5,7.09,11.78,4.84,16.23,64.37,91.77,97.03,88.95,89.94,91.08,20.39,66.73
Andrew Robertson,sct SCO,DF,30,1994,41,35,3032,34.15,68.94,61.09,46.91,49.62,49.54,92.11,73.09,84.15,87.04,89.79,88.19,67.38,71.34,64.14,79.12,78.85,93.86,93.56,94.78,91.88,86.24,87.16,92.87,87.16,92.87,78.39,33.88,34.07,36.97,31.14,71.42,60.4,65.43,27.13,8.92,28.93,13.76,37.16,82.39,32.77,28.01,76.07,92.76,88.91,82.39,60.98,61.01,72.94,87.16,89.25,81.48,31.97,35.79,81.97,78.39,55.26,11.47,53.01,81.29,21.07,21.53,47.56,13.19,8.42,60.94,9.68,86.28,7.36,34.07,86.28,91.04,89.18,45.69,20.66,16.31,47.1,79.08,43.03,27.55,34.34,51.94
Andrey Santos,br BRA,MF,20,2004,32,32,2855,94.84,83.85,74.82,80.1,47.85,47.26,40.27,59.34,72.87,64.58,68.41,66.26,81.31,77.09,47.07,27.91,69.9,66.65,45.19,55.0,73.53,39.6,23.1,65.68,39.44,65.68,21.81,88.74,90.93,84.25,88.74,76.86,85.46,79.67,33.58,70.02,58.29,69.59,37.22,65.91,77.87,86.51,74.39,11.73,47.42,65.91,46.52,52.46,57.7,39.44,23.06,46.52,44.18,75.92,63.72,21.81,37.29,54.93,52.5,70.25,84.91,67.47,93.39,11.3,51.13,79.16,70.25,61.77,55.67,63.6,27.83,40.66,36.59,90.19,91.95,83.89,85.61,66.5,79.01,92.22,81.39,60.13
Andri Fannar Baldursson,is ISL,MF,22,2002,3,2,194,29.87,11.34,7.39,16.18,47.85,47.26,70.72,87.8,6.96,9.23,3.67,4.14,26.39,24.86,15.05,38.19,98.44,78.97,9.97,78.58,76.39,68.06,88.19,72.2,21.58,72.2,42.92,86.08,94.41,81.39,91.95,15.25,97.19,96.44,10.4,84.71,99.53,83.74,69.47,13.53,81.31,43.24,35.03,8.25,21.97,13.53,68.33,9.66,4.69,21.58,23.89,20.09,86.04,70.33,3.13,42.92,13.06,54.93,52.5,7.86,93.75,67.47,46.09,56.33,51.13,90.93,77.68,78.93,53.91,86.2,43.55,74.82,40.46,96.56,61.3,95.39,6.65,5.24,36.36,11.92,91.87,9.66
Andri Guðjohnsen,is ISL,FW,22,2002,8,6,507,18.97,38.1,30.46,24.3,40.8,39.0,25.21,49.43,39.9,35.3,44.83,41.87,47.62,37.19,39.49,23.32,79.31,86.29,82.02,52.38,43.92,72.91,81.28,55.5,18.39,55.5,18.97,27.42,48.85,60.34,39.98,18.88,17.49,9.85,87.44,47.7,18.88,42.36,56.16,13.46,48.28,22.82,26.85,18.14,39.33,13.46,14.94,11.74,8.7,18.39,43.68,13.55,72.0,82.76,15.93,18.97,34.4,53.12,51.23,55.5,69.95,66.09,40.15,51.31,50.41,18.14,78.98,41.3,68.31,84.56,19.05,25.12,34.98,34.15,10.59,82.27,52.22,54.84,70.03,95.24,98.52,11.74
Andrija Maksimović,rs SRB,MO,17,2007,7,6,414,19.34,23.59,39.99,19.85,45.87,44.57,48.25,70.7,70.59,60.29,56.67,48.98,86.65,80.66,39.59,22.0,24.66,85.86,71.21,21.78,59.33,76.24,19.51,86.82,46.83,86.82,19.4,23.02,22.91,28.9,22.79,72.62,39.31,16.46,83.94,6.17,27.83,20.08,61.09,40.5,15.5,32.07,71.15,23.42,23.08,40.5,16.01,19.23,23.98,46.83,49.94,23.36,71.72,56.5,33.82,19.4,14.76,53.34,51.47,56.39,54.98,22.68,43.16,52.55,50.23,56.67,22.12,47.68,37.5,69.8,38.52,50.51,25.79,26.58,13.91,18.78,90.61,84.39,92.87,92.31,69.12,29.41
Andrija Radulović,me MNE,MO,22,2002,3,1,81,19.34,5.49,19.06,8.37,45.87,44.57,29.75,15.16,62.56,58.94,82.24,80.66,8.03,11.37,70.76,82.81,24.66,8.37,94.63,5.94,85.69,6.84,19.51,89.25,72.96,89.25,41.06,95.42,68.33,88.24,86.14,96.27,84.67,37.27,92.93,95.81,99.55,71.72,0.23,73.19,63.12,81.96,74.55,51.87,47.85,73.19,2.55,6.28,56.96,72.96,93.61,9.73,8.26,95.76,31.05,41.06,2.38,53.34,51.47,14.48,35.41,82.86,43.16,52.55,50.23,65.33,7.98,55.26,22.96,32.3,62.61,23.76,17.65,78.11,60.41,7.98,66.29,80.77,8.71,27.15,49.21,6.28
Andrija Živković,rs SRB,FW,28,1996,7,6,541,44.75,44.33,32.76,27.18,95.07,92.86,92.94,96.96,94.75,95.57,90.8,89.0,96.22,96.88,98.36,97.62,94.42,93.35,96.55,92.2,96.88,94.42,98.19,92.94,50.74,92.94,82.27,87.6,83.0,92.69,91.46,18.88,90.72,79.56,42.12,87.77,92.04,89.49,56.16,93.1,94.25,95.89,93.6,87.85,22.17,93.1,54.93,64.61,89.49,50.74,79.47,29.72,85.55,78.74,89.82,82.27,35.88,53.12,51.23,67.49,75.78,56.9,40.15,51.31,50.41,89.9,38.26,67.41,31.03,89.16,83.42,94.58,51.89,87.6,31.61,46.8,55.34,82.27,49.75,47.29,76.44,71.76
Andriy Lunin,ua UKR,GK,25,1999,9,9,810,50.15,50.0,48.65,49.4,50.15,50.15,56.16,97.0,35.14,6.91,72.67,73.12,39.79,36.49,19.22,6.31,99.1,99.55,46.25,91.74,20.72,40.99,50.0,37.54,49.1,37.54,49.4,90.99,41.89,90.99,50.0,50.0,38.74,27.03,68.47,45.05,43.99,24.92,77.78,6.91,9.61,7.51,27.18,46.4,47.75,6.91,38.89,40.09,15.32,49.1,49.55,49.55,64.11,52.4,20.72,49.4,72.07,52.25,50.45,60.81,52.1,50.15,50.15,57.81,53.15,87.39,85.74,61.56,83.18,65.17,36.79,75.38,39.34,38.29,50.3,75.83,94.89,11.71,87.09,96.7,38.29,40.09
Andriy Yarmolenko,ua UKR,FW,34,1989,3,2,197,95.4,47.78,53.2,94.25,40.8,39.0,40.72,20.28,94.25,92.94,89.66,85.88,95.24,96.06,95.89,93.43,28.57,13.14,64.12,28.57,98.6,96.06,31.53,98.52,62.81,98.52,80.79,75.12,78.98,81.2,89.49,18.88,17.49,60.67,21.43,11.58,92.94,83.17,0.49,91.3,33.42,91.63,93.27,85.39,67.49,91.3,48.36,11.74,94.42,62.81,90.89,13.55,70.77,48.19,93.6,80.79,78.65,53.12,51.23,63.63,92.28,45.73,40.15,51.31,50.41,74.14,30.62,93.35,11.66,70.44,87.6,34.98,69.95,64.04,98.52,98.69,79.64,91.13,52.38,63.22,42.45,11.74
Andronikos Kakoulli,cy CYP,FW,23,2001,8,5,507,84.65,87.03,72.5,80.3,40.8,39.0,28.24,87.03,14.37,17.41,9.03,6.57,44.5,51.07,67.9,61.9,79.31,64.12,36.45,40.64,79.06,55.91,31.53,60.59,43.6,60.59,37.6,50.82,48.85,21.18,73.4,52.96,17.49,29.47,52.38,47.7,82.35,84.65,56.16,30.3,90.15,57.88,29.23,36.78,57.96,30.62,60.59,61.17,13.63,43.6,10.1,47.13,31.12,82.76,8.37,37.6,16.17,53.12,51.23,19.79,36.29,25.78,40.15,51.31,50.41,58.05,69.79,22.0,72.5,60.26,38.1,38.83,49.26,34.15,42.2,49.1,19.05,32.35,28.08,66.5,35.14,50.9
András Schäfer,hu HUN,MF,25,1999,26,17,1534,65.91,41.63,39.29,33.82,47.85,47.26,37.65,57.35,16.42,17.28,30.65,32.96,13.84,13.25,13.45,13.41,63.92,45.15,56.25,38.43,22.6,54.46,59.27,36.67,59.19,36.67,54.3,82.76,70.84,79.48,83.5,63.41,81.67,71.34,46.52,86.94,73.89,69.59,69.47,21.77,49.57,32.45,29.28,44.53,49.06,21.77,64.35,64.54,15.32,59.19,45.31,65.13,35.38,66.18,11.92,54.3,51.49,54.93,52.5,33.23,83.7,67.47,46.09,56.33,51.13,36.32,83.74,38.74,75.49,50.2,45.39,38.35,48.28,75.29,85.73,81.55,20.02,22.67,19.08,18.84,56.18,52.46
André,br BRA,MF,23,2001,33,31,2472,29.87,24.24,21.11,32.88,47.85,47.26,40.46,46.05,75.22,61.02,78.15,72.79,67.47,56.49,57.94,35.5,28.62,34.52,28.07,42.81,68.26,24.0,23.1,50.86,19.27,50.86,13.14,86.94,85.89,84.71,85.65,69.43,78.34,67.36,45.66,74.2,76.7,31.59,34.36,56.92,74.55,69.98,78.19,8.52,12.51,56.92,46.52,53.05,62.9,19.27,30.26,20.09,57.51,50.43,62.94,13.14,37.29,54.93,52.5,46.83,61.18,67.47,46.09,9.19,51.13,88.78,17.28,86.71,9.7,58.37,13.37,38.78,10.71,81.9,18.57,23.03,96.56,90.58,92.1,92.73,71.34,61.73
