Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Iván Pillud,ar ARG,DF,39-086,1986,7,6,470,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,41.17,53.04,20.68,22.4,16.66,19.91,2.3,6.89,0.0,0.0,0.02,0.38,4.02,0.0,0.0,4.79,0.77,4.79,3.26,2.3,1.34,1.15,1.15,0.0,1.91,2.68,0.77,0.96,1.15,3.26,0.19,63.0,3.64,20.11,34.47,9.38,0.19,63.0,1.34,0.77,33.13,0.77,0.96,0.19,0.96,0.19,34.66,3.26,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,6.89,0.57,0.77,1.34,1.15,12.06,0.57,0.38,3.26,0.0,42.54,77.62,92.32,83.68,33.38,65.26,57.46
Iván Ramírez,py PAR,DF,30-223,1994,5,5,450,0.2,0.0,0.6,0.4,0.0,0.0,1.2,0.4,32.2,46.6,16.0,18.6,12.8,17.0,2.4,6.8,0.2,0.08,0.12,0.6,1.4,1.2,0.8,1.8,1.0,1.8,3.6,4.2,3.2,2.2,2.0,0.0,2.4,4.2,1.8,0.0,0.6,4.2,0.0,59.4,3.4,24.2,20.4,15.2,0.0,59.4,1.8,0.8,27.6,1.0,0.6,0.0,0.8,0.6,29.0,3.6,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0,4.8,0.6,0.8,1.4,1.4,10.0,1.6,2.0,5.6,inf,42.86,69.1,86.02,75.29,35.29,66.67,44.44
Iván Román,cl CHI,DF,19-007,2006,2,1,92,0.0,0.39,2.93,0.0,0.0,0.0,3.91,0.98,53.8,65.54,18.59,20.54,31.3,35.22,1.96,6.85,0.0,0.0,0.0,0.0,5.87,0.0,0.0,5.87,0.0,5.87,0.98,1.96,0.98,0.0,1.96,0.0,1.96,2.93,0.98,0.0,0.0,6.85,0.0,77.28,2.93,26.41,45.98,4.89,2.93,77.28,0.0,0.0,52.83,0.0,0.0,0.0,0.0,0.0,54.78,0.98,0.98,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,2.93,3.91,3.91,7.83,0.0,7.83,4.89,2.93,2.93,-1.0,49.94,82.09,90.51,88.87,28.61,60.12,0.0
Iván Tapia,ar ARG,MF,26-238,1998,15,15,1037,0.09,0.12,1.3,0.52,0.0,0.09,2.43,0.09,24.3,33.24,11.63,14.23,8.24,10.33,3.47,6.25,0.09,0.09,0.15,1.22,2.52,0.26,0.26,1.91,0.43,1.91,1.22,0.52,0.09,0.17,0.35,0.0,0.43,1.04,0.61,0.52,0.61,0.35,0.0,38.19,0.61,4.86,21.35,12.24,0.35,38.1,0.17,0.09,15.8,0.43,0.26,0.0,1.22,0.52,19.87,1.22,0.17,0.0,0.0,1.04,0.95,0.09,0.0,0.0,0.0,3.3,0.26,0.87,1.13,1.74,4.77,2.52,0.87,0.52,-0.25,23.01,73.1,81.73,79.77,55.52,33.33,52.94
Iván Tona,mx MEX,MF,24,2000,28,20,1888,0.05,0.07,1.43,0.38,0.0,0.0,2.76,0.29,61.3,70.65,27.46,29.84,26.17,28.36,6.15,9.72,0.1,0.05,0.06,1.38,7.15,0.76,0.05,7.15,1.57,7.15,2.86,1.33,0.76,0.86,0.33,0.14,0.67,1.48,0.81,0.76,0.81,1.0,0.0,79.94,1.1,14.63,48.77,17.64,0.86,79.94,1.43,0.81,53.91,1.57,2.1,0.1,1.62,1.81,60.87,2.86,0.29,0.0,0.0,0.81,0.95,0.0,0.05,0.0,0.0,6.34,0.76,0.67,1.43,3.43,14.44,3.05,1.76,1.43,-0.29,53.15,86.77,92.02,92.28,63.27,50.89,56.64
Iván Villalba,py PAR,DF,30-181,1995,15,15,1270,0.07,0.06,0.57,0.14,0.0,0.0,0.64,0.21,19.7,28.13,5.24,6.73,10.91,13.54,3.26,6.87,0.07,0.01,0.01,0.14,1.49,0.0,0.0,2.13,0.21,2.13,0.07,0.99,0.57,0.78,0.21,0.0,0.78,1.06,0.28,1.42,0.85,4.32,0.0,37.98,5.1,21.19,15.73,1.28,0.85,37.98,0.14,0.07,15.52,0.21,0.0,0.0,0.71,0.0,17.86,0.07,0.35,0.07,0.0,0.43,0.78,0.0,0.0,0.07,0.0,2.69,3.54,1.63,5.17,0.71,2.48,0.85,0.85,1.35,0.17,68.47,70.03,77.86,80.58,47.45,65.85,50.0
Iyad Mohamed,km COM,MF,23,2001,10,5,487,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.18,28.46,37.89,12.57,14.41,12.38,14.97,2.77,6.1,0.0,0.02,0.02,0.55,4.07,0.55,0.37,3.33,0.37,3.33,2.4,1.85,0.74,0.37,1.29,0.18,1.11,1.29,0.18,1.85,0.37,1.66,0.0,48.6,3.14,12.01,26.8,9.79,0.37,48.6,0.92,0.18,25.69,0.37,0.0,0.0,1.85,0.92,29.57,2.4,0.37,0.18,0.0,1.29,0.92,0.0,0.0,0.0,0.0,4.62,0.74,0.74,1.48,2.77,8.5,1.11,1.29,1.85,0.0,50.0,75.11,87.23,82.7,45.41,58.92,19.57
Jabes Saralegui,ar ARG,MO,22-199,2003,15,13,1024,0.09,0.08,1.76,0.26,0.0,0.0,2.99,0.35,18.19,24.96,7.82,10.11,7.21,9.05,2.81,4.39,0.26,0.15,0.09,1.14,2.9,0.79,0.26,4.04,0.7,4.04,2.9,0.97,0.62,0.26,0.44,0.26,0.26,0.97,0.7,0.88,0.79,0.97,0.0,35.07,0.53,4.83,19.25,11.43,2.02,35.07,2.55,1.32,17.23,0.7,0.18,0.35,1.76,0.53,21.71,2.9,0.0,0.0,0.0,0.35,1.76,0.0,0.0,0.0,0.0,4.92,0.44,0.26,0.7,2.29,10.55,3.34,3.43,0.88,0.12,62.86,72.88,77.35,79.67,64.01,45.36,51.76
Jacen Russell-Rowe,ca CAN,FW,22-309,2002,23,17,1456,0.43,0.33,2.41,1.11,0.0,0.0,2.04,0.12,20.15,27.01,11.62,14.53,5.56,7.17,1.05,1.42,0.06,0.14,0.11,1.24,1.61,0.68,0.12,2.53,1.17,2.53,7.91,0.43,0.06,0.06,0.31,0.06,0.19,0.49,0.31,0.56,0.25,0.43,0.0,37.58,0.49,2.35,15.89,19.59,4.82,37.58,1.73,0.62,22.99,1.17,0.62,0.49,3.34,1.24,29.24,7.91,0.19,0.0,0.0,1.24,0.8,0.06,0.0,0.0,0.0,2.1,1.11,1.3,2.41,4.57,19.53,2.16,6.12,0.25,0.3,46.06,74.6,79.97,77.55,73.94,27.17,35.84
Jack Clarke,eng ENG,FW,23,2000,2,2,179,0.5,0.05,1.01,0.5,0.0,0.0,5.03,1.01,26.15,34.19,9.55,12.57,12.57,15.08,4.02,4.53,0.5,0.55,0.45,3.02,0.5,0.5,0.5,1.51,3.02,1.51,6.54,1.01,0.5,1.01,0.0,0.0,0.5,2.51,2.01,1.01,0.0,1.01,0.0,43.24,0.5,5.53,19.61,19.11,3.52,43.24,4.02,3.52,25.64,3.02,1.01,1.01,2.01,2.01,30.67,6.54,0.0,0.0,0.0,1.01,3.52,1.01,0.0,0.0,0.0,4.53,0.5,0.5,1.01,4.02,17.6,6.03,5.53,1.01,9.0,49.5,76.48,75.97,83.36,88.74,28.41,87.56
Jack Colback,eng ENG,MF,34,1989,24,16,1449,0.06,0.03,0.5,0.19,0.0,0.0,1.24,0.12,36.34,41.68,18.14,19.32,13.73,15.22,2.67,4.1,0.06,0.01,0.02,0.25,2.61,0.19,0.12,2.48,0.19,2.48,1.12,1.55,0.81,0.75,0.68,0.12,0.75,1.12,0.37,1.06,0.68,1.12,0.0,49.32,1.74,14.72,27.45,7.45,0.43,49.32,0.56,0.31,25.47,0.19,0.25,0.0,1.06,0.56,32.92,1.12,0.5,0.06,0.06,1.49,1.37,0.0,0.0,0.06,0.0,3.48,0.56,0.87,1.43,1.61,4.91,1.37,0.75,1.55,1.0,39.16,87.19,93.89,90.21,65.12,58.43,55.36
Jack Elliott,eng ENG,DF,29-328,1995,21,21,1858,0.0,0.05,0.78,0.19,0.0,0.0,0.82,0.15,50.18,58.13,16.52,17.49,25.87,27.27,7.36,12.35,0.1,0.06,0.04,0.34,2.47,0.19,0.05,2.23,0.24,2.23,0.1,1.11,0.73,0.73,0.34,0.05,0.68,1.21,0.53,1.26,0.87,6.68,0.19,69.27,16.23,48.34,18.89,2.42,1.6,69.27,0.19,0.19,35.46,0.24,0.15,0.0,0.15,0.24,44.47,0.1,0.19,0.0,0.0,1.02,0.48,0.05,0.0,0.05,0.0,4.17,2.37,1.6,3.97,0.39,2.66,0.97,1.84,1.4,-1.0,59.7,86.32,94.45,94.87,59.6,60.78,100.0
Jack Maher,us USA,DF,25-264,1999,23,22,1953,0.0,0.02,0.32,0.05,0.0,0.0,0.18,0.05,55.71,61.01,16.31,16.91,32.86,34.56,6.18,8.57,0.0,0.0,0.01,0.0,2.17,0.0,0.0,1.98,0.0,1.98,0.14,0.55,0.37,0.32,0.18,0.05,0.14,0.37,0.23,0.55,0.65,5.12,0.0,69.45,11.11,40.05,28.2,1.52,0.69,69.45,0.05,0.05,40.97,0.0,0.18,0.0,0.14,0.05,50.88,0.14,0.09,0.0,0.0,0.65,0.28,0.0,0.0,0.0,0.0,2.44,1.8,1.15,2.95,0.18,2.26,0.23,0.69,0.51,-1.0,61.02,91.31,96.45,95.08,72.11,55.43,100.0
Jack McGlynn,us USA,MO,22-012,2003,18,18,1593,0.11,0.07,2.03,0.73,0.0,0.0,5.99,0.4,57.18,71.92,26.5,28.53,21.53,25.88,7.8,14.41,0.17,0.24,0.33,3.11,6.84,2.37,0.79,9.49,2.03,9.49,4.75,1.53,0.96,0.45,0.9,0.17,0.73,1.19,0.45,0.4,0.4,0.9,0.11,78.53,0.85,11.13,38.36,29.77,1.3,78.53,1.07,0.68,44.41,2.03,1.92,0.45,0.79,0.68,57.06,4.75,0.06,0.0,0.0,0.73,0.68,0.06,0.0,0.0,0.0,4.12,0.23,0.28,0.51,1.47,21.02,6.38,4.92,1.69,0.57,45.1,79.51,92.88,83.19,54.13,62.13,63.55
Jack Neeley,us USA,DF,20-130,2005,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,90.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,66.67,0.0,100.0,0.0,100.0,0.0
Jack Robinson,eng ENG,DF,30,1993,34,31,2841,0.0,0.03,0.44,0.06,0.0,0.0,0.92,0.06,50.69,61.43,17.52,18.63,26.33,29.11,6.27,12.45,0.0,0.02,0.03,0.32,3.07,0.03,0.0,2.79,0.44,2.79,0.35,1.24,0.86,0.67,0.54,0.03,0.6,0.76,0.16,0.73,0.73,5.42,0.03,72.07,8.33,34.5,33.14,4.88,1.17,72.07,0.57,0.41,36.94,0.44,0.41,0.03,0.51,0.1,43.37,0.35,0.29,0.0,0.0,0.6,0.92,0.06,0.0,0.06,0.0,3.71,3.2,2.06,5.26,0.6,3.93,0.98,1.24,1.46,-1.0,60.84,82.52,94.04,90.45,50.36,73.0,71.93
Jack Rudoni,eng ENG,MF,24,2000,43,40,3502,0.23,0.2,1.98,0.72,0.0,0.0,3.83,0.36,33.69,47.06,19.35,22.54,10.43,13.24,2.72,7.48,0.31,0.23,0.22,2.0,3.44,1.31,0.64,4.99,3.01,4.99,6.68,1.36,0.8,0.44,0.57,0.36,0.72,1.26,0.54,1.0,0.62,1.21,0.03,59.96,1.34,5.68,25.75,29.09,3.24,59.96,2.75,1.16,32.82,3.01,2.29,0.69,2.49,1.98,39.68,6.68,0.08,0.0,0.0,1.13,0.93,0.05,0.0,0.0,0.0,3.75,1.54,1.64,3.19,4.47,21.36,4.19,5.89,1.52,0.15,48.28,71.59,85.85,78.78,36.36,58.02,42.18
Jack Skahan,us USA,MF,27-162,1998,2,0,21,0.0,0.86,12.86,0.0,0.0,0.0,4.29,4.29,47.14,47.14,17.14,17.14,21.43,21.43,4.29,4.29,4.29,2.14,1.29,4.29,0.0,0.0,0.0,8.57,4.29,8.57,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,81.43,4.29,4.29,34.29,42.86,17.14,81.43,4.29,0.0,47.14,4.29,4.29,0.0,4.29,4.29,51.43,8.57,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,12.86,4.29,4.29,8.57,8.57,30.0,8.57,17.14,0.0,-1.0,50.06,100.0,100.0,100.0,100.0,0.0,0.0
Jack Stacey,eng ENG,DF,28,1996,41,20,2143,0.08,0.08,0.5,0.17,0.0,0.0,1.64,0.29,34.73,44.73,17.09,19.4,14.91,18.31,2.02,4.28,0.25,0.13,0.14,0.84,1.72,0.8,0.59,2.35,3.07,2.35,6.72,2.31,1.72,1.3,0.59,0.42,1.18,2.06,0.88,1.22,0.84,3.11,0.0,55.81,3.02,18.86,22.43,15.16,2.14,55.81,1.47,0.67,27.09,3.07,1.13,0.59,1.3,0.8,30.32,6.72,0.21,0.0,0.0,1.34,0.46,0.08,0.0,0.04,0.0,4.28,1.39,0.67,2.06,2.1,18.86,1.93,4.12,2.9,0.0,67.48,77.64,88.09,81.43,47.2,66.36,45.58
Jack Whatmough,eng ENG,DF,27,1996,16,12,1118,0.0,0.02,0.4,0.0,0.0,0.0,0.72,0.16,42.5,52.65,12.24,14.49,25.44,28.5,4.43,8.69,0.08,0.08,0.06,0.24,1.85,0.4,0.0,2.09,0.16,2.09,0.24,2.17,1.29,1.21,0.72,0.24,1.13,1.29,0.16,1.93,1.05,6.44,0.08,66.09,9.26,37.75,26.57,2.17,0.97,66.09,0.16,0.16,30.99,0.16,0.08,0.0,0.56,0.08,38.08,0.24,0.32,0.0,0.0,0.89,0.56,0.08,0.0,0.08,0.08,4.59,3.7,1.69,5.39,0.64,2.74,0.89,1.37,2.42,-1.0,68.65,80.72,84.47,89.26,50.98,69.94,100.0
Jackson Castro,us USA,MF,22-207,2002,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,360.0,90.0,90.0,90.0,90.0,0.0,180.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,90.0,360.0,0.0,450.0,90.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0
Jackson Hopkins,us USA,MF,21-018,2004,7,3,207,0.0,0.04,0.87,0.0,0.0,0.0,2.17,0.0,27.83,32.17,13.04,15.22,11.74,12.61,2.17,2.61,0.0,0.0,0.04,0.43,2.17,0.43,0.43,3.48,0.87,3.48,2.61,1.74,0.87,0.43,0.87,0.43,0.87,1.74,0.87,0.87,0.0,1.3,0.0,39.13,1.3,9.13,23.91,7.39,0.43,39.13,2.61,2.17,24.78,0.87,0.87,0.0,1.74,1.74,29.57,2.61,0.87,0.0,0.0,2.17,1.3,0.0,0.0,0.0,0.0,4.35,0.0,0.43,0.43,3.48,9.57,2.17,1.3,1.74,-1.0,0.0,86.51,85.68,93.1,83.14,50.0,83.14
Jackson Porozo,ec ECU,DF,23,2000,13,13,1103,0.0,0.08,0.73,0.08,0.0,0.0,0.33,0.0,37.62,42.43,11.34,12.24,22.36,23.42,3.83,6.2,0.0,0.0,0.01,0.08,1.14,0.08,0.0,0.98,0.08,0.98,0.24,2.12,0.98,1.14,0.9,0.08,1.14,1.63,0.49,0.9,1.71,6.53,0.16,55.73,7.02,32.56,21.3,1.96,1.06,55.73,0.24,0.16,28.97,0.08,0.08,0.0,0.33,0.16,34.03,0.24,0.33,0.0,0.0,1.39,0.57,0.16,0.0,0.08,0.0,2.94,2.12,1.14,3.26,0.49,1.55,0.33,1.14,2.12,-1.0,65.03,88.66,92.65,95.47,61.77,56.53,66.67
Jackson Ragen,us USA,DF,26-298,1998,14,13,1106,0.0,0.04,0.57,0.24,0.0,0.0,1.14,0.08,70.55,76.41,23.03,24.41,38.57,39.79,8.14,10.74,0.08,0.06,0.05,0.65,5.78,0.24,0.08,4.07,0.33,4.07,0.16,1.06,0.81,0.49,0.41,0.16,0.73,0.81,0.08,1.71,0.57,4.23,0.08,86.01,11.07,41.66,38.9,5.94,1.46,86.01,0.24,0.24,53.3,0.33,0.57,0.0,0.57,0.08,63.8,0.16,0.33,0.0,0.0,0.73,0.49,0.0,0.0,0.0,0.0,3.99,1.87,1.06,2.93,0.65,4.72,1.22,1.79,1.55,-1.0,63.82,92.33,94.35,96.93,75.79,82.35,100.0
Jackson Travis,us USA,DF,21-146,2004,9,9,675,0.0,0.01,0.27,0.13,0.0,0.0,1.07,0.0,34.4,44.67,18.8,21.6,12.93,16.67,2.4,4.53,0.0,0.01,0.03,0.27,3.33,0.13,0.0,3.47,1.07,3.47,2.8,1.87,0.93,1.33,0.53,0.0,0.53,1.6,1.07,1.73,1.47,2.53,0.0,56.0,2.53,16.67,26.0,14.27,0.8,56.0,1.47,0.4,24.93,1.07,1.47,0.13,1.2,0.4,26.13,2.8,0.27,0.13,0.0,1.47,1.07,0.13,0.0,0.0,0.0,5.6,1.2,0.93,2.13,1.6,10.13,1.07,1.07,1.47,-1.0,56.34,77.01,87.04,77.56,52.98,42.07,27.21
Jackson Yueill,us USA,MO,28-122,1997,8,5,472,0.0,0.0,0.38,0.0,0.0,0.0,1.72,0.0,51.48,59.3,25.55,27.46,21.36,23.64,3.05,4.96,0.0,0.04,0.04,0.95,3.24,0.19,0.0,2.48,0.19,2.48,2.48,0.57,0.19,0.19,0.38,0.0,0.38,0.76,0.38,0.76,1.14,1.33,0.0,66.17,2.48,15.64,38.9,12.39,0.95,66.17,0.76,0.57,40.42,0.19,0.76,0.0,1.14,0.76,45.57,2.48,0.19,0.0,0.0,0.57,0.38,0.19,0.0,0.0,0.0,4.39,0.38,0.76,1.14,1.91,7.63,1.72,1.14,0.57,0.0,33.33,86.81,93.04,90.36,61.49,42.86,75.0
Jacob Bartlett,us USA,MF,19-285,2005,18,18,1435,0.0,0.01,0.13,0.0,0.0,0.0,0.94,0.13,42.9,49.67,15.99,17.12,19.88,21.64,6.27,9.16,0.0,0.01,0.09,0.38,3.83,0.06,0.06,2.57,0.19,2.57,0.31,1.69,0.94,0.63,1.0,0.06,0.44,0.94,0.5,1.13,1.38,2.38,0.0,59.39,4.14,16.37,34.24,9.09,0.25,59.39,0.13,0.13,30.17,0.19,0.69,0.0,0.75,0.19,37.07,0.31,0.38,0.0,0.0,1.32,0.75,0.0,0.0,0.0,0.06,3.45,0.19,0.75,0.94,0.94,3.39,1.07,0.38,1.38,-1.0,20.21,86.37,93.4,91.87,68.45,52.47,100.0
Jacob Brown,sct SCO,MO,26,1998,29,11,1217,0.3,0.28,2.51,0.67,0.0,0.0,1.55,0.22,10.58,16.49,6.66,8.65,3.11,4.81,0.22,0.67,0.07,0.09,0.05,0.81,0.15,0.52,0.07,1.26,1.41,1.26,4.51,0.74,0.44,0.22,0.37,0.15,0.44,0.96,0.52,0.74,0.37,1.77,0.0,28.55,1.55,4.44,10.28,14.27,4.36,28.55,2.14,0.74,16.94,1.41,0.44,0.59,2.66,1.77,19.3,4.51,0.3,0.0,0.0,1.41,2.66,0.22,0.0,0.0,0.0,2.37,2.51,5.84,8.36,4.44,11.68,1.77,5.55,0.89,0.07,30.02,64.16,76.99,64.66,32.84,51.76,34.58
Jacob Farrell,au AUS,DF,21,2002,1,1,90,0.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,30.0,42.0,15.0,17.0,11.0,15.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,0.0,53.0,3.0,26.0,20.0,8.0,2.0,53.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,11.0,1.0,2.0,2.0,-1.0,100.0,71.43,88.24,73.33,42.86,66.67,0.0
Jacob Murrell,us USA,MO,21-112,2004,19,7,787,0.11,0.19,1.37,0.46,0.0,0.0,1.03,0.11,8.46,17.15,5.03,8.81,2.52,4.23,0.57,1.83,0.11,0.02,0.05,0.46,0.57,0.57,0.34,1.37,1.03,1.37,4.46,0.8,0.46,0.34,0.23,0.23,0.46,0.69,0.23,0.57,0.23,1.03,0.0,25.27,1.14,3.43,9.95,12.01,2.86,25.27,0.8,0.23,10.41,1.03,0.23,0.69,1.94,0.46,15.1,4.46,0.11,0.0,0.0,1.49,0.34,0.0,0.0,0.0,0.0,1.83,1.94,5.03,6.98,2.4,11.32,1.14,4.46,0.91,-0.42,27.79,49.33,57.09,59.57,31.15,61.74,28.75
Jacob Ondrejka,se SWE,FW,21,2002,22,17,1509,0.42,0.23,2.09,0.72,0.0,0.06,4.12,0.48,19.09,28.39,10.08,12.82,6.98,9.84,1.25,3.52,0.24,0.23,0.21,2.27,0.89,2.09,0.18,3.82,2.5,3.82,8.47,0.78,0.72,0.3,0.36,0.12,0.24,0.48,0.24,0.83,0.24,0.24,0.0,37.69,0.6,4.23,12.23,21.89,3.94,37.63,1.85,0.89,27.73,2.5,1.55,1.07,2.86,1.01,26.3,8.47,0.12,0.0,0.0,0.6,1.91,0.42,0.0,0.0,0.0,3.16,0.42,1.07,1.49,3.88,23.26,4.59,7.28,0.95,0.83,28.19,67.24,78.63,70.93,35.51,76.19,48.11
Jacob Shaffelburg,ca CAN,MO,25-235,1999,13,6,574,0.16,0.17,2.04,0.63,0.0,0.0,3.45,0.47,17.4,28.69,9.72,13.33,5.49,8.0,1.1,2.2,0.0,0.22,0.22,1.72,1.41,1.41,0.78,2.82,2.35,2.82,10.51,1.41,0.78,0.31,0.63,0.47,0.47,1.41,0.94,1.57,0.16,0.47,0.0,40.77,0.78,4.39,14.74,22.26,5.49,40.77,1.88,0.47,25.09,2.35,0.63,1.72,2.51,0.78,28.69,10.51,0.0,0.0,0.0,0.63,1.88,0.47,0.16,0.0,0.0,4.39,0.47,0.78,1.25,3.29,26.18,3.92,9.41,1.25,-0.06,37.6,60.65,72.92,68.62,50.0,44.33,25.0
Jacob Trenskow,dk DEN,MO,23,2000,25,20,1742,0.31,0.21,2.58,0.88,0.0,0.0,3.0,0.26,26.56,33.74,14.72,16.89,10.07,12.19,0.93,2.01,0.15,0.15,0.2,1.29,1.24,1.55,0.15,3.15,3.2,3.15,8.27,1.39,0.83,0.36,0.57,0.46,0.83,2.22,1.39,1.08,0.83,0.93,0.0,45.52,0.72,6.1,15.76,24.39,4.65,45.52,2.12,0.67,26.25,3.2,1.6,1.55,1.7,0.41,31.36,8.27,0.0,0.0,0.0,0.46,0.46,0.26,0.0,0.0,0.0,4.18,0.26,1.03,1.29,2.12,22.89,3.25,7.9,1.65,0.48,20.16,78.72,87.15,82.61,46.27,45.98,31.6
Jacob Widell Zetterström,se SWE,GK,26,1998,40,40,3600,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,16.65,31.02,1.65,1.7,7.0,7.08,7.85,22.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.12,0.08,0.0,0.02,0.5,0.1,33.75,27.12,33.22,0.5,0.02,0.0,33.75,0.08,0.05,16.27,0.0,0.0,0.0,0.02,0.0,13.58,0.0,0.05,0.0,0.0,0.05,0.18,0.0,0.0,0.05,0.0,0.68,0.25,0.0,0.25,0.02,0.0,0.18,0.0,0.1,0.0,100.0,53.68,97.06,98.87,35.6,58.82,62.5
Jacob Wright,eng ENG,MF,18,2005,15,10,888,0.0,0.03,0.71,0.1,0.0,0.0,3.04,0.51,64.16,79.46,34.16,37.7,23.51,27.36,5.07,11.25,0.41,0.15,0.14,2.03,5.47,0.91,0.41,6.08,0.41,6.08,1.01,2.74,2.03,0.91,1.52,0.3,1.32,3.45,2.13,1.42,1.11,1.32,0.0,89.39,2.53,19.97,52.91,17.23,0.51,89.39,0.61,0.51,45.41,0.41,0.91,0.1,1.11,1.22,61.72,1.01,0.2,0.0,0.0,1.72,0.51,0.0,0.0,0.0,0.0,5.88,1.22,0.91,2.13,2.33,8.51,3.55,1.93,3.34,-1.0,57.28,80.75,90.61,85.93,45.07,54.12,83.61
Jacopo Desogus,it ITA,MO,21,2002,23,9,841,0.11,0.24,2.46,0.32,0.0,0.0,2.78,0.11,20.44,29.0,13.59,16.05,4.92,8.24,0.86,2.25,0.0,0.01,0.06,0.43,0.86,0.64,0.21,2.03,3.32,2.03,9.42,1.18,0.54,0.32,0.43,0.43,0.43,1.61,1.18,0.75,0.64,0.43,0.0,44.52,0.64,5.14,13.59,26.33,3.96,44.52,4.39,1.07,29.0,3.32,1.82,0.75,4.39,3.42,33.39,9.42,0.32,0.0,0.0,2.25,2.78,0.75,0.0,0.0,0.0,3.75,1.07,3.1,4.17,7.81,24.19,2.89,5.56,0.96,-0.54,25.66,70.48,84.67,59.71,38.22,34.77,24.37
Jacopo Martini,it ITA,MF,19,2004,22,6,718,0.0,0.06,1.0,0.13,0.0,0.0,1.38,0.25,23.19,32.59,9.9,12.79,9.9,12.66,2.26,4.64,0.0,0.05,0.04,0.25,2.26,0.63,0.0,3.38,0.38,3.38,2.01,2.38,1.5,1.38,0.5,0.5,1.0,1.63,0.63,1.63,1.38,2.63,0.0,44.25,2.38,10.53,23.82,10.4,1.5,44.25,0.25,0.25,16.17,0.38,0.38,0.0,1.0,0.75,20.68,2.01,0.5,0.0,0.0,3.51,0.0,0.13,0.0,0.0,0.0,4.14,2.38,2.26,4.64,1.75,7.77,1.63,2.13,2.51,-1.0,51.29,71.16,77.4,78.2,48.71,62.34,100.0
