Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Daniel Barrea,ar ARG,MO,Godoy Cruz,22,2001,25,16,1250,58,54,47,59
Daniel Bragança,pt POR,MF,Sporting CP,24,1999,28,10,1028,82,72,62,66
Daniel Cataño,co COL,MF,co Millonarios,32,1992,3,3,202,53,64,92,58
Daniel Ciofani,it ITA,MO,Cremonese,38,1985,13,1,237,56,30,15,25
Daniel Edelman,us USA,MF,NY Red Bulls,20,2003,31,29,2524,32,62,41,41
Daniel Figueira,pt POR,GK,Estoril,25,1998,12,12,1080,46,41,43,77
Daniel Giraldo,co COL,MF,co Millonarios,31,1992,6,5,423,38,48,24,37
Daniel Gutiérrez,cl CHI,DF,cl Colo-Colo,20,2003,1,0,5,28,14,8,28
Daniel Herrera,ar ARG,MF,San Lorenzo,19,2004,10,3,322,22,24,12,63
Daniel Iversen,dk DEN,GK,Stoke City,26,1997,18,18,1620,62,59,53,44
Daniel James,wls WAL,FW,Leeds United,25,1997,40,28,2488,82,88,84,59
Daniel Johnson,jm JAM,MO,Stoke City,30,1992,26,19,1631,42,68,41,53
Daniel Jr,br BRA,MO,Vitória,21,2002,5,1,136,39,69,62,44
Daniel Juárez,ar ARG,FW,Barracas Central,22,2001,8,2,298,30,60,50,63
Daniel Karlsbakk,no NOR,MO,Heerenveen,20,2003,16,0,295,50,14,35,57
Daniel Lino,bo BOL,DF,bo The Strongest,21,2002,5,5,427,55,54,55,24
Daniel Lovitz,us USA,DF,Nashville SC,32,1991,28,25,2269,57,73,63,50
Daniel Mantilla,co COL,MO,Necaxa,26,1996,7,2,272,22,31,50,22
Daniel Munie,us USA,DF,SJ Earthquakes,23,2000,17,12,1114,26,26,26,31
Daniel Musovski,us USA,MO,Seattle Sounders,28,1995,24,4,516,42,41,53,63
Daniel Muñoz,co COL,DF,Genk,27,1996,17,16,1444,91,88,90,66
Daniel Padilla,ve VEN,MF,ve Caracas,18,2005,2,1,114,27,15,15,57
Daniel Pereira,ve VEN,MF,Austin,23,2000,26,23,2033,71,74,64,25
Daniel Rojas,bo BOL,MF,bo The Strongest,23,2000,4,1,135,27,13,24,64
Daniel Rosero,co COL,DF,Sporting KC,30,1993,23,22,1891,56,30,32,45
Daniel Ruiz Rivera,co COL,MO,co Millonarios,22,2001,6,5,416,68,76,48,52
Daniel Saggiomo,ve VEN,MF,ve Dep Táchira,25,1998,2,0,68,54,45,47,11
Daniel Sales,br BRA,DF,Flamengo,17,2006,1,0,1,28,10,8,3
Daniel Schmidt,jp JPN,GK,Gent,31,1992,12,12,1080,59,53,54,46
Daniel Steres,us USA,DF,Houston Dynamo,33,1990,21,12,1171,82,74,59,64
Daniel Vázquez,mx MEX,FW,Tijuana,20,2003,2,1,69,45,29,42,62
Daniel Zabala,ar ARG,DF,River Plate,21,2003,3,2,146,28,19,24,52
Daniel Álvarez,mx MEX,MO,Puebla,29,1994,24,18,1329,39,67,57,54
Daniele Baselli,it ITA,MO,Como,31,1992,24,8,822,20,51,21,88
Daniele Casiraghi,it ITA,MF,Südtirol,30,1993,36,33,2896,86,76,87,21
Daniele Ghilardi,it ITA,DF,Sampdoria,20,2003,37,35,3188,58,36,30,54
Daniele Verde,it ITA,MO,Spezia,27,1996,29,23,1972,76,73,63,21
Danielzinho,br BRA,MO,Atl Goianiense,28,1996,4,0,103,57,84,73,29
Danilo Barbosa,br BRA,MF,Botafogo (RJ),27,1996,33,18,1537,66,45,39,71
Danilo Boza,br BRA,DF,Juventude,25,1998,32,32,2829,66,42,43,34
Danilo Fernandes,br BRA,GK,Bahia,35,1988,1,1,90,39,38,43,32
Danilo Quaranta,it ITA,DF,Ascoli,26,1997,26,20,1896,62,43,50,50
Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,23,2000,8,4,447,21,39,33,63
Danny Batth,eng ENG,DF,Norwich City,32,1990,16,5,588,69,29,16,36
Danny Leyva,us USA,MF,Seattle Sounders,20,2003,12,2,229,48,82,55,50
Danny Loader,cm CMR,MO,Porto,22,2000,16,1,246,76,76,55,49
Danny Post,nl NED,MF,Almere City,34,1989,2,0,39,59,35,39,23
Danny Pérez,ve VEN,MO,ve Caracas,24,2000,6,6,355,46,25,21,63
Danny Ward,eng ENG,FW,Huddersfield,31,1991,21,13,1142,35,31,26,40
Danovis Banguero,co COL,DF,co Millonarios,34,1989,3,1,154,56,69,66,37
Dante Campisi,ar ARG,GK,Unión,27,1996,1,1,90,39,36,43,32
Dante Sealy,tt TRI,MF,FC Dallas,20,2003,17,9,861,64,37,72,44
Dante Vanzeir,be BEL,FW,NY Red Bulls,25,1998,32,27,2081,50,71,65,50
Daouda Peeters,be BEL,MF,Südtirol,24,1999,19,12,961,32,26,18,61
Daouda Weidmann,ci CIV,MF,RKC Waalwijk,20,2003,3,0,23,50,38,51,40
Dardo Miloc,ar ARG,MF,Barracas Central,33,1990,17,12,1024,21,29,24,76
Dario Essugo,pt POR,MF,Sporting CP,18,2005,18,13,1194,31,24,38,75
Dario Van den Buijs,be BEL,DF,RKC Waalwijk,27,1995,30,30,2604,42,74,50,49
Dario Šarić,ba BIH,MF,Palermo,26,1997,1,0,13,65,62,99,6
Dario Župarić,ba BIH,DF,Portland Timbers,31,1992,28,24,2222,29,38,30,70
Darius Johnson,gd GRN,MO,Volendam,23,2000,25,14,1197,36,35,46,51
Darko Gyabi,eng ENG,MO,Plymouth Argyle,19,2004,11,9,773,19,40,28,82
Darlington Nagbe,us USA,MF,Columbus Crew,33,1990,29,28,2347,38,49,34,20
Darnell Furlong,eng ENG,DF,West Brom,27,1995,46,44,3934,84,74,75,46
Darragh Lenihan,ie IRL,DF,Middlesbrough,29,1994,8,8,720,71,64,44,42
Darren Yapi,us USA,FW,Colorado Rapids,19,2004,31,5,750,43,49,59,75
Daryl Dike,us USA,FW,West Brom,23,2000,4,0,52,29,56,34,69
Daryl van Mieghem,nl NED,MF,Volendam,33,1989,2,2,155,88,61,24,6
Darío Aimar,ec ECU,DF,bo The Strongest,29,1995,7,6,584,32,27,10,23
Darío Cáceres,py PAR,MF,Defensa y Just,26,1998,7,4,402,49,50,49,62
Darío Sarmiento,ar ARG,MO,Tigre,20,2003,9,1,249,24,58,84,64
Dave Kwakman,nl NED,MF,AZ Alkmaar,18,2004,3,1,76,51,69,61,18
Dave Van Den Berg,nl NED,MF,Zwolle,23,2000,30,29,2556,79,72,68,56
Davi Goes,br BRA,MF,Juventude,18,2005,3,1,66,27,18,9,60
David,br BRA,FW,Vasco da Gama,28,1995,30,20,1662,58,74,76,68
David Ayala,ar ARG,MF,Portland Timbers,21,2002,30,19,1468,49,66,49,77
David Barbona,ar ARG,MO,Defensa y Just,28,1995,3,0,34,43,36,62,56
David Bates,sct SCO,DF,Mechelen,26,1996,27,23,2086,49,43,23,48
David Brekalo,si SVN,DF,Orlando City,25,1998,19,12,1131,51,38,42,34
David Brooks,wls WAL,MO,Southampton,26,1997,17,11,895,70,86,75,38
David Carmo,ao ANG,DF,Porto,24,1999,7,7,608,35,59,43,42
David Cornell,wls WAL,GK,Preston,32,1991,2,2,180,39,41,43,38
David Duarte,br BRA,DF,Bahia,29,1995,3,3,255,60,34,29,27
David Gallardo,ar ARG,MF,Sarmiento,26,1997,4,0,123,31,24,80,49
David González,ar ARG,MO,Racing Club,20,2003,3,0,41,39,56,52,32
David Henen,tg TOG,MF,Kortrijk,27,1996,6,4,265,45,54,58,36
David Jurásek,cz CZE,DF,Benfica,22,2000,6,2,259,55,65,91,47
David Kasumu,eng ENG,MF,Huddersfield,23,1999,31,28,2349,44,33,46,37
David Luiz,br BRA,DF,Flamengo,36,1987,29,24,2105,75,61,59,30
David Macalister Silva,co COL,MF,co Millonarios,37,1986,4,4,345,50,71,82,32
David Martínez,ve VEN,MO,LAFC,17,2006,17,4,456,83,77,81,57
David Min,nl NED,FW,RKC Waalwijk,24,1999,29,19,1652,68,46,56,58
David Møller Wolfe,no NOR,DF,AZ Alkmaar,21,2002,34,29,2374,63,68,83,39
David Neres,br BRA,FW,Benfica,26,1997,24,12,1130,78,94,90,45
David Okereke,ng NGA,MO,Cremonese,25,1997,17,4,567,77,43,71,38
David Pastor,br BRA,DF,Farense,23,2000,30,28,2476,42,61,72,55
David Rodriguez,us USA,MO,Atlético,21,2002,5,1,207,38,15,66,77
David Romney,us USA,DF,NE Revolution,30,1993,27,24,2218,25,29,27,35
David Ruíz,hn HON,MF,Inter Miami,19,2004,28,11,1085,56,50,80,66
David Schnegg,at AUT,DF,D.C. United,25,1998,2,1,121,94,61,71,54
David Simão,pt POR,MF,Arouca,33,1990,32,31,2557,39,78,49,44
David Sotelo,ar ARG,MF,Newell's OB,20,2003,1,0,27,45,31,8,77
David Sousa,br BRA,DF,RWDM,22,2001,9,8,676,32,38,38,55
David Terans,uy URU,MO,Pachuca,28,1994,20,10,824,40,52,47,34
David Turnbull,sct SCO,MO,Cardiff City,24,1999,17,11,865,29,68,25,39
David Zalazar,ar ARG,MO,Gimnasia–LP,21,2002,25,9,1053,50,56,67,66
Davide Adorni,it ITA,DF,Brescia,30,1992,24,22,1938,57,36,26,53
Davide Balestrero,it ITA,MF,FeralpiSalò,27,1995,29,28,2508,55,32,43,60
Davide Barosi,it ITA,GK,Ascoli,23,2000,3,2,205,58,56,43,37
Davide Di Molfetta,it ITA,MO,FeralpiSalò,27,1996,27,21,1586,46,73,48,37
Davide Diaw,it ITA,MO,Bari,31,1992,12,7,585,54,13,28,48
Davide Guglielmotti,it ITA,DF,Reggiana,29,1994,23,11,999,47,44,85,55
Davide Veroli,it ITA,DF,Catanzaro,20,2003,28,24,2107,32,57,57,20
Davis Nascimento,br BRA,MF,Portimonense,20,2002,1,0,1,35,9,46,6
Davy Klaassen,nl NED,MF,Ajax,30,1993,2,0,61,92,60,41,17
Davy Pröpper,nl NED,MF,Vitesse,31,1991,2,1,61,50,44,31,10
Davy Roef,be BEL,GK,Gent,29,1994,12,12,1080,46,40,43,44
Dawid Bugaj,pl POL,DF,CF Montréal,19,2004,5,2,160,53,27,64,17
Dax McCarty,us USA,MF,Atlanta Utd,36,1987,22,10,915,36,61,33,64
Daykol Romero,ec ECU,MF,ec LDU de Quito,22,2001,2,0,49,27,19,43,39
Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26,26,2340,64,55,59,76
Dayro Pena,0,MO,Tigre,0,0,2,0,44,60,41,88,27
DeAndre Yedlin,us USA,DF,Inter Miami,30,1993,31,28,2463,46,66,64,46
DeJuan Jones,us USA,DF,NE Revolution,26,1997,27,20,1822,83,73,87,59
Dean Huiberts,nl NED,MF,Zwolle,23,2000,5,1,113,32,16,41,57
Dean James,id IDN,MF,Go Ahead Eag,23,2000,5,1,96,40,13,57,72
Deandre Kerr,ca CAN,FW,Toronto FC,21,2002,26,12,990,38,36,29,66
Dedryck Boyata,be BEL,MF,Club Brugge,32,1990,5,2,176,20,15,8,34
Deiber Caicedo,co COL,MO,Vancouver W'caps,23,2000,9,5,435,53,37,61,24
Dejan Joveljić,rs SRB,FW,LA Galaxy,24,1999,28,23,1927,69,64,38,46
Del Piage,br BRA,MF,RWDM,23,2000,5,0,63,68,25,23,79
Delano Burgzorg,sr SUR,FW,Huddersfield,24,1998,33,25,2206,68,49,61,42
Delfor Minervino,ar ARG,DF,Deportivo Riestra,27,1996,6,1,161,44,17,30,59
Delvin Alfonzo,ve VEN,DF,co Millonarios,23,2000,4,4,359,54,72,83,40
Dener,br BRA,MF,Portimonense,31,1992,26,23,1762,52,53,30,65
Denilho Cleonise,nl NED,MO,RKC Waalwijk,21,2001,33,24,1800,49,53,79,35
Denilson,br BRA,MF,Cuiabá,22,2001,33,25,2016,45,66,57,33
Denis Bouanga,ga GAB,FW,LAFC,29,1994,32,30,2753,81,78,89,59
Denis Cheryshev,ru RUS,MO,Venezia,32,1990,9,1,168,47,82,58,18
Denis Drăguș,ro ROU,FW,Standard Liège,24,1999,6,4,312,70,48,85,70
Denis Hergheligiu,it ITA,MF,FeralpiSalò,23,1999,17,5,553,32,62,55,16
Denis Odoi,gh GHA,MF,Club Brugge,35,1988,17,5,575,63,46,69,66
Dennis Adeniran,eng ENG,MF,Portimonense,24,1999,1,0,6,27,14,7,20
Dennis Cirkin,eng ENG,DF,Sunderland,21,2002,8,5,505,54,74,83,59
Dennis Eckert,de GER,FW,Union SG,26,1997,23,14,1138,65,71,63,50
Dennis Gjengaar,no NOR,MO,NY Red Bulls,19,2004,25,9,933,44,42,37,31
Dennis Johnsen,no NOR,MO,Cremonese,25,1998,33,25,2220,67,70,80,29
Dennis Man,ro ROU,FW,Parma,24,1998,32,29,2338,75,92,91,59
Dennis Praet,be BEL,MF,Leicester City,29,1994,17,6,618,56,74,72,26
Denso Kasius,nl NED,DF,AZ Alkmaar,20,2002,16,3,453,57,79,96,68
Denzel Hall,nl NED,DF,Heerenveen,22,2001,11,4,410,39,53,50,62
Denzell García,mx MEX,MF,FC Juárez,19,2003,27,20,1578,50,46,41,50
Depú,ao ANG,FW,Gil Vicente FC,23,2000,16,7,777,41,25,32,58
Derek,br BRA,FW,Atl Goianiense,26,1997,25,11,986,53,62,52,71
Derensili Fernandes,nl NED,MO,Excelsior,22,2001,30,16,1291,57,57,66,52
Derik Lacerda,br BRA,MO,Cuiabá,24,1999,27,15,1420,49,29,46,51
Deron Payne,nl NED,DF,Volendam,20,2002,15,10,863,47,63,68,78
Deroy Duarte,cv CPV,MF,Fortuna Sittard,24,1999,28,27,2420,55,36,24,57
Derrick Etienne,ht HAI,MO,Toronto FC,27,1996,25,19,1676,47,47,51,41
Derrick Jones,us USA,MF,Columbus Crew,26,1997,20,4,477,26,59,36,60
Derrick Williams,ie IRL,DF,Atlanta Utd,31,1993,27,26,2260,36,37,26,44
Derry Murkin,eng ENG,DF,Volendam,24,1999,2,2,180,55,61,96,62
Devin Padelford,us USA,DF,Minnesota Utd,21,2003,24,19,1589,37,46,59,65
Devis Vásquez,co COL,GK,Sheffield Weds,25,1998,19,18,1637,52,52,43,43
Devyne Rensch,nl NED,DF,Ajax,20,2003,28,26,2212,84,84,73,50
Dexter Lembikisa,jm JAM,DF,Rotherham Utd,19,2003,25,22,2004,65,42,56,60
Deybi Flores,hn HON,MF,Toronto FC,27,1996,29,23,2089,46,53,30,76
Deyverson,br BRA,FW,Atlético Mineiro,32,1991,27,19,1603,54,42,23,46
Di'Shon Bernard,jm JAM,DF,Sheffield Weds,22,2000,32,30,2725,29,40,42,58
Diant Ramaj,de GER,GK,Ajax,21,2001,22,20,1824,55,53,58,46
Diber Cambindo,co COL,MO,Cruz Azul,27,1996,30,23,1885,67,30,38,30
Dida,br BRA,GK,Estrela,25,1998,5,5,427,53,47,55,49
Didier Moreno,co COL,MF,co Junior,32,1991,8,8,702,26,55,20,79
Diego,br BRA,DF,São Paulo,24,1999,17,11,1087,38,55,39,47
Diego Abitia,mx MEX,FW,Atlético,20,2003,1,0,1,23,16,7,11
Diego Azcurra,ar ARG,MO,Sarmiento,25,1998,3,0,51,36,16,39,22
Diego Barbosa,mx MEX,DF,Tijuana,26,1996,27,26,2192,53,72,83,66
Diego Calcaterra,ar ARG,MF,Sarmiento,22,2001,1,1,90,50,50,21,52
Diego Campillo,mx MEX,MF,FC Juárez,21,2001,15,10,939,79,61,65,60
Diego Chará,co COL,MF,Portland Timbers,37,1986,32,28,2424,38,48,28,54
Diego Churín,ar ARG,FW,py Cerro Porteño,34,1989,5,4,329,25,34,33,56
Diego Chávez,mx MEX,MO,FC Juárez,28,1995,19,14,1076,40,38,33,80
Diego Coelho,uy URU,FW,cl Cobresal,29,1995,6,5,414,52,27,16,29
Diego Costa,es ESP,FW,Grêmio,35,1988,18,9,791,54,67,49,49
Diego Céspedes,cl CHI,MF,cl Cobresal,25,1998,4,3,315,22,32,18,55
Diego De Buen,mx MEX,MF,Puebla,32,1991,34,34,3031,68,47,29,53
Diego Fagúndez,uy URU,MO,LA Galaxy,28,1995,34,19,1671,66,75,46,28
Diego Falcinelli,it ITA,FW,Spezia,32,1991,33,21,1732,41,53,60,48
Diego Fernando Dorregaray,ar ARG,MO,pe Universitario,31,1992,6,0,99,26,21,13,93
Diego García,uy URU,MF,uy Liverpool,27,1996,6,4,378,78,52,83,40
Diego Gonçalves,br BRA,MO,Juventude,29,1994,10,0,192,65,15,40,73
Diego Gómez,mx MEX,MF,Necaxa,19,2003,41,32,2787,71,56,56,64
Diego Herazo,co COL,MO,San Lorenzo,27,1996,13,2,350,19,24,15,24
Diego Hernández,uy URU,MO,Botafogo (RJ),23,2000,12,1,290,34,75,34,71
Diego Lainez,mx MEX,MO,UANL,23,2000,23,22,1651,68,64,78,64
Diego Luna,us USA,FW,Real Salt Lake,20,2003,31,26,2207,72,91,73,68
Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,34,1989,27,27,2430,40,55,57,69
Diego Medina,mx MEX,MO,Santos,22,2001,31,15,1532,55,52,65,63
Diego Ortegoza,cl CHI,MF,Talleres,26,1997,29,21,1650,37,53,43,58
Diego Pavia,ar ARG,DF,Barracas Central,18,2005,1,1,66,49,13,62,15
Diego Polenta,uy URU,DF,uy Nacional,31,1992,6,5,472,36,57,32,25
Diego Reyes,mx MEX,DF,UANL,30,1992,21,15,1407,59,38,34,44
Diego Rodríguez,uy URU,MF,uy Liverpool,34,1989,5,1,126,38,21,9,83
Diego Rossi,uy URU,MO,Columbus Crew,25,1998,34,30,2627,76,74,66,18
Diego Rubio,cl CHI,FW,Austin,30,1993,33,23,1882,38,57,41,73
Diego Sosa,ar ARG,FW,uy Peñarol,26,1997,2,1,91,42,36,18,72
Diego Sánchez,mx MEX,FW,UANL,18,2005,1,0,5,48,27,33,11
Diego Tarzia,ar ARG,MO,Independiente,20,2003,19,11,909,34,41,23,53
Diego Tonetto,ar ARG,MF,Ind. Rivadavia,35,1988,14,9,620,26,44,19,59
Diego Urtiaga,mx MEX,GK,Atlético,24,1998,10,10,900,64,41,43,46
Diego Valdés,cl CHI,MO,América,29,1994,25,20,1733,88,92,75,33
Diego Valoyes,co COL,MF,FC Juárez,26,1996,4,3,219,96,69,91,40
Diego Viera,py PAR,DF,py Libertad,32,1991,5,5,450,29,33,18,65
Diego Wayar,bo BOL,MF,bo The Strongest,30,1993,5,4,324,34,32,25,60
Diego Zabala,uy URU,MO,uy Nacional,32,1991,7,2,271,44,80,72,54
Diego Zago,mx MEX,MF,Puebla,21,2002,2,1,91,27,27,11,64
Diego van Oorschot,nl NED,MO,Heracles Almelo,17,2005,4,0,27,42,51,60,65
Dieter Villalpando,mx MEX,MF,FC Juárez,31,1991,32,31,2591,72,89,89,20
Dilan Markanday,eng ENG,MO,Blackburn,21,2001,21,7,762,63,58,75,73
Dilan Zúñiga,cl CHI,DF,cl Palestino,27,1996,4,4,338,63,53,80,57
Dillon Phillips,eng ENG,GK,Rotherham Utd,28,1995,2,2,179,39,48,43,52
Dimitri Bisoli,it ITA,MF,Brescia,29,1994,32,31,2760,75,73,61,66
Dimitri Lavalée,be BEL,DF,Mechelen,26,1997,3,2,189,32,31,26,61
Dimitri Payet,fr FRA,MO,Vasco da Gama,36,1987,23,16,1220,66,84,56,40
Dimitris Giannoulis,gr GRE,DF,Norwich City,27,1995,33,29,2514,51,70,82,60
Dimitris Goutas,gr GRE,DF,Cardiff City,29,1994,46,46,4126,60,24,26,49
Dimitris Nikolaou,gr GRE,DF,Spezia,24,1998,34,34,2950,27,55,48,48
Dimitris Siovas,gr GRE,DF,Fortuna Sittard,34,1988,27,27,2300,34,37,33,52
Dimitris Sounas,gr GRE,MF,Catanzaro,28,1994,32,26,1906,68,63,77,33
Dimo Krastev,bg BUL,DF,Catanzaro,20,2003,5,2,155,40,24,31,30
Dinis Pinto,pt POR,DF,Moreirense,22,2000,13,11,932,46,50,59,41
Diogo Barbosa,br BRA,DF,Fluminense,31,1992,28,22,1975,54,74,80,45
Diogo Costa,pt POR,GK,Porto,23,1999,33,33,2944,61,60,70,41
Diogo Fonseca,pt POR,DF,Estrela,21,2002,5,5,433,24,21,28,42
Diogo Gonçalves,pt POR,MO,Real Salt Lake,26,1997,9,6,550,64,61,36,34
Diogo Nascimento,pt POR,MF,Vizela,20,2002,34,22,2162,42,62,63,24
Diogo Pinto,pt POR,GK,Sporting CP,19,2004,3,2,180,59,60,61,32
Diogo Spencer,pt POR,DF,Benfica,19,2004,1,0,1,28,15,8,3
Dion De Neve,be BEL,MF,Kortrijk,21,2002,27,21,1922,67,45,80,66
Dion Sanderson,eng ENG,DF,Birmingham City,23,1999,37,37,3300,47,25,27,39
Dire Mebude,sct SCO,FW,Bristol City,19,2004,6,1,145,36,50,81,64
Dirk Asare,be BEL,MF,Mechelen,19,2004,2,0,2,27,9,7,29
Dirk Proper,nl NED,MF,NEC Nijmegen,21,2002,27,27,2299,75,63,50,48
Divaio Jhaïr-Bobson,nl NED,MF,Zwolle,19,2004,3,0,54,34,12,76,23
Dixon Arroyo,ec ECU,MF,ec Barcelona,31,1992,4,1,122,38,66,22,61
Django Warmerdam,nl NED,MF,Sparta R'dam,27,1995,15,11,895,35,37,40,59
Djed Spence,eng ENG,DF,Leeds United,22,2000,7,5,387,50,69,95,75
Djeidi Gassama,fr FRA,MO,Sheffield Weds,19,2003,35,14,1475,61,43,56,67
Djenahro Nunumete,nl NED,DF,Heerenveen,21,2002,3,0,54,56,59,33,29
Djevencio van der Kust,sr SUR,DF,Sparta R'dam,22,2001,30,27,2504,77,75,79,50
Djibril Diani,fr FRA,MF,Charlotte,25,1998,28,21,1781,56,58,64,62
Djiby Seck,sn SEN,MO,Kortrijk,19,2004,6,0,56,89,45,50,11
Djordje Mihailovic,us USA,MF,AZ Alkmaar,24,1998,37,32,2750,82,86,81,24
Djorkaeff Reasco,ec ECU,MO,ec Barcelona,25,1999,2,1,97,24,22,4,30
Djovkar Doudaev,be BEL,DF,RWDM,19,2003,5,1,205,32,37,42,49
Dodi,br BRA,MF,Grêmio,27,1996,40,33,2937,23,35,35,64
Dogucan Haspolat,tr TUR,MF,Westerlo,23,2000,18,4,469,28,54,43,67
Domen Črnigoj,si SVN,MF,Reggiana,27,1995,16,7,652,35,48,65,60
Domenico Frare,it ITA,DF,Cittadella,27,1996,20,15,1455,22,27,28,46
Domingo Blanco,ar ARG,MO,Tijuana,28,1995,25,21,1924,61,53,56,62
Domingos Quina,pt POR,MO,Vizela,23,1999,13,10,726,18,56,52,58
Dominic Ball,eng ENG,MF,Ipswich Town,27,1995,10,1,146,31,53,48,63
Dominic Hyam,sct SCO,DF,Blackburn,27,1995,35,35,3013,57,46,33,48
Dominic Iorfa,eng ENG,DF,Sheffield Weds,28,1995,28,20,1793,41,46,57,74
Dominik Marczuk,pl POL,FW,Real Salt Lake,20,2003,8,5,452,70,84,86,70
Dominik Yankov,bg BUL,MO,CF Montréal,23,2000,21,6,699,55,48,51,31
Dominique Badji,sn SEN,MO,D.C. United,31,1992,9,3,299,55,25,51,37
Doudou Mangni,it ITA,FW,Calcio Lecco 1912,30,1993,1,0,29,23,12,7,27
Douglas Costa,br BRA,FW,Fluminense,33,1990,14,3,397,37,89,86,73
Douglas Mendes,br BRA,DF,RB Bragantino,19,2004,20,13,1346,62,27,40,58
Doğukan Sınık,tr TUR,FW,Hull City,24,1999,1,0,23,50,42,34,23
Drake Callender,us USA,GK,Inter Miami,26,1997,32,32,2880,44,40,43,76
Drissa Camara,ci CIV,MO,Parma,21,2002,16,3,456,85,65,84,70
Dru Yearwood,eng ENG,MF,Nashville SC,23,2000,25,20,1515,62,54,43,56
Du Queiroz,br BRA,MF,Grêmio,24,2000,19,8,790,40,61,67,59
Duane Holmes,us USA,MO,Preston,28,1994,35,25,2106,54,60,48,54
Duccio Degl'Innocenti,it ITA,MF,Calcio Lecco 1912,20,2003,29,19,1581,36,41,38,69
Dudu,br BRA,MF,Vitória,24,1999,23,8,844,57,66,91,27
Dudu Vieira,br BRA,MF,Juventude,29,1994,5,3,268,35,16,29,54
Duncan McGuire,us USA,FW,Orlando City,22,2001,27,18,1600,66,48,37,45
Duncan Watmore,eng ENG,MO,Millwall,29,1994,34,18,1694,47,36,52,50
Duplexe Tchamba,cm CMR,DF,Casa Pia,25,1998,16,14,1248,59,40,35,57
Duván Vergara,co COL,MO,Santos,26,1996,27,16,1289,50,67,71,34
Dwight Gayle,eng ENG,FW,Stoke City,32,1990,10,4,318,23,59,27,48
Dylan Aquino,ar ARG,MO,Lanús,18,2005,18,4,646,63,73,74,66
Dylan Borrero,co COL,MO,NE Revolution,22,2002,17,10,943,51,76,74,35
Dylan Chambost,fr FRA,MO,Columbus Crew,26,1997,10,6,552,35,84,37,56
Dylan Gorosito,ar ARG,DF,Boca Juniors,17,2006,1,1,45,59,61,54,69
Dylan Mbayo,be BEL,MO,Kortrijk,21,2001,9,4,449,29,27,88,46
Dylan Nealis,us USA,DF,NY Red Bulls,25,1998,30,25,2331,55,82,76,67
Dylan Saint-Louis,cg CGO,MO,Vizela,28,1995,15,0,257,77,61,59,54
Dylan Teves,us USA,MO,Seattle Sounders,23,2000,6,1,89,60,38,37,74
Dániel Gazdag,hu HUN,MO,Philadelphia Union,27,1996,30,28,2498,72,69,43,35
Dániel Sallói,hu HUN,FW,Sporting KC,27,1996,30,23,2120,61,79,74,56
Dávid Hancko,sk SVK,DF,Feyenoord,25,1997,34,34,3034,80,86,85,35
Dávid Ďuriš,sk SVK,MO,Ascoli,24,1999,11,5,455,59,20,22,42
Dé Marcão,br BRA,DF,Atl Goianiense,22,2001,1,1,69,46,30,23,46
Dória,br BRA,DF,Santos,28,1994,24,23,2075,31,28,26,42
EDU,br BRA,DF,Vitória,23,2000,12,7,744,24,24,27,49
Earl Edwards Jr.,us USA,GK,NE Revolution,32,1992,1,1,90,39,39,43,37
Ebere Osinachi,ng NGA,FW,uy Nacional,25,1998,4,1,118,41,18,53,79
Ebou Adams,gm GAM,MF,Cardiff City,27,1996,11,3,310,32,16,19,90
Eboue Kouassi,ci CIV,MF,Arouca,25,1997,25,14,1352,32,43,18,55
Ebrima Darboe,gm GAM,MF,Sampdoria,22,2001,14,12,939,76,66,59,54
Eddie Salcedo,it ITA,FW,Calcio Lecco 1912,21,2001,10,2,281,32,58,77,51
Eddie Segura,co COL,MF,LAFC,26,1997,27,12,1348,25,42,17,43
Eddy Gnahoré,fr FRA,MF,Ascoli,29,1993,14,9,750,24,38,32,36
Edenílson,br BRA,MO,Grêmio,34,1989,30,17,1333,29,50,25,53
Edgar Guerra,co COL,MO,León,22,2001,11,9,827,54,37,75,54
Edgar López,mx MEX,MO,Toluca,24,1999,33,17,1720,57,50,37,38
Edgar Zaldívar,mx MEX,MF,Atlas,26,1996,22,11,909,60,44,35,48
Edgaras Dubickas,lt LTU,FW,FeralpiSalò,25,1998,14,8,655,75,50,44,74
Edgaras Utkus,lt LTU,DF,Cercle Brugge,23,2000,24,19,1431,69,74,42,88
Edicson Tamiche,ve VEN,DF,ve Dep Táchira,18,2005,2,1,109,28,27,61,68
Edinson Cavani,uy URU,FW,Boca Juniors,36,1987,17,16,1294,35,40,30,41
Edison Flores,pe PER,FW,pe Universitario,29,1994,6,6,435,38,58,52,61
Edisson Jordanov,bg BUL,MF,Westerlo,30,1993,14,6,588,65,44,80,74
Edo Kayembe,cd COD,MF,Watford,25,1998,35,28,2445,78,68,64,34
Edoardo Corvi,it ITA,GK,Parma,22,2001,2,2,168,39,37,43,32
Edoardo Duca,it ITA,MF,Modena,26,1997,19,15,1129,76,48,84,59
Edoardo Goldaniga,it ITA,DF,Como,29,1993,16,16,1440,64,42,41,31
Edoardo Pieragnolo,it ITA,DF,Reggiana,20,2003,33,33,2595,84,59,81,31
