Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
no NOR,DF,no Bodø/Glimt,30,1993,1,1,90,28,37,63,59
de GER,MF,de Dortmund,28,1995,28,15,1451,48,64,73,55
pl POL,MO,cy Aris Limassol FC,28,1995,6,0,67,38,39,64,63
nl NED,GK,Brentford,30,1993,37,37,3285,64,89,67,71
us USA,DF,be Genk,24,1999,4,4,360,69,46,42,39
ie IRL,FW,Brighton,18,2005,3,1,63,17,20,12,50
ie IRL,GK,Bournemouth,24,1999,4,4,360,56,45,42,50
de GER,MO,Köln,31,1991,11,3,373,56,66,49,56
at AUT,FW,it Inter,34,1989,31,7,993,63,72,49,59
si SVN,MO,si Olimpija,21,2002,5,3,238,19,18,31,34
hr CRO,MF,hr Dinamo Zagreb,21,2001,7,6,426,73,45,50,32
rs SRB,GK,es Sevilla,31,1992,17,17,1530,51,61,63,80
rs SRB,MF,rs Čukarički,30,1993,3,3,198,32,51,31,25
rs SRB,MF,pt Porto,27,1996,3,0,50,21,29,16,73
me MNE,MF,az Qarabağ,28,1995,10,10,901,63,65,64,45
hr CRO,GK,ba Zrinjski Mostar,27,1996,6,6,540,62,50,41,44
rs SRB,MF,si Olimpija,25,1997,2,1,64,21,17,16,42
rs SRB,MO,Almería,19,2003,11,2,308,44,17,11,64
rs SRB,MF,Eint Frankfurt,18,2005,1,0,6,21,12,37,7
me MNE,FW,rs TSC,23,2000,4,2,225,23,36,16,39
nz NZL,MF,rs Red Star,21,2002,4,4,296,60,19,20,48
hr CRO,MO,sk Slovan Bratislava,27,1996,6,1,154,57,64,69,45
me MNE,DF,az Qarabağ,31,1991,6,6,510,56,61,67,70
no NOR,MF,no Molde,26,1997,9,9,699,69,51,68,45
no NOR,MF,cz Sparta Prague,23,2000,3,2,181,23,23,25,44
fr FRA,FW,Udinese,22,2001,1,0,10,17,14,7,13
de GER,DF,Heidenheim,28,1994,16,5,595,49,64,69,62
br BRA,MO,hu Ferencváros,23,1999,46,37,3281,18,52,32,69
al ALB,MF,xk KF Ballkani Therandë,23,2000,3,1,125,26,33,29,32
zw ZIM,MF,Reims,27,1996,27,25,2173,68,44,36,64
nl NED,MF,Atalanta,32,1991,41,40,3560,28,59,34,62
pt POR,MO,ch Lugano,19,2004,2,1,76,25,24,16,77
hr CRO,MO,hr Dinamo Zagreb,20,2003,10,10,836,36,71,69,42
no NOR,DF,no Molde,31,1992,3,2,225,60,23,13,65
sk SVK,MF,sk Spartak Trnava,29,1993,3,3,207,40,42,33,43
sk SVK,GK,eng Newcastle Utd,34,1989,24,23,2075,41,58,49,44
no NOR,MF,no Molde,28,1995,6,6,517,42,63,56,78
hr CRO,DF,Sassuolo,25,1998,32,31,2618,43,30,40,48
dk DEN,DF,dk Nordsjælland,25,1998,6,6,540,57,74,62,40
cm CMR,MF,Hellas Verona,25,1998,28,18,1646,24,34,34,41
cz CZE,GK,cz Viktoria Plzeň,25,1998,4,4,420,41,45,45,43
no NOR,MF,no Molde,31,1991,5,4,381,31,56,42,51
sk SVK,MF,sk Spartak Trnava,32,1990,4,3,245,33,27,39,42
mk MKD,MO,rs TSC,26,1997,2,0,4,15,16,6,8
uy URU,FW,Brest,22,2001,33,21,1864,49,61,52,76
fr FRA,MO,Rennes,26,1997,31,24,1934,72,59,47,64
sk SVK,GK,sk Slovan Bratislava,23,2000,2,1,124,41,43,41,41
sk SVK,DF,Mallorca,27,1995,28,28,2349,32,47,39,46
cz CZE,DF,cz Sparta Prague,20,2003,9,9,810,66,22,33,39
no NOR,MF,eng Arsenal,24,1998,44,43,3841,91,91,83,19
sk SVK,MF,sk Spartak Trnava,25,1998,5,3,321,37,29,43,33
ar ARG,MF,Udinese,24,1998,29,21,1796,66,45,57,58
es ESP,MF,es Real Sociedad,24,1999,39,37,3366,58,55,48,55
zw ZIM,MF,Luton Town,29,1994,13,13,1130,22,33,17,64
es ESP,MO,Las Palmas,23,2000,31,17,1855,19,36,57,71
al ALB,FW,Frosinone,22,2001,22,6,534,45,39,42,60
de GER,FW,Werder Bremen,29,1994,33,32,2696,63,77,37,39
de GER,DF,Gladbach,27,1995,24,17,1566,38,32,38,58
de GER,MF,Darmstadt 98,25,1997,20,19,1482,77,56,56,60
de GER,MO,Heidenheim,23,1999,31,18,1513,42,43,28,68
de GER,GK,Köln,28,1995,34,34,3060,61,77,55,52
tg TOG,MF,Strasbourg,22,2001,32,23,2138,52,51,62,88
ua UKR,FW,ua Shakhtar,26,1997,3,0,14,52,29,64,13
jp JPN,MO,Augsburg,27,1996,2,0,32,25,16,21,31
eng ENG,FW,Chelsea,19,2003,2,0,9,34,19,32,13
eng ENG,MO,Getafe,21,2001,33,30,2662,71,59,79,20
jm JAM,DF,Sheffield Utd,26,1996,10,9,710,35,30,24,51
eng ENG,MO,eng Manchester Utd,24,1999,16,6,607,42,43,35,72
ml MLI,DF,fr Lens,30,1992,24,9,987,45,62,63,60
sn SEN,GK,Clermont Foot,21,2001,4,4,360,41,51,59,47
cz CZE,GK,Leverkusen,23,2000,13,13,1170,49,44,56,41
hr CRO,DF,Darmstadt 98,24,1998,26,21,1698,56,49,37,69
hr CRO,DF,ba Zrinjski Mostar,28,1995,3,3,218,29,26,12,38
rs SRB,DF,rs TSC,20,2003,2,2,158,29,14,9,32
hr CRO,MF,eng Manchester City,29,1994,36,21,1984,58,65,70,46
it ITA,FW,Genoa,24,1999,29,26,2216,43,34,30,53
es ESP,DF,Dortmund,23,2000,3,2,110,57,57,78,67
br BRA,DF,Frosinone,19,2004,4,3,219,24,38,50,43
pl POL,MF,eng Liverpool,19,2003,1,0,18,38,31,69,16
pl POL,DF,Cagliari,26,1997,21,12,1139,59,55,40,55
pl POL,MF,Salernitana,20,2003,29,10,1145,29,31,35,41
si SVN,GK,si Olimpija,23,1999,2,2,180,41,39,46,53
br BRA,GK,pt Braga,31,1992,8,8,750,41,46,42,62
br BRA,MO,Wolves,24,1999,32,29,2440,74,59,62,48
br BRA,MO,Crystal Palace,19,2004,10,1,232,47,67,59,53
br BRA,MF,Sassuolo,25,1997,31,27,2501,58,57,47,44
pt POR,MO,eng Manchester City,24,1998,26,14,1262,52,83,78,48
br BRA,MF,pt Sporting CP,28,1995,10,9,739,37,56,62,48
br BRA,MF,az Qarabağ,25,1997,8,4,414,71,19,51,47
au AUS,GK,nl AZ Alkmaar,31,1992,5,5,450,56,44,46,49
at AUT,MO,Darmstadt 98,26,1996,23,10,1021,35,35,34,58
dk DEN,MF,Brentford,27,1996,32,27,2204,73,74,44,48
dk DEN,DF,Brentford,33,1990,14,12,1087,69,56,40,51
no NOR,MF,no Molde,19,2003,9,9,779,41,50,48,52
lu LUX,MO,Köln,22,2001,6,0,112,22,57,33,35
pt POR,MO,Brest,26,1996,30,12,1187,52,42,34,69
no NOR,MF,be Union SG,25,1997,9,4,410,79,71,51,54
fr FRA,GK,Le Havre,32,1990,1,1,90,41,45,41,33
fr FRA,FW,Rennes,17,2006,2,0,18,65,23,88,80
fr FRA,MO,de Bayern Munich,18,2005,38,7,1195,87,73,85,43
uy URU,DF,it Napoli,25,1997,29,21,1897,74,80,75,68
uy URU,FW,Granada,20,2002,14,3,369,29,31,41,64
be BEL,MF,be Gent,18,2005,2,0,22,58,60,47,16
hr CRO,MO,ba Zrinjski Mostar,24,1999,6,3,352,35,28,28,89
rs SRB,DF,Mallorca,30,1993,26,25,2258,56,38,20,53
cy CYP,MF,cy Aris Limassol FC,26,1997,3,0,23,64,47,35,31
be BEL,MF,be Gent,21,2001,6,5,385,39,37,65,52
de GER,DF,de Dortmund,34,1988,38,33,2751,68,68,50,83
no NOR,MF,no Molde,28,1995,4,4,351,29,35,50,69
nl NED,MF,nl Feyenoord,23,1999,8,7,678,70,66,62,51
ie IRL,MF,Wolves,31,1992,30,9,1150,57,39,48,64
dk DEN,MF,sct Celtic,22,2000,6,6,486,56,79,61,64
sct SCO,MO,Newcastle Utd,33,1989,13,0,128,76,46,65,74
eng ENG,DF,eng Newcastle Utd,27,1995,5,1,100,51,73,54,13
us USA,GK,Nott'ham Forest,29,1994,17,17,1530,53,44,43,47
it ITA,MO,Empoli,21,2002,36,18,1788,54,34,51,61
it ITA,MF,it Inter,33,1989,40,31,2811,57,44,40,41
it ITA,DF,Milan,23,1999,37,31,2742,62,48,44,57
it ITA,DF,Torino,23,2000,26,17,1491,28,30,15,65
se SWE,FW,Bayern Munich,17,2005,1,0,16,17,21,25,25
it ITA,MF,Monza,26,1997,37,37,3222,60,60,52,39
it ITA,FW,it Napoli,29,1993,45,39,2936,67,89,73,45
it ITA,MF,Cagliari,19,2003,26,19,1972,56,43,22,51
it ITA,DF,Atalanta,21,2002,44,38,3320,75,79,76,43
de GER,MF,Darmstadt 98,26,1997,24,21,1802,58,58,57,54
de GER,DF,Freiburg,29,1994,32,30,2668,46,65,50,43
fr FRA,DF,Metz,27,1996,30,30,2700,76,66,64,68
nl NED,DF,de Bayern Munich,23,1999,28,21,1858,66,62,56,55
fr FRA,FW,Nantes,20,2003,22,12,1044,74,48,70,48
fi FIN,MF,fi HJK,21,2002,4,4,314,36,58,62,86
it ITA,DF,Genoa,29,1993,27,27,2306,51,23,22,39
ch SUI,FW,ch Lugano,32,1991,3,3,199,49,76,81,51
it ITA,DF,Milan,29,1994,1,0,33,59,29,22,92
it ITA,DF,Juventus,30,1992,1,1,45,48,48,41,32
it ITA,MO,Empoli,32,1991,15,3,366,33,15,18,53
it ITA,DF,it Roma,17,2006,1,0,5,21,13,14,13
it ITA,GK,Juventus,30,1992,3,3,225,41,43,41,37
it ITA,DF,Sassuolo,21,2002,15,12,979,52,33,33,59
it ITA,FW,it Lazio,28,1995,34,30,2416,56,67,81,74
se SWE,MF,Wolfsburg,24,1999,25,20,1715,70,66,55,47
pl POL,DF,eng Aston Villa,25,1997,40,30,2906,80,73,75,40
fr FRA,MF,it Lazio,24,1999,43,31,2881,59,66,55,31
be BEL,GK,Strasbourg,31,1992,35,35,3150,58,69,43,53
ar ARG,MO,Frosinone,20,2003,36,36,3121,70,75,70,52
ar ARG,MF,be Genk,21,2002,6,4,375,30,41,36,49
ar ARG,MO,bg Ludogorets,26,1996,5,1,108,80,67,34,8
uy URU,MF,it Lazio,31,1991,37,14,1622,74,59,57,64
uy URU,DF,Sassuolo,25,1997,15,13,1014,58,77,70,56
sk SVK,MO,Bochum,27,1995,24,20,1661,30,39,13,70
cz CZE,MF,cz Slavia Prague,19,2003,3,0,73,75,46,68,15
cz CZE,MF,cz Sparta Prague,22,2001,5,4,352,37,53,72,51
cz CZE,MO,cz Viktoria Plzeň,31,1992,8,4,328,30,22,15,29
dk DEN,MO,at RB Salzburg,20,2003,3,3,206,25,67,44,39
uy URU,MF,Getafe,27,1995,7,3,339,50,43,37,30
ar ARG,FW,tr Galatasaray,30,1993,8,8,698,60,62,19,50
br BRA,MF,nl PSV Eindhoven,24,1999,3,2,183,52,53,62,39
hr CRO,DF,hr Dinamo Zagreb,20,2003,7,6,542,48,43,55,65
eng ENG,DF,Bournemouth,23,2000,20,13,1237,48,60,60,43
de GER,MF,Köln,19,2004,24,18,1756,55,41,67,76
sct SCO,DF,at Sturm Graz,19,2003,6,2,208,55,49,53,47
eng ENG,DF,Wolves,26,1997,38,38,3420,57,48,44,50
eng ENG,MF,Sheffield Utd,26,1997,10,4,503,35,23,31,67
de GER,MF,Hoffenheim,0,0,1,0,12,21,12,28,7
es ESP,FW,Osasuna,0,0,1,0,3,36,14,7,13
fr FRA,MF,Lyon,23,2000,34,34,3022,63,83,77,61
fr FRA,DF,Wolfsburg,23,2000,28,27,2362,64,57,34,63
uy URU,FW,Cádiz,26,1996,31,12,1163,24,33,28,59
be BEL,DF,be Club Brugge,22,2000,10,9,801,78,86,62,65
de GER,DF,Mainz 05,25,1998,7,4,379,25,26,13,41
fr FRA,DF,hr Dinamo Zagreb,25,1998,5,4,385,28,29,21,29
be BEL,MO,Reims,23,1999,5,1,162,32,35,57,50
fr FRA,DF,Metz,31,1991,22,22,1832,39,40,53,51
fr FRA,DF,Montpellier,21,2002,28,27,2304,49,43,44,57
fr FRA,MF,Clermont Foot,34,1989,21,17,1296,47,44,41,73
fr FRA,MF,it Fiorentina,25,1997,31,14,1487,61,69,57,29
de GER,MF,Wolfsburg,29,1994,30,27,2506,60,73,38,49
de GER,DF,Augsburg,23,2000,14,9,810,50,32,37,63
de GER,MO,Hoffenheim,20,2002,33,29,2420,79,35,50,36
de GER,FW,Freiburg,22,2000,3,0,13,17,14,20,31
de GER,MF,Freiburg,26,1996,43,43,3783,55,62,54,42
de GER,DF,Stuttgart,26,1997,31,23,2103,82,89,87,73
de GER,MO,Freiburg,29,1994,22,2,426,61,34,38,63
de GER,MF,Bochum,27,1995,21,13,1070,83,69,57,69
at AUT,DF,Gladbach,25,1998,25,24,2066,71,73,59,72
be BEL,DF,Clermont Foot,26,1997,20,20,1659,33,56,53,61
ci CIV,MO,West Ham,26,1996,13,1,177,72,68,62,54
se SWE,FW,nl AZ Alkmaar,20,2002,2,2,127,36,70,61,54
tz TAN,FW,gr PAOK,30,1992,8,4,408,41,40,45,58
al ALB,MO,Lecce,19,2003,6,2,205,25,55,18,34
ma MAR,MF,Frosinone,31,1991,10,3,200,33,27,30,62
ir IRN,FW,pt Porto,31,1992,7,6,545,64,75,43,70
dz ALG,MF,Clermont Foot,31,1992,23,15,1231,43,38,47,62
fr FRA,DF,Nice,22,2000,32,31,2654,65,68,78,55
ba BIH,MF,ba Zrinjski Mostar,27,1996,5,3,285,26,20,42,64
nl NED,FW,es Atlético Madrid,29,1994,26,9,997,76,72,65,37
de GER,FW,Hoffenheim,25,1998,8,2,266,36,48,52,32
de GER,MO,Freiburg,21,2002,32,20,1807,42,53,49,72
tr TUR,GK,tr Beşiktaş,34,1989,3,3,270,41,55,54,58
de GER,MF,Augsburg,18,2005,4,1,118,87,46,65,51
tr TUR,MF,tr Fenerbahçe,28,1994,4,2,158,42,60,68,16
de GER,MF,Mainz 05,22,2001,11,3,257,51,39,68,46
cd COD,MO,ch Young Boys,25,1997,8,7,594,51,45,44,34
eng ENG,FW,eng Manchester City,19,2003,2,1,107,75,45,66,72
pa PAN,DF,Marseille,27,1996,23,12,1280,77,67,70,47
it ITA,MO,Hellas Verona,25,1998,34,33,2781,37,26,23,69
at AUT,FW,Freiburg,29,1994,40,21,2028,67,57,30,71
ie IRL,FW,sct Celtic,24,1999,2,1,97,33,66,62,81
it ITA,DF,it Fiorentina,19,2004,32,27,2470,70,70,71,50
eng ENG,DF,Everton,30,1993,9,4,439,77,30,46,38
eng ENG,FW,Newcastle Utd,19,2003,1,0,1,17,14,7,13
ie IRL,MO,Burnley,23,2000,2,0,20,59,15,56,17
eng ENG,MF,Brentford,19,2004,8,0,59,61,35,89,50
fr FRA,MO,Crystal Palace,21,2001,19,14,1275,89,88,85,55
de GER,GK,Werder Bremen,28,1995,27,27,2430,63,71,57,70
jm JAM,FW,West Ham,33,1990,32,24,2017,48,45,54,52
sk SVK,MF,cz Slavia Prague,24,1999,5,1,175,41,48,73,65
sk SVK,FW,sk Spartak Trnava,35,1988,6,6,454,32,26,15,61
pl POL,MO,be Club Brugge,23,2000,11,7,640,56,70,61,51
ch SUI,MF,Bologna,26,1997,36,26,2230,33,55,53,34
fr FRA,MF,Atalanta,23,2000,11,1,198,48,65,82,59
be BEL,MO,be Antwerp,22,2001,5,5,384,46,42,52,56
it ITA,GK,Frosinone,24,1999,8,7,675,49,38,40,47
it ITA,GK,Monza,26,1997,33,33,2872,56,52,67,65
be BEL,FW,tr Fenerbahçe,29,1993,8,7,579,56,45,36,58
nl NED,FW,cz Slavia Prague,30,1992,5,3,217,51,67,81,58
nl NED,DF,Tottenham,22,2001,27,27,2339,51,45,56,55
es ESP,MO,Alavés,23,1999,3,1,65,32,9,16,25
py PAR,FW,eng Newcastle Utd,29,1994,39,27,2350,44,69,67,76
zm ZAM,MF,ch Young Boys,19,2004,3,0,60,43,20,17,60
es ESP,DF,Girona,22,2001,35,35,3032,77,86,77,20
es ESP,MF,Celta Vigo,20,2003,15,2,300,41,34,78,39
es ESP,DF,Granada,25,1998,19,17,1560,53,26,33,63
si SVN,MF,sk Spartak Trnava,19,2003,3,0,94,23,35,54,59
si SVN,MF,tr Fenerbahçe,29,1994,6,4,339,73,54,62,26
rs SRB,MF,Celta Vigo,27,1995,12,9,808,40,37,68,60
rs SRB,FW,rs Čukarički,16,2007,6,2,287,21,47,42,32
za RSA,MO,cy Aris Limassol FC,26,1996,6,6,480,21,39,53,68
rs SRB,MF,gr AEK Athens,28,1995,4,4,282,80,46,67,17
dk DEN,FW,at Sturm Graz,20,2003,4,4,242,77,38,22,46
be BEL,MO,nl Ajax,18,2005,1,0,31,34,39,58,8
es ESP,DF,Las Palmas,22,2001,36,36,3178,25,55,55,57
fr FRA,GK,it Milan,28,1995,41,41,3609,66,80,65,66
be BEL,MO,Burnley,24,1999,16,3,420,19,37,59,54
es ESP,MF,Athletic Club,19,2003,7,1,151,35,41,35,24
es ESP,MF,es Real Sociedad,27,1996,39,34,3112,77,67,62,63
es ESP,MO,es Real Sociedad,26,1997,40,30,2741,53,34,23,48
es ESP,MF,Athletic Club,30,1993,27,18,1534,62,53,33,61
eng ENG,MF,Tottenham,15,2007,2,0,4,21,28,70,16
dk DEN,MF,Brentford,23,2000,23,7,842,56,72,63,69
dk DEN,DF,Toulouse,28,1995,31,26,2095,64,61,78,51
dk DEN,FW,Union Berlin,22,2001,18,4,486,46,43,40,67
dk DEN,MF,se Häcken,32,1990,6,6,475,61,65,69,55
ir IRN,DF,gr AEK Athens,29,1993,4,0,90,56,23,81,24
rs SRB,DF,rs Čukarički,27,1996,2,2,142,28,24,30,21
hr CRO,MF,Genoa,34,1989,33,32,2535,50,59,40,52
ca CAN,GK,sk Slovan Bratislava,35,1987,7,7,593,56,49,59,52
rs SRB,MF,rs TSC,32,1991,6,5,421,26,29,33,52
mk MKD,MO,sk Spartak Trnava,25,1998,2,0,36,29,9,4,60
rs SRB,DF,rs Red Star,32,1991,6,5,415,49,50,52,59
rs SRB,DF,pl Raków,31,1992,5,5,450,70,54,36,31
ba BIH,FW,Hellas Verona,33,1990,37,26,2461,45,37,24,54
sk SVK,DF,fr Paris S-G,28,1995,30,23,2167,45,46,37,48
rs SRB,GK,Roma,23,1999,29,29,2640,53,53,58,67
hu HUN,DF,Bournemouth,19,2003,28,22,1970,59,51,66,53
xk KVX,MO,tr Beşiktaş,27,1996,4,3,222,26,28,44,45
rs SRB,DF,rs TSC,33,1990,6,5,456,46,53,51,30
au AUS,FW,rs Red Star,29,1994,1,0,9,17,14,7,21
rs SRB,MF,Union Berlin,27,1996,5,0,88,79,18,70,38
rs SRB,DF,Werder Bremen,27,1995,23,21,1920,63,61,53,37
rs SRB,MF,rs TSC,26,1996,6,2,229,46,40,22,47
ao ANG,MO,il Maccabi Tel Aviv,23,1999,8,8,615,42,62,86,57
me MNE,MF,Cádiz,24,1999,1,0,5,64,28,13,22
me MNE,MF,rs Red Star,29,1993,5,5,373,50,70,50,50
hr CRO,FW,Monza,28,1995,10,1,287,54,43,46,47
fi FIN,DF,fi HJK,28,1995,4,4,356,46,28,26,44
ba BIH,MO,ch Servette FC,33,1990,10,9,853,48,67,58,62
nl NED,DF,Atalanta,23,2000,19,5,534,73,45,81,32
sct SCO,FW,sct Celtic,17,2006,1,0,16,17,14,61,50
de GER,MF,Werder Bremen,29,1994,30,30,2636,75,70,76,55
ml MLI,DF,Montpellier,24,1999,13,12,1054,66,36,43,75
tn TUN,MO,hu Ferencváros,23,1999,7,1,219,43,70,79,73
fr FRA,MO,es Real Sociedad,19,2004,32,13,1241,47,46,70,51
gn GUI,DF,ch Young Boys,25,1997,6,6,537,33,50,35,55
dz ALG,FW,be Union SG,23,2000,9,8,697,64,68,71,61
ci CIV,FW,Lorient,21,2001,16,14,1138,74,59,52,61
fr FRA,MO,Strasbourg,18,2005,2,0,14,15,16,41,8
fr FRA,MO,Clermont Foot,17,2006,2,0,29,54,47,67,8
ml MLI,MF,Monaco,23,2000,26,20,1570,57,67,58,54
dk DEN,MO,Reims,21,2002,25,19,1648,61,65,80,35
ci CIV,MF,dk Nordsjælland,21,2001,6,5,419,42,63,50,47
fr FRA,FW,Lyon,19,2004,1,0,2,17,21,36,13
eg EGY,MF,eng Arsenal,31,1992,5,1,90,35,27,27,29
no NOR,MO,dk FC Copenhagen,28,1994,8,8,684,70,40,38,73
tn TUN,MF,ch Lugano,23,2000,5,3,225,42,41,55,40
fr FRA,MF,Lecce,21,2001,23,15,1378,43,41,45,62
gn GUI,FW,Le Havre,25,1998,22,16,1389,58,46,55,48
eg EGY,FW,Liverpool,31,1992,41,32,2934,87,90,76,42
fr FRA,DF,de RB Leipzig,23,2000,39,30,2736,80,72,67,67
il ISR,MF,hu Ferencváros,25,1998,8,8,669,58,82,70,51
gh GHA,MF,at Sturm Graz,21,2002,2,0,15,39,11,58,7
gh GHA,MO,West Ham,22,2000,42,36,3249,71,56,76,68
gh GHA,DF,Monaco,24,1999,12,11,1035,37,65,58,70
es ESP,MO,Osasuna,29,1994,28,23,2006,35,51,38,56
it ITA,FW,Juventus,23,2000,19,8,654,28,27,49,62
ec ECU,MF,Chelsea,21,2001,35,33,2866,47,62,43,65
cz CZE,FW,cz Slavia Prague,24,1999,7,5,398,81,74,44,54
se SWE,FW,be Gent,18,2005,8,5,439,62,59,84,59
tn TUN,DF,Lorient,25,1998,25,25,2204,31,46,48,59
br BRA,DF,pt Benfica,22,2001,6,5,480,40,48,62,78
eng ENG,MF,cy Aris Limassol FC,23,1999,6,0,120,39,49,41,70
eng ENG,MO,Nott'ham Forest,23,2000,37,35,3156,50,76,46,56
gn GUI,MO,fr Lens,25,1998,28,2,683,74,66,70,75
eng ENG,MO,eng Aston Villa,21,2002,16,12,976,55,56,46,44
fr FRA,MF,Nice,28,1994,29,24,1964,71,67,75,41
de GER,FW,Bochum,22,2000,26,14,1247,43,50,43,51
de GER,DF,Wolfsburg,24,1999,22,21,1742,27,46,36,73
de GER,GK,Gladbach,25,1997,27,27,2430,54,43,48,60
gh GHA,FW,Bochum,25,1998,11,2,281,49,60,68,36
dk DEN,MF,Genoa,22,2001,37,36,3145,50,42,41,74
dk DEN,MF,pt Sporting CP,24,1999,10,8,622,22,45,32,55
no NOR,MF,Genoa,27,1996,24,9,1157,61,41,30,49
sn SEN,GK,Clermont Foot,30,1993,30,30,2700,62,66,67,77
ng NGA,MO,Nantes,28,1995,22,21,1788,62,59,85,30
ng NGA,FW,at LASK,21,2002,5,5,392,56,46,68,83
eg EGY,FW,Nantes,25,1997,29,24,2002,56,48,40,71
gn GUI,MF,Valencia,26,1996,14,12,1073,44,27,31,65
fr FRA,MO,bg Ludogorets,24,1999,4,1,88,55,81,80,51
fr FRA,MO,eng Aston Villa,24,1999,49,33,2820,70,71,63,22
ml MLI,MF,Cádiz,19,2003,1,0,1,21,11,16,7
ml MLI,DF,Toulouse,22,2000,30,22,1947,63,67,57,46
sn SEN,FW,at LASK,26,1996,4,0,64,25,16,55,57
sn SEN,DF,Nott'ham Forest,27,1996,21,15,1460,50,33,49,63
fr FRA,MF,Nantes,33,1989,26,21,1821,36,36,49,36
gn GUI,FW,it Atalanta,19,2003,1,0,1,54,35,49,13
ba BIH,MF,hu Ferencváros,30,1992,4,0,67,21,27,44,35
ng NGA,FW,cz Slavia Prague,23,2000,3,0,90,71,37,22,55
at AUT,MO,Clermont Foot,22,2000,33,29,2554,60,72,58,34
0,FW,tr Fenerbahçe,17,2006,1,0,1,36,14,70,13
es ESP,DF,be Genk,23,2000,4,4,360,21,22,32,63
zw ZIM,DF,md Sheriff Tiraspol,22,2001,6,4,399,29,24,22,77
ma MAR,FW,Las Palmas,27,1995,38,32,2449,34,62,46,71
br BRA,DF,Nott'ham Forest,21,2002,32,32,2789,47,49,47,54
jo JOR,FW,Montpellier,26,1997,27,24,1928,64,60,74,62
tr TUR,FW,tr Beşiktaş,16,2007,1,0,30,52,60,72,13
si SVN,FW,si Olimpija,32,1990,6,1,139,68,43,46,26
sr SUR,DF,hu Ferencváros,28,1994,3,1,116,41,37,19,43
ua UKR,FW,Chelsea,22,2001,31,18,1576,67,72,80,62
ua UKR,DF,ua Shakhtar,27,1996,7,7,630,74,41,30,44
ua UKR,GK,ua Zorya Luhansk,21,2002,5,5,450,41,42,42,33
eng ENG,MF,Brentford,20,2002,3,0,13,57,48,67,16
nl NED,FW,Monaco,22,2001,9,0,85,74,19,59,66
nl NED,FW,nl AZ Alkmaar,20,2003,5,4,283,56,62,75,62
al ALB,FW,Granada,28,1995,34,28,2448,47,45,28,49
pt POR,DF,it Napoli,32,1991,25,17,1417,54,88,72,41
ar ARG,MF,Las Palmas,20,2003,29,20,1623,28,48,40,50
xk KVX,DF,Torino,28,1995,28,15,1379,59,83,77,24
ci CIV,MO,Metz,20,2003,6,1,110,27,31,38,52
fi FIN,MO,Toulouse,21,2002,10,0,140,56,71,55,57
fr FRA,DF,Getafe,20,2002,2,2,180,23,24,14,13
fr FRA,MO,Le Havre,24,1999,18,12,1009,63,68,50,38
dz ALG,MF,fr Lille,28,1994,33,29,2464,30,60,49,66
fr FRA,MF,es Betis,30,1993,23,13,1290,79,85,84,30
gn GUI,MF,Werder Bremen,28,1995,5,1,109,42,44,64,38
es ESP,DF,es Real Madrid,33,1990,41,29,2726,37,48,42,31
es ESP,MO,de Eint Frankfurt,18,2004,12,0,116,70,21,26,73
es ESP,MF,Osasuna,28,1995,15,5,512,69,33,51,65
de GER,MF,Mainz 05,26,1996,23,16,1401,71,84,59,52
it ITA,DF,Frosinone,24,1999,20,15,1497,84,75,76,33
uy URU,MF,Cagliari,27,1995,33,29,2341,66,58,59,59
ar ARG,DF,es Atlético Madrid,25,1998,40,29,2639,83,74,81,43
ar ARG,DF,Alavés,27,1996,25,11,1141,70,50,55,65
sn SEN,MF,fr Lens,31,1992,22,19,1418,33,68,47,64
fr FRA,MO,Crystal Palace,21,2002,20,0,349,28,38,70,74
bf BFA,DF,rs Red Star,20,2002,6,6,540,26,21,36,54
br BRA,DF,it Napoli,22,2001,20,16,1403,43,65,59,57
nl NED,MF,eng Manchester City,28,1995,36,27,2426,56,59,50,48
ie IRL,DF,Brentford,22,2001,32,29,2652,55,53,44,57
ie IRL,FW,Wolves,18,2005,7,1,186,32,40,38,69
be BEL,FW,be Union SG,19,2004,1,0,2,17,21,17,13
cm CMR,MO,Gladbach,23,2000,32,14,1385,63,52,68,67
sct SCO,DF,Everton,21,2001,20,9,1005,51,70,64,54
eng ENG,MO,Burnley,29,1994,12,0,142,50,63,86,43
ng NGA,MF,Leverkusen,24,1999,35,16,1388,94,70,75,33
fr FRA,DF,Nantes,18,2005,13,11,1022,24,29,22,39
cd COD,FW,Augsburg,21,2002,1,0,5,36,58,69,22
gh GHA,DF,Lorient,20,2002,15,14,1243,32,41,48,54
eng ENG,DF,Crystal Palace,32,1991,19,14,1338,28,34,47,46
eng ENG,DF,sct Celtic,26,1997,2,1,90,28,42,61,35
ma MAR,DF,West Ham,27,1996,27,26,2266,56,39,38,53
al ALB,MO,xk KF Ballkani Therandë,26,1997,6,6,476,18,34,59,51
fr FRA,FW,Brentford,26,1996,31,14,1432,62,66,48,48
tr TUR,DF,tr Beşiktaş,32,1991,3,2,186,32,51,48,76
wls WAL,DF,Nott'ham Forest,22,2001,26,18,1637,58,59,72,74
al ALB,MO,Sassuolo,24,1999,28,15,1310,48,55,51,32
ar ARG,DF,Udinese,23,2000,36,36,3238,42,38,47,74
fr FRA,MF,fr Lens,22,2001,30,19,1914,55,53,46,57
de GER,MO,Mainz 05,18,2005,5,1,124,41,33,68,60
