Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Ansu Fati,es ESP,MO,Brighton,20,2002,28,7,936,69,61,65,36
Antal Yaakobishvili,hu HUN,DF,Girona,19,2004,1,0,61,50,50,8,81
Ante Budimir,hr CRO,FW,Osasuna,32,1991,33,29,2435,65,44,26,66
Ante Crnac,hr CRO,FW,pl Raków,19,2003,6,3,291,31,57,42,65
Ante Rebić,hr CRO,MO,tr Beşiktaş,29,1993,3,1,102,47,59,74,17
Anthony Baron,gp GLP,MF,ch Servette FC,30,1992,7,1,142,41,75,78,45
Anthony Caci,fr FRA,DF,Mainz 05,26,1997,31,29,2486,80,82,72,43
Anthony Elanga,se SWE,MO,Nott'ham Forest,21,2002,36,25,2433,51,49,61,49
Anthony Gordon,eng ENG,FW,eng Newcastle Utd,22,2001,41,39,3327,72,80,75,67
Anthony Jung,de GER,DF,Werder Bremen,31,1991,31,30,2579,56,49,46,43
Anthony Lopes,pt POR,GK,Lyon,32,1990,31,31,2790,56,71,65,44
Anthony Losilla,fr FRA,MF,Bochum,37,1986,31,31,2576,44,38,26,62
Anthony Lozano,hn HON,MO,Getafe,30,1993,19,10,864,47,25,18,49
Anthony Martial,fr FRA,MO,eng Manchester Utd,27,1995,17,5,498,46,46,39,32
Anthony Moris,lu LUX,GK,be Union SG,33,1990,8,8,720,58,50,43,45
Anthony Olusanya,fi FIN,MO,fi HJK,22,2000,3,0,35,54,75,46,56
Anthony Oyono,ga GAB,DF,Frosinone,22,2001,16,14,1198,46,57,76,66
Anthony Racioppi,ch SUI,GK,ch Young Boys,24,1998,5,5,450,58,48,43,45
Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,1010,41,84,46,51
Anthony Valencia,ec ECU,MO,be Antwerp,20,2003,3,0,38,24,23,41,8
Anto Grgić,ch SUI,MF,ch Lugano,26,1996,3,3,239,34,61,17,39
Antoine Griezmann,fr FRA,MO,es Atlético Madrid,32,1991,43,41,3462,76,77,45,51
Antoine Joujou,fr FRA,MO,Le Havre,20,2003,23,6,779,41,48,79,77
Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,2702,52,42,45,29
Antoine Mendy,sn SEN,DF,Nice,19,2004,10,4,418,44,51,50,54
Antoine Semenyo,gh GHA,FW,Bournemouth,23,2000,33,25,2105,76,65,78,71
Anton Ari Einarsson,is ISL,GK,is Breiðablik,28,1994,6,6,540,59,49,54,53
Anton Bol,ua UKR,DF,ua Zorya Luhansk,20,2003,4,3,286,52,56,40,60
Anton Gaaei,dk DEN,DF,nl Ajax,20,2002,8,4,447,42,37,80,34
Anton Logi Lúðvíksson,is ISL,MF,is Breiðablik,20,2003,6,6,524,23,40,38,34
Anton Nedyalkov,bg BUL,DF,bg Ludogorets,30,1993,3,3,270,65,77,73,74
Anton Stach,de GER,MF,Hoffenheim,24,1998,33,28,2491,64,63,62,80
Anton Zhylkin,ua UKR,GK,ua Zorya Luhansk,20,2003,1,0,1,40,35,43,34
Antonee Robinson,us USA,DF,Fulham,25,1997,37,37,3265,52,74,85,74
Antoni Milambo,nl NED,MF,nl Feyenoord,18,2005,3,0,50,60,73,78,19
Antonin Cartillier,fr FRA,DF,Monaco,19,2004,1,0,8,29,11,61,8
Antonino Gallo,it ITA,DF,Lecce,23,2000,35,30,2490,53,80,81,46
Antonio Adán,es ESP,GK,pt Sporting CP,36,1987,6,6,540,40,46,55,35
Antonio Blanco,es ESP,MF,Alavés,23,2000,33,29,2426,30,51,36,60
Antonio Candreva,it ITA,MO,Salernitana,36,1987,34,32,2750,63,75,46,27
Antonio Ivancic,hr CRO,MF,ba Zrinjski Mostar,28,1995,6,6,483,40,36,24,47
Antonio Marin,hr CRO,MO,hr Dinamo Zagreb,22,2001,3,0,32,95,87,71,73
Antonio Mirante,it ITA,GK,Milan,40,1983,2,2,177,40,38,43,52
Antonio Nusa,no NOR,MO,be Club Brugge,18,2005,7,2,223,82,54,94,28
Antonio Puertas,es ESP,MO,Granada,31,1992,27,6,730,40,50,52,67
Antonio Raillo,es ESP,DF,Mallorca,31,1991,26,25,2195,73,51,39,65
Antonio Rüdiger,de GER,DF,es Real Madrid,30,1993,45,41,3749,47,54,28,32
Antonio Sanabria,py PAR,MO,Torino,27,1996,35,23,2133,35,29,19,47
Antonio Sivera,es ESP,GK,Alavés,26,1996,34,34,3060,66,64,43,44
Antonio Sánchez,es ESP,MF,Mallorca,26,1997,29,21,1452,71,50,67,31
Antonio Tikvić,hr CRO,DF,Udinese,19,2004,1,0,1,29,11,8,4
Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,2,1,117,43,14,9,91
Antony,br BRA,FW,eng Manchester Utd,23,2000,33,18,1556,50,75,80,78
Antonín Barák,cz CZE,MF,it Fiorentina,28,1994,31,12,1256,86,69,70,28
Antwoine Hackford,eng ENG,FW,Sheffield Utd,19,2004,2,0,13,24,17,20,13
António Silva,pt POR,DF,pt Benfica,19,2003,10,10,847,32,43,54,55
Anwar El Ghazi,nl NED,MF,Mainz 05,28,1995,3,0,54,52,53,85,7
Apostolos Apostolopoulos,gr GRE,DF,gr Olympiacos,20,2002,1,0,14,29,11,71,32
Ar'jany Martha,nl NED,MO,nl Ajax,19,2003,2,0,59,47,74,11,50
Arb Manaj,xk KVX,MO,xk KF Ballkani Therandë,25,1998,3,0,33,26,8,4,24
Arbnor Muja,al ALB,FW,be Antwerp,24,1998,5,4,357,55,42,74,48
Arbër Hoxha,al ALB,FW,hr Dinamo Zagreb,24,1998,4,4,271,69,62,81,57
Arbër Potoku,xk KVX,DF,xk KF Ballkani Therandë,29,1994,3,1,142,51,54,43,48
Archie Brown,eng ENG,MF,be Gent,21,2002,6,5,475,50,68,88,41
Arda Güler,tr TUR,MO,Real Madrid,18,2005,10,4,377,90,48,67,55
Ardian Ismajli,al ALB,DF,Empoli,26,1996,26,23,2045,28,31,22,49
Aridane Hernández,es ESP,DF,Rayo Vallecano,34,1989,19,19,1690,23,23,14,33
Arijanet Muric,xk KVX,GK,Burnley,24,1998,10,10,900,68,85,59,80
Arijon Ibrahimović,de GER,MO,Frosinone,17,2005,16,5,474,59,66,58,55
Aritz Elustondo,es ESP,DF,es Real Sociedad,29,1994,20,9,984,43,54,47,57
Arkadiusz Milik,pl POL,FW,Juventus,29,1994,32,7,919,60,61,39,64
Armand Lauriente,fr FRA,FW,Sassuolo,24,1998,37,35,2908,53,71,79,59
Armando Broja,al ALB,FW,Chelsea,21,2001,21,6,542,41,50,64,32
Armando Izzo,it ITA,DF,Monza,31,1992,23,20,1650,36,55,32,48
Armando Obispo,nl NED,DF,nl PSV Eindhoven,24,1999,2,1,91,44,43,43,32
Armel Bella Kotchap,de GER,DF,nl PSV Eindhoven,21,2001,2,1,84,44,23,8,59
Armel Junior Zohouri,ci CIV,DF,md Sheriff Tiraspol,22,2001,5,4,414,45,36,62,63
Armend Thaqi,xk KVX,MF,xk KF Ballkani Therandë,30,1992,6,5,451,45,61,66,42
Arnau Martinez,es ESP,DF,Girona,20,2003,21,14,1241,43,83,62,47
Arnau Puigmal,es ESP,MO,Almería,22,2001,11,3,255,26,43,28,40
Arnau Tenas,es ESP,GK,Paris S-G,22,2001,6,5,529,57,78,43,34
Arnaud Kalimuendo,fr FRA,FW,Rennes,21,2002,36,29,2442,66,58,46,39
Arnaud Nordin,fr FRA,MO,Montpellier,25,1998,20,15,1246,79,65,85,37
Arnaut Danjuma,nl NED,MO,Everton,26,1997,14,5,595,46,23,61,39
Arne Engels,be BEL,MF,Augsburg,19,2003,32,13,1405,79,59,54,49
Arne Maier,de GER,MF,Augsburg,24,1999,22,10,1003,86,86,72,35
Arnór Sveinn Aðalsteinsson,is ISL,MF,is Breiðablik,37,1986,1,0,9,17,15,7,25
Aron Dønnum,no NOR,MO,Toulouse,25,1998,35,27,2214,40,63,69,46
Arouna Sangante,sn SEN,DF,Le Havre,21,2002,30,30,2687,41,52,51,62
Arsen Zakharyan,ru RUS,MO,es Real Sociedad,20,2003,34,17,1447,45,64,45,60
Arsenii Batahov,ua UKR,DF,ua Zorya Luhansk,21,2002,4,4,360,51,80,42,44
Artem Bondarenko,ua UKR,MF,ua Shakhtar,22,2000,6,4,393,39,38,21,51
Artem Dovbyk,ua UKR,FW,Girona,26,1997,36,32,2587,62,51,29,35
Arthur,br BRA,DF,Leverkusen,20,2003,4,2,184,59,75,92,52
Arthur Atta,fr FRA,MO,Metz,20,2003,21,10,924,44,58,29,79
Arthur Cabral,br BRA,MO,pt Benfica,25,1998,8,3,334,50,27,13,54
Arthur Desmas,fr FRA,GK,Le Havre,29,1994,33,33,2970,55,56,43,45
Arthur Masuaku,cd COD,DF,tr Beşiktaş,29,1993,3,3,270,59,77,84,62
Arthur Melo,br BRA,MF,it Fiorentina,26,1996,42,29,2504,71,77,50,57
Arthur Theate,be BEL,DF,Rennes,23,2000,36,34,2937,55,58,63,44
Arthur Vermeeren,be BEL,MF,be Antwerp,18,2005,11,8,702,72,57,42,54
Artur Jędrzejczyk,pl POL,DF,pl Legia Warsaw,35,1987,5,4,377,32,35,29,35
Asaf Arania,il ISR,MF,Darmstadt 98,17,2005,1,0,6,28,15,59,7
Asger Sørensen,dk DEN,DF,cz Sparta Prague,27,1996,8,8,647,22,36,22,29
Ashley Young,eng ENG,MF,Everton,38,1985,31,27,2280,39,41,46,62
Asier Osambela,es ESP,MF,Osasuna,19,2004,1,0,9,42,24,35,71
Asier Villalibre,es ESP,FW,Athletic Club,25,1997,18,4,513,65,67,42,49
Aslak Witry,no NOR,DF,bg Ludogorets,27,1996,8,8,715,53,81,72,62
Assane Diao,sn SEN,FW,es Betis,17,2005,25,17,1390,42,55,72,76
Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,24,12,1153,24,34,32,62
Atakan Karazor,0,MF,Stuttgart,26,1996,33,31,2623,31,68,33,67
Atomu Tanaka,jp JPN,MO,fi HJK,35,1987,2,0,43,44,43,39,31
Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,7,4,391,53,65,43,29
Augusto Batalla,ar ARG,GK,Granada,27,1996,17,17,1530,66,76,76,46
Aurele Amenda,ch SUI,DF,ch Young Boys,20,2003,6,5,494,27,32,22,65
Aurélien Pelon,fr FRA,DF,Lorient,19,2004,1,1,90,29,13,25,22
Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,23,2000,35,29,2590,62,57,38,53
Aurélio Buta,pt POR,MF,de Eint Frankfurt,26,1997,36,23,2056,62,54,70,66
Auston Trusty,us USA,DF,Sheffield Utd,24,1998,32,28,2572,29,31,31,59
Avishay Cohen,il ISR,DF,il Maccabi Tel Aviv,28,1995,7,4,432,52,72,86,66
Axel Camblan,fr FRA,FW,Brest,19,2003,7,0,90,20,28,73,64
Axel Disasi,fr FRA,DF,Chelsea,25,1998,31,29,2579,48,50,55,43
Axel Gueguin,fr FRA,MF,Montpellier,18,2005,3,1,132,40,32,56,83
Axel Guessand,fr FRA,DF,Udinese,18,2004,1,0,45,38,28,40,69
Axel Witsel,be BEL,MF,es Atlético Madrid,34,1989,45,40,3668,47,28,18,44
Ayanda Sishuba,be BEL,MO,Lens,18,2005,7,0,62,55,25,97,53
Ayase Ueda,jp JPN,FW,nl Feyenoord,24,1998,7,2,256,41,42,46,46
Ayman Aourir,de GER,MF,de Leverkusen,18,2004,1,0,3,28,15,21,7
Ayman El Wafi,ma MAR,MF,ch Lugano,19,2004,4,0,16,28,14,34,57
Ayman Kari,fr FRA,MF,Lorient,18,2004,14,12,893,78,63,78,54
Aymen Barkok,ma MAR,MO,Mainz 05,25,1998,13,1,321,64,60,63,78
Aymeric Laporte,es ESP,DF,Manchester City,29,1994,1,0,12,47,16,8,13
Ayoub El Kaabi,ma MAR,FW,gr Olympiacos,30,1993,15,14,1275,63,32,24,54
Ayoze Pérez,es ESP,FW,Betis,30,1993,37,31,2579,74,70,75,77
Aytuğ Kömeç,tr TUR,DF,tr Beşiktaş,18,2004,2,0,8,29,16,8,4
Ayyoub Bouaddi,fr FRA,MF,fr Lille,15,2007,15,6,582,40,60,46,41
Azor Matusiwa,nl NED,MF,Reims,25,1998,30,26,2287,53,60,43,69
Azzedine Ounahi,ma MAR,MF,Marseille,23,2000,33,21,1841,70,75,75,29
Aïman Maurer,ma MAR,MO,Clermont Foot,18,2004,5,0,56,30,17,74,52
Aïssa Laïdouni,tn TUN,MF,de Union Berlin,26,1996,29,13,1347,45,70,69,46
Aïssa Mandi,dz ALG,DF,Villarreal,31,1991,21,17,1518,63,55,37,29
Baba Rahman,gh GHA,DF,gr PAOK,29,1994,9,7,672,82,76,91,46
Badavi Huseynov,az AZE,DF,az Qarabağ,32,1991,9,6,570,33,32,11,41
Badredine Bouanani,dz ALG,FW,Nice,18,2004,18,5,604,55,80,83,63
Bafodé Diakité,fr FRA,DF,fr Lille,22,2001,26,24,2117,76,66,53,53
Bajram Jashanica,xk KVX,DF,xk KF Ballkani Therandë,32,1990,6,6,540,21,29,23,76
Baktiyor Zainutdinov,kz KAZ,MF,tr Beşiktaş,25,1998,5,3,270,37,45,63,41
Bamba Dieng,sn SEN,FW,Lorient,23,2000,16,5,549,74,55,37,56
Bambasé Conté,de GER,MO,Hoffenheim,20,2003,7,0,48,30,57,92,73
Bamo Meïté,ci CIV,DF,Marseille,21,2001,25,11,1089,24,40,54,67
Baptiste Santamaria,fr FRA,MF,Rennes,28,1995,37,25,2284,35,60,42,73
Barnabás Varga,hu HUN,FW,hu Ferencváros,29,1994,5,5,368,57,51,33,54
Bart Nieuwkoop,nl NED,DF,nl Feyenoord,27,1996,5,4,228,53,29,68,55
Bart Schenkeveld,nl NED,DF,gr Panathinaikos,31,1991,6,6,540,32,32,19,32
Bart Verbruggen,nl NED,GK,Brighton,20,2002,24,24,2160,48,51,70,75
Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,20,14,1229,23,36,33,49
Bartosz Bereszyński,pl POL,DF,Empoli,31,1992,24,22,1762,33,54,53,60
Bartosz Kapustka,pl POL,MO,pl Legia Warsaw,26,1996,4,0,94,34,47,22,62
Bartosz Nowak,pl POL,MO,pl Raków,29,1993,5,3,194,28,53,48,17
Bartosz Slisz,pl POL,MF,pl Legia Warsaw,24,1999,6,5,462,32,45,54,58
Barış Alper Yılmaz,tr TUR,MO,tr Galatasaray,23,2000,8,2,307,31,34,57,76
Bassirou Ndiaye,sn SEN,FW,Lorient,21,2002,5,0,152,31,46,31,77
Bastien Meupiyou,fr FRA,DF,Nantes,17,2006,1,1,8,29,16,8,8
Bebé,cv CPV,MO,Rayo Vallecano,33,1990,19,0,212,76,54,93,39
Becir Omeragic,ch SUI,MF,Montpellier,21,2002,28,26,2312,23,28,25,58
Ben Brereton,cl CHI,MO,Sheffield Utd,24,1999,33,19,1593,58,42,57,30
Ben Chilwell,eng ENG,DF,Chelsea,26,1996,13,9,756,56,73,85,47
Ben Davies,wls WAL,DF,Tottenham,30,1993,23,18,1630,61,63,55,67
Ben Doak,sct SCO,FW,Liverpool,17,2005,4,3,181,33,19,66,33
Ben Godfrey,eng ENG,DF,Everton,25,1998,15,13,1120,46,45,53,73
Ben Johnson,eng ENG,MF,West Ham,23,2000,18,5,646,26,27,78,54
Ben Lederman,pl POL,MF,pl Raków,23,2000,5,0,87,56,63,48,21
Ben Mee,eng ENG,DF,Brentford,33,1989,16,15,1272,70,53,43,62
Ben Osborn,eng ENG,MF,Sheffield Utd,28,1994,24,14,1367,30,49,43,27
Ben Parkinson,eng ENG,FW,Newcastle Utd,18,2005,1,0,25,24,13,7,22
Ben White,eng ENG,DF,eng Arsenal,25,1997,47,42,3742,85,86,71,39
Bence Sós,hu HUN,MF,rs TSC,29,1994,4,0,57,54,60,37,84
Bendegúz Bolla,hu HUN,MF,ch Servette FC,23,1999,10,9,701,48,42,73,56
Benedict Hollerbach,de GER,MO,Union Berlin,22,2001,28,15,1282,67,38,73,53
Benedikt Gimber,de GER,DF,Heidenheim,26,1997,24,24,2021,44,33,26,53
Benicio Boaitey,eng ENG,MO,Brighton,19,2004,5,0,40,46,51,63,16
Benito Ramírez,es ESP,MO,Las Palmas,28,1995,20,2,384,57,40,61,53
Benjamin André,fr FRA,MF,fr Lille,32,1990,40,37,3359,61,57,54,81
Benjamin Bourigeaud,fr FRA,MO,Rennes,29,1994,39,36,2894,63,85,34,50
Benjamin Henrichs,de GER,MF,de RB Leipzig,26,1997,39,34,3017,63,72,74,66
Benjamin Lecomte,fr FRA,GK,Montpellier,32,1991,30,30,2700,56,59,43,46
Benjamin Mendy,fr FRA,DF,Lorient,29,1994,15,7,711,91,83,91,17
Benjamin Nygren,se SWE,MO,dk Nordsjælland,22,2001,5,4,366,76,64,44,56
Benjamin Pavard,fr FRA,DF,it Inter,27,1996,28,26,2152,45,76,60,62
Benjamin Stambouli,fr FRA,MF,Reims,32,1990,7,3,286,26,57,22,80
Benjamin Tahirovic,ba BIH,MF,nl Ajax,20,2003,8,6,507,32,25,13,53
Benjamin Tetteh,gh GHA,MO,Metz,26,1997,12,1,278,18,28,27,70
Benjamin Šeško,si SVN,FW,de RB Leipzig,20,2003,39,21,1930,72,43,47,54
Bennit Bröger,de GER,FW,Wolfsburg,17,2006,1,0,11,24,13,7,13
Benno Schmitz,de GER,DF,Köln,28,1994,22,13,1155,52,71,76,50
Benoît Badiashile,fr FRA,DF,Chelsea,22,2001,18,15,1338,40,62,27,56
Benoît Costil,fr FRA,GK,Salernitana,36,1987,13,13,1170,56,51,43,66
Benson Manuel,ao ANG,MO,Burnley,26,1997,8,1,116,44,45,77,48
Berat Djimsiti,al ALB,DF,Atalanta,30,1993,49,44,3875,43,42,29,57
Berkan Kutlu,tr TUR,MF,Genoa,25,1998,8,2,379,47,66,50,67
Berkay Vardar,az AZE,MF,md Sheriff Tiraspol,20,2003,3,0,51,28,19,19,16
Bernard,br BRA,MO,gr Panathinaikos,30,1992,6,6,446,32,72,53,44
Bernard Karrica,al ALB,MO,xk KF Ballkani Therandë,22,2001,2,1,78,39,9,45,57
Bernard Tekpetey,gh GHA,MO,bg Ludogorets,25,1997,8,8,603,46,76,67,79
Bernardo,br BRA,DF,Bochum,28,1995,33,33,2924,59,54,52,85
Bernardo Espinosa,co COL,DF,Girona,34,1989,2,0,2,29,15,8,77
Bernardo Silva,pt POR,MO,eng Manchester City,28,1994,41,35,3112,74,88,81,54
Bernd Leno,de GER,GK,Fulham,31,1992,38,38,3420,45,47,43,45
Bertrand Traoré,bf BFA,MF,eng Aston Villa,27,1995,16,6,594,83,52,91,29
Bertuğ Yıldırım,tr TUR,FW,Rennes,21,2002,26,6,746,40,47,47,72
Beto,gw GNB,FW,Udinese,25,1998,31,10,1025,52,44,49,64
Beñat Prados,es ESP,MF,Athletic Club,22,2001,26,16,1449,28,50,54,80
Beñat Turrientes,es ESP,MF,es Real Sociedad,21,2002,35,20,1879,33,39,50,37
Bilal Boutobba,fr FRA,MO,Clermont Foot,24,1998,27,10,926,49,62,74,71
Bilal Brahimi,dz ALG,FW,Nice,23,2000,20,1,232,48,75,94,23
Bilal El Khannouss,ma MAR,MO,be Genk,19,2004,6,5,444,45,95,55,59
Bilal Nadir,ma MAR,MO,Marseille,19,2003,7,1,116,26,62,67,74
Billy Gilmour,sct SCO,MF,Brighton,22,2001,38,30,2715,40,73,54,25
Birger Meling,no NOR,DF,dk FC Copenhagen,28,1994,4,2,209,58,70,71,68
Bjorn Meijer,nl NED,DF,be Club Brugge,20,2003,8,6,543,59,69,84,41
Blaž Kramer,si SVN,FW,pl Legia Warsaw,27,1996,7,1,219,60,14,17,58
Bleart Tolaj,xk KVX,MO,xk KF Ballkani Therandë,23,2000,5,0,108,20,33,24,66
Bobby Clark,eng ENG,MF,Liverpool,18,2005,7,2,187,88,58,75,62
Bobby De Cordova-Reid,jm JAM,FW,Fulham,30,1993,33,17,1423,59,66,53,69
Bogdan Racovitan,ro ROU,DF,pl Raków,23,2000,5,5,371,42,51,26,68
Bohdan Mykhaylychenko,ua UKR,DF,hr Dinamo Zagreb,26,1997,2,1,86,55,82,59,60
Bojan Kovačević,rs SRB,DF,rs Čukarički,19,2004,3,3,270,30,27,26,68
Bojan Miovski,mk MKD,FW,sct Aberdeen,24,1999,5,3,234,79,66,48,31
Bojan Radulovic,rs SRB,FW,fi HJK,23,1999,5,5,425,59,51,27,48
Bojica Nikčević,rs SRB,MF,rs Čukarički,23,2000,6,4,380,47,53,52,36
Boluwatife Ogungbayi,ng NGA,MF,cz Slavia Prague,19,2004,1,0,25,53,42,37,23
Bonke Innocent,ng NGA,MF,Lorient,27,1996,4,3,210,35,51,22,69
Boris Babic,ch SUI,MO,ch Lugano,25,1997,3,0,36,69,25,7,8
Boris Radunović,rs SRB,GK,Cagliari,27,1996,7,7,630,50,51,43,48
Borja Iglesias,es ESP,FW,Betis,30,1993,26,13,1175,44,66,43,44
Borja Mayoral,es ESP,FW,Getafe,26,1997,27,25,2153,64,56,42,45
Borja Vázquez,es ESP,FW,Cádiz,18,2005,1,0,4,61,53,45,42
Borna Barišić,hr CRO,DF,sct Rangers,30,1992,5,5,450,54,75,66,53
Borna Sosa,hr CRO,MF,nl Ajax,25,1998,11,7,771,30,48,54,56
Bosko Sutalo,hr CRO,DF,hr Dinamo Zagreb,23,2000,4,3,238,40,33,36,58
Boubacar Kamara,fr FRA,MF,eng Aston Villa,23,1999,24,24,1977,33,65,41,67
Boubacar Traoré,ml MLI,MF,Wolves,21,2001,24,7,819,29,42,48,65
Boubakar Kouyaté,ml MLI,DF,Montpellier,26,1997,23,22,1928,29,43,29,78
Boubakary Soumaré,fr FRA,MF,es Sevilla,24,1999,32,28,2502,33,44,41,54
Boulaye Dia,sn SEN,MO,Salernitana,26,1996,17,12,1143,46,29,28,24
Bouna Sarr,sn SEN,DF,de Bayern Munich,31,1992,3,1,119,35,50,72,26
Bradley Barcola,fr FRA,MO,fr Paris S-G,20,2002,38,26,2115,65,72,92,69
Bradley Locko,fr FRA,DF,Brest,21,2002,33,33,2959,48,72,84,64
Bradley Mazikou,cg CGO,DF,ch Servette FC,27,1996,8,8,687,41,62,79,65
Brahim Díaz,ma MAR,MO,es Real Madrid,23,1999,40,21,1868,84,82,87,49
Brais Méndez,es ESP,MF,es Real Sociedad,26,1997,39,34,2939,85,73,68,43
Brajan Gruda,de GER,MO,Mainz 05,19,2004,28,19,1641,77,73,88,53
Bram Lagae,be BEL,DF,be Gent,19,2004,1,0,21,29,38,49,97
Branco van den Boomen,nl NED,MF,nl Ajax,28,1995,6,1,199,72,63,56,57
Brandon,es ESP,FW,gr PAOK,28,1995,10,6,451,61,41,44,56
Brandon Aguilera,cr CRC,FW,Nott'ham Forest,20,2003,1,0,5,24,26,55,13
Brandon Mechele,be BEL,DF,be Club Brugge,30,1993,11,11,980,63,55,30,42
Brandon Soppy,fr FRA,DF,Torino,21,2002,5,2,178,56,49,81,32
Branko Jovičić,rs SRB,MF,at LASK,30,1993,3,2,162,41,50,31,57
Brau,es ESP,DF,Granada,21,2001,1,0,31,40,11,67,29
Braydon Manu,gh GHA,MF,Darmstadt 98,26,1997,4,3,171,47,29,60,8
Brede Moe,no NOR,DF,no Bodø/Glimt,31,1991,8,8,704,30,45,47,28
Breel Embolo,ch SUI,FW,Monaco,26,1997,5,2,182,85,68,85,74
Brendan Chardonnet,fr FRA,DF,Brest,28,1994,33,33,2970,49,55,34,66
Brenden Aaronson,us USA,MF,de Union Berlin,22,2000,36,15,1404,72,62,81,47
Brennan Johnson,wls WAL,FW,Tottenham,22,2001,35,26,2322,52,80,78,61
Brenner,br BRA,MO,Udinese,23,2000,8,2,189,24,38,45,63
Brian Agbor,cm CMR,DF,be Gent,22,2001,3,2,125,49,45,53,9
Brian Brobbey,nl NED,FW,nl Ajax,21,2002,10,10,767,42,51,36,27
Brian Ocampo,uy URU,MO,Cádiz,24,1999,13,1,248,69,37,84,73
Brice Samba,fr FRA,GK,fr Lens,29,1994,41,41,3720,61,69,59,67
Brice Wembangomo,no NOR,DF,no Bodø/Glimt,26,1996,7,7,591,48,54,72,38
Bright Osayi-Samuel,ng NGA,DF,tr Fenerbahçe,25,1997,10,10,874,45,45,77,58
Bruma,pt POR,FW,pt Braga,28,1994,6,4,429,83,89,87,64
Bruno Amione,ar ARG,DF,Hellas Verona,21,2002,10,7,579,30,23,31,40
Bruno Fernandes,pt POR,MO,eng Manchester Utd,28,1994,41,41,3658,73,90,53,69
Bruno Guimarães,br BRA,MF,eng Newcastle Utd,25,1997,43,43,3803,83,85,72,59
Bruno Langa,mz MOZ,DF,Almería,25,1997,11,9,820,81,48,72,43
Bruno Martins Indi,nl NED,DF,nl AZ Alkmaar,31,1992,5,3,286,47,72,38,54
Bruno Méndez,uy URU,DF,Granada,23,1999,17,15,1333,70,40,42,65
Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,28,1994,7,7,605,77,64,48,55
Bryan Cristante,it ITA,MF,Roma,28,1995,50,48,4358,57,66,50,55
Bryan Gil,es ESP,MO,Tottenham,22,2001,11,2,209,45,68,92,31
Bryan Heynen,be BEL,MF,be Genk,26,1997,6,6,482,85,65,54,41
Bryan Mbeumo,cm CMR,FW,Brentford,23,1999,25,22,1960,64,80,76,57
Bryan Teixeira,cv CPV,MO,at Sturm Graz,22,2000,3,0,50,30,19,32,69
Bryan Zaragoza,es ESP,MO,Granada,22,2001,28,19,1821,77,52,83,39
Bukayo Saka,eng ENG,FW,eng Arsenal,21,2001,44,44,3639,83,86,85,74
Bálint Katona,hu HUN,MO,hu Ferencváros,20,2002,3,1,126,43,56,32,12
Bénie Traoré,ci CIV,MO,Nantes,20,2002,22,7,891,26,51,57,33
Børge Petersen,fo FRO,DF,fo KÍ,21,2002,3,1,141,29,15,9,12
Bəhlul Mustafazadə,az AZE,DF,az Qarabağ,26,1997,8,8,750,49,14,27,38
Cadu,br BRA,MF,cz Viktoria Plzeň,25,1997,8,8,719,34,47,59,77
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,26,1997,9,7,623,57,89,89,38
Caio Vidal,br BRA,MO,bg Ludogorets,22,2000,7,7,511,30,29,64,51
Caju,br BRA,DF,cy Aris Limassol FC,28,1995,5,4,425,46,42,53,64
Caleb Ekuban,gh GHA,FW,Genoa,29,1994,29,10,1131,65,48,48,56
Caleb Okoli,it ITA,DF,Frosinone,22,2001,34,32,2914,29,42,35,58
Callum Hudson-Odoi,eng ENG,MO,Nott'ham Forest,22,2000,29,20,1854,82,54,83,29
Callum McGregor,sct SCO,MF,sct Celtic,30,1993,6,6,520,24,36,29,33
Callum Wilson,eng ENG,FW,eng Newcastle Utd,31,1992,24,11,1230,58,35,42,39
Calum Chambers,eng ENG,DF,eng Aston Villa,28,1995,7,2,240,36,46,39,30
Calum Scanlon,eng ENG,DF,eng Liverpool,18,2005,2,0,53,51,16,62,67
Calvin Bassey,ng NGA,DF,Fulham,23,1999,29,25,2303,55,34,41,54
Calvin Stengs,nl NED,MO,nl Feyenoord,24,1998,8,8,599,71,87,81,57
Cameron Archer,eng ENG,MO,Sheffield Utd,22,2001,30,21,1838,42,31,39,39
Cameron Carter-Vickers,us USA,DF,sct Celtic,25,1997,4,3,299,25,26,25,49
Cameron Puertas,ch SUI,MF,be Union SG,24,1998,10,9,811,86,75,86,42
Caoimhín Kelleher,ie IRL,GK,Liverpool,24,1998,18,18,1620,54,67,68,48
Carl Starfelt,se SWE,DF,Celta Vigo,28,1995,27,26,2216,41,21,17,72
Carles Aleñá,es ESP,MF,Getafe,25,1998,29,10,1020,64,52,48,34
Carles Pérez,es ESP,MF,Celta Vigo,25,1998,16,7,772,72,51,86,29
Carljohan Eriksson,fi FIN,GK,dk Nordsjælland,28,1995,1,1,90,60,51,43,38
