Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
us USA,DF,FC Juárez,20,2003,9,9,741,47,47,76,54
ca CAN,MF,Vancouver W'caps,21,2002,14,5,479,31,49,43,55
br BRA,MF,Cruzeiro,30,1993,27,17,1436,59,37,36,54
ar ARG,MO,Lanús,30,1993,18,14,1142,33,42,35,76
ar ARG,MF,Racing Club,20,2003,1,0,15,20,13,35,15
ar ARG,DF,Banfield,20,2004,14,14,1066,50,65,70,65
ar ARG,FW,Orlando City,22,2001,20,12,1084,79,66,65,47
mx MEX,DF,Mazatlán,19,2003,1,0,9,21,18,17,13
ar ARG,DF,River Plate,32,1991,2,2,157,24,31,31,57
ar ARG,MF,Belgrano,19,2004,5,1,164,77,48,82,51
ar ARG,GK,Newell's OB,26,1997,14,13,1184,56,45,45,75
ar ARG,MO,Talleres,23,2000,18,7,778,49,31,25,60
ar ARG,MO,Santos,23,2000,10,4,416,55,37,74,57
bo BOL,MF,bo Bolívar,24,1999,8,8,686,89,90,67,36
mx MEX,MO,Mazatlán,18,2004,10,3,371,35,25,77,74
dz ALG,MF,Feyenoord,25,1998,26,15,1387,43,66,68,69
br BRA,DF,Cuiabá,22,2001,30,30,2636,70,60,63,42
nl NED,DF,Vitesse,22,2001,31,29,2645,31,46,57,54
uy URU,DF,Tigre,31,1992,8,7,668,34,44,32,50
ar ARG,MO,Cen. Córdoba–SdE,21,2002,6,0,194,32,26,58,25
mx MEX,DF,América,22,2001,23,15,1470,35,25,14,59
mx MEX,GK,FC Juárez,27,1996,1,0,60,40,41,40,32
py PAR,FW,Talleres,24,1999,9,6,484,66,82,74,64
ar ARG,FW,Huracán,34,1989,16,6,739,40,54,38,30
cr CRC,MF,Nashville SC,27,1997,4,0,47,61,82,66,6
uy URU,GK,Vélez Sarsfield,20,2003,1,1,90,57,42,48,32
br BRA,MF,Atl Goianiense,19,2004,2,0,14,56,40,64,42
br BRA,MF,Corinthians,27,1996,33,28,2290,43,33,34,67
rs SRB,DF,Vancouver W'caps,24,1999,32,31,2764,55,40,31,39
it ITA,DF,Toronto FC,26,1997,27,25,1902,65,73,63,45
pt POR,MO,Chaves,28,1995,17,16,1185,43,49,28,44
at AUT,MF,OH Leuven,30,1993,2,1,72,58,56,45,45
it ITA,MF,Südtirol,18,2005,15,11,756,25,28,20,67
ng NGA,FW,Südtirol,32,1991,31,23,1960,63,51,44,50
ng NGA,MF,Club Brugge,22,2001,21,19,1582,28,58,40,65
br BRA,MF,Palmeiras,28,1995,41,36,2965,88,82,67,19
eng ENG,MF,Huddersfield,24,1999,14,4,606,23,19,10,49
nl NED,MO,Go Ahead Eag,24,1998,6,0,34,64,72,92,6
se SWE,MO,St. Louis,28,1995,20,11,836,43,51,26,78
br BRA,MF,RB Bragantino,27,1996,28,14,1305,50,55,39,59
br BRA,DF,Corinthians,24,1999,1,1,90,35,25,58,21
ro ROU,DF,Kortrijk,25,1998,3,2,129,29,20,38,60
nl NED,DF,Middlesbrough,19,2004,34,33,2891,49,43,50,49
tr TUR,DF,Westerlo,20,2003,21,10,983,63,69,59,54
dz ALG,MO,QPR,18,2005,10,0,171,37,36,7,23
br BRA,MO,Vasco da Gama,17,2006,24,7,855,52,37,32,67
mx MEX,MO,Atlas,23,2000,24,19,1577,48,66,61,35
mx MEX,MF,Cruz Azul,22,2001,1,0,10,20,24,16,19
cw CUW,MO,Sparta R'dam,19,2004,6,0,46,59,60,77,78
il ISR,DF,RKC Waalwijk,26,1996,4,0,56,45,39,55,69
il ISR,MF,OH Leuven,23,1999,8,5,525,54,17,31,49
mx MEX,MO,Mazatlán,21,2002,10,2,190,26,21,37,34
py PAR,DF,Vitória,32,1991,23,19,1695,52,70,71,36
mx MEX,GK,Necaxa,27,1996,10,10,855,51,42,42,42
co COL,MF,Lanús,29,1994,11,11,844,28,30,25,58
mx MEX,DF,Santos,30,1993,24,10,1077,44,56,65,47
mx MEX,DF,Guadalajara,20,2003,6,3,275,22,24,31,38
es ESP,DF,Estoril,23,1999,13,7,567,71,60,41,19
pe PER,FW,Seattle Sounders,33,1990,24,14,1352,69,59,49,46
mx MEX,MF,Querétaro,23,2000,31,24,1992,69,50,60,30
nl NED,MF,Excelsior,27,1996,27,25,2262,32,52,41,57
eng ENG,MF,Sheffield Weds,29,1993,8,3,303,31,43,34,57
us USA,MF,Seattle Sounders,18,2005,22,6,786,43,49,77,76
gd GRN,MO,Eupen,26,1997,26,12,1342,50,41,48,46
eng ENG,MF,Hull City,23,1999,38,31,2783,55,43,53,33
us USA,DF,QPR,25,1998,27,20,1778,63,50,63,48
be BEL,DF,Sint-Truiden,21,2002,29,29,2478,41,51,57,65
br BRA,DF,Grêmio,34,1989,34,33,3006,85,77,69,38
br BRA,MO,Fluminense,35,1988,21,3,522,41,60,39,69
ec ECU,MO,ec Independiente,33,1991,6,5,329,52,58,77,56
br BRA,FW,Criciúma,27,1996,29,13,1197,55,53,43,56
hr CRO,DF,Rio Ave,25,1997,19,14,1342,47,36,45,31
be BEL,FW,Standard Liège,31,1991,10,6,530,40,38,24,43
ve VEN,DF,ve Caracas,20,2003,6,6,512,32,28,48,41
pe PER,DF,pe Alianza Lima,27,1996,6,6,534,40,50,41,62
uy URU,FW,ec Independiente,29,1994,5,0,66,26,20,12,26
uy URU,FW,uy Liverpool,18,2005,5,0,110,18,19,9,56
ar ARG,MF,cl Huachipato,20,2003,5,2,279,32,30,9,46
uy URU,DF,bo Bolívar,22,2001,8,8,720,31,39,48,41
ar ARG,DF,Atlético Mineiro,30,1993,39,32,2865,44,68,66,56
ar ARG,MF,Atlé Tucumán,27,1996,26,26,2108,81,63,62,52
mx MEX,DF,Pachuca,21,2002,9,7,552,55,51,80,61
br BRA,DF,Internacional,31,1992,15,12,1043,64,71,70,69
nl NED,MO,RKC Waalwijk,28,1995,29,18,1603,39,37,14,37
br BRA,DF,Vitória,27,1997,5,3,356,21,17,16,57
br BRA,MF,Bahia,29,1995,18,4,574,27,29,31,80
br BRA,MF,Atl Goianiense,25,1998,32,28,2157,47,62,71,55
wls WAL,MO,Watford,28,1994,22,6,712,80,31,32,46
br BRA,MF,Vitória,29,1994,19,14,1043,31,51,30,69
ht HAI,DF,ec LDU de Quito,33,1990,5,5,450,25,33,13,37
pt POR,GK,Casa Pia,36,1986,31,31,2785,45,40,43,48
mx MEX,DF,Atlético,28,1994,32,28,2522,76,80,84,60
pt POR,MF,Sporting CP,30,1993,28,19,1497,54,78,72,44
mz MOZ,MF,Chaves,27,1995,22,15,1251,32,43,49,52
mx MEX,GK,Mazatlán,26,1997,7,5,512,50,42,50,33
pt POR,MO,Braga,28,1994,28,27,2336,74,76,47,32
pe PER,DF,pe Alianza Lima,27,1996,1,1,82,53,68,24,29
pt POR,MF,Vitória,25,1998,23,21,1905,63,48,61,43
mx MEX,FW,Guadalajara,25,1998,30,25,2037,53,52,36,55
br BRA,MO,Internacional,17,2006,6,0,92,85,22,32,46
mx MEX,MO,Necaxa,22,2001,25,18,1525,70,65,56,49
us USA,MO,PSV Eindhoven,20,2003,27,1,484,88,62,41,34
pt POR,MF,Leicester City,29,1993,39,37,3278,63,71,56,69
mx MEX,FW,Monterrey,21,2002,1,0,11,16,20,7,35
co COL,DF,co Millonarios,23,2001,1,0,26,40,35,9,65
pt POR,GK,Farense,24,1998,32,32,2880,62,63,43,51
it ITA,MF,Südtirol,21,2002,27,14,1369,67,54,74,26
it ITA,MF,Reggiana,30,1993,29,24,2074,54,57,50,27
it ITA,MF,Brescia,19,2004,13,7,532,36,44,24,66
se SWE,MF,Ascoli,33,1990,1,0,4,64,28,16,20
it ITA,GK,Modena,26,1997,22,22,1927,53,64,68,49
it ITA,GK,Calcio Lecco 1912,29,1994,23,23,2025,47,52,44,56
it ITA,MF,Ternana,21,2001,3,0,22,20,18,56,38
br BRA,DF,Famalicão,24,1998,24,20,1776,52,37,30,43
ve VEN,MO,ve Caracas,27,1996,5,1,68,25,24,29,15
ec ECU,DF,ec LDU de Quito,24,1999,3,3,251,33,55,28,35
co COL,MF,Palmeiras,23,2000,30,26,2243,70,68,56,60
ar ARG,DF,ec Independiente,32,1991,6,6,540,36,62,47,63
py PAR,MF,América,27,1996,27,14,1472,77,93,73,31
ca CAN,MF,Toronto FC,29,1995,12,10,901,74,56,76,47
se SWE,FW,Excelsior,19,2004,22,2,514,42,49,36,62
be BEL,MF,OH Leuven,19,2004,24,21,1705,59,40,52,48
sr SUR,MO,RKC Waalwijk,22,2000,24,5,836,76,54,76,55
us USA,MF,PSV Eindhoven,22,2000,1,0,6,46,28,47,6
nl NED,DF,Sparta R'dam,21,2002,21,8,883,31,41,41,44
nl NED,MO,Twente,34,1989,32,17,1886,79,48,30,53
ca CAN,MF,CF Montréal,20,2003,7,1,178,35,46,47,50
nl NED,DF,AZ Alkmaar,26,1996,30,29,2427,33,74,59,29
jp JPN,MO,Sint-Truiden,21,2001,28,5,731,22,45,49,53
br BRA,DF,Cuiabá,20,2003,8,5,497,40,37,42,61
br BRA,MO,RWDM,21,2001,8,3,271,31,31,75,41
br BRA,MO,Juventude,24,2000,17,5,628,25,32,34,39
au AUS,MO,Middlesbrough,24,1998,22,14,1258,65,62,71,59
br BRA,MF,RB Bragantino,18,2006,1,0,6,20,24,30,25
br BRA,FW,br Grêmio,17,2006,1,0,15,16,27,15,11
es ESP,MF,LA Galaxy,24,1999,29,28,2539,95,94,88,18
be BEL,DF,Antwerp,34,1988,15,13,980,49,73,71,53
us USA,FW,NY Red Bulls,21,2003,2,0,18,16,12,30,44
cr CRC,MF,Gil Vicente FC,21,2002,9,1,122,63,34,32,86
be BEL,MF,Mechelen,29,1994,28,27,2429,85,84,83,31
be BEL,DF,Cercle Brugge,25,1998,1,0,1,40,12,49,13
ie IRL,MF,Preston,31,1992,32,17,1563,61,63,66,76
br BRA,MO,Cruzeiro,18,2005,12,3,396,32,34,68,31
ec ECU,DF,São Paulo,32,1991,37,35,3186,56,35,35,47
us USA,DF,Sporting KC,25,1998,14,10,1034,60,29,33,39
br BRA,MF,Atlético Mineiro,20,2003,3,0,22,71,76,90,6
eng ENG,DF,Bristol City,27,1996,41,39,3503,73,58,47,50
uy URU,MF,UNAM,25,1998,26,3,735,56,78,86,68
py PAR,FW,Toluca,24,1999,26,9,1039,58,68,52,52
nl NED,FW,Volendam,34,1989,23,19,1488,52,37,19,60
py PAR,MF,py Cerro Porteño,29,1994,6,5,459,41,48,23,65
br BRA,DF,Internacional,20,2003,12,10,959,48,68,67,69
py PAR,DF,Vasco da Gama,27,1996,6,2,179,31,24,13,64
fi FIN,MO,Inter Miami,29,1994,27,22,1644,59,55,61,37
ba BIH,DF,Sporting KC,22,2001,21,19,1761,22,57,49,49
be BEL,DF,Sint-Truiden,21,2002,8,6,457,49,50,78,52
mx MEX,MO,Guadalajara,24,1998,30,30,2643,78,81,83,51
es ESP,MO,NEC Nijmegen,22,2001,29,15,1382,73,50,39,46
co COL,MF,co Junior,24,1999,2,0,31,57,59,58,6
it ITA,MO,Calcio Lecco 1912,31,1991,14,5,498,41,23,26,46
it ITA,MO,Palermo,29,1994,24,15,1192,62,90,66,47
mx MEX,MF,Mazatlán,23,1999,4,1,145,34,28,27,79
uy URU,MF,Godoy Cruz,25,1998,17,15,1272,74,61,53,58
ar ARG,GK,Godoy Cruz,27,1996,1,1,90,57,42,47,32
mx MEX,MO,Pachuca,23,2000,22,14,1086,54,53,57,30
se SWE,DF,Orlando City,32,1991,30,30,2660,41,38,42,25
fi FIN,MO,Minnesota Utd,30,1993,32,28,2387,64,89,56,58
fr FRA,MF,Volendam,26,1996,14,10,698,40,65,36,21
nl NED,DF,Twente,29,1993,33,33,2749,74,64,53,47
nl NED,GK,NEC Nijmegen,20,2003,5,4,420,51,43,46,36
br BRA,DF,Arouca,25,1997,10,10,882,23,24,31,57
mx MEX,GK,León,36,1987,32,32,2880,45,43,55,56
br BRA,MF,São Paulo,19,2004,5,0,74,54,49,72,67
uy URU,DF,Boavista,29,1994,29,29,2479,63,47,56,57
uy URU,MO,Monterrey,28,1994,16,3,488,45,45,37,53
ar ARG,MF,River Plate,32,1991,20,13,1010,56,68,58,68
br BRA,MO,Vitória,26,1997,6,4,385,15,37,22,76
ar ARG,MO,Cen. Córdoba–SdE,21,2002,26,24,1819,46,57,56,46
ar ARG,MF,Atlético Mineiro,32,1991,39,39,3374,38,31,32,51
py PAR,MO,Defensa y Just,26,1997,16,10,904,44,58,38,69
ar ARG,FW,Huracán,23,2000,24,21,1385,33,49,58,73
br BRA,DF,Grêmio,30,1993,5,4,377,32,26,44,57
ar ARG,FW,Gimnasia–LP,24,1999,27,26,2335,53,56,65,66
ar ARG,MO,Deportivo Riestra,24,2000,3,0,51,24,16,3,29
br BRA,MF,Atlético,29,1994,32,32,2734,46,52,47,74
cl CHI,MF,Huracán,28,1995,24,24,2153,65,47,37,73
br BRA,DF,Grêmio,30,1993,27,24,2158,55,30,34,77
br BRA,DF,Criciúma,36,1987,32,32,2880,68,61,47,73
uy URU,MF,Newell's OB,28,1996,17,17,1474,26,40,41,74
ar ARG,MF,Gimnasia–LP,23,2000,9,6,487,26,41,51,72
ar ARG,MO,Corinthians,26,1998,36,35,2995,68,88,48,48
mx MEX,DF,Tijuana,30,1992,9,3,221,32,35,33,72
pt POR,MF,Estoril,20,2003,30,26,2445,83,59,73,43
br BRA,DF,Fortuna Sittard,22,2000,32,32,2814,77,58,51,43
ar ARG,MF,Barracas Central,23,2000,22,18,1553,30,36,30,79
mx MEX,MF,Cruz Azul,19,2003,33,22,1987,68,70,76,47
ar ARG,MF,Barracas Central,26,1997,25,25,2239,65,53,48,69
ar ARG,MF,Atlé Tucumán,28,1995,13,0,178,35,21,15,59
mx MEX,MF,Querétaro,21,2001,23,12,1083,59,55,74,35
pt POR,MO,Moreirense,20,2003,5,0,65,64,31,57,55
pt POR,MF,Estoril,24,1998,11,2,243,61,35,73,36
pt POR,DF,Chaves,19,2004,1,0,1,21,22,18,3
py PAR,GK,py Libertad,25,1998,6,6,540,49,44,44,33
br BRA,GK,Chaves,27,1996,7,7,630,56,55,43,59
ar ARG,FW,Platense,21,2002,3,0,42,16,13,42,29
br BRA,MO,São Paulo,23,2000,32,11,1177,45,66,44,54
mx MEX,DF,Tijuana,19,2003,2,1,73,37,29,30,32
br BRA,FW,Estrela,32,1991,8,4,315,50,78,25,56
uy URU,MO,Vélez Sarsfield,24,1999,5,0,69,60,22,90,26
uy URU,MF,Instituto,27,1996,6,2,234,65,81,44,46
bo BOL,MO,bo The Strongest,33,1990,7,5,392,46,40,45,61
ar ARG,GK,Independiente,32,1991,27,27,2430,48,59,63,73
br BRA,DF,Juventude,28,1995,13,8,803,58,39,38,70
cl CHI,MF,cl Cobresal,23,2001,5,5,360,26,26,48,77
uy URU,MF,Gimnasia–LP,23,2000,5,5,450,29,31,28,75
ar ARG,MF,Deportivo Riestra,28,1995,9,9,666,27,34,38,73
ar ARG,DF,Orlando City,26,1997,28,26,2296,53,48,38,48
cl CHI,MF,pe Universitario,30,1993,6,6,529,44,62,49,48
ar ARG,MF,River Plate,22,2001,23,14,1448,29,50,27,61
py PAR,MF,py Libertad,17,2006,1,1,45,43,32,55,50
uy URU,MF,Braga,23,1999,32,21,1816,89,92,82,48
br BRA,DF,SJ Earthquakes,26,1997,31,31,2758,65,50,56,58
mx MEX,MO,Necaxa,19,2004,12,3,300,36,39,29,71
mx MEX,MO,UNAM,32,1991,24,17,1462,59,43,21,29
pt POR,MO,Braga,17,2005,14,7,672,79,77,77,70
ve VEN,DF,ve Caracas,24,1999,3,1,153,27,14,26,31
co COL,MO,Racing Club,29,1994,16,9,862,73,32,55,39
hr CRO,FW,Gil Vicente FC,23,2000,15,9,707,45,27,36,35
hr CRO,MF,Pisa,22,2000,3,1,104,20,16,32,46
eng ENG,MO,Millwall,18,2005,25,6,744,53,54,43,70
eng ENG,MO,Sunderland,20,2003,17,5,636,44,28,66,72
kn SKN,MF,Cardiff City,31,1991,2,0,29,34,41,31,60
ch SUI,GK,St. Louis,33,1990,32,32,2821,63,70,68,43
us USA,GK,FC Cincinnati,23,2000,30,30,2700,44,42,43,46
ru RUS,DF,Westerlo,35,1988,25,25,2095,26,40,42,51
ua UKR,FW,Club Brugge,27,1995,3,0,67,64,67,82,60
fr FRA,MF,Cercle Brugge,18,2005,2,0,8,20,18,36,15
ec ECU,FW,ec Independiente,29,1994,3,3,189,29,56,79,50
nl NED,GK,AZ Alkmaar,19,2004,4,4,360,40,49,57,44
eng ENG,FW,Birmingham City,16,2006,7,1,127,55,41,90,78
it ITA,MF,Modena,21,2001,3,0,27,64,56,48,75
be BEL,FW,Westerlo,19,2004,8,6,500,56,62,44,65
br BRA,MF,Internacional,23,2000,41,21,2002,28,38,41,72
mx MEX,FW,León,17,2006,1,0,1,16,12,7,26
ar ARG,DF,Estudiantes–LP,19,2004,5,1,183,36,34,69,52
mx MEX,FW,América,20,2002,2,2,133,37,49,45,24
ar ARG,DF,Arg Juniors,20,2004,22,21,1832,53,65,82,46
pt POR,MO,Porto,23,2000,10,2,225,37,57,55,37
be BEL,DF,Charleroi,17,2005,4,1,117,58,67,89,28
br BRA,MF,Criciúma,26,1997,77,48,4298,77,55,74,44
ml MLI,MF,NY Red Bulls,19,2004,17,12,939,39,58,56,50
ve VEN,DF,Atlanta Utd,26,1997,13,7,710,52,70,61,23
br BRA,GK,Atl Goianiense,27,1996,45,45,4014,95,95,86,92
mx MEX,MO,Guadalajara,26,1997,13,3,426,54,13,8,18
py PAR,DF,py Cerro Porteño,0,0,2,1,106,57,23,34,50
py PAR,MO,Platense,27,1996,25,10,936,55,20,28,37
mx MEX,DF,Santos,26,1997,15,8,811,66,31,34,79
pt POR,FW,Estrela,26,1997,24,13,1152,52,39,59,56
eng ENG,MF,Sampdoria,25,1998,13,8,752,49,70,63,49
ec ECU,FW,Juventude,27,1996,39,22,1992,44,43,32,51
br BRA,FW,Palmeiras,28,1995,43,20,2087,64,62,49,57
pt POR,MO,Braga,27,1995,23,2,371,86,61,76,66
py PAR,FW,py Libertad,42,1981,4,4,290,42,27,33,33
us USA,MO,Minnesota Utd,23,2000,1,0,1,14,9,12,6
sct SCO,MF,Bristol City,25,1998,19,12,1180,41,42,69,43
sct SCO,FW,Southampton,27,1996,3,0,27,36,30,43,40
eng ENG,DF,Union SG,24,1999,16,14,1266,80,60,60,67
br BRA,MO,Vasco da Gama,30,1993,11,9,507,33,59,30,80
br BRA,DF,São Paulo,24,1999,45,37,3238,75,70,80,27
br BRA,MF,Bahia,15,2008,1,0,6,39,11,68,6
nl NED,MF,Heracles Almelo,23,2000,23,14,1312,43,60,71,79
nl NED,FW,AZ Alkmaar,18,2004,29,21,1548,67,73,82,71
br BRA,MF,Atlético Mineiro,22,2001,21,15,1223,71,55,57,85
ve VEN,DF,ve Caracas,34,1989,4,3,244,24,17,13,65
wls WAL,MO,Cardiff City,21,2002,36,14,1595,41,57,65,64
gt GUA,MO,Querétaro,27,1996,6,0,102,21,51,9,23
uy URU,FW,uy Nacional,30,1993,6,4,351,44,31,46,61
ar ARG,MO,Talleres,34,1990,28,23,1911,58,82,73,42
ar ARG,MF,Independiente,19,2004,22,15,1415,34,27,43,62
us USA,MO,LA Galaxy,17,2007,2,0,14,27,27,41,6
fr FRA,DF,Columbus Crew,32,1991,28,27,2311,48,49,45,48
pt POR,MO,Farense,27,1996,21,6,704,65,51,41,36
be BEL,DF,Eupen,21,2002,27,26,2272,27,30,53,47
us USA,MF,D.C. United,28,1995,2,0,15,20,22,13,74
eng ENG,MF,Kortrijk,21,2001,11,3,348,52,61,78,27
eng ENG,GK,Hull City,31,1992,37,37,3321,52,74,68,43
eng ENG,MF,Watford,18,2004,40,26,2575,63,40,65,59
nl NED,MF,Utrecht,20,2002,32,30,2759,53,44,37,54
br BRA,FW,São Paulo,17,2006,1,0,1,16,12,7,11
sct SCO,MO,Southampton,29,1994,39,13,1633,77,68,68,40
sct SCO,MO,Vancouver W'caps,28,1995,30,28,2455,74,91,46,59
eng ENG,DF,Hull City,23,2000,17,11,1080,48,70,80,31
br BRA,MF,Corinthians,20,2003,11,6,526,28,27,33,67
sct SCO,FW,Plymouth Argyle,26,1997,40,33,2833,62,40,49,41
wls WAL,MO,Blackburn,28,1995,17,13,979,64,83,69,72
us USA,MF,LAFC,32,1991,31,25,2207,59,63,66,78
eng ENG,MF,Preston,25,1997,27,18,1552,26,31,18,75
eng ENG,DF,Millwall,31,1992,35,31,2711,50,65,54,66
eng ENG,MO,Millwall,22,2000,35,19,1730,44,44,56,78
ie IRL,DF,Southampton,27,1996,37,29,2744,66,90,77,45
us USA,GK,NY Red Bulls,33,1990,7,7,630,40,42,41,48
ma MAR,FW,Stoke City,25,1997,24,17,1504,59,69,64,63
sct SCO,DF,Watford,24,1999,37,33,3029,63,60,52,64
ca CAN,MF,Vancouver W'caps,24,1999,30,18,1584,81,67,69,43
us USA,DF,Inter Miami,25,1998,9,2,316,34,36,18,58
us USA,MF,NE Revolution,25,1998,11,4,447,40,43,79,63
nz NZL,MF,Zwolle,28,1994,7,5,337,32,35,53,84
eng ENG,MF,Cardiff City,26,1997,42,27,2636,57,65,30,42
jp JPN,MF,Charleroi,32,1991,20,11,906,44,46,58,80
jp JPN,MF,Sint-Truiden,25,1998,27,22,1782,83,75,79,16
jp JPN,DF,Kortrijk,24,1999,9,9,792,39,42,61,65
jp JPN,MF,Sint-Truiden,26,1996,4,2,199,65,85,74,50
bf BFA,MO,Estrela,22,2001,23,8,992,49,57,64,51
fr FRA,MF,Sporting KC,28,1995,19,14,1282,59,47,34,42
km COM,MF,Fortuna Sittard,22,2001,15,6,592,46,31,58,77
sk SVK,FW,Boavista,23,1999,31,30,2577,48,43,27,50
br BRA,DF,Atlético Mineiro,20,2004,9,5,507,81,66,65,76
pt POR,DF,Gil Vicente FC,37,1986,29,29,2610,48,44,38,36
pt POR,MO,Casa Pia,28,1994,20,9,759,24,57,31,49
pt POR,MF,Estrela,33,1989,14,12,926,30,45,30,44
pt POR,MO,Chaves,35,1987,23,19,1681,36,51,43,54
pt POR,DF,Hull City,24,1999,10,6,491,56,62,82,49
is ISL,GK,Cardiff City,28,1995,6,6,540,40,43,47,39
ge GEO,MO,Atlanta Utd,29,1994,30,29,2454,73,51,63,38
bf BFA,MF,Standard Liège,22,2001,3,0,45,37,14,47,56
be BEL,MF,RWDM,21,2002,6,1,86,20,16,33,56
tg TOG,DF,Fortuna Sittard,20,2003,11,6,633,29,35,43,49
br BRA,FW,Vitória,28,1995,8,0,144,80,62,61,78
nl NED,MO,Volendam,19,2004,10,0,238,35,35,66,79
jp JPN,DF,NEC Nijmegen,29,1994,3,1,164,41,26,27,76
mx MEX,MO,Toluca,20,2003,1,0,16,32,30,34,51
ml MLI,DF,Ternana,23,2000,34,34,2933,78,72,66,58
uy URU,FW,Godoy Cruz,23,2000,23,18,1656,54,37,35,60
ve VEN,FW,Pachuca,33,1989,17,13,1291,70,54,51,47
pt POR,MO,Boavista,31,1991,31,31,2459,43,59,44,29
mx MEX,MO,Santos,20,2003,10,6,584,15,31,30,81
mx MEX,MF,América,25,1998,24,11,1123,69,38,65,62
mx MEX,DF,Mazatlán,21,2001,7,4,389,47,40,57,58
it ITA,DF,Spezia,24,1999,32,24,2169,77,69,80,57
it ITA,MF,Spezia,22,2000,37,34,3120,65,86,58,64
it ITA,MF,Südtirol,31,1992,15,13,1214,65,49,64,51
ca CAN,MF,Vancouver W'caps,29,1995,16,8,751,77,80,79,36
eng ENG,MO,Bristol City,21,2002,33,23,1805,52,25,46,46
eng ENG,DF,Leeds United,29,1993,33,24,1933,84,78,77,78
eng ENG,MF,Rotherham Utd,32,1990,32,23,1880,54,51,37,47
eng ENG,MF,QPR,25,1998,43,39,3467,54,39,26,71
eng ENG,MO,Blackburn,27,1995,24,20,1715,38,29,16,53
eng ENG,MF,Leeds United,21,2002,38,25,2204,82,55,60,32
us USA,DF,FC Dallas,27,1996,31,26,2240,61,60,60,57
nl NED,DF,Zwolle,25,1998,34,34,3060,33,60,46,60
nl NED,FW,Utrecht,26,1997,18,18,1605,74,71,54,69
eng ENG,DF,Norwich City,22,2000,27,16,1474,75,62,73,69
eg EGY,MF,Ipswich Town,31,1991,42,42,3749,61,78,57,60
eng ENG,MO,Rotherham Utd,24,1998,41,26,2268,31,24,19,35
au AUS,FW,Middlesbrough,22,2000,37,12,1369,56,71,77,64
eng ENG,FW,Nashville SC,25,1998,28,27,2387,60,50,56,64
us USA,DF,Colorado Rapids,24,1999,32,27,2377,77,78,81,30
br BRA,DF,UANL,28,1994,25,22,2016,46,32,42,49
ie IRL,MO,Blackburn,27,1995,44,44,3899,75,52,54,29
pt POR,MF,Vizela,27,1996,32,32,2762,76,77,59,49
us USA,FW,Philadelphia Union,25,1998,24,4,733,60,62,68,71
eng ENG,MO,Southampton,17,2006,3,1,75,52,55,91,66
ch SUI,MO,Como,22,2001,3,0,51,54,63,97,51
ar ARG,MF,Rosario Central,19,2004,3,1,63,27,48,53,78
eng ENG,MO,Southampton,20,2003,32,16,1364,76,66,88,60
cd COD,FW,Vizela,25,1998,31,31,2664,68,33,43,54
it ITA,MF,Ascoli,20,2003,32,18,1544,38,46,48,51
mx MEX,FW,Puebla,20,2003,1,0,13,34,29,40,11
pt POR,MF,Casa Pia,19,2004,21,5,599,66,52,43,38
cd COD,MO,Sampdoria,18,2005,9,0,78,66,78,64,72
wls WAL,FW,Swansea City,17,2006,2,2,138,19,50,62,79
ca CAN,MF,CF Montréal,29,1994,27,26,2136,43,52,30,61
eng ENG,MO,Minnesota Utd,24,1999,3,0,22,67,37,83,6
pt POR,GK,Benfica,21,2002,5,5,450,40,44,43,47
ve VEN,MO,Querétaro,23,1999,14,11,662,59,40,30,27
br BRA,DF,Fluminense,33,1990,39,39,3393,52,76,68,31
at AUT,GK,Almere City,30,1992,6,5,464,40,44,46,49
co COL,DF,co Millonarios,20,2003,2,2,154,60,63,65,75
ao ANG,MF,Chaves,22,2001,24,20,1629,49,43,45,64
id IDN,DF,Mechelen,28,1995,24,19,1521,57,73,61,22
ar ARG,DF,Defensa y Just,22,2001,22,22,1979,61,50,49,58
co COL,DF,Bahia,32,1992,23,21,1884,59,84,80,49
py PAR,DF,Estudiantes–LP,25,1998,19,15,1380,56,61,71,51
ar ARG,MF,Estudiantes–LP,26,1997,27,27,2375,78,67,55,70
ar ARG,MO,Barracas Central,23,2000,11,2,377,32,86,67,66
ar ARG,MF,Vélez Sarsfield,26,1997,2,0,26,33,40,30,18
ar ARG,MF,Boca Juniors,19,2004,1,0,6,20,18,16,6
ar ARG,MF,Banfield,20,2004,4,4,286,22,30,28,65
ar ARG,DF,Estudiantes–LP,22,2001,4,3,271,34,57,41,45
mx MEX,FW,Feyenoord,22,2001,30,29,2370,85,64,64,31
ar ARG,FW,co Millonarios,28,1995,4,1,188,48,35,50,29
ar ARG,FW,Defensa y Just,22,2001,1,1,45,32,56,17,21
ar ARG,MF,Tigre,20,2003,23,16,1447,48,41,42,76
ar ARG,MO,Independiente,18,2005,15,8,729,60,50,56,76
ar ARG,DF,Cen. Córdoba–SdE,22,2001,10,6,513,40,72,53,62
ar ARG,FW,River Plate,18,2005,1,0,7,34,43,37,32
ar ARG,MF,São Paulo,25,1998,12,9,773,27,38,16,41
ca CAN,MF,UNAM,18,2005,18,12,959,76,42,78,41
ar ARG,MF,Godoy Cruz,20,2004,1,0,16,20,11,7,6
uy URU,GK,co Junior,26,1997,8,8,720,53,53,58,45
ar ARG,MO,Independiente,23,2000,18,13,1096,63,73,57,56
0,DF,Sarmiento,0,0,1,0,49,21,32,17,77
