Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
West Brom,46,1.48,1.35,11.48,3.37,0.11,0.11,20.41,2.5,414.46,514.57,188.22,210.22,181.48,210.59,36.11,69.43,0.98,0.94,8.74,28.59,6.98,2.52,36.8,18.57,36.37,12.76,7.91,6.07,4.85,1.85,6.24,12.17,5.93,10.2,8.43,18.76,0.28,617.87,64.3,206.13,271.24,145.7,19.37,617.76,17.0,7.39,342.98,12.65,4.02,15.63,8.7,408.98,1.72,0.02,0.02,8.2,10.09,1.76,0.09,0.15,0.0,43.13,15.67,12.89,0.57,1.02,3.22,2.13,0.39,0.15,0.07,0.07,0.02,1.02,3.0,10.7,31.37,4.3,4.74,12.8,0.7,1.24,28.57,24.33,91.74,22.91,32.89,14.15,0.09,0.1,54.85,80.54,89.53,86.18,52.01,56.76,43.47,0.0,66.15,28.04,5.47
Westerlo,30,1.37,1.37,11.93,3.73,0.27,0.27,21.57,2.3,362.0,472.9,138.77,170.2,164.93,196.2,47.17,81.6,0.77,0.78,8.6,28.3,7.1,1.87,39.47,16.23,38.93,17.87,11.5,8.83,7.03,2.0,8.33,16.87,8.53,13.37,11.1,21.47,0.4,592.43,71.23,203.83,266.03,130.57,17.77,592.17,18.37,8.73,398.77,13.27,3.7,17.6,8.83,357.77,2.13,0.07,0.03,11.17,10.23,1.73,0.23,0.1,0.07,52.57,14.63,14.4,2.07,1.8,5.17,3.43,0.17,0.1,0.1,0.0,0.0,1.62,4.73,12.97,31.6,4.17,6.97,14.27,0.8,0.9,29.03,26.43,94.63,23.87,30.43,19.83,0.0,0.0,50.4,76.55,81.53,84.06,57.81,57.08,47.52,-0.11,66.34,36.47,5.61
Zwolle,34,1.32,1.29,12.56,4.71,0.06,0.06,22.47,2.26,364.26,470.26,149.06,174.41,166.35,195.0,41.5,78.03,0.91,0.94,9.47,26.82,7.53,2.59,36.44,15.29,36.15,16.41,10.32,9.35,5.35,1.71,9.24,18.06,8.82,10.53,9.18,24.97,0.29,585.21,83.0,221.47,250.21,117.82,18.71,585.15,13.15,6.26,312.24,11.59,3.41,14.68,7.41,361.03,1.97,0.06,0.03,10.76,8.15,1.68,0.06,0.29,0.12,46.79,15.47,15.88,1.41,1.97,5.76,3.85,0.15,0.29,0.24,0.06,0.0,1.88,7.53,19.59,35.06,5.82,7.71,17.21,1.12,1.06,31.35,22.09,87.88,24.74,32.24,19.56,0.06,0.02,49.35,77.46,85.47,85.31,53.18,56.74,47.6,-0.05,66.84,38.44,6.51
ar Estudiantes–LP,6,1.17,1.17,15.67,4.67,0.0,0.0,28.67,1.83,440.17,544.17,185.83,211.5,206.67,237.0,42.17,78.83,1.17,0.92,12.33,39.0,10.83,3.5,56.67,16.83,56.0,24.83,15.67,10.17,10.33,4.33,13.17,23.17,10.0,7.83,6.33,13.0,0.17,649.0,40.5,153.67,333.83,167.33,24.67,649.0,19.0,10.83,365.83,14.83,3.5,18.5,7.5,438.67,3.0,0.0,0.0,12.33,12.5,0.67,0.0,0.0,0.17,47.5,14.17,13.5,4.5,1.5,3.33,2.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,5.33,17.83,3.67,5.83,9.33,0.17,0.5,27.67,26.0,129.5,30.5,42.5,28.83,0.0,0.0,51.21,80.89,87.86,87.2,53.49,60.08,57.0,-0.25,60.06,18.76,1.82
ar River Plate,12,1.42,1.47,16.92,5.5,0.0,0.0,29.25,2.58,375.42,487.08,169.17,197.08,159.67,191.67,35.92,67.75,1.25,1.08,12.25,38.42,8.42,1.92,46.83,15.92,46.17,19.0,12.58,7.92,8.5,2.58,9.08,17.5,8.42,11.42,9.42,17.92,0.08,607.25,43.5,152.42,295.75,165.33,22.17,607.25,20.75,8.5,316.33,12.67,3.33,17.67,11.25,371.75,2.0,0.08,0.08,12.83,13.17,1.33,0.0,0.08,0.0,50.17,17.67,17.75,3.08,0.67,2.33,1.67,0.58,0.08,0.08,0.0,0.0,0.72,3.25,7.75,16.42,4.83,6.25,11.58,0.58,0.33,35.42,28.92,108.92,31.83,35.83,21.67,0.0,-0.03,49.89,77.08,85.84,83.3,53.02,59.34,40.96,0.07,71.67,41.94,5.01
ar Rosario Central,6,1.33,1.35,14.33,4.0,0.0,0.0,24.33,2.0,308.67,414.83,140.0,162.67,119.83,148.17,38.67,76.67,0.67,0.77,10.67,25.5,5.83,2.5,32.67,15.17,32.33,26.33,14.17,13.33,10.17,2.83,13.83,23.67,9.83,10.17,9.83,16.0,0.33,529.5,41.17,150.0,258.5,125.83,17.17,529.5,18.33,8.83,250.67,10.67,3.0,15.5,10.17,306.17,2.17,0.0,0.0,12.5,13.83,0.67,0.0,0.0,0.0,49.5,13.67,18.0,6.17,1.17,3.5,2.33,0.17,0.0,0.0,0.0,0.0,1.08,3.83,14.67,15.33,1.5,8.0,11.33,1.0,0.33,31.67,25.67,80.17,26.33,28.5,28.0,0.0,-0.01,43.16,74.41,86.06,80.87,50.44,56.0,48.17,-0.08,66.57,26.11,8.83
ar San Lorenzo,8,0.88,0.94,11.5,3.0,0.0,0.0,19.5,1.38,224.38,327.88,105.75,127.5,84.88,114.25,25.88,63.38,0.75,0.42,7.0,17.0,4.12,1.38,24.62,12.75,24.38,17.38,10.5,7.12,8.25,2.0,9.5,19.25,9.75,11.5,7.12,19.5,0.5,437.62,43.38,143.75,198.25,102.0,13.62,437.62,18.5,8.25,197.12,9.25,2.62,16.12,9.0,221.38,3.5,0.12,0.0,14.5,12.75,1.5,0.0,0.12,0.0,43.12,15.25,15.0,6.75,1.0,3.5,2.5,0.25,0.12,0.12,0.0,0.0,0.92,3.0,12.88,15.62,1.62,6.5,12.0,0.38,0.12,30.25,25.12,61.75,20.88,21.75,20.0,0.0,-0.06,50.41,68.43,82.94,74.29,40.83,54.6,44.59,-0.09,71.43,23.29,3.17
ar Talleres,8,1.38,0.9,13.75,3.5,0.0,0.0,24.38,2.38,316.0,407.38,146.38,168.0,128.25,154.0,34.5,65.0,1.0,0.69,10.75,25.38,6.75,2.0,32.0,11.62,31.75,21.62,12.5,10.38,9.38,1.88,10.62,20.5,9.88,11.12,9.75,19.0,0.38,524.5,50.12,161.12,253.62,116.5,14.38,524.5,20.5,9.75,269.25,11.25,1.88,16.25,8.75,313.62,2.75,0.25,0.0,12.75,10.75,1.12,0.0,0.25,0.0,48.12,14.38,12.0,3.88,1.12,3.0,1.88,0.25,0.25,0.25,0.0,0.0,1.02,6.62,14.75,20.0,1.75,6.62,13.75,0.62,0.38,26.38,25.0,75.38,26.75,25.0,23.12,0.0,0.53,54.51,77.57,87.13,83.28,53.08,54.89,47.56,-0.1,62.67,44.88,4.51
bo Bolívar,8,1.5,1.39,15.62,5.75,0.12,0.25,29.12,2.75,374.75,461.5,154.12,174.75,177.12,202.62,36.38,61.62,1.0,1.06,11.62,29.75,8.12,2.5,42.12,13.62,41.75,14.0,8.25,6.88,5.38,1.75,7.12,15.75,8.62,10.75,6.75,19.0,1.0,573.88,68.62,192.88,244.5,141.25,16.62,573.62,21.25,10.12,309.62,11.12,2.38,16.62,7.88,371.75,1.5,0.25,0.0,11.25,9.12,1.75,0.25,0.12,0.0,37.75,12.5,12.62,4.5,1.38,6.12,4.75,0.25,0.12,0.12,0.0,0.0,1.65,2.38,7.12,29.38,5.0,9.5,12.38,0.88,1.88,25.12,24.5,97.5,31.88,29.62,15.38,0.0,0.08,49.76,81.2,88.19,87.41,59.04,51.66,47.62,0.16,77.61,33.43,7.11
bo The Strongest,8,1.12,1.1,11.25,3.12,0.25,0.25,19.25,1.88,300.12,396.12,134.62,153.75,121.62,148.62,31.0,64.75,0.75,0.78,8.5,21.62,5.38,2.5,30.75,13.62,30.5,16.88,12.0,8.38,7.12,1.38,7.75,16.88,9.12,9.62,6.62,28.12,0.25,512.38,64.75,175.25,238.75,104.0,13.62,512.12,15.0,6.25,261.38,11.0,1.62,17.38,7.75,297.38,2.0,0.12,0.0,9.5,8.25,1.12,0.0,0.0,0.0,41.88,11.25,13.5,3.75,1.25,6.0,4.75,0.62,0.0,0.0,0.0,0.0,1.36,4.62,14.5,17.38,5.12,11.75,20.62,0.62,0.62,24.75,25.12,74.88,21.12,23.12,19.75,0.0,0.02,45.45,75.76,87.56,81.83,47.88,58.5,41.67,0.08,79.17,31.86,3.01
br Atlético Mineiro,13,1.69,1.36,13.62,4.46,0.0,0.08,24.08,2.77,504.85,597.85,225.23,245.92,222.23,249.23,44.46,74.62,1.23,1.09,10.38,40.54,7.46,2.54,45.31,17.23,45.0,16.31,10.0,7.38,6.31,2.62,7.54,13.92,6.38,9.85,8.15,20.0,0.23,703.46,55.38,190.85,350.15,167.0,17.23,703.38,17.69,7.77,409.69,14.92,2.15,16.69,8.77,501.0,2.54,0.0,0.0,12.31,9.92,1.92,0.0,0.08,0.0,43.46,16.31,12.62,2.54,0.85,2.62,1.77,0.46,0.08,0.08,0.0,0.0,0.99,3.15,8.54,25.69,3.77,6.08,12.23,0.77,1.77,28.92,25.46,107.54,26.85,29.38,17.54,0.0,0.24,56.4,84.44,91.59,89.17,59.58,58.02,43.92,0.14,67.56,36.89,6.3
br Botafogo (RJ),13,1.62,1.45,12.0,3.62,0.08,0.08,21.23,2.77,335.69,424.08,147.46,164.77,142.15,166.31,36.69,71.69,1.15,0.8,9.69,26.69,6.77,1.15,33.92,13.08,33.69,14.62,9.0,7.38,5.46,1.77,7.08,13.23,6.15,10.08,9.15,26.69,0.15,536.69,63.62,174.92,257.08,109.54,16.46,536.62,16.31,6.92,288.77,9.15,3.85,16.15,8.69,332.85,3.0,0.31,0.08,12.77,10.46,1.54,0.08,0.15,0.0,38.15,16.92,16.23,4.77,1.08,2.92,1.85,0.31,0.15,0.08,0.0,0.08,0.91,3.92,14.0,23.15,3.23,9.92,18.38,0.62,0.54,33.15,24.85,80.69,24.0,28.23,16.08,0.08,0.12,51.04,79.16,89.49,85.47,51.18,57.74,42.43,-0.19,63.36,28.0,3.37
br Flamengo,10,1.2,1.56,15.7,4.5,0.1,0.1,27.6,2.1,413.1,517.4,186.8,214.0,176.8,206.0,39.6,71.5,0.7,1.21,11.4,39.1,12.3,2.7,50.2,21.2,49.7,15.9,10.2,7.0,6.4,2.5,7.0,15.5,8.5,10.2,6.9,14.5,0.1,622.2,53.5,161.7,298.1,168.1,27.9,622.1,21.3,11.1,337.9,14.1,4.6,16.5,9.1,408.3,1.6,0.1,0.0,10.1,11.6,1.5,0.1,0.0,0.0,45.7,14.8,12.4,2.8,0.6,3.5,2.9,0.5,0.0,0.0,0.0,0.0,0.71,4.4,13.6,29.9,5.5,8.2,11.2,0.2,0.7,27.2,25.6,121.1,29.7,47.5,17.2,0.0,-0.23,54.41,79.84,87.29,85.83,55.38,54.78,52.11,0.15,82.86,32.35,1.79
br Fluminense,10,1.3,0.75,10.2,2.9,0.1,0.1,17.6,2.2,473.6,548.8,235.0,251.9,192.0,209.2,30.0,56.9,1.0,0.59,7.2,35.7,5.5,1.9,37.2,13.5,37.0,15.9,10.7,6.4,7.3,2.2,6.5,14.8,8.3,9.4,6.6,21.1,0.4,652.5,56.2,194.2,327.3,136.8,14.1,652.4,21.3,10.8,369.3,11.8,2.8,14.6,10.8,470.8,3.3,0.0,0.0,9.7,11.8,1.5,0.0,0.2,0.0,39.5,9.9,10.0,4.3,1.0,3.8,2.7,0.3,0.2,0.1,0.1,0.0,1.28,1.5,6.7,16.8,3.8,6.4,13.0,0.4,1.2,19.9,25.4,87.7,19.8,24.3,17.2,0.1,0.73,49.75,86.3,93.29,91.78,52.72,56.03,50.7,0.22,71.05,22.39,3.08
br Grêmio,8,1.25,1.34,12.25,4.12,0.12,0.12,22.5,2.12,310.5,402.25,137.62,156.75,126.0,152.25,34.25,66.75,0.62,0.89,8.25,25.25,7.25,1.5,32.62,17.25,32.0,16.75,10.38,8.62,6.75,1.38,8.25,15.38,7.12,12.0,8.0,22.12,0.12,524.38,55.88,161.75,233.62,135.75,23.75,524.25,25.88,12.5,269.88,13.38,5.25,21.75,12.5,305.62,2.5,0.25,0.12,10.88,11.88,0.62,0.0,0.12,0.0,42.88,13.62,14.38,4.38,1.0,3.88,2.88,0.38,0.12,0.12,0.0,0.0,1.04,4.38,13.0,17.5,2.88,8.75,16.75,0.5,0.25,28.0,34.25,81.88,24.62,37.75,18.62,0.0,-0.07,48.64,77.19,87.8,82.76,51.31,57.98,48.3,0.04,74.23,33.69,2.99
br Palmeiras,8,2.12,1.44,14.25,5.12,0.25,0.25,25.0,3.5,343.88,443.0,142.88,165.88,141.12,164.62,51.62,89.62,1.62,1.06,11.12,32.62,8.75,2.75,41.0,14.25,40.5,17.25,10.75,9.75,6.38,1.12,9.0,17.5,8.5,8.12,7.25,16.62,0.12,552.0,46.25,165.62,262.0,129.5,19.12,551.75,21.62,8.5,286.5,11.88,2.0,15.88,7.5,340.88,1.88,0.0,0.0,12.5,13.5,2.38,0.12,0.0,0.0,41.0,19.38,15.5,9.12,1.12,3.5,2.38,0.25,0.0,0.0,0.0,0.0,0.86,3.12,11.25,20.5,4.12,8.5,9.5,0.38,1.25,34.88,23.38,95.75,28.5,32.62,19.75,0.0,0.47,55.56,77.63,86.13,85.72,57.6,56.83,39.32,-0.3,68.0,27.73,4.0
br São Paulo,10,1.3,1.38,12.5,3.8,0.1,0.2,23.3,2.2,463.4,547.3,190.1,209.4,216.3,241.1,48.3,73.2,0.7,0.84,9.8,32.4,7.6,2.7,40.3,15.7,40.1,16.4,9.6,6.9,7.0,2.5,6.7,14.4,7.7,9.1,6.6,20.2,0.7,654.9,57.3,201.6,329.2,130.1,19.8,654.7,20.7,9.4,366.7,12.6,3.2,16.7,7.9,458.9,2.2,0.1,0.1,11.2,11.2,1.8,0.1,0.0,0.0,43.3,15.8,11.8,3.4,0.4,2.7,2.3,0.7,0.0,0.0,0.0,0.0,0.59,5.3,10.1,21.7,4.7,7.8,13.3,0.3,0.6,27.6,24.6,96.1,25.5,33.3,16.3,0.0,-0.06,57.25,84.67,90.78,89.71,65.98,52.92,45.41,0.32,85.19,52.48,2.26
cl Cobresal,6,0.5,0.73,9.0,1.67,0.17,0.17,15.67,0.83,276.83,365.17,112.33,132.5,122.5,146.67,37.0,67.83,0.33,0.6,7.67,26.83,3.5,2.0,28.5,11.83,28.33,16.17,10.33,9.67,5.33,1.17,9.5,19.33,9.83,11.17,7.0,19.67,0.33,461.5,54.33,154.67,214.33,95.83,10.5,461.33,12.33,5.83,224.83,9.5,1.67,14.5,8.83,275.0,1.83,0.0,0.0,8.5,10.17,1.67,0.0,0.17,0.0,36.17,11.5,12.67,9.5,1.83,5.67,3.83,0.0,0.17,0.17,0.0,0.0,1.9,6.5,16.83,18.67,3.67,10.0,14.5,0.67,0.17,24.17,23.33,68.67,16.5,17.67,19.83,0.0,-0.32,47.58,75.81,84.78,83.52,54.55,55.86,47.28,0.04,67.55,38.62,4.62
cl Colo-Colo,10,0.8,0.95,11.5,3.1,0.1,0.1,20.1,1.3,424.4,531.4,208.5,235.5,170.2,201.6,36.7,67.4,0.5,0.68,8.4,35.8,5.9,1.5,37.1,15.0,36.8,16.2,9.9,7.3,6.2,2.7,7.3,15.4,8.1,11.4,8.3,18.3,0.6,637.5,51.7,182.1,315.7,143.9,15.5,637.4,17.3,8.3,353.6,12.9,2.0,16.6,10.7,421.1,3.7,0.4,0.3,12.5,8.7,1.2,0.1,0.0,0.0,45.2,14.6,14.7,2.8,0.8,2.7,1.9,0.3,0.0,0.0,0.0,0.0,0.83,4.3,11.8,28.2,4.2,8.3,10.1,0.9,1.1,29.3,27.3,88.9,21.4,24.9,17.2,0.0,-0.16,49.83,79.86,88.54,84.42,54.45,54.43,47.98,0.04,70.37,36.44,8.91
cl Huachipato,6,1.0,0.98,12.83,4.67,0.0,0.0,21.33,1.67,312.5,435.0,130.17,161.17,131.83,168.0,44.0,84.5,0.83,0.8,9.17,30.83,8.17,3.17,40.67,12.67,40.33,18.17,10.67,10.17,5.5,2.5,9.17,22.0,12.83,11.0,8.17,27.17,0.33,550.5,66.5,190.17,238.0,127.67,19.83,550.5,18.5,8.17,240.67,8.83,2.17,14.83,7.83,309.67,3.33,0.17,0.17,12.17,7.83,1.5,0.0,0.17,0.0,47.67,18.17,18.17,3.83,1.5,4.0,2.5,0.33,0.17,0.17,0.0,0.0,1.55,4.83,14.33,23.67,3.67,8.0,16.67,0.0,1.33,36.33,22.67,93.67,23.0,33.33,19.83,0.0,0.02,50.01,71.84,80.77,78.47,52.07,49.39,44.16,0.03,62.5,33.71,0.0
cl Palestino,6,1.0,1.17,12.17,4.67,0.0,0.0,19.17,1.17,244.33,346.67,104.0,124.83,98.67,123.83,37.17,77.5,0.5,0.67,7.33,19.17,4.33,2.0,21.17,10.0,21.17,16.5,10.33,5.67,8.67,2.17,8.0,21.33,13.33,14.83,8.67,20.5,0.5,457.0,63.83,167.17,202.83,92.83,16.83,457.0,15.17,8.5,218.17,7.67,2.5,15.83,8.83,241.67,3.17,0.17,0.17,11.17,7.67,2.33,0.0,0.33,0.33,47.67,9.5,15.33,6.0,1.83,6.0,4.33,0.17,0.33,0.17,0.17,0.0,1.85,7.0,19.0,20.0,1.33,11.0,14.83,1.17,0.83,24.83,24.67,52.33,20.33,25.67,18.33,0.17,-0.15,38.26,70.48,83.31,79.68,47.96,48.45,56.03,0.01,72.17,36.84,7.89
co Junior,8,1.0,1.48,9.62,2.12,0.25,0.38,17.0,1.62,345.5,436.62,148.62,165.62,148.62,170.88,39.25,76.25,0.62,0.81,6.62,28.5,5.5,1.75,31.5,13.0,31.25,17.25,9.75,10.12,5.5,1.62,8.62,16.75,8.12,10.25,9.0,24.12,0.25,543.75,64.38,197.38,254.62,97.25,14.62,543.38,17.5,9.62,303.38,11.5,3.12,16.38,5.38,342.5,2.25,0.12,0.0,9.0,10.25,1.88,0.12,0.12,0.0,40.88,13.75,15.62,3.25,0.88,4.12,3.25,0.25,0.12,0.12,0.0,0.0,1.14,4.62,14.5,23.62,3.88,9.38,16.5,1.12,0.25,29.38,21.75,75.75,18.62,25.0,18.38,0.0,-0.32,46.8,79.13,89.74,86.97,51.48,54.03,54.97,0.23,78.88,31.86,6.79
co Millonarios,6,1.0,1.45,17.17,5.17,0.17,0.17,30.0,1.5,322.0,423.33,151.5,175.17,123.67,153.33,36.0,67.0,0.67,0.8,13.0,32.5,7.67,3.5,34.0,12.83,33.83,20.0,11.83,8.5,9.67,1.83,10.5,20.67,10.17,10.5,10.33,12.5,0.33,536.17,43.0,143.17,270.33,128.0,19.17,536.0,19.83,12.17,286.83,11.83,2.67,18.5,7.83,319.67,1.67,0.33,0.0,10.0,8.5,2.33,0.0,0.17,0.17,46.83,14.67,12.67,4.67,2.0,4.83,3.0,0.0,0.17,0.17,0.0,0.0,1.97,4.0,12.17,16.33,2.67,8.17,8.0,0.67,0.17,27.33,26.33,80.67,31.5,33.0,22.33,0.0,-0.31,53.68,76.06,86.49,80.66,53.73,54.91,61.37,-0.02,62.11,32.87,8.38
ec Barcelona,6,1.0,1.1,11.83,3.0,0.33,0.33,21.0,1.5,358.33,445.0,154.5,176.0,159.17,186.33,36.83,62.67,0.5,0.57,8.17,29.0,7.5,2.5,35.0,13.33,34.5,17.0,10.17,7.0,8.0,2.0,7.67,16.5,8.83,10.83,8.5,16.0,0.17,554.33,55.17,173.0,270.5,117.0,20.0,554.0,18.0,9.33,307.67,10.17,3.0,16.83,12.83,356.33,2.67,0.0,0.0,12.83,10.33,0.83,0.17,0.17,0.0,46.33,9.33,16.83,5.5,1.5,3.17,1.67,0.17,0.17,0.17,0.0,0.0,0.83,4.5,10.17,23.0,3.0,9.17,13.5,0.33,0.0,26.17,29.67,82.83,22.5,33.0,17.83,0.0,-0.09,35.65,80.52,87.78,85.42,58.77,53.25,51.83,-0.81,52.68,44.25,2.44
ec Independiente,6,1.33,1.3,14.17,4.67,0.17,0.17,24.83,2.67,470.33,560.67,200.83,222.67,206.33,232.17,51.17,78.67,1.17,0.9,11.17,38.17,7.83,2.5,43.17,17.0,42.5,15.33,10.0,8.5,4.0,2.83,7.17,14.33,7.17,7.17,6.67,12.83,0.0,652.67,45.83,168.5,348.67,140.5,19.33,652.5,17.67,8.67,362.5,11.5,4.67,16.17,5.67,466.0,2.17,0.0,0.0,11.5,12.17,1.33,0.17,0.17,0.0,39.67,12.0,13.83,8.0,1.5,2.17,0.67,0.17,0.17,0.17,0.0,0.0,1.1,2.83,6.83,23.17,2.33,5.5,10.17,0.17,1.33,25.83,21.83,102.67,27.5,34.33,17.17,0.0,0.02,46.46,83.89,90.19,88.87,65.04,57.89,49.07,-0.36,30.88,41.43,1.67
ec LDU de Quito,6,1.0,1.32,16.17,4.17,0.17,0.17,28.0,1.17,323.0,422.67,136.83,154.17,131.33,159.83,48.17,84.5,0.33,0.98,12.5,30.0,9.5,4.17,35.5,15.5,35.5,12.33,7.83,3.67,6.67,2.0,5.67,13.0,7.33,11.33,7.33,11.83,0.5,520.5,40.67,133.67,249.83,142.33,22.17,520.33,17.17,7.67,248.5,13.0,2.17,17.0,7.5,320.0,2.17,0.0,0.0,10.83,8.67,2.17,0.17,0.33,0.0,41.83,14.5,13.33,6.0,1.0,3.0,2.0,0.33,0.33,0.17,0.0,0.17,1.07,4.5,8.83,13.67,3.67,8.83,7.17,0.5,0.33,27.83,24.5,86.5,29.17,38.0,13.5,0.17,-0.24,52.1,76.42,88.75,82.17,57.01,53.3,44.67,0.07,66.67,50.96,6.97
pe Alianza Lima,6,0.83,0.78,13.0,4.17,0.0,0.0,21.17,1.0,219.33,313.0,95.33,113.0,89.83,116.5,27.83,63.83,0.67,0.57,9.5,18.83,6.33,2.5,27.33,11.0,27.17,16.33,10.33,9.17,6.0,1.17,9.33,19.33,10.0,10.0,10.17,24.0,0.17,422.33,51.5,150.67,182.67,93.33,16.83,422.33,16.5,9.33,188.17,7.0,2.0,14.33,8.67,217.17,2.67,0.0,0.0,12.83,12.67,1.83,0.0,0.0,0.0,42.33,15.83,14.33,9.0,1.17,3.33,2.17,0.17,0.0,0.0,0.0,0.0,0.88,4.83,13.5,18.67,3.33,6.83,14.83,0.33,0.5,30.17,23.0,65.5,22.17,27.67,19.67,0.0,0.06,52.47,70.07,84.36,77.11,43.6,55.13,56.55,-0.33,65.17,35.78,2.23
pe Universitario,6,0.83,0.62,10.83,2.33,0.0,0.0,18.67,1.0,262.0,360.33,120.0,138.5,100.67,130.5,34.33,69.67,0.5,0.4,8.5,23.0,5.17,2.67,26.33,9.67,25.83,18.67,11.67,8.33,8.5,1.83,10.83,19.83,9.0,8.83,6.33,16.0,0.17,457.5,39.83,123.67,235.17,101.83,12.83,457.5,11.67,5.83,227.33,6.67,1.83,17.33,8.83,259.5,2.5,0.17,0.17,12.17,11.17,1.17,0.0,0.0,0.0,43.33,15.0,17.17,6.0,1.5,2.83,1.33,0.0,0.0,0.0,0.0,0.0,1.43,5.83,13.67,14.17,2.33,7.83,12.67,1.33,0.5,32.17,26.17,61.83,19.67,22.5,22.5,0.0,0.34,46.63,72.71,86.64,77.14,49.28,58.44,49.96,-0.05,47.0,42.65,10.5
py Cerro Porteño,6,0.67,0.55,10.33,3.0,0.0,0.0,16.0,1.33,230.33,332.17,88.83,112.0,95.5,122.17,37.0,75.33,0.67,0.55,6.17,22.67,6.33,2.67,24.5,11.33,24.33,18.17,12.33,10.17,6.0,2.0,7.5,17.33,9.83,13.17,7.0,21.33,0.5,436.67,47.67,157.0,192.5,92.67,13.17,436.67,12.5,6.0,188.0,6.83,1.5,14.5,8.0,229.17,3.33,0.33,0.17,14.83,11.83,1.83,0.0,0.17,0.0,43.0,13.5,13.83,4.67,0.83,3.67,2.83,0.33,0.17,0.17,0.0,0.0,1.05,6.83,17.17,18.83,2.33,8.0,12.83,0.67,0.5,27.33,22.5,60.17,17.33,23.67,19.83,0.0,0.22,49.4,69.34,79.31,78.17,49.12,55.86,48.0,0.21,77.11,39.78,5.22
py Libertad,6,1.17,1.17,11.5,2.5,0.0,0.17,20.0,2.17,410.33,517.83,192.5,219.83,160.33,189.83,44.5,77.5,1.17,1.05,8.83,32.5,8.33,3.33,37.5,13.5,36.83,17.33,9.17,8.83,6.83,1.67,8.0,17.0,9.0,9.67,9.5,21.17,0.0,630.83,61.33,196.0,305.17,135.0,18.67,630.67,14.83,7.5,320.0,12.5,1.5,16.67,10.0,406.5,2.5,0.0,0.0,11.5,9.5,1.83,0.0,0.0,0.0,48.33,19.17,17.67,4.17,1.33,4.67,3.33,0.17,0.0,0.0,0.0,0.0,1.55,6.33,13.33,25.67,2.83,8.67,12.67,0.17,0.67,36.83,26.67,87.83,22.17,31.83,17.17,0.0,0.0,52.05,79.24,87.57,84.46,57.42,50.01,50.57,0.14,71.31,47.49,1.34
uy Liverpool,6,1.0,0.6,10.67,2.67,0.0,0.0,16.5,1.17,228.5,328.17,98.5,116.0,95.67,123.67,31.33,73.33,0.17,0.22,5.33,21.83,2.33,0.33,24.67,9.33,24.67,17.67,12.83,9.5,7.33,0.83,11.33,19.0,7.67,10.5,6.33,21.5,0.67,440.33,58.83,160.0,202.5,83.67,8.33,440.33,19.67,10.0,202.83,7.33,2.0,15.0,8.67,227.17,2.67,0.33,0.0,12.83,12.33,1.33,0.0,0.17,0.0,43.17,11.0,15.0,9.0,2.33,6.83,4.5,0.17,0.17,0.17,0.0,0.0,2.02,2.83,12.83,22.83,3.5,6.17,17.17,0.5,0.83,26.0,23.67,58.67,17.67,13.0,24.17,0.0,0.67,42.31,69.63,84.91,77.36,42.72,65.88,50.84,-0.15,65.89,22.06,2.91
