Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
es Real Sociedad,8,1.0,1.29,13.25,4.25,0.0,0.12,23.38,1.5,400.5,500.75,165.0,192.25,180.25,205.75,43.12,73.38,0.62,0.76,10.12,30.5,6.88,1.12,41.88,17.62,41.38,17.88,10.62,7.75,6.75,3.38,7.5,14.62,7.12,11.0,8.0,16.5,0.12,611.12,55.38,160.62,295.0,161.0,24.25,611.0,22.12,10.62,395.75,12.5,6.75,14.62,10.12,394.88,2.25,0.0,0.0,15.62,8.75,1.88,0.12,0.0,0.0,53.62,19.0,16.38,3.5,0.75,3.12,2.38,0.5,0.0,0.0,0.0,0.0,0.99,6.88,18.0,28.62,1.0,3.75,10.12,0.25,0.75,35.38,24.75,100.88,24.88,39.0,18.12,0.0,-0.22,53.7,79.98,85.83,87.61,58.76,55.75,48.01,0.24,76.28,38.22,2.47
es Sevilla,6,1.17,0.98,8.67,2.83,0.17,0.17,15.33,2.33,353.83,458.0,154.67,179.5,154.0,183.5,36.33,72.17,1.0,0.82,6.83,24.83,6.17,2.5,29.67,13.17,29.33,19.0,11.67,9.17,9.0,0.83,9.5,19.17,9.67,10.67,7.33,15.17,0.0,561.17,62.33,193.0,262.0,112.33,15.67,561.0,17.0,6.5,342.33,12.5,2.5,13.83,7.83,350.0,2.67,0.33,0.17,12.5,11.17,1.5,0.17,0.33,0.17,50.33,13.67,15.0,10.5,2.0,4.5,2.67,0.0,0.33,0.33,0.0,0.0,1.8,6.83,18.33,28.83,3.33,9.5,13.17,1.0,0.33,28.67,21.67,72.17,17.67,26.83,21.17,0.0,0.19,47.68,77.26,86.17,83.92,50.34,55.46,38.24,-0.11,59.33,37.26,7.59
es Villarreal,8,1.5,1.38,12.88,4.62,0.12,0.25,22.25,2.62,432.75,516.75,175.62,194.88,203.25,226.75,45.38,74.12,1.25,1.01,9.25,34.88,8.62,2.12,42.75,17.75,42.38,11.38,6.75,4.38,4.88,2.12,6.0,12.75,6.75,7.75,7.75,15.88,0.12,613.75,61.88,187.25,274.38,156.38,23.5,613.5,17.12,8.0,411.0,14.12,5.5,16.0,8.62,425.88,3.38,0.12,0.12,13.62,11.88,1.75,0.25,0.38,0.12,39.62,9.62,8.88,7.62,1.5,3.5,2.0,0.25,0.38,0.12,0.12,0.12,1.45,2.88,8.62,31.5,4.88,5.5,12.5,0.5,0.75,18.5,24.62,102.88,24.88,39.75,12.75,0.25,0.09,52.0,83.74,90.12,89.64,61.23,52.84,46.73,-0.03,57.14,33.41,4.0
fi HJK,6,1.17,1.02,8.5,3.5,0.33,0.33,15.67,2.17,353.33,451.17,166.67,187.17,145.17,172.83,31.17,66.0,0.83,0.7,7.33,21.67,6.33,2.0,28.5,12.67,28.17,14.5,9.5,7.0,5.0,2.5,8.83,17.33,8.5,12.67,11.0,22.17,0.67,562.67,83.0,224.0,218.0,125.33,17.5,562.33,16.0,6.33,299.5,7.5,4.0,14.5,6.83,350.33,1.33,0.0,0.0,11.17,10.83,1.17,0.17,0.17,0.17,47.17,10.83,9.83,11.67,2.83,8.0,5.33,0.0,0.17,0.17,0.0,0.0,2.93,3.0,13.0,27.0,4.67,9.67,17.17,0.33,0.17,20.67,21.33,69.33,17.83,29.83,18.33,0.0,0.15,52.39,78.31,89.05,84.0,47.23,57.59,39.56,0.03,66.62,23.08,1.92
fo KÍ,6,0.83,1.03,7.33,2.5,0.0,0.0,13.0,1.67,258.83,368.83,89.83,115.67,120.33,147.0,40.83,87.5,0.83,0.65,5.5,16.83,3.0,2.0,20.5,8.0,20.33,14.5,8.33,7.83,5.17,1.5,6.83,14.17,7.33,10.33,9.33,27.17,0.33,484.0,74.83,191.17,215.67,80.67,14.33,484.0,11.83,4.67,230.67,6.83,1.5,20.5,3.5,256.17,3.0,0.5,0.5,12.0,8.67,1.0,0.0,0.5,0.0,46.5,15.33,17.17,5.33,1.5,5.0,3.5,0.33,0.5,0.5,0.0,0.0,1.83,6.17,19.67,26.0,5.5,10.67,19.33,0.67,0.67,32.5,24.0,48.83,14.67,20.83,15.17,0.0,-0.19,47.17,70.18,77.66,81.86,46.66,52.88,39.48,0.18,70.0,31.37,3.47
fr Lens,8,1.0,1.0,10.38,2.88,0.12,0.12,19.12,1.75,370.62,473.75,174.0,204.12,146.12,175.12,35.12,63.0,0.5,0.66,8.5,30.25,7.25,1.88,35.0,15.88,34.88,18.0,11.62,9.12,7.38,1.5,9.62,16.5,6.88,12.0,8.62,20.75,0.5,584.88,65.5,183.38,287.0,120.38,17.25,584.75,14.25,5.25,388.5,11.88,3.25,15.0,9.88,366.75,4.25,0.12,0.12,13.0,14.0,2.62,0.12,0.25,0.0,49.25,15.0,14.12,7.25,1.75,5.5,3.75,0.12,0.25,0.25,0.0,0.0,1.69,6.0,13.38,30.75,5.62,4.88,15.38,1.25,0.88,29.12,24.88,85.75,20.88,29.62,21.25,0.0,0.0,51.51,78.23,85.24,83.44,55.75,61.57,36.84,-0.04,68.18,44.84,8.13
fr Lille,10,1.7,2.05,13.6,5.0,0.4,0.4,25.0,3.0,502.7,598.7,211.3,237.9,223.6,250.4,52.3,82.1,1.0,1.33,10.0,44.0,10.8,1.7,54.6,22.8,54.0,14.3,10.0,5.5,6.6,2.2,6.8,14.1,7.3,9.5,7.8,16.8,0.3,703.2,53.3,177.1,343.7,190.6,28.1,702.8,19.0,9.1,530.5,21.9,5.2,16.5,7.9,496.2,1.4,0.0,0.0,10.2,12.9,1.8,0.4,0.0,0.0,47.8,11.0,9.4,5.6,0.6,3.2,2.6,0.5,0.0,0.0,0.0,0.0,0.89,2.7,8.2,27.3,3.9,4.5,8.9,1.1,1.7,20.4,24.4,131.4,28.0,45.8,16.8,0.0,-0.17,53.92,83.97,88.82,89.3,63.7,59.15,47.89,0.33,81.25,32.93,12.36
fr Marseille,14,1.86,1.69,13.21,4.57,0.36,0.36,23.43,3.43,387.86,481.29,164.57,184.86,166.57,191.86,42.21,79.14,1.36,1.02,10.21,33.36,8.5,1.5,40.86,15.36,40.64,15.71,10.57,8.5,5.43,1.79,7.86,14.21,6.36,11.29,10.5,16.36,0.29,584.43,58.64,183.14,270.93,136.71,21.57,584.07,16.21,8.0,417.0,11.79,3.93,14.0,6.57,383.21,1.71,0.0,0.0,10.57,14.21,1.93,0.36,0.14,0.0,44.14,10.57,9.36,4.0,1.57,4.57,3.0,0.21,0.14,0.14,0.0,0.0,1.57,4.93,15.86,35.36,3.43,5.0,11.21,0.79,0.79,19.93,20.57,96.86,26.86,35.5,18.43,0.0,0.1,53.04,80.59,89.02,86.82,53.34,61.6,49.35,0.0,65.65,31.08,7.05
fr Paris S-G,12,1.58,2.07,17.58,5.25,0.25,0.25,32.33,2.58,560.58,648.5,242.17,268.58,255.83,280.17,48.67,71.92,1.0,1.42,14.25,45.92,12.17,1.67,55.58,31.5,55.33,16.0,10.0,7.75,5.92,2.33,8.0,17.83,9.83,9.5,8.17,13.08,0.58,757.75,59.42,202.5,340.58,220.92,33.75,757.5,25.92,12.0,593.58,21.25,11.08,15.08,9.17,556.17,2.5,0.0,0.0,11.17,10.5,2.67,0.08,0.0,0.0,51.08,8.42,10.5,2.0,1.25,4.33,3.08,0.25,0.0,0.0,0.0,0.0,1.23,2.58,6.0,23.58,3.75,5.92,9.0,0.17,1.5,18.92,24.25,142.42,34.92,58.67,18.0,0.0,-0.24,44.5,86.44,90.17,91.31,67.67,53.21,46.3,-0.02,71.13,43.0,1.89
fr Rennes,8,2.0,1.68,15.62,5.12,0.38,0.5,28.62,3.12,420.62,503.12,158.38,179.38,211.88,237.0,39.5,66.12,1.12,0.92,12.75,38.25,8.75,2.5,50.25,21.0,49.5,13.25,8.5,4.5,6.12,2.62,7.38,14.88,7.5,10.88,7.88,11.88,0.0,601.0,52.75,166.12,270.5,170.38,25.5,600.5,16.75,8.25,447.38,18.88,6.38,16.0,8.12,415.5,2.25,0.12,0.0,11.88,11.38,0.88,0.38,0.38,0.0,45.5,9.25,9.5,8.5,1.38,3.62,2.25,0.25,0.38,0.38,0.0,0.0,1.54,3.5,9.12,28.25,4.0,6.0,10.25,0.62,0.75,18.75,24.12,120.75,31.75,43.12,15.88,0.0,0.19,49.33,83.6,88.29,89.4,59.74,56.45,49.25,0.1,62.15,38.38,6.05
fr Toulouse,8,1.12,1.12,9.62,3.12,0.12,0.12,17.25,1.88,334.75,440.12,137.38,163.12,150.12,181.75,38.25,71.75,0.88,0.88,7.75,23.0,6.0,1.75,33.5,13.88,33.0,21.75,12.0,10.0,8.5,3.25,10.12,19.0,8.88,14.75,10.38,23.25,0.0,565.12,73.75,209.12,245.38,118.0,19.88,565.0,19.38,10.38,370.75,11.5,4.12,16.12,9.25,331.88,3.38,0.25,0.25,13.0,12.25,1.5,0.12,0.25,0.12,52.12,11.38,12.62,2.25,1.38,3.75,2.5,0.38,0.25,0.25,0.0,0.0,1.23,4.88,14.12,24.88,3.5,8.62,16.0,0.38,0.25,24.0,25.38,80.38,19.12,31.75,22.12,0.0,0.0,47.42,76.06,84.22,82.6,53.31,54.28,53.56,-0.12,66.67,34.56,2.38
gr AEK Athens,6,1.0,1.47,16.0,4.67,0.0,0.0,26.17,1.83,332.67,426.33,129.33,151.67,148.33,175.67,46.5,77.33,1.0,0.95,11.17,27.17,8.5,3.33,35.0,15.67,34.67,15.5,8.67,7.5,5.83,2.17,7.5,15.67,8.17,10.67,10.17,14.33,0.67,536.33,68.33,189.0,219.83,132.67,26.33,536.33,16.67,8.17,308.33,11.17,4.83,17.67,6.67,329.67,4.0,0.33,0.17,13.67,11.5,3.17,0.0,1.0,0.0,52.67,8.0,12.33,10.0,2.0,6.17,4.17,0.0,1.0,1.0,0.0,0.0,2.77,4.67,9.67,27.83,5.17,7.83,10.17,0.17,2.83,20.33,24.33,85.33,28.0,43.0,16.17,0.0,-0.32,39.35,78.03,85.27,84.44,60.13,51.88,49.01,0.28,67.59,48.29,1.67
gr Olympiacos,15,1.93,1.33,13.47,4.47,0.13,0.13,23.13,3.27,350.0,469.53,160.6,187.27,136.87,167.27,41.13,86.0,1.73,1.03,11.0,30.6,7.47,2.2,36.27,16.6,35.67,16.07,10.13,6.93,7.27,1.87,7.53,15.47,7.93,12.73,11.2,19.53,0.27,581.93,56.0,164.2,275.67,149.53,19.6,581.8,17.8,9.0,308.27,13.27,4.47,15.33,7.07,346.33,2.4,0.13,0.07,10.07,11.47,2.73,0.0,0.27,0.0,52.93,19.73,21.4,5.87,1.6,4.53,2.93,0.27,0.27,0.2,0.0,0.07,1.44,5.2,20.73,23.73,3.13,8.33,13.07,1.47,1.67,41.13,22.4,88.53,26.4,33.73,17.67,0.07,0.45,47.97,74.54,85.76,81.83,47.83,55.99,50.56,-0.11,64.68,25.08,11.25
gr PAOK,10,1.9,1.72,12.4,4.4,0.2,0.2,22.8,3.6,414.0,517.6,165.1,188.5,185.2,212.3,53.7,91.6,1.3,1.12,9.5,31.8,7.6,1.9,41.2,18.4,40.8,12.9,8.4,5.2,5.6,2.1,6.5,13.6,7.1,12.4,8.4,16.6,0.4,618.5,62.2,178.9,283.1,163.5,23.3,618.3,17.5,9.3,351.4,15.4,4.5,14.8,6.7,408.7,1.5,0.1,0.0,9.0,10.4,1.9,0.2,0.3,0.0,48.4,10.9,13.3,2.3,1.6,4.4,2.7,0.0,0.3,0.2,0.1,0.0,1.57,3.0,11.2,30.3,3.0,4.6,11.1,0.3,1.2,24.2,21.5,100.4,26.4,37.3,14.9,0.1,0.1,45.04,79.98,87.59,87.24,58.62,56.23,53.14,-0.02,61.36,26.79,2.7
gr Panathinaikos,6,1.17,1.63,13.17,3.0,0.33,0.5,24.67,2.0,426.17,520.17,180.83,202.33,187.83,215.0,45.67,74.83,0.67,1.25,10.5,37.83,8.17,2.5,47.17,21.83,47.0,16.5,7.5,7.0,6.83,2.67,5.33,11.83,6.5,10.17,6.33,10.0,0.5,613.5,46.67,142.83,311.5,165.5,22.33,613.0,14.67,7.67,401.67,15.83,4.83,15.83,7.83,420.83,1.67,0.0,0.0,11.33,13.0,2.0,0.5,0.17,0.0,53.33,10.67,10.5,10.67,1.67,4.83,3.17,0.33,0.17,0.17,0.0,0.0,1.8,3.67,11.67,28.0,4.0,2.33,9.33,0.83,1.5,21.17,23.67,116.0,26.67,37.83,12.83,0.0,-0.28,50.4,81.93,89.37,87.36,61.03,45.29,52.28,0.07,65.63,31.45,8.9
hr Dinamo Zagreb,10,1.5,1.34,12.3,4.2,0.4,0.4,22.9,2.6,424.1,525.8,163.1,188.1,192.4,219.1,53.7,85.5,0.5,0.85,8.9,30.1,8.3,2.5,38.7,21.5,38.3,16.1,8.8,8.8,5.8,1.5,8.1,15.9,7.8,10.3,8.9,17.0,0.3,638.0,64.8,204.3,295.5,144.7,21.8,637.6,19.1,8.8,357.0,16.8,6.4,17.1,8.6,420.7,2.0,0.0,0.0,11.4,13.6,1.3,0.3,0.4,0.1,50.2,13.4,11.8,6.1,1.1,2.6,1.5,0.4,0.4,0.3,0.1,0.0,1.24,5.1,13.0,33.6,3.8,7.5,12.9,1.5,1.2,25.2,25.7,98.5,25.5,39.0,16.9,0.1,0.12,53.17,80.66,86.71,87.81,62.81,52.81,46.07,0.11,57.69,39.23,11.63
hu Ferencváros,8,1.12,1.3,12.62,4.5,0.12,0.12,21.75,1.88,350.0,458.0,139.25,164.75,161.62,196.5,41.75,74.25,0.75,0.7,9.0,25.38,5.0,1.88,32.88,16.38,32.5,13.62,7.38,6.5,5.75,1.38,5.62,12.75,7.12,11.75,7.75,21.12,0.25,573.62,76.0,216.25,237.0,128.38,19.38,573.5,18.12,9.0,330.88,10.5,5.5,20.12,6.88,347.25,2.25,0.0,0.0,16.62,10.88,1.5,0.12,0.12,0.0,50.38,21.38,16.5,4.0,1.0,4.25,3.25,0.12,0.12,0.12,0.0,0.0,0.98,4.75,12.75,29.38,5.12,6.5,13.75,0.62,0.75,37.88,27.0,81.75,23.62,31.75,13.0,0.0,-0.14,56.44,76.42,84.52,82.25,56.23,49.3,49.67,-0.02,76.47,37.25,4.51
il Maccabi Haifa,10,0.9,0.79,7.4,2.8,0.0,0.0,12.5,1.5,287.7,374.9,121.7,138.8,121.0,141.8,37.3,73.4,0.8,0.47,5.9,15.8,3.8,1.1,19.1,11.1,18.9,17.2,10.5,9.9,5.9,1.4,7.5,16.6,9.1,13.4,9.6,32.0,0.4,492.9,91.5,241.2,188.1,68.1,9.0,492.9,15.0,7.0,271.6,7.3,2.3,15.8,6.6,285.5,3.2,0.2,0.2,13.8,10.6,2.6,0.0,0.1,0.1,46.3,11.0,12.3,8.0,1.5,5.6,4.1,0.3,0.1,0.0,0.1,0.0,1.47,6.1,17.6,27.4,4.3,9.1,22.8,0.8,0.7,23.3,22.4,49.1,14.0,16.2,18.0,0.1,0.14,47.21,76.74,87.68,85.33,50.82,53.25,46.67,-0.02,73.21,34.66,3.51
il Maccabi Tel Aviv,8,2.38,1.29,11.88,5.38,0.12,0.12,19.62,3.5,402.25,515.38,172.0,197.62,183.62,213.62,37.12,75.25,1.75,0.92,9.25,30.38,5.75,0.75,41.75,19.75,41.5,14.25,7.88,6.88,5.62,1.75,7.12,16.25,9.12,11.88,11.0,22.38,0.5,631.75,74.25,215.12,286.5,136.5,19.5,631.62,19.5,10.12,359.88,12.75,6.62,16.75,7.25,398.25,2.12,0.0,0.0,11.88,12.0,2.25,0.12,0.12,0.0,54.12,10.75,12.25,7.25,2.0,6.0,4.0,0.0,0.12,0.12,0.0,0.0,2.02,4.25,16.25,31.38,5.12,7.38,15.75,1.12,0.88,23.0,24.0,103.0,23.12,32.62,15.0,0.0,0.84,46.74,78.05,87.04,85.96,49.33,49.18,51.9,0.01,66.67,26.15,7.11
is Breiðablik,6,0.83,1.42,11.83,3.33,0.0,0.17,21.33,1.33,342.17,445.0,149.33,173.0,149.67,180.5,33.83,65.0,0.5,0.77,9.0,30.5,9.0,1.83,44.67,19.83,44.17,12.83,6.67,6.67,5.0,1.17,6.67,17.0,10.33,11.33,11.33,16.17,0.33,551.83,76.0,193.33,230.5,134.17,21.33,551.67,15.83,8.0,317.83,9.33,5.0,17.5,5.83,336.33,2.0,0.17,0.17,10.67,8.67,1.83,0.17,0.17,0.17,51.33,9.17,12.0,4.67,3.0,5.83,3.0,0.0,0.17,0.17,0.0,0.0,1.8,3.83,9.5,35.83,8.67,7.67,12.17,0.33,1.17,21.17,23.33,108.67,22.67,37.17,13.33,0.0,-0.42,43.32,76.89,86.32,82.92,52.05,44.72,50.54,-0.67,51.46,40.32,2.71
it Atalanta,13,1.92,1.82,12.92,5.15,0.08,0.08,22.85,3.08,378.31,491.0,155.31,184.23,171.92,205.38,41.69,75.23,1.15,0.96,10.38,31.23,8.85,2.38,45.08,19.77,44.85,18.08,10.69,7.15,8.38,2.54,9.54,18.31,8.77,11.92,11.0,17.46,0.23,607.38,57.15,176.69,275.92,162.46,24.08,607.31,17.23,8.15,417.0,16.38,5.38,18.38,8.62,375.0,2.15,0.0,0.0,15.62,9.92,2.77,0.0,0.23,0.0,60.46,16.85,12.08,6.46,0.62,2.69,2.08,0.46,0.23,0.23,0.0,0.0,0.9,5.85,15.69,27.54,5.08,6.69,10.08,1.15,1.77,28.92,27.0,109.69,25.92,40.69,20.23,0.0,0.05,58.26,77.05,84.3,83.71,55.42,55.59,47.3,0.31,77.32,37.28,11.41
it Fiorentina,13,1.92,1.88,20.77,5.23,0.23,0.23,38.38,3.23,475.54,586.85,175.38,204.38,220.92,254.54,68.08,103.46,1.23,1.58,16.31,41.31,14.62,3.69,51.85,21.92,51.38,14.69,8.69,6.62,5.54,2.54,8.38,14.46,6.08,8.54,6.54,11.77,0.15,689.15,48.92,161.23,322.08,211.92,35.08,688.92,14.38,6.62,464.08,19.46,5.23,15.38,8.15,470.62,1.92,0.0,0.0,12.23,13.69,1.15,0.23,0.08,0.0,47.69,22.23,20.38,4.38,1.08,2.62,1.54,0.31,0.08,0.08,0.0,0.0,0.94,4.31,10.54,28.31,3.69,5.38,8.38,0.92,0.85,42.62,23.54,125.15,41.62,58.62,17.08,0.0,0.02,52.16,81.03,85.81,86.79,65.8,58.56,46.04,-0.15,58.78,40.89,10.98
it Inter,8,1.25,2.05,14.5,4.25,0.38,0.38,25.38,2.0,483.38,581.88,209.12,236.12,220.25,247.38,45.5,72.62,0.62,1.1,11.25,28.75,9.5,3.75,40.25,18.38,40.0,13.62,7.62,6.62,5.75,1.25,5.25,13.0,7.75,11.0,7.5,21.25,0.25,691.38,84.25,261.62,298.38,137.38,22.0,691.0,16.0,6.75,374.25,13.88,3.0,15.12,7.0,479.62,2.12,0.0,0.0,10.38,14.38,1.88,0.25,0.0,0.0,51.38,15.12,12.12,7.5,0.88,4.25,3.38,0.5,0.0,0.0,0.0,0.0,1.14,2.12,7.12,38.88,4.75,5.75,14.5,0.88,0.75,27.25,22.12,98.62,27.38,38.25,12.88,0.0,-0.39,55.49,83.07,88.57,89.03,62.65,48.35,42.19,0.23,79.53,29.78,6.07
it Lazio,8,1.0,1.3,11.38,3.25,0.25,0.25,20.62,1.75,449.12,534.12,217.38,240.0,188.75,212.25,36.0,59.0,0.62,0.84,8.75,30.0,6.62,1.38,41.0,14.62,40.75,14.0,8.75,5.38,7.38,1.25,6.25,16.88,10.62,12.0,9.0,16.12,0.0,629.62,65.38,211.25,298.0,124.75,16.38,629.38,15.75,8.12,362.62,13.12,3.5,13.25,5.25,446.25,2.88,0.0,0.0,10.5,11.5,1.25,0.25,0.0,0.0,45.62,7.0,7.38,3.62,1.25,3.88,2.62,0.38,0.0,0.0,0.0,0.0,1.39,2.25,5.62,25.62,3.88,4.88,11.0,0.38,0.88,14.38,18.5,96.38,22.38,27.88,15.0,0.0,-0.23,48.68,84.09,90.58,88.93,61.02,48.58,51.56,0.1,67.53,40.04,3.45
it Milan,12,1.5,1.75,16.5,5.17,0.0,0.08,30.08,2.5,405.25,479.0,167.75,187.83,186.83,208.83,40.33,61.17,1.33,1.12,12.83,29.83,8.83,2.83,39.0,22.58,38.42,15.0,8.75,7.25,5.67,2.08,6.58,12.33,5.75,9.25,5.83,16.58,0.25,580.83,57.08,168.17,271.83,147.67,24.42,580.75,21.33,11.25,411.25,18.25,5.33,13.0,6.5,401.0,2.75,0.0,0.0,11.92,10.42,0.92,0.0,0.25,0.0,37.75,11.42,9.33,9.83,1.42,4.08,2.67,0.25,0.25,0.25,0.0,0.0,1.24,3.58,7.92,25.42,4.67,6.0,12.42,0.83,1.08,20.75,19.5,100.0,32.58,41.42,15.33,0.0,-0.14,55.04,84.6,89.31,89.47,65.93,56.09,52.74,-0.15,65.44,45.2,6.68
it Napoli,8,1.25,1.34,13.5,4.0,0.12,0.12,24.88,2.25,473.75,569.25,240.12,268.38,180.25,207.0,41.12,64.0,0.62,1.31,10.5,29.5,9.75,1.5,44.0,21.12,43.62,15.0,8.0,7.25,6.5,1.25,7.5,16.12,8.62,11.12,9.38,19.0,0.12,677.5,71.5,202.38,321.12,160.0,25.0,677.38,21.5,9.88,396.38,14.12,5.12,13.0,8.5,471.25,1.75,0.0,0.0,11.62,12.12,1.88,0.0,0.0,0.12,46.75,14.75,14.0,3.25,1.62,5.62,4.12,0.25,0.0,0.0,0.0,0.0,1.38,2.75,5.75,24.88,4.75,8.12,15.38,0.38,1.12,28.75,21.5,108.75,27.12,41.38,15.5,0.0,-0.07,51.3,83.22,89.47,87.08,64.25,49.81,45.95,-0.17,73.31,47.83,2.47
it Roma,14,1.57,1.46,11.43,4.0,0.14,0.14,20.86,2.93,430.07,520.21,187.14,210.86,190.43,215.36,43.29,71.86,1.21,1.22,9.07,25.64,7.93,1.57,33.86,16.93,33.57,15.64,9.43,9.14,5.0,1.5,8.21,15.93,7.71,11.79,9.07,19.21,0.29,620.64,75.29,217.64,285.36,123.21,20.0,620.5,11.93,5.07,432.0,17.43,4.14,12.0,7.64,424.79,2.0,0.07,0.0,10.64,12.64,2.07,0.07,0.0,0.07,44.93,11.71,10.07,1.64,0.86,4.64,3.86,0.36,0.0,0.0,0.0,0.0,1.04,3.57,11.36,27.79,4.36,6.64,14.64,1.14,0.57,21.79,19.64,84.36,23.79,33.64,17.64,0.0,0.08,53.74,82.67,88.75,88.42,60.24,55.88,42.5,0.17,83.19,31.43,7.79
kz Astana FK,6,0.67,0.78,8.0,1.67,0.0,0.17,14.33,1.33,284.0,376.33,119.67,135.33,123.33,148.33,32.67,71.17,0.67,0.53,6.83,21.5,5.33,1.83,28.0,12.83,27.5,16.0,9.5,7.67,7.0,1.33,8.33,18.17,9.83,11.33,9.5,18.33,0.17,488.33,65.83,186.83,212.17,96.67,12.33,488.17,18.5,8.33,257.5,8.17,3.33,17.5,7.5,283.0,3.33,0.17,0.17,15.83,10.83,1.33,0.17,0.33,0.0,48.5,10.17,14.5,4.83,2.17,6.0,3.83,0.17,0.33,0.33,0.0,0.0,1.55,2.67,16.17,23.17,5.17,9.33,14.0,1.33,0.83,24.67,25.0,68.33,15.67,22.83,17.83,0.0,-0.14,41.22,75.47,88.43,83.15,45.9,52.18,45.03,-0.4,63.83,16.51,9.5
md Sheriff Tiraspol,6,0.67,0.55,7.17,2.33,0.0,0.0,11.67,1.17,295.33,388.17,118.83,136.83,134.33,155.0,33.67,72.5,0.5,0.28,4.5,15.17,3.0,0.33,18.83,9.83,18.67,18.67,11.83,11.67,5.83,1.17,9.33,15.33,6.0,14.5,9.67,24.67,0.33,514.83,89.33,235.5,215.83,67.83,8.5,514.83,17.5,7.5,253.33,8.67,1.83,20.17,7.83,291.83,3.5,0.5,0.33,11.5,12.67,1.17,0.0,0.33,0.33,52.0,11.17,15.17,5.0,2.83,6.17,3.67,0.0,0.33,0.33,0.0,0.0,2.43,8.17,25.0,29.17,4.67,8.67,21.0,1.67,0.5,26.33,28.0,47.33,12.83,13.67,21.17,0.0,0.22,42.42,76.08,86.84,86.66,46.44,62.24,42.86,-0.16,59.48,32.68,7.95
nl AZ Alkmaar,6,1.17,0.95,10.0,3.5,0.17,0.17,18.67,2.17,449.33,544.33,191.83,210.83,196.67,223.33,42.83,76.0,0.83,1.42,8.17,35.5,9.83,1.83,42.5,16.83,42.17,12.33,8.5,6.0,4.5,1.83,5.83,12.0,6.17,10.17,9.0,14.33,0.33,636.0,61.33,197.67,281.0,162.33,24.5,635.83,17.33,7.17,390.33,11.0,6.83,11.33,8.67,445.17,1.0,0.33,0.0,12.17,8.0,4.33,0.17,0.0,0.0,47.33,12.0,13.33,8.33,2.0,3.67,1.67,0.33,0.0,0.0,0.0,0.0,1.33,5.67,13.67,33.83,4.83,3.33,11.67,0.67,1.33,25.33,20.0,101.5,20.83,43.0,14.33,0.0,0.23,47.37,82.55,90.99,88.06,56.36,58.9,41.37,-0.5,45.5,41.48,5.74
nl Ajax,10,1.4,1.45,8.5,3.8,0.2,0.2,16.2,2.7,433.6,519.3,184.3,200.6,196.9,218.6,40.3,73.4,1.0,1.03,6.8,27.9,8.3,1.5,35.7,13.2,35.5,15.2,8.4,8.1,5.3,1.8,6.5,14.3,7.8,8.8,9.2,16.1,1.1,614.3,93.0,240.0,265.9,111.7,18.4,614.1,12.5,5.7,395.8,11.6,3.1,13.2,7.8,427.9,2.2,0.5,0.3,12.1,8.9,1.8,0.2,0.2,0.0,42.3,9.8,6.5,6.5,2.0,5.9,3.9,0.1,0.2,0.2,0.0,0.0,1.94,4.6,14.8,45.8,4.2,7.4,12.3,0.9,1.0,16.3,21.0,84.4,18.9,31.3,14.9,0.0,-0.03,60.12,83.5,91.87,90.07,54.9,50.51,45.6,-0.03,66.1,31.08,7.32
